Sample()	SampleTime(Date)	V1/X/E(cm/s)	V2/Y/N(cm/s)	V3/Z/U(cm/s)	Corr1(%)	Corr2(%)	Corr3(%)	Speed(cm/s)	Direction(deg)	MeanVel(cm/s)	MeanCorr(%)	V1/X/E(cm/s)_clean	V1/X/E(cm/s)_is_spike	V2/Y/N(cm/s)_clean	V2/Y/N(cm/s)_is_spike	V3/Z/U(cm/s)_clean	V3/Z/U(cm/s)_is_spike
123	17-10-2025 21:38:59	16.34	-2.11	-0.69	95.0	83.0	92.0	16.47567	97.35794	4.51333	90.0	16.34	False	-2.11	False	-0.69	False
124	17-10-2025 21:38:59	15.71	-0.67	-0.26	95.0	75.0	98.0	15.72428	92.44207	4.92667	89.33333	15.71	False	-0.67	False	-0.26	False
125	17-10-2025 21:38:59	16.57	-2.02	-0.09	90.0	85.0	95.0	16.69267	96.95046	4.82	90.0	16.57	False	-2.02	False	-0.09	False
126	17-10-2025 21:38:59	17.61	-2.64	-0.06	90.0	90.0	98.0	17.80679	98.52599	4.97	92.66667	17.61	False	-2.64	False	-0.06	False
127	17-10-2025 21:38:59	18.49	-3.53	-0.7	93.0	85.0	98.0	18.82395	100.8085	4.75333	92.0	18.49	False	-3.53	False	-0.7	False
128	17-10-2025 21:38:59	17.42	-4.53	-1.47	94.0	89.0	88.0	17.99937	104.57668	3.80667	90.33333	17.42	False	-4.53	False	-1.47	False
129	17-10-2025 21:38:59	17.08	-4.91	-1.46	92.0	88.0	95.0	17.77173	106.03839	3.57	91.66667	17.08	False	-4.91	False	-1.46	False
130	17-10-2025 21:38:59	14.88	-3.07	-0.75	86.0	78.0	90.0	15.1934	101.65753	3.68667	84.66667	14.88	False	-3.07	False	-0.75	False
131	17-10-2025 21:38:59	14.48	-2.2	-0.26	92.0	90.0	91.0	14.64617	98.63909	4.00667	91.0	14.48	False	-2.2	False	-0.26	False
132	17-10-2025 21:38:59	13.85	-2.35	0.57	95.0	89.0	96.0	14.04795	99.62995	4.02333	93.33333	13.85	False	-2.35	False	0.57	False
133	17-10-2025 21:38:59	16.23	-3.72	0.36	97.0	89.0	95.0	16.65087	102.9095	4.29	93.66667	16.23	False	-3.72	False	0.36	False
134	17-10-2025 21:38:59	16.08	-5.1	0.44	94.0	90.0	97.0	16.86939	107.59716	3.80667	93.66667	16.08	False	-5.1	False	0.44	False
135	17-10-2025 21:38:59	15.63	-4.41	0.2	94.0	82.0	98.0	16.24023	105.7564	3.80667	91.33333	15.63	False	-4.41	False	0.2	False
136	17-10-2025 21:38:59	16.46	-5.33	-0.2	93.0	84.0	97.0	17.30146	107.94275	3.64333	91.33333	16.46	False	-5.33	False	-0.2	False
137	17-10-2025 21:38:59	15.59	-4.55	-0.75	97.0	85.0	96.0	16.2404	106.27008	3.43	92.66667	15.59	False	-4.55	False	-0.75	False
138	17-10-2025 21:38:59	16.2	-3.07	-0.54	95.0	85.0	97.0	16.48833	100.73066	4.19667	92.33333	16.2	False	-3.07	False	-0.54	False
139	17-10-2025 21:38:59	16.41	-2.92	-0.4	92.0	78.0	98.0	16.66777	100.08962	4.36333	89.33333	16.41	False	-2.92	False	-0.4	False
140	17-10-2025 21:38:59	17.81	-3.65	1.02	89.0	88.0	96.0	18.18017	101.58188	5.06	91.0	17.81	False	-3.65	False	1.02	False
141	17-10-2025 21:39:00	18.41	-4.97	1.09	95.0	92.0	99.0	19.06906	105.10754	4.84333	95.33333	18.41	False	-4.97	False	1.09	False
142	17-10-2025 21:39:00	16.74	-4.62	0.42	86.0	85.0	98.0	17.36583	105.42874	4.18	89.66667	16.74	False	-4.62	False	0.42	False
143	17-10-2025 21:39:00	15.94	-4.66	1.18	92.0	86.0	98.0	16.6072	106.29608	4.15333	92.0	15.94	False	-4.66	False	1.18	False
144	17-10-2025 21:39:00	16.1	-4.26	1.23	95.0	92.0	97.0	16.65406	104.82061	4.35667	94.66667	16.1	False	-4.26	False	1.23	False
145	17-10-2025 21:39:00	15.34	-4.0	0.76	94.0	88.0	96.0	15.85294	104.61479	4.03333	92.66667	15.34	False	-4.0	False	0.76	False
146	17-10-2025 21:39:00	15.72	-3.59	1.23	91.0	90.0	93.0	16.12472	102.86412	4.45333	91.33333	15.72	False	-3.59	False	1.23	False
147	17-10-2025 21:39:00	16.07	-4.26	1.57	95.0	89.0	95.0	16.62506	104.84706	4.46	93.0	16.07	False	-4.26	False	1.57	False
148	17-10-2025 21:39:00	16.84	-4.76	0.61	94.0	87.0	97.0	17.49981	105.78349	4.23	92.66667	16.84	False	-4.76	False	0.61	False
149	17-10-2025 21:39:00	15.44	-1.63	0.71	95.0	85.0	98.0	15.5258	96.02639	4.84	92.66667	15.44	False	-1.63	False	0.71	False
150	17-10-2025 21:39:00	15.71	-0.17	0.66	94.0	83.0	96.0	15.71092	90.61998	5.4	91.0	15.71	False	-0.17	False	0.66	False
151	17-10-2025 21:39:00	16.86	-1.61	1.91	90.0	94.0	91.0	16.9367	95.45477	5.72	91.66667	16.86	False	-1.61	False	1.91	False
152	17-10-2025 21:39:00	16.63	-1.78	2.7	91.0	82.0	97.0	16.72499	96.10942	5.85	90.0	16.63	False	-1.78	False	2.7	False
153	17-10-2025 21:39:00	18.32	-2.75	1.92	91.0	86.0	97.0	18.52525	98.53688	5.83	91.33333	18.32	False	-2.75	False	1.92	False
154	17-10-2025 21:39:00	19.99	-0.8	1.31	87.0	90.0	91.0	20.006	92.29175	6.83333	89.33333	19.99	False	-0.8	False	1.31	False
155	17-10-2025 21:39:00	19.41	2.68	0.33	93.0	81.0	93.0	19.59415	82.1387	7.47333	89.0	19.41	False	2.68	False	0.33	False
156	17-10-2025 21:39:00	18.3	5.57	-0.39	94.0	70.0	92.0	19.1289	73.07124	7.82667	85.33333	18.3	False	5.57	False	-0.39	False
157	17-10-2025 21:39:00	18.51	4.26	0.57	93.0	77.0	86.0	18.99389	77.0393	7.78	85.33333	18.51	False	4.26	False	0.57	False
158	17-10-2025 21:39:00	18.16	2.6	1.55	95.0	87.0	95.0	18.34518	81.85223	7.43667	92.33333	18.16	False	2.6	False	1.55	False
159	17-10-2025 21:39:00	17.83	3.77	1.81	92.0	80.0	97.0	18.22421	78.06115	7.80333	89.66667	17.83	False	3.77	False	1.81	False
160	17-10-2025 21:39:00	19.49	1.69	1.93	91.0	88.0	95.0	19.56313	85.04421	7.70333	91.33333	19.49	False	1.69	False	1.93	False
161	17-10-2025 21:39:00	19.22	0.89	1.25	95.0	91.0	97.0	19.2406	87.34876	7.12	94.33333	19.22	False	0.89	False	1.25	False
162	17-10-2025 21:39:00	17.14	1.18	1.19	92.0	83.0	93.0	17.18057	86.0617	6.50333	89.33333	17.14	False	1.18	False	1.19	False
163	17-10-2025 21:39:00	18.86	-2.03	2.74	86.0	80.0	92.0	18.96894	96.14339	6.52333	86.0	18.86	False	-2.03	False	2.74	False
164	17-10-2025 21:39:00	21.82	-3.12	2.6	84.0	82.0	93.0	22.04193	98.13745	7.1	86.33333	21.82	False	-3.12	False	2.6	False
165	17-10-2025 21:39:00	22.09	-3.06	0.59	91.0	90.0	97.0	22.30093	97.88666	6.54	92.66667	22.09	False	-3.06	False	0.59	False
166	17-10-2025 21:39:00	22.18	-4.09	-0.03	92.0	93.0	98.0	22.55395	100.44799	6.02	94.33333	22.18	False	-4.09	False	-0.03	False
167	17-10-2025 21:39:00	17.21	-2.05	-1.28	96.0	83.0	94.0	17.33166	96.79288	4.62667	91.0	17.21	False	-2.05	False	-1.28	False
168	17-10-2025 21:39:00	17.0	-3.27	-0.44	94.0	86.0	89.0	17.31164	100.88803	4.43	89.66667	17.0	False	-3.27	False	-0.44	False
169	17-10-2025 21:39:00	18.41	-4.91	0.19	96.0	90.0	95.0	19.05351	104.93335	4.56333	93.66667	18.41	False	-4.91	False	0.19	False
170	17-10-2025 21:39:00	16.37	-2.41	0.74	93.0	88.0	98.0	16.54645	98.37495	4.9	93.0	16.37	False	-2.41	False	0.74	False
171	17-10-2025 21:39:00	17.54	-4.95	1.56	96.0	89.0	96.0	18.2251	105.75971	4.71667	93.66667	17.54	False	-4.95	False	1.56	False
172	17-10-2025 21:39:00	18.9	-4.75	0.88	89.0	86.0	94.0	19.48775	104.10755	5.01	89.66667	18.9	False	-4.75	False	0.88	False
173	17-10-2025 21:39:00	20.79	-2.52	1.3	90.0	71.0	94.0	20.94217	96.91123	6.52333	85.0	20.79	False	-2.52	False	1.3	False
174	17-10-2025 21:39:00	21.48	-3.1	-0.2	88.0	75.0	88.0	21.70254	98.21224	6.06	83.66667	21.48	False	-3.1	False	-0.2	False
175	17-10-2025 21:39:00	21.98	-1.21	0.11	83.0	72.0	95.0	22.01328	93.15095	6.96	83.33333	21.98	False	-1.21	False	0.11	False
176	17-10-2025 21:39:00	23.38	-2.7	1.12	84.0	84.0	95.0	23.53539	96.58753	7.26667	87.66667	23.38	False	-2.7	False	1.12	False
177	17-10-2025 21:39:00	20.65	-0.51	1.16	79.0	85.0	94.0	20.6563	91.41477	7.1	86.0	20.65	False	-0.51	False	1.16	False
178	17-10-2025 21:39:00	22.31	-2.22	1.41	88.0	84.0	97.0	22.42018	95.68262	7.16667	89.66667	22.31	False	-2.22	False	1.41	False
179	17-10-2025 21:39:00	20.81	-1.47	1.84	86.0	78.0	88.0	20.86186	94.04061	7.06	84.0	20.81	False	-1.47	False	1.84	False
180	17-10-2025 21:39:00	20.85	-2.56	1.38	88.0	86.0	89.0	21.00657	96.99984	6.55667	87.66667	20.85	False	-2.56	False	1.38	False
181	17-10-2025 21:39:01	19.55	-1.75	0.29	89.0	87.0	93.0	19.62817	95.11515	6.03	89.66667	19.55	False	-1.75	False	0.29	False
182	17-10-2025 21:39:01	20.05	-0.53	0.84	92.0	83.0	95.0	20.057	91.5142	6.78667	90.0	20.05	False	-0.53	False	0.84	False
183	17-10-2025 21:39:01	21.13	-2.52	0.69	93.0	90.0	97.0	21.27974	96.80107	6.43333	93.33333	21.13	False	-2.52	False	0.69	False
184	17-10-2025 21:39:01	22.18	-4.08	0.69	94.0	87.0	98.0	22.55214	100.42301	6.26333	93.0	22.18	False	-4.08	False	0.69	False
185	17-10-2025 21:39:01	18.61	-3.86	-0.45	93.0	85.0	92.0	19.0061	101.71787	4.76667	90.0	18.61	False	-3.86	False	-0.45	False
186	17-10-2025 21:39:01	17.84	-2.66	-0.92	93.0	82.0	80.0	18.03722	98.4805	4.75333	85.0	17.84	False	-2.66	False	-0.92	False
187	17-10-2025 21:39:01	20.26	-3.15	-0.11	85.0	84.0	91.0	20.50342	98.83752	5.66667	86.66667	20.26	False	-3.15	False	-0.11	False
188	17-10-2025 21:39:01	18.42	-1.44	-0.86	89.0	81.0	93.0	18.4762	94.47006	5.37333	87.66667	18.42	False	-1.44	False	-0.86	False
189	17-10-2025 21:39:01	16.88	-0.31	-0.96	85.0	74.0	88.0	16.88285	91.05211	5.20333	82.33333	16.88	False	-0.31	False	-0.96	False
190	17-10-2025 21:39:01	18.19	-0.01	0.85	93.0	87.0	95.0	18.19	90.0315	6.34333	91.66667	18.19	False	-0.01	False	0.85	False
191	17-10-2025 21:39:01	19.05	-2.44	0.71	89.0	86.0	97.0	19.20563	97.29893	5.77333	90.66667	19.05	False	-2.44	False	0.71	False
192	17-10-2025 21:39:01	20.91	-2.57	-0.04	95.0	86.0	92.0	21.06734	97.00695	6.1	91.0	20.91	False	-2.57	False	-0.04	False
193	17-10-2025 21:39:01	20.71	-0.31	-0.98	95.0	83.0	93.0	20.71232	90.85757	6.47333	90.33333	20.71	False	-0.31	False	-0.98	False
194	17-10-2025 21:39:01	18.57	-1.27	-0.2	92.0	77.0	91.0	18.61338	93.91236	5.7	86.66667	18.57	False	-1.27	False	-0.2	False
195	17-10-2025 21:39:01	15.98	-0.92	0.26	91.0	89.0	94.0	16.00646	93.29499	5.10667	91.33333	15.98	False	-0.92	False	0.26	False
196	17-10-2025 21:39:01	16.98	0.12	1.19	91.0	84.0	98.0	16.98042	89.59509	6.09667	91.0	16.98	False	0.12	False	1.19	False
197	17-10-2025 21:39:01	15.8	-0.52	1.22	94.0	92.0	97.0	15.80856	91.885	5.5	94.33333	15.8	False	-0.52	False	1.22	False
198	17-10-2025 21:39:01	16.24	-0.29	1.51	87.0	90.0	91.0	16.24259	91.02303	5.82	89.33333	16.24	False	-0.29	False	1.51	False
199	17-10-2025 21:39:01	17.82	4.1	1.26	96.0	91.0	92.0	18.28558	77.04296	7.72667	93.0	17.82	False	4.1	False	1.26	False
200	17-10-2025 21:39:01	19.61	0.8	1.34	91.0	76.0	97.0	19.62631	87.66388	7.25	88.0	19.61	False	0.8	False	1.34	False
201	17-10-2025 21:39:01	18.05	-2.46	1.25	94.0	78.0	93.0	18.21686	97.76092	5.61333	88.33333	18.05	False	-2.46	False	1.25	False
202	17-10-2025 21:39:01	16.37	-0.05	1.91	89.0	86.0	97.0	16.37008	90.175	6.07667	90.66667	16.37	False	-0.05	False	1.91	False
203	17-10-2025 21:39:01	15.87	-1.6	2.25	90.0	89.0	97.0	15.95045	95.75706	5.50667	92.0	15.87	False	-1.6	False	2.25	False
204	17-10-2025 21:39:01	15.94	-0.13	1.53	89.0	85.0	94.0	15.94053	90.46727	5.78	89.33333	15.94	False	-0.13	False	1.53	False
205	17-10-2025 21:39:01	16.15	-0.67	1.58	93.0	94.0	92.0	16.16389	92.37561	5.68667	93.0	16.15	False	-0.67	False	1.58	False
206	17-10-2025 21:39:01	16.14	-0.65	1.69	90.0	86.0	94.0	16.15308	92.3062	5.72667	90.0	16.14	False	-0.65	False	1.69	False
207	17-10-2025 21:39:01	16.6	0.54	1.34	98.0	88.0	98.0	16.60878	88.13682	6.16	94.66667	16.6	False	0.54	False	1.34	False
208	17-10-2025 21:39:01	16.27	-0.05	1.19	93.0	81.0	98.0	16.27008	90.17608	5.80333	90.66667	16.27	False	-0.05	False	1.19	False
209	17-10-2025 21:39:01	14.58	0.83	0.95	92.0	76.0	95.0	14.60361	86.74182	5.45333	87.66667	14.58	False	0.83	False	0.95	False
210	17-10-2025 21:39:01	16.44	1.52	0.82	97.0	90.0	97.0	16.51012	84.7176	6.26	94.66667	16.44	False	1.52	False	0.82	False
211	17-10-2025 21:39:01	16.22	0.33	1.12	93.0	81.0	98.0	16.22336	88.83446	5.89	90.66667	16.22	False	0.33	False	1.12	False
212	17-10-2025 21:39:01	15.05	1.53	1.32	94.0	90.0	97.0	15.12757	84.19519	5.96667	93.66667	15.05	False	1.53	False	1.32	False
213	17-10-2025 21:39:01	15.45	-0.32	1.27	94.0	91.0	98.0	15.45331	91.18654	5.46667	94.33333	15.45	False	-0.32	False	1.27	False
214	17-10-2025 21:39:01	15.63	1.29	1.62	93.0	88.0	97.0	15.68314	85.28187	6.18	92.66667	15.63	False	1.29	False	1.62	False
215	17-10-2025 21:39:01	14.9	1.76	2.01	93.0	84.0	93.0	15.00359	83.26339	6.22333	90.0	14.9	False	1.76	False	2.01	False
216	17-10-2025 21:39:01	14.61	-1.82	2.85	91.0	89.0	92.0	14.72292	97.10088	5.21333	90.66667	14.61	False	-1.82	False	2.85	False
217	17-10-2025 21:39:01	15.4	-2.61	2.14	93.0	91.0	97.0	15.61961	99.61911	4.97667	93.66667	15.4	False	-2.61	False	2.14	False
218	17-10-2025 21:39:01	17.14	-0.91	0.63	80.0	80.0	86.0	17.16414	93.0391	5.62	82.0	17.14	False	-0.91	False	0.63	False
219	17-10-2025 21:39:01	17.37	-0.88	-0.06	92.0	84.0	95.0	17.39228	92.90024	5.47667	90.33333	17.37	False	-0.88	False	-0.06	False
220	17-10-2025 21:39:01	16.16	-1.14	-0.75	97.0	81.0	90.0	16.20016	94.03522	4.75667	89.33333	16.16	False	-1.14	False	-0.75	False
221	17-10-2025 21:39:02	16.34	0.15	-0.7	93.0	78.0	92.0	16.34069	89.47404	5.26333	87.66667	16.34	False	0.15	False	-0.7	False
222	17-10-2025 21:39:02	15.78	-1.97	0.01	94.0	69.0	93.0	15.90249	97.11608	4.60667	85.33333	15.78	False	-1.97	False	0.01	False
223	17-10-2025 21:39:02	16.61	-2.26	-1.09	92.0	74.0	96.0	16.76305	97.74823	4.42	87.33333	16.61	False	-2.26	False	-1.09	False
224	17-10-2025 21:39:02	16.58	-0.22	-1.87	94.0	85.0	93.0	16.58146	90.76021	4.83	90.66667	16.58	False	-0.22	False	-1.87	False
225	17-10-2025 21:39:02	14.67	-0.33	-1.66	95.0	81.0	93.0	14.67371	91.28864	4.22667	89.66667	14.67	False	-0.33	False	-1.66	False
226	17-10-2025 21:39:02	17.51	-1.87	-0.67	95.0	88.0	92.0	17.60957	96.09586	4.99	91.66667	17.51	False	-1.87	False	-0.67	False
227	17-10-2025 21:39:02	16.2	-2.85	-0.58	97.0	94.0	97.0	16.44878	99.97771	4.25667	96.0	16.2	False	-2.85	False	-0.58	False
228	17-10-2025 21:39:02	15.77	-1.82	-0.13	89.0	85.0	95.0	15.87468	96.58332	4.60667	89.66667	15.77	False	-1.82	False	-0.13	False
229	17-10-2025 21:39:02	15.63	-4.19	0.06	92.0	84.0	95.0	16.18187	105.00668	3.83333	90.33333	15.63	False	-4.19	False	0.06	False
230	17-10-2025 21:39:02	15.31	-2.24	-0.68	92.0	90.0	95.0	15.473	98.32386	4.13	92.33333	15.31	False	-2.24	False	-0.68	False
231	17-10-2025 21:39:02	17.29	-2.94	-0.2	96.0	87.0	97.0	17.53818	99.6503	4.71667	93.33333	17.29	False	-2.94	False	-0.2	False
232	17-10-2025 21:39:02	17.2	-1.64	-1.47	95.0	83.0	95.0	17.27801	95.44662	4.69667	91.0	17.2	False	-1.64	False	-1.47	False
233	17-10-2025 21:39:02	16.33	-1.2	-1.29	96.0	85.0	96.0	16.37403	94.20279	4.61333	92.33333	16.33	False	-1.2	False	-1.29	False
234	17-10-2025 21:39:02	16.9	-0.51	-1.14	96.0	90.0	94.0	16.90769	91.72852	5.08333	93.33333	16.9	False	-0.51	False	-1.14	False
235	17-10-2025 21:39:02	16.09	-1.85	-0.02	92.0	80.0	96.0	16.19601	96.55897	4.74	89.33333	16.09	False	-1.85	False	-0.02	False
236	17-10-2025 21:39:02	15.55	-1.57	0.73	94.0	88.0	97.0	15.62906	95.76531	4.90333	93.0	15.55	False	-1.57	False	0.73	False
237	17-10-2025 21:39:02	15.44	-1.87	0.74	97.0	90.0	97.0	15.55283	96.90569	4.77	94.66667	15.44	False	-1.87	False	0.74	False
238	17-10-2025 21:39:02	13.96	-1.15	0.61	91.0	90.0	95.0	14.00729	94.70929	4.47333	92.0	13.96	False	-1.15	False	0.61	False
239	17-10-2025 21:39:02	12.68	-0.09	0.7	93.0	88.0	95.0	12.68032	90.40667	4.43	92.0	12.68	False	-0.09	False	0.7	False
240	17-10-2025 21:39:02	13.76	-1.31	0.08	94.0	88.0	98.0	13.82222	95.43837	4.17667	93.33333	13.76	False	-1.31	False	0.08	False
241	17-10-2025 21:39:02	14.35	0.89	-0.17	92.0	89.0	95.0	14.37757	86.45101	5.02333	92.0	14.35	False	0.89	False	-0.17	False
242	17-10-2025 21:39:02	13.41	0.37	0.43	95.0	93.0	98.0	13.4151	88.41953	4.73667	95.33333	13.41	False	0.37	False	0.43	False
243	17-10-2025 21:39:02	13.92	-0.1	0.98	98.0	92.0	99.0	13.92036	90.4116	4.93333	96.33333	13.92	False	-0.1	False	0.98	False
244	17-10-2025 21:39:02	13.6	-0.63	0.72	94.0	92.0	98.0	13.61458	92.65225	4.56333	94.66667	13.6	False	-0.63	False	0.72	False
245	17-10-2025 21:39:02	13.42	-0.59	0.81	96.0	95.0	98.0	13.43296	92.51734	4.54667	96.33333	13.42	False	-0.59	False	0.81	False
246	17-10-2025 21:39:02	13.97	-1.75	0.69	98.0	95.0	99.0	14.07918	97.14016	4.30333	97.33333	13.97	False	-1.75	False	0.69	False
247	17-10-2025 21:39:02	15.3	-4.05	0.33	97.0	90.0	98.0	15.82695	104.82648	3.86	95.0	15.3	False	-4.05	False	0.33	False
248	17-10-2025 21:39:02	14.93	-1.92	-0.79	96.0	87.0	94.0	15.05295	97.32803	4.07333	92.33333	14.93	False	-1.92	False	-0.79	False
249	17-10-2025 21:39:02	16.15	-0.91	-1.55	97.0	91.0	94.0	16.17562	93.22502	4.56333	94.0	16.15	False	-0.91	False	-1.55	False
250	17-10-2025 21:39:02	14.73	-0.1	-1.17	98.0	91.0	95.0	14.73034	90.38897	4.48667	94.66667	14.73	False	-0.1	False	-1.17	False
251	17-10-2025 21:39:02	14.05	-1.23	-0.31	96.0	92.0	93.0	14.10374	95.00317	4.17	93.66667	14.05	False	-1.23	False	-0.31	False
252	17-10-2025 21:39:02	13.03	-1.52	-0.36	97.0	91.0	95.0	13.11836	96.6537	3.71667	94.33333	13.03	False	-1.52	False	-0.36	False
253	17-10-2025 21:39:02	12.92	-1.01	0.02	95.0	92.0	97.0	12.95942	94.46991	3.97667	94.66667	12.92	False	-1.01	False	0.02	False
254	17-10-2025 21:39:02	13.27	0.47	0.44	91.0	93.0	98.0	13.27832	87.97153	4.72667	94.0	13.27	False	0.47	False	0.44	False
255	17-10-2025 21:39:02	13.06	1.77	0.59	94.0	92.0	98.0	13.1794	82.28183	5.14	94.66667	13.06	False	1.77	False	0.59	False
256	17-10-2025 21:39:02	13.6	0.7	0.83	94.0	94.0	99.0	13.618	87.05355	5.04333	95.66667	13.6	False	0.7	False	0.83	False
257	17-10-2025 21:39:02	12.78	1.26	0.85	97.0	90.0	99.0	12.84196	84.36932	4.96333	95.33333	12.78	False	1.26	False	0.85	False
258	17-10-2025 21:39:02	13.22	1.01	0.63	98.0	84.0	98.0	13.25853	85.63112	4.95333	93.33333	13.22	False	1.01	False	0.63	False
259	17-10-2025 21:39:02	12.75	1.22	0.61	98.0	90.0	99.0	12.80824	84.53422	4.86	95.66667	12.75	False	1.22	False	0.61	False
260	17-10-2025 21:39:02	13.44	1.67	1.03	95.0	89.0	99.0	13.54336	82.91696	5.38	94.33333	13.44	False	1.67	False	1.03	False
261	17-10-2025 21:39:03	13.33	0.15	1.52	96.0	92.0	98.0	13.33084	89.35529	5.0	95.33333	13.33	False	0.15	False	1.52	False
262	17-10-2025 21:39:03	14.53	0.71	1.16	94.0	88.0	97.0	14.54734	87.2025	5.46667	93.0	14.53	False	0.71	False	1.16	False
263	17-10-2025 21:39:03	15.24	2.39	0.3	95.0	92.0	98.0	15.42627	81.08723	5.97667	95.0	15.24	False	2.39	False	0.3	False
264	17-10-2025 21:39:03	17.15	0.77	0.73	84.0	91.0	95.0	17.16728	87.42926	6.21667	90.0	17.15	False	0.77	False	0.73	False
265	17-10-2025 21:39:03	16.34	0.69	0.31	93.0	92.0	96.0	16.35456	87.58197	5.78	93.66667	16.34	False	0.69	False	0.31	False
266	17-10-2025 21:39:03	17.1	1.12	-0.23	87.0	88.0	94.0	17.13664	86.25265	5.99667	89.66667	17.1	False	1.12	False	-0.23	False
267	17-10-2025 21:39:03	16.76	2.33	-0.36	89.0	90.0	93.0	16.92119	82.08538	6.24333	90.66667	16.76	False	2.33	False	-0.36	False
268	17-10-2025 21:39:03	15.97	2.01	-0.44	91.0	90.0	97.0	16.09599	82.82642	5.84667	92.66667	15.97	False	2.01	False	-0.44	False
269	17-10-2025 21:39:03	15.44	1.69	-0.67	95.0	88.0	97.0	15.53222	83.7535	5.48667	93.33333	15.44	False	1.69	False	-0.67	False
270	17-10-2025 21:39:03	18.39	3.07	-0.19	90.0	83.0	95.0	18.64449	80.52252	7.09	89.33333	18.39	False	3.07	False	-0.19	False
271	17-10-2025 21:39:03	17.72	1.69	0.32	94.0	89.0	93.0	17.80041	84.55204	6.57667	92.0	17.72	False	1.69	False	0.32	False
272	17-10-2025 21:39:03	18.12	0.64	-0.08	95.0	88.0	96.0	18.1313	87.97715	6.22667	93.0	18.12	False	0.64	False	-0.08	False
273	17-10-2025 21:39:03	19.6	-1.22	0.17	93.0	93.0	97.0	19.63793	93.56177	6.18333	94.33333	19.6	False	-1.22	False	0.17	False
274	17-10-2025 21:39:03	21.03	-4.99	0.24	92.0	86.0	96.0	21.61391	103.34829	5.42667	91.33333	21.03	False	-4.99	False	0.24	False
