Sample()	SampleTime(Date)	V1/X/E(cm/s)	V2/Y/N(cm/s)	V3/Z/U(cm/s)	Corr1(%)	Corr2(%)	Corr3(%)	Speed(cm/s)	Direction(deg)	MeanVel(cm/s)	MeanCorr(%)	V1/X/E(cm/s)_clean	V1/X/E(cm/s)_is_spike	V2/Y/N(cm/s)_clean	V2/Y/N(cm/s)_is_spike	V3/Z/U(cm/s)_clean	V3/Z/U(cm/s)_is_spike
2660	17-10-2025 23:30:26	23.51	7.43	1.16	89.0	72.0	90.0	24.65614	72.4616	10.7	83.66667	23.51	False	7.43	False	1.16	False
2661	17-10-2025 23:30:27	21.94	11.1	0.55	83.0	74.0	83.0	24.58808	63.164	11.19667	80.0	21.94	False	11.1	False	0.55	False
2662	17-10-2025 23:30:27	19.9	11.79	0.3	82.0	75.0	75.0	23.13037	59.35486	10.66333	77.33333	19.9	False	11.79	False	0.3	False
2663	17-10-2025 23:30:27	21.92	7.77	0.42	88.0	58.0	76.0	23.25638	70.48207	10.03667	74.0	21.92	False	7.77	False	0.42	False
2664	17-10-2025 23:30:27	21.66	7.53	0.89	87.0	55.0	88.0	22.93156	70.83023	10.02667	76.66667	21.66	False	7.53	False	0.89	False
2665	17-10-2025 23:30:27	20.3	7.89	0.12	74.0	66.0	87.0	21.7794	68.76039	9.43667	75.66667	20.3	False	7.89	False	0.12	False
2666	17-10-2025 23:30:27	18.95	9.71	0.79	78.0	55.0	85.0	21.29288	62.86935	9.81667	72.66667	18.95	False	9.71	False	0.79	False
2667	17-10-2025 23:30:27	21.76	4.49	0.59	78.0	70.0	85.0	22.21841	78.34111	8.94667	77.66667	21.76	False	4.49	False	0.59	False
2668	17-10-2025 23:30:27	21.96	5.93	0.62	84.0	48.0	88.0	22.74657	74.88848	9.50333	73.33333	21.96	False	5.93	False	0.62	False
2669	17-10-2025 23:30:27	19.77	7.67	0.34	72.0	70.0	87.0	21.2057	68.79566	9.26	76.33333	19.77	False	7.67	False	0.34	False
2670	17-10-2025 23:30:27	19.46	9.52	0.6	78.0	81.0	81.0	21.66384	63.93172	9.86	80.0	19.46	False	9.52	False	0.6	False
2671	17-10-2025 23:30:27	19.2	6.97	0.38	83.0	74.0	87.0	20.42599	70.04805	8.85	81.33333	19.2	False	6.97	False	0.38	False
2672	17-10-2025 23:30:27	20.89	2.27	0.01	84.0	64.0	84.0	21.01297	83.79832	7.72333	77.33333	20.89	False	2.27	False	0.01	False
2673	17-10-2025 23:30:27	18.98	4.34	0.21	75.0	61.0	86.0	19.46987	77.12008	7.84333	74.0	18.98	False	4.34	False	0.21	False
2674	17-10-2025 23:30:27	20.19	8.14	0.11	83.0	78.0	80.0	21.76915	68.04219	9.48	80.33333	20.19	False	8.14	False	0.11	False
2675	17-10-2025 23:30:27	19.92	5.76	0.53	61.0	63.0	68.0	20.73606	73.87242	8.73667	64.0	19.92	False	5.76	False	0.53	False
2676	17-10-2025 23:30:27	20.87	5.53	0.73	74.0	60.0	73.0	21.59022	75.15918	9.04333	69.0	20.87	False	5.53	False	0.73	False
2677	17-10-2025 23:30:27	22.58	2.74	1.39	76.0	66.0	84.0	22.74564	83.08119	8.90333	75.33333	22.58	False	2.74	False	1.39	False
2678	17-10-2025 23:30:27	20.14	4.76	1.32	86.0	60.0	86.0	20.69486	76.70241	8.74	77.33333	20.14	False	4.76	False	1.32	False
2679	17-10-2025 23:30:27	24.33	-1.24	1.46	82.0	59.0	79.0	24.36158	92.91761	8.18333	73.33333	24.33	False	-1.24	False	1.46	False
2680	17-10-2025 23:30:27	21.34	1.22	1.61	86.0	68.0	83.0	21.37485	86.72798	8.05667	79.0	21.34	False	1.22	False	1.61	False
2681	17-10-2025 23:30:27	19.0	4.34	1.66	87.0	64.0	88.0	19.48937	77.13319	8.33333	79.66667	19.0	False	4.34	False	1.66	False
2682	17-10-2025 23:30:27	19.93	4.51	-0.05	77.0	65.0	85.0	20.43392	77.24918	8.13	75.66667	19.93	False	4.51	False	-0.05	False
2683	17-10-2025 23:30:27	18.53	4.67	1.4	71.0	53.0	78.0	19.10942	75.85468	8.2	67.33333	18.53	False	4.67	False	1.4	False
2684	17-10-2025 23:30:27	19.53	3.29	0.94	77.0	59.0	77.0	19.80518	80.4378	7.92	71.0	19.53	False	3.29	False	0.94	False
2685	17-10-2025 23:30:27	21.58	-0.16	1.01	79.0	48.0	86.0	21.58059	90.4248	7.47667	71.0	21.58	False	-0.16	False	1.01	False
2686	17-10-2025 23:30:27	21.33	2.18	1.1	81.0	68.0	89.0	21.44111	84.16443	8.20333	79.33333	21.33	False	2.18	False	1.1	False
2687	17-10-2025 23:30:27	19.26	8.13	1.06	82.0	63.0	87.0	20.90561	67.1145	9.48333	77.33333	19.26	False	8.13	False	1.06	False
2688	17-10-2025 23:30:27	22.74	-1.52	1.25	54.0	56.0	78.0	22.79074	93.82411	7.49	62.66667	22.74	False	-1.52	False	1.25	False
2689	17-10-2025 23:30:27	25.14	-0.43	1.02	77.0	43.0	92.0	25.14368	90.9799	8.57667	70.66667	25.14	False	-0.43	False	1.02	False
2690	17-10-2025 23:30:27	18.9	2.93	0.79	89.0	69.0	91.0	19.12576	81.18779	7.54	83.0	18.9	False	2.93	False	0.79	False
2691	17-10-2025 23:30:27	24.75	0.97	0.72	78.0	49.0	74.0	24.769	87.75562	8.81333	67.0	24.75	False	0.97	False	0.72	False
2692	17-10-2025 23:30:27	25.09	-1.52	0.99	69.0	70.0	80.0	25.136	93.46685	8.18667	73.0	25.09	True	-1.52	False	0.99	False
2693	17-10-2025 23:30:27	19.07	2.01	0.98	69.0	46.0	86.0	19.17564	83.98317	7.35333	67.0	19.07	False	2.01	False	0.98	False
2694	17-10-2025 23:30:27	16.62	5.26	0.19	78.0	63.0	79.0	17.4325	72.43814	7.35667	73.33333	16.62	False	5.26	False	0.19	False
2695	17-10-2025 23:30:27	14.98	8.39	0.69	68.0	63.0	80.0	17.16952	60.74768	8.02	70.33333	14.98	False	8.39	False	0.69	False
2696	17-10-2025 23:30:27	16.99	6.84	0.95	80.0	49.0	84.0	18.31518	68.07079	8.26	71.0	16.99	False	6.84	False	0.95	False
2697	17-10-2025 23:30:27	18.78	4.19	0.62	80.0	49.0	76.0	19.24174	77.42275	7.86333	68.33333	18.78	False	4.19	False	0.62	False
2698	17-10-2025 23:30:27	17.28	7.61	0.02	84.0	75.0	79.0	18.88149	66.23162	8.30333	79.33333	17.28	False	7.61	False	0.02	False
2699	17-10-2025 23:30:27	15.33	6.41	0.73	89.0	40.0	86.0	16.61617	67.30852	7.49	71.66667	15.33	False	6.41	False	0.73	False
2700	17-10-2025 23:30:27	18.9	5.89	1.14	86.0	49.0	81.0	19.79652	72.69087	8.64333	72.0	18.9	False	5.89	False	1.14	False
2701	17-10-2025 23:30:28	18.84	7.12	0.39	77.0	46.0	83.0	20.14051	69.29745	8.78333	68.66667	18.84	False	7.12	False	0.39	False
2702	17-10-2025 23:30:28	19.04	9.61	-0.26	67.0	64.0	82.0	21.32777	63.21869	9.46333	71.0	19.04	False	9.61	False	-0.26	False
2703	17-10-2025 23:30:28	18.05	9.21	-0.03	81.0	61.0	82.0	20.26392	62.96708	9.07667	74.66667	18.05	False	9.21	False	-0.03	False
2704	17-10-2025 23:30:28	17.99	7.55	0.79	79.0	45.0	89.0	19.51006	67.2333	8.77667	71.0	17.99	False	7.55	False	0.79	False
2705	17-10-2025 23:30:28	17.47	5.37	1.1	75.0	61.0	83.0	18.2767	72.91341	7.98	73.0	17.47	False	5.37	False	1.1	False
2706	17-10-2025 23:30:28	19.64	5.22	0.75	87.0	65.0	85.0	20.32186	75.1158	8.53667	79.0	19.64	False	5.22	False	0.75	False
2707	17-10-2025 23:30:28	19.06	6.99	0.19	79.0	62.0	89.0	20.30132	69.86016	8.74667	76.66667	19.06	False	6.99	False	0.19	False
2708	17-10-2025 23:30:28	18.61	11.69	0.42	81.0	45.0	84.0	21.97699	57.86473	10.24	70.0	18.61	False	11.69	False	0.42	False
2709	17-10-2025 23:30:28	18.03	8.08	0.7	68.0	35.0	84.0	19.75771	65.86085	8.93667	62.33333	18.03	False	8.08	False	0.7	False
2710	17-10-2025 23:30:28	17.47	6.47	-0.41	79.0	47.0	82.0	18.6296	69.67793	7.84333	69.33333	17.47	False	6.47	False	-0.41	False
2711	17-10-2025 23:30:28	18.15	6.18	0.12	82.0	77.0	89.0	19.17329	71.1965	8.15	82.66667	18.15	False	6.18	False	0.12	False
2712	17-10-2025 23:30:28	19.42	6.3	0.09	85.0	77.0	85.0	20.41633	72.02653	8.60333	82.33333	19.42	False	6.3	False	0.09	False
2713	17-10-2025 23:30:28	22.02	8.35	0.06	77.0	67.0	89.0	23.55001	69.23324	10.14333	77.66667	22.02	False	8.35	False	0.06	False
2714	17-10-2025 23:30:28	20.01	7.77	1.46	83.0	68.0	90.0	21.46562	68.77852	9.74667	80.33333	20.01	False	7.77	False	1.46	False
2715	17-10-2025 23:30:28	19.69	5.5	1.34	81.0	74.0	83.0	20.44373	74.39338	8.84333	79.33333	19.69	False	5.5	False	1.34	False
2716	17-10-2025 23:30:28	19.81	4.37	1.41	83.0	64.0	82.0	20.28628	77.56003	8.53	76.33333	19.81	False	4.37	False	1.41	False
2717	17-10-2025 23:30:28	21.59	1.9	0.04	81.0	70.0	85.0	21.67344	84.97072	7.84333	78.66667	21.59	False	1.9	False	0.04	False
2718	17-10-2025 23:30:28	20.82	9.74	-0.1	81.0	62.0	80.0	22.98565	64.92889	10.15333	74.33333	20.82	False	9.74	False	-0.1	False
2719	17-10-2025 23:30:28	20.47	6.77	0.39	90.0	67.0	85.0	21.56047	71.69951	9.21	80.66667	20.47	False	6.77	False	0.39	False
2720	17-10-2025 23:30:28	22.65	3.09	0.12	72.0	65.0	83.0	22.8598	82.23145	8.62	73.33333	22.65	False	3.09	False	0.12	False
2721	17-10-2025 23:30:28	20.86	7.34	0.25	81.0	71.0	88.0	22.11369	70.61458	9.48333	80.0	20.86	False	7.34	False	0.25	False
2722	17-10-2025 23:30:28	19.93	11.13	0.5	78.0	58.0	76.0	22.82722	60.81863	10.52	70.66667	19.93	False	11.13	False	0.5	False
2723	17-10-2025 23:30:28	19.48	5.17	0.5	67.0	52.0	80.0	20.15439	75.13634	8.38333	66.33333	19.48	False	5.17	False	0.5	False
2724	17-10-2025 23:30:28	21.14	6.06	0.91	92.0	65.0	87.0	21.99143	74.0045	9.37	81.33333	21.14	False	6.06	False	0.91	False
2725	17-10-2025 23:30:28	21.26	8.1	1.54	81.0	72.0	80.0	22.75077	69.1433	10.3	77.66667	21.26	False	8.1	False	1.54	False
2726	17-10-2025 23:30:28	23.43	5.31	1.39	82.0	74.0	89.0	24.02418	77.23062	10.04333	81.66667	23.43	False	5.31	False	1.39	False
2727	17-10-2025 23:30:28	21.16	9.67	1.37	65.0	53.0	76.0	23.26488	65.43987	10.73333	64.66667	21.16	False	9.67	False	1.37	False
2728	17-10-2025 23:30:28	20.4	6.94	1.71	80.0	61.0	75.0	21.54817	71.2119	9.68333	72.0	20.4	False	6.94	False	1.71	False
2729	17-10-2025 23:30:28	22.68	4.01	1.84	84.0	76.0	88.0	23.03177	79.97329	9.51	82.66667	22.68	False	4.01	False	1.84	False
2730	17-10-2025 23:30:28	23.55	2.15	0.97	77.0	68.0	88.0	23.64794	84.78364	8.89	77.66667	23.55	False	2.15	False	0.97	False
2731	17-10-2025 23:30:28	21.24	7.24	0.87	72.0	72.0	85.0	22.44004	71.17749	9.78333	76.33333	21.24	False	7.24	False	0.87	False
2732	17-10-2025 23:30:28	22.23	3.36	1.58	91.0	78.0	88.0	22.48249	81.40497	9.05667	85.66667	22.23	False	3.36	False	1.58	False
2733	17-10-2025 23:30:28	24.85	1.9	1.17	86.0	70.0	92.0	24.92253	85.62774	9.30667	82.66667	24.85	False	1.9	False	1.17	False
2734	17-10-2025 23:30:28	22.53	2.22	0.81	80.0	65.0	90.0	22.63911	84.37251	8.52	78.33333	22.53	False	2.22	False	0.81	False
2735	17-10-2025 23:30:28	19.78	2.34	0.8	81.0	69.0	88.0	19.91793	83.25319	7.64	79.33333	19.78	False	2.34	False	0.8	False
2736	17-10-2025 23:30:28	21.52	2.27	1.18	84.0	64.0	84.0	21.63939	83.97852	8.32333	77.33333	21.52	False	2.27	False	1.18	False
2737	17-10-2025 23:30:28	19.37	3.95	1.48	78.0	66.0	83.0	19.76865	78.47407	8.26667	75.66667	19.37	False	3.95	False	1.48	False
2738	17-10-2025 23:30:28	19.48	3.95	0.84	83.0	61.0	93.0	19.87644	78.53743	8.09	79.0	19.48	False	3.95	False	0.84	False
2739	17-10-2025 23:30:28	18.33	5.42	0.64	81.0	60.0	90.0	19.11453	73.52757	8.13	77.0	18.33	False	5.42	False	0.64	False
2740	17-10-2025 23:30:28	19.28	3.67	0.88	74.0	86.0	84.0	19.62619	79.22253	7.94333	81.33333	19.28	False	3.67	False	0.88	False
2741	17-10-2025 23:30:29	18.52	5.34	1.49	85.0	60.0	86.0	19.27449	73.91578	8.45	77.0	18.52	False	5.34	False	1.49	False
2742	17-10-2025 23:30:29	20.24	2.85	0.39	88.0	60.0	92.0	20.43967	81.98486	7.82667	80.0	20.24	False	2.85	False	0.39	False
2743	17-10-2025 23:30:29	21.05	3.11	0.33	85.0	67.0	82.0	21.2785	81.59572	8.16333	78.0	21.05	False	3.11	False	0.33	False
2744	17-10-2025 23:30:29	19.85	4.54	1.11	82.0	71.0	92.0	20.36257	77.11716	8.5	81.66667	19.85	False	4.54	False	1.11	False
2745	17-10-2025 23:30:29	18.59	4.08	1.2	82.0	80.0	86.0	19.03246	77.62139	7.95667	82.66667	18.59	False	4.08	False	1.2	False
2746	17-10-2025 23:30:29	17.44	4.33	1.24	87.0	66.0	84.0	17.96949	76.05656	7.67	79.0	17.44	False	4.33	False	1.24	False
2747	17-10-2025 23:30:29	16.88	6.05	0.84	82.0	73.0	88.0	17.93145	70.28169	7.92333	81.0	16.88	False	6.05	False	0.84	False
2748	17-10-2025 23:30:29	17.73	5.22	0.85	81.0	56.0	88.0	18.48246	73.59472	7.93333	75.0	17.73	False	5.22	False	0.85	False
2749	17-10-2025 23:30:29	20.63	0.88	0.29	82.0	57.0	85.0	20.64876	87.55745	7.26667	74.66667	20.63	False	0.88	False	0.29	False
2750	17-10-2025 23:30:29	20.07	2.13	0.0	87.0	54.0	85.0	20.18271	83.94196	7.4	75.33333	20.07	False	2.13	False	0.0	False
2751	17-10-2025 23:30:29	16.14	5.47	0.47	90.0	31.0	89.0	17.04173	71.27799	7.36	70.0	16.14	False	5.47	False	0.47	False
2752	17-10-2025 23:30:29	17.13	6.98	0.76	79.0	60.0	82.0	18.49749	67.83047	8.29	73.66667	17.13	False	6.98	False	0.76	False
2753	17-10-2025 23:30:29	16.56	5.33	0.46	72.0	69.0	92.0	17.39662	72.15871	7.45	77.66667	16.56	False	5.33	False	0.46	False
2754	17-10-2025 23:30:29	18.15	2.28	0.51	84.0	52.0	84.0	18.29265	82.84002	6.98	73.33333	18.15	False	2.28	False	0.51	False
2755	17-10-2025 23:30:29	16.3	6.7	1.62	84.0	56.0	90.0	17.62328	67.65523	8.20667	76.66667	16.3	False	6.7	False	1.62	False
2756	17-10-2025 23:30:29	18.63	2.3	0.74	81.0	70.0	87.0	18.77144	82.96206	7.22333	79.33333	18.63	False	2.3	False	0.74	False
2757	17-10-2025 23:30:29	18.53	5.74	0.87	76.0	52.0	88.0	19.39867	72.78869	8.38	72.0	18.53	False	5.74	False	0.87	False
2758	17-10-2025 23:30:29	17.09	6.02	-0.08	86.0	63.0	89.0	18.11929	70.59505	7.67667	79.33333	17.09	False	6.02	False	-0.08	False
2759	17-10-2025 23:30:29	18.76	5.81	0.59	78.0	68.0	87.0	19.63909	72.79217	8.38667	77.66667	18.76	False	5.81	False	0.59	False
2760	17-10-2025 23:30:29	17.6	4.11	0.78	75.0	77.0	92.0	18.07352	76.85569	7.49667	81.33333	17.6	False	4.11	False	0.78	False
2761	17-10-2025 23:30:29	19.27	1.48	0.4	81.0	74.0	89.0	19.32675	85.60812	7.05	81.33333	19.27	False	1.48	False	0.4	False
2762	17-10-2025 23:30:29	16.4	7.38	0.74	86.0	72.0	91.0	17.984	65.77226	8.17333	83.0	16.4	False	7.38	False	0.74	False
2763	17-10-2025 23:30:29	18.35	4.81	0.91	75.0	68.0	94.0	18.96994	75.31178	8.02333	79.0	18.35	False	4.81	False	0.91	False
2764	17-10-2025 23:30:29	19.35	1.0	0.07	74.0	72.0	90.0	19.37582	87.04161	6.80667	78.66667	19.35	False	1.0	False	0.07	False
2765	17-10-2025 23:30:29	18.96	2.88	-0.53	69.0	58.0	90.0	19.17749	81.36287	7.10333	72.33333	18.96	False	2.88	False	-0.53	False
2766	17-10-2025 23:30:29	18.14	6.17	-0.65	78.0	73.0	82.0	19.1606	71.21517	7.88667	77.66667	18.14	False	6.17	False	-0.65	False
2767	17-10-2025 23:30:29	18.55	6.61	0.18	80.0	54.0	76.0	19.6925	70.38728	8.44667	70.0	18.55	False	6.61	False	0.18	False
2768	17-10-2025 23:30:29	17.62	4.48	0.76	72.0	67.0	83.0	18.18062	75.73445	7.62	74.0	17.62	False	4.48	False	0.76	False
2769	17-10-2025 23:30:29	17.72	6.12	1.47	77.0	70.0	91.0	18.74707	70.9465	8.43667	79.33333	17.72	False	6.12	False	1.47	False
2770	17-10-2025 23:30:29	18.46	5.8	0.17	84.0	47.0	88.0	19.34972	72.55765	8.14333	73.0	18.46	False	5.8	False	0.17	False
2771	17-10-2025 23:30:29	19.85	5.38	0.42	78.0	55.0	80.0	20.56616	74.83529	8.55	71.0	19.85	False	5.38	False	0.42	False
2772	17-10-2025 23:30:29	20.49	4.78	1.0	81.0	70.0	86.0	21.04016	76.86863	8.75667	79.0	20.49	False	4.78	False	1.0	False
2773	17-10-2025 23:30:29	19.63	6.34	0.13	83.0	67.0	72.0	20.62844	72.10084	8.7	74.0	19.63	False	6.34	False	0.13	False
2774	17-10-2025 23:30:29	18.71	7.08	-0.01	69.0	59.0	83.0	20.00476	69.27299	8.59333	70.33333	18.71	False	7.08	False	-0.01	False
2775	17-10-2025 23:30:29	21.94	6.24	0.9	77.0	52.0	86.0	22.81011	74.12361	9.69333	71.66667	21.94	False	6.24	False	0.9	False
2776	17-10-2025 23:30:29	23.85	6.76	0.65	85.0	66.0	79.0	24.78952	74.17525	10.42	76.66667	23.85	False	6.76	False	0.65	False
2777	17-10-2025 23:30:29	19.47	8.71	0.76	86.0	53.0	84.0	21.32944	65.89841	9.64667	74.33333	19.47	False	8.71	False	0.76	False
2778	17-10-2025 23:30:29	22.17	3.21	0.9	78.0	61.0	84.0	22.40118	81.76138	8.76	74.33333	22.17	False	3.21	False	0.9	False
2779	17-10-2025 23:30:29	21.99	4.12	1.2	82.0	70.0	78.0	22.37263	79.38821	9.10333	76.66667	21.99	False	4.12	False	1.2	False
2780	17-10-2025 23:30:29	19.69	3.08	0.61	91.0	77.0	86.0	19.92944	81.10958	7.79333	84.66667	19.69	False	3.08	False	0.61	False
2781	17-10-2025 23:30:30	20.24	3.82	0.88	86.0	57.0	91.0	20.59733	79.31199	8.31333	78.0	20.24	False	3.82	False	0.88	False
2782	17-10-2025 23:30:30	20.05	8.97	0.46	84.0	57.0	88.0	21.96505	65.89714	9.82667	76.33333	20.05	False	8.97	False	0.46	False
2783	17-10-2025 23:30:30	22.63	3.53	0.2	75.0	47.0	87.0	22.90366	81.13402	8.78667	69.66667	22.63	False	3.53	False	0.2	False
2784	17-10-2025 23:30:30	23.16	5.59	1.05	85.0	68.0	93.0	23.82506	76.43037	9.93333	82.0	23.16	False	5.59	False	1.05	False
2785	17-10-2025 23:30:30	20.9	4.56	0.58	81.0	69.0	87.0	21.39167	77.69198	8.68	79.0	20.9	False	4.56	False	0.58	False
2786	17-10-2025 23:30:30	20.22	7.21	0.49	73.0	59.0	85.0	21.46701	70.3749	9.30667	72.33333	20.22	False	7.21	False	0.49	False
2787	17-10-2025 23:30:30	19.09	4.99	0.81	79.0	55.0	87.0	19.7314	75.35103	8.29667	73.66667	19.09	False	4.99	False	0.81	False
2788	17-10-2025 23:30:30	19.12	5.12	-0.16	84.0	57.0	81.0	19.79366	75.00892	8.02667	74.0	19.12	False	5.12	False	-0.16	False
2789	17-10-2025 23:30:30	21.77	3.73	0.86	76.0	73.0	85.0	22.08723	80.27753	8.78667	78.0	21.77	False	3.73	False	0.86	False
2790	17-10-2025 23:30:30	22.0	2.74	1.96	77.0	68.0	84.0	22.16997	82.90063	8.9	76.33333	22.0	False	2.74	False	1.96	False
2791	17-10-2025 23:30:30	22.37	1.83	0.7	85.0	68.0	84.0	22.44473	85.32328	8.3	79.0	22.37	False	1.83	False	0.7	False
2792	17-10-2025 23:30:30	19.85	4.84	1.22	80.0	71.0	86.0	20.43155	76.29703	8.63667	79.0	19.85	False	4.84	False	1.22	False
2793	17-10-2025 23:30:30	21.82	3.36	1.17	80.0	57.0	90.0	22.07718	81.24595	8.78333	75.66667	21.82	False	3.36	False	1.17	False
2794	17-10-2025 23:30:30	20.78	6.04	0.2	82.0	73.0	91.0	21.64001	73.79275	9.00667	82.0	20.78	False	6.04	False	0.2	False
2795	17-10-2025 23:30:30	22.16	4.06	1.21	79.0	52.0	88.0	22.52885	79.61781	9.14333	73.0	22.16	False	4.06	False	1.21	False
2796	17-10-2025 23:30:30	22.55	1.87	1.06	82.0	63.0	84.0	22.6274	85.25949	8.49333	76.33333	22.55	False	1.87	False	1.06	False
2797	17-10-2025 23:30:30	19.77	4.07	1.22	81.0	79.0	94.0	20.18459	78.36718	8.35333	84.66667	19.77	False	4.07	False	1.22	False
2798	17-10-2025 23:30:30	23.02	-1.38	0.32	76.0	47.0	89.0	23.06133	93.43065	7.32	70.66667	23.02	False	-1.38	False	0.32	False
2799	17-10-2025 23:30:30	22.55	0.38	1.43	79.0	75.0	76.0	22.5532	89.03457	8.12	76.66667	22.55	False	0.38	False	1.43	False
2800	17-10-2025 23:30:30	21.99	1.26	1.88	77.0	77.0	90.0	22.02607	86.72061	8.37667	81.33333	21.99	False	1.26	False	1.88	False
2801	17-10-2025 23:30:30	20.14	3.08	1.3	84.0	80.0	87.0	20.37415	81.30515	8.17333	83.66667	20.14	False	3.08	False	1.3	False
2802	17-10-2025 23:30:30	18.09	2.82	1.64	75.0	68.0	91.0	18.30848	81.13963	7.51667	78.0	18.09	False	2.82	False	1.64	False
2803	17-10-2025 23:30:30	19.7	1.28	1.58	81.0	63.0	70.0	19.74154	86.28245	7.52	71.33333	19.7	False	1.28	False	1.58	False
2804	17-10-2025 23:30:30	21.79	-1.96	1.05	69.0	55.0	93.0	21.87797	95.1399	6.96	72.33333	21.79	False	-1.96	False	1.05	False
2805	17-10-2025 23:30:30	19.09	2.69	0.84	79.0	54.0	81.0	19.27859	81.97918	7.54	71.33333	19.09	False	2.69	False	0.84	False
2806	17-10-2025 23:30:30	21.39	0.7	1.34	83.0	53.0	93.0	21.40145	88.12563	7.81	76.33333	21.39	False	0.7	False	1.34	False
2807	17-10-2025 23:30:30	18.09	2.45	1.16	81.0	43.0	80.0	18.25515	82.28714	7.23333	68.0	18.09	False	2.45	False	1.16	False
2808	17-10-2025 23:30:30	20.59	-0.21	0.82	80.0	49.0	79.0	20.59107	90.58435	7.06667	69.33333	20.59	False	-0.21	False	0.82	False
2809	17-10-2025 23:30:30	20.41	0.23	-0.11	79.0	50.0	81.0	20.4113	89.35436	6.84333	70.0	20.41	False	0.23	False	-0.11	False
2810	17-10-2025 23:30:30	19.37	1.66	-0.77	85.0	57.0	84.0	19.441	85.10175	6.75333	75.33333	19.37	False	1.66	False	-0.77	False
2811	17-10-2025 23:30:30	18.58	5.34	-0.22	72.0	44.0	87.0	19.33215	73.96504	7.9	67.66667	18.58	False	5.34	False	-0.22	False
2812	17-10-2025 23:30:30	20.51	2.31	0.14	80.0	46.0	78.0	20.63968	83.57397	7.65333	68.0	20.51	False	2.31	False	0.14	False
2813	17-10-2025 23:30:30	21.72	1.24	0.76	72.0	65.0	86.0	21.75537	86.73252	7.90667	74.33333	21.72	False	1.24	False	0.76	False
