Sample()	SampleTime(Date)	V1/X/E(cm/s)	V2/Y/N(cm/s)	V3/Z/U(cm/s)	Corr1(%)	Corr2(%)	Corr3(%)	Speed(cm/s)	Direction(deg)	MeanVel(cm/s)	MeanCorr(%)	V1/X/E(cm/s)_clean	V1/X/E(cm/s)_is_spike	V2/Y/N(cm/s)_clean	V2/Y/N(cm/s)_is_spike	V3/Z/U(cm/s)_clean	V3/Z/U(cm/s)_is_spike
1979	17-10-2025 19:06:51	19.59	-0.49	1.73	91.0	84.0	94.0	19.59613	91.43283	6.94333	89.66667	19.59	False	-0.4900000000000002	False	1.73	False
1980	17-10-2025 19:06:51	21.02	0.21	1.37	88.0	81.0	94.0	21.02105	89.42761	7.53333	87.66667	21.02	False	0.20999999999999996	False	1.37	False
1981	17-10-2025 19:06:52	21.06	1.48	1.39	87.0	82.0	94.0	21.11194	85.98012	7.97667	87.66667	21.06	False	1.48	False	1.39	False
1982	17-10-2025 19:06:52	21.78	1.16	-0.27	87.0	77.0	95.0	21.81087	86.95131	7.55667	86.33333	21.78	False	1.16	False	-0.27	False
1983	17-10-2025 19:06:52	21.29	-1.32	-1.35	92.0	69.0	91.0	21.33088	93.54785	6.20667	84.0	21.29	False	-1.3200000000000003	False	-1.3499999999999999	False
1984	17-10-2025 19:06:52	23.68	-0.45	-0.55	85.0	78.0	88.0	23.68428	91.08868	7.56	83.66667	23.68	False	-0.4500000000000002	False	-0.55	False
1985	17-10-2025 19:06:52	25.32	-1.1	-0.05	87.0	79.0	93.0	25.34388	92.48759	8.05667	86.33333	25.32	False	-1.1	False	-0.050000000000000044	False
1986	17-10-2025 19:06:52	22.73	-0.61	-1.08	82.0	64.0	89.0	22.73818	91.53727	7.01333	78.33333	22.73	False	-0.6099999999999999	False	-1.08	False
1987	17-10-2025 19:06:52	18.72	2.7	-1.65	92.0	80.0	91.0	18.91371	81.79278	6.59	87.66667	18.72	False	2.7	False	-1.6499999999999997	False
1988	17-10-2025 19:06:52	20.59	1.91	-1.26	77.0	77.0	85.0	20.6784	84.70021	7.08	79.66667	20.59	False	1.91	False	-1.26	False
1989	17-10-2025 19:06:52	20.67	5.21	-1.62	92.0	65.0	90.0	21.3165	75.85293	8.08667	82.33333	20.67	False	5.21	False	-1.6200000000000003	False
1990	17-10-2025 19:06:52	20.08	6.8	-1.22	79.0	74.0	81.0	21.20015	71.29156	8.55333	78.0	20.08	False	6.8	False	-1.22	False
1991	17-10-2025 19:06:52	22.35	3.69	-0.22	87.0	67.0	84.0	22.65256	80.625	8.60667	79.33333	22.35	False	3.69	False	-0.21999999999999997	False
1992	17-10-2025 19:06:52	22.97	1.93	-0.72	90.0	84.0	90.0	23.05094	85.19714	8.06	88.0	22.97	False	1.93	False	-0.72	False
1993	17-10-2025 19:06:52	21.86	2.72	0.82	84.0	63.0	88.0	22.02857	82.90724	8.46667	78.33333	21.86	False	2.72	False	0.82	False
1994	17-10-2025 19:06:52	21.72	3.22	1.54	84.0	86.0	91.0	21.95739	81.56729	8.82667	87.0	21.72	False	3.22	False	1.54	False
1995	17-10-2025 19:06:52	22.17	1.76	0.79	89.0	71.0	96.0	22.23975	85.461	8.24	85.33333	22.17	False	1.76	False	0.79	False
1996	17-10-2025 19:06:52	21.37	3.45	-0.59	91.0	78.0	95.0	21.64669	80.82922	8.07667	88.0	21.37	False	3.45	False	-0.5900000000000001	False
1997	17-10-2025 19:06:52	22.65	2.94	-0.22	79.0	71.0	92.0	22.84001	82.60428	8.45667	80.66667	22.65	False	2.94	False	-0.21999999999999997	False
1998	17-10-2025 19:06:52	26.05	1.66	0.43	92.0	69.0	89.0	26.10284	86.35384	9.38	83.33333	26.05	False	1.66	False	0.43	False
1999	17-10-2025 19:06:52	27.1	1.96	-0.51	90.0	71.0	94.0	27.17079	85.8633	9.51667	85.0	27.1	False	1.96	False	-0.51	False
2000	17-10-2025 19:06:52	25.08	0.51	-0.74	95.0	72.0	94.0	25.08519	88.83506	8.28333	87.0	25.08	False	0.5099999999999998	False	-0.74	False
2001	17-10-2025 19:06:52	24.01	2.91	-0.16	83.0	75.0	88.0	24.1857	83.08949	8.92	82.0	24.01	False	2.91	False	-0.16000000000000003	False
2002	17-10-2025 19:06:52	22.66	2.74	-0.62	94.0	76.0	91.0	22.82506	83.10539	8.26	87.0	22.66	False	2.74	False	-0.6199999999999999	False
2003	17-10-2025 19:06:52	23.22	1.68	-0.26	82.0	62.0	92.0	23.2807	85.86178	8.21333	78.66667	23.22	False	1.68	False	-0.26	False
2004	17-10-2025 19:06:52	24.49	2.71	-1.17	93.0	79.0	94.0	24.63948	83.68549	8.67667	88.66667	24.49	False	2.71	False	-1.17	False
2005	17-10-2025 19:06:52	25.55	-0.86	-0.7	88.0	74.0	92.0	25.56447	91.92782	7.99667	84.66667	25.55	False	-0.8599999999999999	False	-0.7	False
2006	17-10-2025 19:06:52	24.85	3.07	-1.08	92.0	70.0	90.0	25.03892	82.95729	8.94667	84.0	24.85	False	3.07	False	-1.08	False
2007	17-10-2025 19:06:52	26.5	5.22	-0.08	81.0	61.0	88.0	27.00923	78.85648	10.54667	76.66667	26.5	False	5.22	False	-0.07999999999999996	False
2008	17-10-2025 19:06:52	26.25	4.1	-0.1	89.0	61.0	94.0	26.56826	81.12267	10.08333	81.33333	26.25	False	4.1	False	-0.09999999999999998	False
2009	17-10-2025 19:06:52	25.33	3.27	-0.27	93.0	84.0	96.0	25.5402	82.64403	9.44333	91.0	25.33	False	3.27	False	-0.27	False
2010	17-10-2025 19:06:52	23.66	2.34	-0.4	93.0	63.0	94.0	23.77543	84.35175	8.53333	83.33333	23.66	False	2.34	False	-0.40000000000000013	False
2011	17-10-2025 19:06:52	24.39	1.89	0.14	90.0	71.0	97.0	24.46312	85.56896	8.80667	86.0	24.39	False	1.89	False	0.14	False
2012	17-10-2025 19:06:52	24.6	-0.88	0.6	89.0	76.0	91.0	24.61574	92.04873	8.10667	85.33333	24.6	False	-0.8799999999999999	False	0.6	False
2013	17-10-2025 19:06:52	25.12	0.18	-0.65	92.0	81.0	88.0	25.12064	89.58945	8.21667	87.0	25.12	False	0.18000000000000016	False	-0.6500000000000001	False
2014	17-10-2025 19:06:52	24.75	2.99	-1.3	93.0	79.0	93.0	24.92995	83.11159	8.81333	88.33333	24.75	False	2.99	False	-1.3	False
2015	17-10-2025 19:06:52	24.28	4.02	-1.47	93.0	75.0	92.0	24.61054	80.59892	8.94333	86.66667	24.28	False	4.02	False	-1.47	False
2016	17-10-2025 19:06:52	23.41	3.34	-0.81	93.0	77.0	97.0	23.64707	81.88018	8.64667	89.0	23.41	False	3.34	False	-0.81	False
2017	17-10-2025 19:06:52	24.78	1.14	-0.54	91.0	77.0	93.0	24.80621	87.36597	8.46	87.0	24.78	False	1.14	False	-0.54	False
2018	17-10-2025 19:06:52	22.42	1.12	0.22	89.0	77.0	89.0	22.44796	87.14014	7.92	85.0	22.42	False	1.12	False	0.21999999999999997	False
2019	17-10-2025 19:06:52	23.83	0.02	0.35	92.0	77.0	95.0	23.83001	89.95191	8.06667	88.0	23.83	False	0.020000000000000018	False	0.35	False
2020	17-10-2025 19:06:53	22.37	0.54	0.65	94.0	77.0	93.0	22.37652	88.61718	7.85333	88.0	22.37	False	0.54	False	0.65	False
2021	17-10-2025 19:06:53	22.32	1.58	0.77	92.0	79.0	97.0	22.37585	85.95087	8.22333	89.33333	22.32	False	1.58	False	0.77	False
2022	17-10-2025 19:06:53	20.57	2.52	0.88	92.0	76.0	95.0	20.72379	83.01558	7.99	87.66667	20.57	False	2.52	False	0.88	False
2023	17-10-2025 19:06:53	23.02	1.43	1.93	87.0	85.0	94.0	23.06437	86.44536	8.79333	88.66667	23.02	False	1.43	False	1.93	False
2024	17-10-2025 19:06:53	22.76	4.75	2.43	86.0	77.0	96.0	23.25038	78.21161	9.98	86.33333	22.76	False	4.75	False	2.43	False
2025	17-10-2025 19:06:53	24.04	4.98	1.82	91.0	80.0	94.0	24.5504	78.29645	10.28	88.33333	24.04	False	4.98	False	1.82	False
2026	17-10-2025 19:06:53	24.43	5.08	1.38	90.0	84.0	94.0	24.95258	78.25325	10.29667	89.33333	24.43	False	5.08	False	1.38	False
2027	17-10-2025 19:06:53	24.67	3.99	0.49	90.0	70.0	96.0	24.99058	80.81283	9.71667	85.33333	24.67	False	3.99	False	0.49	False
2028	17-10-2025 19:06:53	23.03	2.68	0.02	86.0	69.0	95.0	23.18541	83.36235	8.57667	83.33333	23.03	False	2.68	False	0.020000000000000018	False
2029	17-10-2025 19:06:53	23.79	3.29	2.83	62.0	77.0	83.0	24.01642	82.12631	9.97	74.0	23.79	False	3.29	False	2.83	False
2030	17-10-2025 19:06:53	26.24	-2.79	2.97	90.0	70.0	94.0	26.38791	96.06924	8.80667	84.66667	26.24	False	-2.79	False	2.9700000000000006	False
2031	17-10-2025 19:06:53	24.81	2.17	0.86	81.0	89.0	90.0	24.90472	85.00136	9.28	86.66667	24.81	False	2.17	False	0.86	False
2032	17-10-2025 19:06:53	25.23	1.56	1.12	90.0	89.0	93.0	25.27818	86.46184	9.30333	90.66667	25.23	False	1.56	False	1.12	False
2033	17-10-2025 19:06:53	26.12	1.66	1.16	92.0	84.0	96.0	26.1727	86.36358	9.64667	90.66667	26.12	False	1.66	False	1.16	False
2034	17-10-2025 19:06:53	25.54	1.73	0.56	94.0	76.0	91.0	25.59853	86.12488	9.27667	87.0	25.54	False	1.73	False	0.56	False
2035	17-10-2025 19:06:53	25.25	5.06	0.44	91.0	90.0	95.0	25.75201	78.66825	10.25	92.0	25.25	False	5.06	False	0.44	False
2036	17-10-2025 19:06:53	23.11	4.35	0.38	87.0	79.0	93.0	23.51584	79.33993	9.28	86.33333	23.11	False	4.35	False	0.38	False
2037	17-10-2025 19:06:53	22.79	6.2	-0.36	93.0	72.0	90.0	23.6183	74.78105	9.54333	85.0	22.79	False	6.2	False	-0.3600000000000001	False
2038	17-10-2025 19:06:53	22.28	5.4	0.62	87.0	71.0	87.0	22.92506	76.37595	9.43333	81.66667	22.28	False	5.4	False	0.62	False
2039	17-10-2025 19:06:53	21.46	3.95	0.59	85.0	83.0	91.0	21.8205	79.57068	8.66667	86.33333	21.46	False	3.95	False	0.59	False
2040	17-10-2025 19:06:53	20.17	7.21	-0.27	91.0	67.0	90.0	21.41992	70.32998	9.03667	82.66667	20.17	False	7.21	False	-0.27	False
2041	17-10-2025 19:06:53	20.31	9.07	-0.49	94.0	73.0	87.0	22.24322	65.93551	9.63	84.66667	20.31	False	9.07	False	-0.49	False
2042	17-10-2025 19:06:53	19.14	6.18	1.15	86.0	74.0	95.0	20.11298	72.10556	8.82333	85.0	19.14	False	6.18	False	1.15	False
2043	17-10-2025 19:06:53	20.85	3.93	1.0	93.0	82.0	92.0	21.21715	79.3256	8.59333	89.0	20.85	False	3.93	False	1.0	False
2044	17-10-2025 19:06:53	18.5	5.58	1.07	95.0	83.0	97.0	19.32321	73.21555	8.38333	91.66667	18.5	False	5.58	False	1.07	False
2045	17-10-2025 19:06:53	18.09	5.62	1.07	89.0	78.0	95.0	18.94287	72.74161	8.26	87.33333	18.09	False	5.62	False	1.07	False
2046	17-10-2025 19:06:53	18.75	2.6	0.88	92.0	73.0	97.0	18.92941	82.10533	7.41	87.33333	18.75	False	2.6	False	0.88	False
2047	17-10-2025 19:06:53	16.05	4.19	0.87	92.0	70.0	95.0	16.58791	75.36895	7.03667	85.66667	16.05	False	4.19	False	0.87	False
2048	17-10-2025 19:06:53	18.62	1.38	1.29	86.0	87.0	93.0	18.67107	85.76134	7.09667	88.66667	18.62	False	1.38	False	1.29	False
2049	17-10-2025 19:06:53	19.49	-0.6	1.15	90.0	76.0	95.0	19.49923	91.76329	6.68	87.0	19.49	False	-0.6000000000000001	False	1.15	False
2050	17-10-2025 19:06:53	19.82	-1.5	0.64	92.0	71.0	97.0	19.87668	94.32796	6.32	86.66667	19.82	False	-1.5	False	0.64	False
2051	17-10-2025 19:06:53	20.04	-2.21	0.49	90.0	77.0	96.0	20.16149	96.29312	6.10667	87.66667	20.04	False	-2.21	False	0.49	False
2052	17-10-2025 19:06:53	18.92	2.72	-0.24	95.0	48.0	96.0	19.11452	81.81903	7.13333	79.66667	18.92	False	2.72	False	-0.24	False
2053	17-10-2025 19:06:53	17.92	3.29	-0.8	89.0	68.0	94.0	18.21951	79.59671	6.80333	83.66667	17.92	False	3.29	False	-0.8	False
2054	17-10-2025 19:06:53	18.83	3.02	0.13	92.0	69.0	94.0	19.07064	80.88836	7.32667	85.0	18.83	False	3.02	False	0.13	False
2055	17-10-2025 19:06:53	20.28	-2.28	0.57	92.0	74.0	93.0	20.40776	96.4146	6.19	86.33333	20.28	False	-2.2799999999999994	False	0.57	False
2056	17-10-2025 19:06:53	20.2	-1.98	0.32	91.0	75.0	93.0	20.29681	95.59824	6.18	86.33333	20.2	False	-1.9800000000000004	False	0.32	False
2057	17-10-2025 19:06:53	18.08	-0.34	1.7	90.0	62.0	94.0	18.0832	91.07734	6.48	82.0	18.08	False	-0.33999999999999986	False	1.7	False
2058	17-10-2025 19:06:53	17.84	2.55	4.1	89.0	80.0	89.0	18.02132	81.8654	8.16333	86.0	17.84	False	2.55	False	4.1	False
2059	17-10-2025 19:06:53	20.26	2.83	3.68	87.0	84.0	93.0	20.4567	82.04814	8.92333	88.0	20.26	False	2.83	False	3.6800000000000006	False
2060	17-10-2025 19:06:53	19.4	0.99	2.62	87.0	64.0	87.0	19.42524	87.07868	7.67	79.33333	19.4	False	0.99	False	2.62	False
2061	17-10-2025 19:06:54	22.05	-2.57	2.34	85.0	70.0	94.0	22.19927	96.64802	7.27333	83.0	22.05	False	-2.5700000000000003	False	2.34	False
2062	17-10-2025 19:06:54	21.4	-0.65	2.75	85.0	81.0	94.0	21.40987	91.73976	7.83333	86.66667	21.4	False	-0.6499999999999999	False	2.75	False
2063	17-10-2025 19:06:54	18.87	-4.05	2.17	87.0	77.0	94.0	19.29973	102.11342	5.66333	86.0	18.87	False	-4.05	False	2.17	False
2064	17-10-2025 19:06:54	18.66	-2.78	2.21	86.0	72.0	96.0	18.86595	98.4737	6.03	84.66667	18.66	False	-2.7799999999999994	False	2.21	False
2065	17-10-2025 19:06:54	19.63	-1.45	1.69	92.0	68.0	88.0	19.68348	94.22457	6.62333	82.66667	19.63	False	-1.4500000000000002	False	1.69	False
2066	17-10-2025 19:06:54	18.66	4.75	-1.3	89.0	70.0	85.0	19.25508	75.71838	7.37	81.33333	18.66	False	4.75	False	-1.3	False
2067	17-10-2025 19:06:54	18.6	4.22	-1.13	93.0	77.0	95.0	19.07271	77.21704	7.23	88.33333	18.6	False	4.22	False	-1.13	False
2068	17-10-2025 19:06:54	17.1	5.44	-0.42	91.0	74.0	94.0	17.94446	72.35264	7.37333	86.33333	17.1	False	5.44	False	-0.41999999999999993	False
2069	17-10-2025 19:06:54	18.03	4.36	0.39	97.0	76.0	96.0	18.54968	76.40575	7.59333	89.66667	18.03	False	4.36	False	0.39	False
2070	17-10-2025 19:06:54	18.63	1.37	1.23	92.0	84.0	98.0	18.6803	85.79419	7.07667	91.33333	18.63	False	1.37	False	1.23	False
2071	17-10-2025 19:06:54	19.24	-0.06	1.06	95.0	76.0	98.0	19.24009	90.17868	6.74667	89.66667	19.24	False	-0.06000000000000005	False	1.06	False
2072	17-10-2025 19:06:54	18.65	0.8	-0.24	88.0	80.0	90.0	18.66715	87.54378	6.40333	86.0	18.65	False	0.8	False	-0.24	False
2073	17-10-2025 19:06:54	20.07	1.0	-0.24	79.0	58.0	91.0	20.0949	87.14756	6.94333	76.0	20.07	False	1.0	False	-0.24	False
2074	17-10-2025 19:06:54	20.18	4.22	0.47	84.0	77.0	93.0	20.61652	78.18863	8.29	84.66667	20.18	False	4.22	False	0.47	False
2075	17-10-2025 19:06:54	22.83	4.11	1.56	92.0	69.0	91.0	23.197	79.79457	9.5	84.0	22.83	False	4.11	False	1.56	False
2076	17-10-2025 19:06:54	23.41	4.12	0.94	83.0	69.0	87.0	23.76978	80.01855	9.49	79.66667	23.41	False	4.12	False	0.94	False
2077	17-10-2025 19:06:54	21.21	9.63	0.26	86.0	90.0	92.0	23.2938	65.58047	10.36667	89.33333	21.21	False	9.63	False	0.26	False
2078	17-10-2025 19:06:54	22.01	7.12	0.26	91.0	48.0	87.0	23.13297	72.07416	9.79667	75.33333	22.01	False	7.12	False	0.26	False
2079	17-10-2025 19:06:54	21.05	7.76	0.57	93.0	73.0	93.0	22.4348	69.76379	9.79333	86.33333	21.05	False	7.76	False	0.57	False
2080	17-10-2025 19:06:54	21.85	9.8	1.46	88.0	75.0	94.0	23.94708	65.84317	11.03667	85.66667	21.85	False	9.8	False	1.46	False
2081	17-10-2025 19:06:54	21.04	8.82	1.38	94.0	67.0	96.0	22.8139	67.25649	10.41333	85.66667	21.04	False	8.82	False	1.38	False
2082	17-10-2025 19:06:54	19.68	9.36	1.55	91.0	64.0	95.0	21.79248	64.56378	10.19667	83.33333	19.68	False	9.36	False	1.55	False
2083	17-10-2025 19:06:54	19.46	7.03	1.27	82.0	77.0	92.0	20.69088	70.13755	9.25333	83.66667	19.46	False	7.03	False	1.27	False
2084	17-10-2025 19:06:54	21.02	2.45	2.95	90.0	68.0	92.0	21.1623	83.35185	8.80667	83.33333	21.02	False	2.45	False	2.95	False
2085	17-10-2025 19:06:54	19.72	2.04	2.94	91.0	71.0	98.0	19.82524	84.09386	8.23333	86.66667	19.72	False	2.04	False	2.9400000000000004	False
2086	17-10-2025 19:06:54	18.6	4.49	3.34	91.0	83.0	98.0	19.13427	76.42856	8.81	90.66667	18.6	False	4.49	False	3.34	False
2087	17-10-2025 19:06:54	19.18	3.1	4.16	85.0	81.0	96.0	19.42891	80.81887	8.81333	87.33333	19.18	False	3.1	False	4.16	False
2088	17-10-2025 19:06:54	19.34	1.41	4.49	88.0	89.0	95.0	19.39133	85.83018	8.41333	90.66667	19.34	False	1.41	False	4.49	False
2089	17-10-2025 19:06:54	19.18	1.33	3.7	90.0	80.0	97.0	19.22606	86.03328	8.07	89.0	19.18	False	1.33	False	3.7	False
2090	17-10-2025 19:06:54	18.89	2.37	3.26	93.0	66.0	98.0	19.03809	82.84885	8.17333	85.66667	18.89	False	2.37	False	3.26	False
2091	17-10-2025 19:06:54	19.48	0.49	3.77	94.0	86.0	95.0	19.48616	88.55909	7.91333	91.66667	19.48	False	0.4900000000000002	False	3.7700000000000005	False
2092	17-10-2025 19:06:54	20.29	0.05	4.59	92.0	74.0	97.0	20.29006	89.85881	8.31	87.66667	20.29	False	0.04999999999999982	False	4.59	False
2093	17-10-2025 19:06:54	19.9	-1.43	3.0	84.0	69.0	93.0	19.95131	94.11017	7.15667	82.0	19.9	False	-1.4299999999999997	False	3.0	False
2094	17-10-2025 19:06:54	20.99	0.69	1.22	95.0	82.0	92.0	21.00134	88.11721	7.63333	89.66667	20.99	False	0.69	False	1.22	False
2095	17-10-2025 19:06:54	19.29	-0.2	1.44	91.0	73.0	93.0	19.29104	90.59403	6.84333	85.66667	19.29	False	-0.20000000000000018	False	1.44	False
2096	17-10-2025 19:06:54	21.83	-1.09	2.47	87.0	62.0	94.0	21.8572	92.85848	7.73667	81.0	21.83	False	-1.0899999999999999	False	2.47	False
