Sample()	SampleTime(Date)	V1/X/E(cm/s)	V2/Y/N(cm/s)	V3/Z/U(cm/s)	Corr1(%)	Corr2(%)	Corr3(%)	Speed(cm/s)	Direction(deg)	MeanVel(cm/s)	MeanCorr(%)	V1/X/E(cm/s)_clean	V1/X/E(cm/s)_is_spike	V2/Y/N(cm/s)_clean	V2/Y/N(cm/s)_is_spike	V3/Z/U(cm/s)_clean	V3/Z/U(cm/s)_is_spike
49	18-10-2025 2:41:42	11.41	-2.54	0.07	55.0	67.0	83.0	11.6893	102.55007	2.98	68.33333	11.41	False	-2.54	False	0.07000000000000006	False
50	18-10-2025 2:41:42	12.71	-6.83	-0.09	47.0	61.0	91.0	14.4289	118.25235	1.93	66.33333	12.71	False	-6.83	False	-0.09000000000000008	False
51	18-10-2025 2:41:42	12.36	-3.51	0.68	49.0	68.0	84.0	12.84872	105.85352	3.17667	67.0	12.36	False	-3.51	False	0.68	False
52	18-10-2025 2:41:42	9.51	-4.34	0.71	67.0	81.0	86.0	10.4535	114.53014	1.96	78.0	9.51	False	-4.34	False	0.71	False
53	18-10-2025 2:41:42	10.22	-3.2	0.56	62.0	77.0	89.0	10.70927	107.38594	2.52667	76.0	10.22	False	-3.2	False	0.56	False
54	18-10-2025 2:41:42	10.24	-2.4	0.3	67.0	64.0	86.0	10.51749	103.19061	2.71333	72.33333	10.24	False	-2.3999999999999995	False	0.30000000000000004	False
55	18-10-2025 2:41:42	11.13	-3.78	0.18	66.0	44.0	62.0	11.75437	108.75865	2.51	57.33333	11.13	False	-3.78	False	0.17999999999999994	False
56	18-10-2025 2:41:42	10.84	-5.34	0.21	72.0	61.0	86.0	12.08392	116.22577	1.90333	73.0	10.84	False	-5.34	False	0.20999999999999996	False
57	18-10-2025 2:41:42	11.26	-7.07	0.28	68.0	54.0	86.0	13.29558	122.12415	1.49	69.33333	11.26	False	-7.07	False	0.28	False
58	18-10-2025 2:41:42	6.94	-5.13	0.54	68.0	66.0	90.0	8.63021	126.47156	0.78333	74.66667	6.94	False	-5.13	False	0.54	False
59	18-10-2025 2:41:42	9.59	-8.22	-0.15	61.0	57.0	90.0	12.63078	130.60129	0.40667	69.33333	9.59	False	-8.22	False	-0.1499999999999999	False
60	18-10-2025 2:41:42	12.24	-7.14	0.55	60.0	53.0	90.0	14.17029	120.25644	1.88333	67.66667	12.24	False	-7.14	False	0.55	False
61	18-10-2025 2:41:42	10.73	-6.36	0.34	51.0	58.0	84.0	12.47327	120.65652	1.57	64.33333	10.73	False	-6.36	False	0.3400000000000001	False
62	18-10-2025 2:41:42	10.09	-6.05	-0.05	62.0	58.0	86.0	11.7648	120.94705	1.33	68.66667	10.09	False	-6.05	False	-0.050000000000000044	False
63	18-10-2025 2:41:42	10.03	-6.03	0.81	72.0	71.0	78.0	11.70307	121.01413	1.60333	73.66667	10.03	False	-6.03	False	0.81	False
64	18-10-2025 2:41:42	9.16	-4.34	0.73	52.0	69.0	87.0	10.13613	115.35155	1.85	69.33333	9.16	False	-4.34	False	0.73	False
65	18-10-2025 2:41:42	10.07	-5.0	0.96	62.0	64.0	88.0	11.24299	116.40552	2.01	71.33333	10.07	False	-5.0	False	0.96	False
66	18-10-2025 2:41:42	11.87	-6.48	0.83	60.0	71.0	85.0	13.52358	118.63075	2.07333	72.0	11.87	False	-6.48	False	0.83	False
67	18-10-2025 2:41:42	12.75	-7.16	0.97	58.0	83.0	87.0	14.62286	119.3172	2.18667	76.0	12.75	False	-7.16	False	0.97	False
68	18-10-2025 2:41:42	13.87	-6.0	1.37	59.0	67.0	83.0	15.11214	113.39275	3.08	69.66667	13.87	False	-6.0	False	1.37	False
69	18-10-2025 2:41:42	12.71	-6.75	0.89	48.0	70.0	89.0	14.3912	117.97178	2.28333	69.0	12.71	False	-6.75	False	0.89	False
70	18-10-2025 2:41:42	14.27	-6.27	0.83	68.0	65.0	85.0	15.58672	113.71989	2.94333	72.66667	14.27	False	-6.27	False	0.83	False
71	18-10-2025 2:41:42	12.5	-5.6	0.87	50.0	63.0	85.0	13.69708	114.13238	2.59	66.0	12.5	False	-5.6	False	0.87	False
72	18-10-2025 2:41:42	12.35	-6.11	0.95	67.0	74.0	89.0	13.77877	116.3233	2.39667	76.66667	12.35	False	-6.11	False	0.95	False
73	18-10-2025 2:41:42	11.56	-5.63	0.6	49.0	81.0	76.0	12.85809	115.9672	2.17667	68.66667	11.56	False	-5.63	False	0.6	False
74	18-10-2025 2:41:42	14.42	-7.06	1.96	47.0	77.0	85.0	16.05553	116.08627	3.10667	69.66667	14.42	False	-7.06	False	1.96	False
75	18-10-2025 2:41:42	12.94	-8.47	1.17	60.0	59.0	78.0	15.46559	123.20713	1.88	65.66667	12.94	False	-8.47	False	1.17	False
76	18-10-2025 2:41:42	13.38	-10.1	0.7	66.0	58.0	88.0	16.76408	127.04762	1.32667	70.66667	13.38	False	-10.1	False	0.7	False
77	18-10-2025 2:41:42	14.01	-7.0	1.11	34.0	71.0	79.0	15.66142	116.54869	2.70667	61.33333	14.01	False	-7.0	False	1.11	False
78	18-10-2025 2:41:42	11.84	-9.35	1.54	56.0	58.0	78.0	15.08669	128.29801	1.34333	64.0	11.84	False	-9.35	False	1.54	False
79	18-10-2025 2:41:42	10.45	-8.04	0.96	60.0	61.0	79.0	13.185	127.57389	1.12333	66.66667	10.45	False	-8.04	False	0.96	False
80	18-10-2025 2:41:42	12.76	-8.99	0.9	64.0	56.0	76.0	15.6089	125.16644	1.55667	65.33333	12.76	False	-8.99	False	0.9	False
81	18-10-2025 2:41:42	13.34	-5.16	1.18	52.0	67.0	68.0	14.30319	111.1468	3.12	62.33333	13.34	False	-5.16	False	1.18	False
82	18-10-2025 2:41:42	12.53	-8.74	0.78	53.0	59.0	90.0	15.27706	124.89677	1.52333	67.33333	12.53	False	-8.74	False	0.78	False
83	18-10-2025 2:41:42	13.43	-7.49	0.99	53.0	77.0	80.0	15.37742	119.1487	2.31	70.0	13.43	False	-7.49	False	0.99	False
84	18-10-2025 2:41:42	7.68	-8.62	0.25	66.0	66.0	92.0	11.54499	138.30052	-0.23	74.66667	7.68	False	-8.62	False	0.25	False
85	18-10-2025 2:41:42	11.36	-8.12	0.84	63.0	63.0	79.0	13.96367	125.55676	1.36	68.33333	11.36	False	-8.12	False	0.84	False
86	18-10-2025 2:41:42	10.42	-5.98	1.19	72.0	75.0	87.0	12.01402	119.85136	1.87667	78.0	10.42	False	-5.98	False	1.19	False
87	18-10-2025 2:41:42	11.91	-7.29	0.49	59.0	69.0	83.0	13.96396	121.47041	1.70333	70.33333	11.91	False	-7.29	False	0.49	False
88	18-10-2025 2:41:43	10.68	-6.57	0.9	57.0	73.0	90.0	12.53903	121.59852	1.67	73.33333	10.68	False	-6.57	False	0.9	False
89	18-10-2025 2:41:43	10.31	-5.1	0.93	76.0	65.0	93.0	11.50244	116.32001	2.04667	78.0	10.31	False	-5.1	False	0.93	False
90	18-10-2025 2:41:43	8.75	-7.44	0.27	77.0	51.0	88.0	11.48547	130.37404	0.52667	72.0	8.75	False	-7.44	False	0.27	False
91	18-10-2025 2:41:43	7.91	-6.98	0.69	47.0	65.0	79.0	10.54934	131.42606	0.54	63.66667	7.91	False	-6.98	False	0.69	False
92	18-10-2025 2:41:43	9.79	-7.3	0.46	65.0	72.0	89.0	12.21205	126.71038	0.98333	75.33333	9.79	False	-7.3	False	0.45999999999999996	False
93	18-10-2025 2:41:43	9.78	-4.56	1.15	69.0	77.0	86.0	10.79083	114.99765	2.12333	77.33333	9.78	False	-4.56	False	1.15	False
94	18-10-2025 2:41:43	7.05	-6.45	0.5	64.0	73.0	85.0	9.55536	132.45519	0.36667	74.0	7.05	False	-6.45	False	0.5	False
95	18-10-2025 2:41:43	7.7	-5.33	0.83	56.0	68.0	90.0	9.36477	124.69128	1.06667	71.33333	7.7	False	-5.33	False	0.83	False
96	18-10-2025 2:41:43	10.63	-8.32	0.64	63.0	46.0	87.0	13.49886	128.04995	0.98333	65.33333	10.63	False	-8.32	False	0.64	False
97	18-10-2025 2:41:43	10.29	-7.44	0.47	48.0	66.0	85.0	12.69794	125.86814	1.10667	66.33333	10.29	False	-7.44	False	0.47	False
98	18-10-2025 2:41:43	12.09	-8.83	0.77	43.0	64.0	86.0	14.97121	126.14274	1.34333	64.33333	12.09	False	-8.83	False	0.77	False
99	18-10-2025 2:41:43	12.18	-8.05	0.8	65.0	73.0	85.0	14.59983	123.4615	1.64333	74.33333	12.18	False	-8.05	False	0.8	False
100	18-10-2025 2:41:43	10.78	-6.55	0.56	59.0	59.0	87.0	12.61392	121.28314	1.59667	68.33333	10.78	False	-6.55	False	0.56	False
101	18-10-2025 2:41:43	13.69	-7.64	0.53	60.0	67.0	77.0	15.67755	119.16465	2.19333	68.0	13.69	False	-7.64	False	0.53	False
102	18-10-2025 2:41:43	11.99	-7.37	0.64	58.0	59.0	83.0	14.07398	121.57817	1.75333	66.66667	11.99	False	-7.37	False	0.64	False
103	18-10-2025 2:41:43	7.7	-5.77	0.08	49.0	66.0	83.0	9.622	126.84608	0.67	66.0	7.7	False	-5.77	False	0.07999999999999996	False
104	18-10-2025 2:41:43	15.66	-7.32	1.18	47.0	61.0	81.0	17.28635	115.05294	3.17333	63.0	15.66	False	-7.32	False	1.18	False
105	18-10-2025 2:41:43	10.68	-7.88	0.64	69.0	67.0	87.0	13.27241	126.42094	1.14667	74.33333	10.68	False	-7.88	False	0.64	False
106	18-10-2025 2:41:43	13.9	-7.37	1.02	36.0	59.0	85.0	15.73299	117.93324	2.51667	60.0	13.9	False	-7.37	False	1.02	False
107	18-10-2025 2:41:43	14.58	-8.5	1.12	52.0	71.0	81.0	16.8768	120.24178	2.4	68.0	14.58	False	-8.5	False	1.12	False
108	18-10-2025 2:41:43	13.25	-9.19	0.76	67.0	71.0	86.0	16.12509	124.74459	1.60667	74.66667	13.25	False	-9.19	False	0.76	False
109	18-10-2025 2:41:43	7.64	-6.01	0.22	53.0	69.0	85.0	9.72058	128.19033	0.61667	69.0	7.64	False	-6.01	False	0.21999999999999997	False
110	18-10-2025 2:41:43	9.79	-3.7	0.91	40.0	47.0	76.0	10.46585	110.70342	2.33333	54.33333	9.79	False	-3.7	False	0.91	False
111	18-10-2025 2:41:43	11.71	-6.41	0.75	52.0	82.0	90.0	13.34961	118.69609	2.01667	74.66667	11.71	False	-6.41	False	0.75	False
112	18-10-2025 2:41:43	10.87	-6.67	0.26	47.0	62.0	83.0	12.75327	121.53392	1.48667	64.0	10.87	False	-6.67	False	0.26	False
113	18-10-2025 2:41:43	14.41	-8.4	0.74	64.0	51.0	91.0	16.67957	120.23913	2.25	68.66667	14.41	False	-8.4	False	0.74	False
114	18-10-2025 2:41:43	14.54	-9.61	1.27	60.0	58.0	89.0	17.42882	123.46213	2.06667	69.0	14.54	False	-9.61	False	1.27	False
115	18-10-2025 2:41:43	14.46	-8.2	0.93	48.0	47.0	86.0	16.62323	119.55677	2.39667	60.33333	14.46	False	-8.2	False	0.93	False
116	18-10-2025 2:41:43	11.65	-7.7	1.46	74.0	67.0	88.0	13.96469	123.46248	1.80333	76.33333	11.65	False	-7.7	False	1.46	False
117	18-10-2025 2:41:43	13.98	-8.29	1.24	57.0	65.0	84.0	16.25314	120.66752	2.31	68.66667	13.98	False	-8.29	False	1.24	False
118	18-10-2025 2:41:43	10.77	-7.75	1.3	63.0	78.0	80.0	13.26859	125.73847	1.44	73.66667	10.77	False	-7.75	False	1.3	False
119	18-10-2025 2:41:43	17.26	-7.7	1.3	59.0	67.0	82.0	18.89967	114.04252	3.62	69.33333	17.26	False	-7.7	False	1.3	False
120	18-10-2025 2:41:43	12.45	-8.26	0.98	57.0	69.0	85.0	14.94089	123.56244	1.72333	70.33333	12.45	False	-8.26	False	0.98	False
121	18-10-2025 2:41:43	10.14	-6.71	0.66	66.0	69.0	88.0	12.1591	123.49403	1.36333	74.33333	10.14	False	-6.71	False	0.66	False
122	18-10-2025 2:41:43	13.15	-4.83	1.49	57.0	64.0	84.0	14.00898	110.1683	3.27	68.33333	13.15	False	-4.83	False	1.49	False
123	18-10-2025 2:41:43	14.2	-7.84	0.61	40.0	50.0	76.0	16.22053	118.90365	2.32333	55.33333	14.2	False	-7.84	False	0.61	False
124	18-10-2025 2:41:43	12.1	-7.78	1.5	46.0	73.0	83.0	14.38535	122.74001	1.94	67.33333	12.1	False	-7.78	False	1.5	False
125	18-10-2025 2:41:43	11.31	-8.0	1.0	68.0	69.0	89.0	13.85338	125.27324	1.43667	75.33333	11.31	False	-8.0	False	1.0	False
126	18-10-2025 2:41:43	7.39	-5.86	0.96	61.0	58.0	90.0	9.43142	128.41313	0.83	69.66667	7.39	False	-5.86	False	0.96	False
127	18-10-2025 2:41:43	8.49	-6.12	0.77	61.0	59.0	84.0	10.46587	125.78588	1.04667	68.0	8.49	False	-6.12	False	0.77	False
128	18-10-2025 2:41:44	13.28	-8.53	0.65	55.0	61.0	82.0	15.78351	122.71342	1.8	66.0	13.28	False	-8.53	False	0.65	False
129	18-10-2025 2:41:44	9.45	-4.96	0.84	50.0	73.0	83.0	10.67259	117.69353	1.77667	68.66667	9.45	False	-4.96	False	0.84	False
130	18-10-2025 2:41:44	11.32	-4.95	0.7	61.0	75.0	92.0	12.35495	113.61876	2.35667	76.0	11.32	False	-4.95	False	0.7	False
131	18-10-2025 2:41:44	11.8	-3.56	0.86	41.0	71.0	81.0	12.32532	106.7883	3.03333	64.33333	11.8	False	-3.56	False	0.86	False
132	18-10-2025 2:41:44	12.37	-5.38	0.66	62.0	62.0	86.0	13.4893	113.50534	2.55	70.0	12.37	False	-5.38	False	0.66	False
133	18-10-2025 2:41:44	13.07	-7.17	0.8	63.0	56.0	86.0	14.90751	118.74849	2.23333	68.33333	13.07	False	-7.17	False	0.8	False
134	18-10-2025 2:41:44	12.9	-5.51	1.08	42.0	71.0	92.0	14.02748	113.12887	2.82333	68.33333	12.9	False	-5.51	False	1.08	False
135	18-10-2025 2:41:44	15.16	-7.39	0.98	72.0	69.0	94.0	16.86528	115.98771	2.91667	78.33333	15.16	False	-7.39	False	0.98	False
136	18-10-2025 2:41:44	10.66	-3.38	0.88	55.0	71.0	94.0	11.18302	107.59242	2.72	73.33333	10.66	False	-3.38	False	0.88	False
137	18-10-2025 2:41:44	11.46	-5.98	0.65	66.0	70.0	87.0	12.92641	117.55623	2.04333	74.33333	11.46	False	-5.98	False	0.65	False
138	18-10-2025 2:41:44	13.32	-3.95	0.73	66.0	69.0	76.0	13.89334	106.51754	3.36667	70.33333	13.32	False	-3.95	False	0.73	False
139	18-10-2025 2:41:44	14.48	-7.43	0.89	59.0	57.0	86.0	16.27499	117.16333	2.64667	67.33333	14.48	False	-7.43	False	0.89	False
140	18-10-2025 2:41:44	10.19	-5.52	0.74	64.0	66.0	94.0	11.58907	118.44474	1.80333	74.66667	10.19	False	-5.52	False	0.74	False
141	18-10-2025 2:41:44	13.16	-5.74	0.72	65.0	87.0	94.0	14.35734	113.56539	2.71333	82.0	13.16	False	-5.74	False	0.72	False
142	18-10-2025 2:41:44	12.41	-3.05	1.23	47.0	73.0	91.0	12.7793	103.80789	3.53	70.33333	12.41	False	-3.05	False	1.23	False
143	18-10-2025 2:41:44	13.03	-5.22	0.82	65.0	71.0	86.0	14.03671	111.83173	2.87667	74.0	13.03	False	-5.22	False	0.82	False
144	18-10-2025 2:41:44	11.08	-6.55	0.51	61.0	71.0	85.0	12.87124	120.58968	1.68	72.33333	11.08	False	-6.55	False	0.51	False
145	18-10-2025 2:41:44	12.18	-7.37	0.5	67.0	68.0	95.0	14.2362	121.17773	1.77	76.66667	12.18	False	-7.37	False	0.5	False
146	18-10-2025 2:41:44	10.84	-5.04	1.11	63.0	63.0	94.0	11.95438	114.93582	2.30333	73.33333	10.84	False	-5.04	False	1.11	False
147	18-10-2025 2:41:44	11.9	-7.77	0.74	66.0	60.0	92.0	14.21207	123.14217	1.62333	72.66667	11.9	False	-7.77	False	0.74	False
148	18-10-2025 2:41:44	10.63	-5.89	0.81	61.0	65.0	92.0	12.15274	118.99049	1.85	72.66667	10.63	False	-5.89	False	0.81	False
149	18-10-2025 2:41:44	11.0	-5.02	0.62	64.0	77.0	89.0	12.09134	114.53023	2.2	76.66667	11.0	False	-5.02	False	0.62	False
150	18-10-2025 2:41:44	9.55	-5.14	0.65	75.0	57.0	92.0	10.84537	118.29002	1.68667	74.66667	9.55	False	-5.14	False	0.65	False
151	18-10-2025 2:41:44	12.85	-7.54	0.52	73.0	70.0	80.0	14.8988	120.40315	1.94333	74.33333	12.85	False	-7.54	False	0.52	False
152	18-10-2025 2:41:44	12.8	-8.51	0.7	53.0	60.0	92.0	15.37076	123.6177	1.66333	68.33333	12.8	False	-8.51	False	0.7	False
153	18-10-2025 2:41:44	11.51	-6.67	0.72	50.0	54.0	88.0	13.30297	120.09212	1.85333	64.0	11.51	False	-6.67	False	0.72	False
154	18-10-2025 2:41:44	11.91	-6.09	0.38	72.0	64.0	91.0	13.3767	117.08225	2.06667	75.66667	11.91	False	-6.09	False	0.38	False
155	18-10-2025 2:41:44	11.64	-5.56	0.66	69.0	67.0	89.0	12.89974	115.53209	2.24667	75.0	11.64	False	-5.56	False	0.66	False
156	18-10-2025 2:41:44	12.93	-6.33	0.73	51.0	66.0	89.0	14.39631	116.08448	2.44333	68.66667	12.93	False	-6.33	False	0.73	False
157	18-10-2025 2:41:44	10.53	-5.0	0.65	45.0	62.0	96.0	11.6568	115.39995	2.06	67.66667	10.53	False	-5.0	False	0.65	False
158	18-10-2025 2:41:44	12.05	-7.53	0.57	57.0	68.0	88.0	14.20927	122.00111	1.69667	71.0	12.05	False	-7.53	False	0.57	False
159	18-10-2025 2:41:44	13.5	-5.82	0.69	59.0	63.0	86.0	14.7011	113.32141	2.79	69.33333	13.5	False	-5.82	False	0.69	False
160	18-10-2025 2:41:44	9.89	-4.25	0.78	72.0	63.0	91.0	10.76451	113.2545	2.14	75.33333	9.89	False	-4.25	False	0.78	False
161	18-10-2025 2:41:44	11.42	-5.09	0.79	61.0	74.0	85.0	12.50298	114.02298	2.37333	73.33333	11.42	False	-5.09	False	0.79	False
162	18-10-2025 2:41:44	10.69	-6.76	0.52	74.0	64.0	86.0	12.64807	122.3079	1.48333	74.66667	10.69	False	-6.76	False	0.52	False
163	18-10-2025 2:41:44	9.89	-8.19	0.75	62.0	66.0	81.0	12.84088	129.62847	0.81667	69.66667	9.89	False	-8.19	False	0.75	False
164	18-10-2025 2:41:44	10.13	-7.36	0.25	70.0	75.0	91.0	12.52144	126.00046	1.00667	78.66667	10.13	False	-7.36	False	0.25	False
165	18-10-2025 2:41:44	11.49	-8.77	0.77	76.0	55.0	85.0	14.45452	127.3535	1.16333	72.0	11.49	False	-8.77	False	0.77	False
166	18-10-2025 2:41:44	10.61	-5.55	0.78	70.0	76.0	86.0	11.97391	117.61368	1.94667	77.33333	10.61	False	-5.55	False	0.78	False
167	18-10-2025 2:41:44	11.26	-7.88	0.16	78.0	75.0	88.0	13.74343	124.98519	1.18	80.33333	11.26	False	-7.88	False	0.16000000000000003	False
168	18-10-2025 2:41:44	11.12	-7.72	0.28	77.0	64.0	83.0	13.53709	124.77011	1.22667	74.66667	11.12	False	-7.72	False	0.28	False
169	18-10-2025 2:41:45	10.63	-6.35	0.79	51.0	67.0	91.0	12.38222	120.85266	1.69	69.66667	10.63	False	-6.35	False	0.79	False
170	18-10-2025 2:41:45	10.14	-7.08	0.51	68.0	73.0	92.0	12.36713	124.9237	1.19	77.66667	10.14	False	-7.08	False	0.51	False
171	18-10-2025 2:41:45	9.03	-5.26	0.94	74.0	73.0	89.0	10.45029	120.22092	1.57	78.66667	9.03	False	-5.26	False	0.94	False
