Sample()	SampleTime(Date)	V1/X/E(cm/s)	V2/Y/N(cm/s)	V3/Z/U(cm/s)	Corr1(%)	Corr2(%)	Corr3(%)	Speed(cm/s)	Direction(deg)	MeanVel(cm/s)	MeanCorr(%)	V1/X/E(cm/s)_clean	V1/X/E(cm/s)_is_spike	V2/Y/N(cm/s)_clean	V2/Y/N(cm/s)_is_spike	V3/Z/U(cm/s)_clean	V3/Z/U(cm/s)_is_spike
211	17-10-2025 2:36:22	16.01	-1.59	0.75	94.0	92.0	97.0	16.08876	95.67161	5.05667	94.33333	16.01	False	-1.5899999999999999	False	0.75	False
212	17-10-2025 2:36:22	19.75	-0.41	2.45	88.0	88.0	92.0	19.75426	91.18926	7.26333	89.33333	19.75	False	-0.41000000000000003	False	2.45	False
213	17-10-2025 2:36:22	18.71	-1.4	3.83	84.0	90.0	92.0	18.7623	94.27926	7.04667	88.66667	18.71	False	-1.4	False	3.83	False
214	17-10-2025 2:36:22	19.09	-2.72	2.99	85.0	95.0	97.0	19.2828	98.10909	6.45333	92.33333	19.09	False	-2.72	False	2.99	False
215	17-10-2025 2:36:22	19.09	-2.19	2.63	87.0	89.0	99.0	19.21521	96.54435	6.51	91.66667	19.09	False	-2.19	False	2.63	False
216	17-10-2025 2:36:22	18.77	-3.16	2.19	89.0	88.0	97.0	19.03414	99.55635	5.93333	91.33333	18.77	False	-3.16	False	2.19	False
217	17-10-2025 2:36:22	17.4	-1.19	1.25	92.0	86.0	98.0	17.44064	93.91241	5.82	92.0	17.4	False	-1.19	False	1.25	False
218	17-10-2025 2:36:22	17.73	-1.11	0.67	89.0	84.0	95.0	17.76471	93.58237	5.76333	89.33333	17.73	False	-1.1099999999999999	False	0.67	False
219	17-10-2025 2:36:22	17.62	-1.84	2.16	84.0	89.0	93.0	17.71581	95.96161	5.98	88.66667	17.62	False	-1.8399999999999999	False	2.16	False
220	17-10-2025 2:36:22	19.18	-1.94	2.14	92.0	85.0	96.0	19.27786	95.77566	6.46	91.0	19.18	False	-1.94	False	2.14	False
221	17-10-2025 2:36:23	18.17	-1.19	2.37	92.0	90.0	97.0	18.20893	93.7471	6.45	93.0	18.17	False	-1.19	False	2.37	False
222	17-10-2025 2:36:23	16.98	-1.44	2.4	91.0	91.0	97.0	17.04095	94.84741	5.98	93.0	16.98	False	-1.44	False	2.4	False
223	17-10-2025 2:36:23	16.47	-0.52	2.5	92.0	82.0	97.0	16.47821	91.80837	6.15	90.33333	16.47	False	-0.5200000000000001	False	2.5	False
224	17-10-2025 2:36:23	16.4	-0.53	1.71	93.0	93.0	98.0	16.40856	91.85099	5.86	94.66667	16.4	False	-0.5299999999999999	False	1.71	False
225	17-10-2025 2:36:23	16.07	0.08	0.75	94.0	91.0	97.0	16.0702	89.71477	5.63333	94.0	16.07	False	0.07999999999999996	False	0.75	False
226	17-10-2025 2:36:23	16.56	1.96	0.38	94.0	91.0	98.0	16.67559	83.25002	6.3	94.33333	16.56	False	1.96	False	0.38	False
227	17-10-2025 2:36:23	16.35	0.82	1.21	90.0	92.0	96.0	16.37055	87.12886	6.12667	92.66667	16.35	False	0.82	False	1.21	False
228	17-10-2025 2:36:23	15.25	0.39	1.09	91.0	95.0	96.0	15.25499	88.53505	5.57667	94.0	15.25	False	0.39	False	1.09	False
229	17-10-2025 2:36:23	15.55	-0.61	1.08	95.0	91.0	97.0	15.56196	92.24646	5.34	94.33333	15.55	False	-0.61	False	1.08	False
230	17-10-2025 2:36:23	15.13	0.39	1.06	94.0	88.0	99.0	15.13503	88.52344	5.52667	93.66667	15.13	False	0.39	False	1.06	False
231	17-10-2025 2:36:23	15.46	2.43	0.2	92.0	81.0	92.0	15.64981	81.06734	6.03	88.33333	15.46	False	2.43	False	0.19999999999999996	False
232	17-10-2025 2:36:23	16.62	0.41	1.28	92.0	94.0	97.0	16.62506	88.58685	6.10333	94.33333	16.62	False	0.41	False	1.28	False
233	17-10-2025 2:36:23	17.0	-0.58	1.59	94.0	93.0	97.0	17.00989	91.95404	6.00333	94.66667	17.0	False	-0.58	False	1.59	False
234	17-10-2025 2:36:23	15.35	0.28	1.51	92.0	95.0	98.0	15.35255	88.95498	5.71333	95.0	15.35	False	0.28	False	1.51	False
235	17-10-2025 2:36:23	16.78	-2.14	2.45	94.0	89.0	93.0	16.91591	97.26786	5.69667	92.0	16.78	False	-2.14	False	2.45	False
236	17-10-2025 2:36:23	16.19	-1.83	3.31	92.0	90.0	95.0	16.2931	96.44893	5.89	92.33333	16.19	False	-1.83	False	3.3099999999999996	False
237	17-10-2025 2:36:23	15.21	-0.38	3.26	93.0	95.0	99.0	15.21475	91.43116	6.03	95.66667	15.21	False	-0.38	False	3.26	False
238	17-10-2025 2:36:23	16.04	-0.3	2.49	91.0	94.0	97.0	16.04281	91.07149	6.07667	94.0	16.04	False	-0.29999999999999993	False	2.49	False
239	17-10-2025 2:36:23	16.11	2.0	1.48	88.0	84.0	95.0	16.23367	82.92314	6.53	89.0	16.11	False	2.0	False	1.48	False
240	17-10-2025 2:36:23	16.47	0.89	0.82	92.0	87.0	97.0	16.49403	86.90688	6.06	92.0	16.47	False	0.89	False	0.82	False
241	17-10-2025 2:36:23	16.67	0.62	0.53	89.0	77.0	94.0	16.68153	87.87	5.94	86.66667	16.67	False	0.62	False	0.53	False
242	17-10-2025 2:36:23	15.67	3.17	0.9	94.0	82.0	92.0	15.98743	78.56356	6.58	89.33333	15.67	False	3.17	False	0.9	False
243	17-10-2025 2:36:23	15.97	1.68	1.7	91.0	85.0	97.0	16.05812	83.99473	6.45	91.0	15.97	False	1.68	False	1.7	False
244	17-10-2025 2:36:23	14.98	1.66	1.9	94.0	88.0	96.0	15.0717	83.6766	6.18	92.66667	14.98	False	1.66	False	1.9	False
245	17-10-2025 2:36:23	15.4	1.55	2.59	89.0	90.0	96.0	15.47781	84.25257	6.51333	91.66667	15.4	False	1.55	False	2.59	False
246	17-10-2025 2:36:23	15.47	1.57	3.09	93.0	88.0	97.0	15.54946	84.20508	6.71	92.66667	15.47	False	1.57	False	3.09	False
247	17-10-2025 2:36:23	15.78	0.35	2.8	91.0	94.0	98.0	15.78388	88.72939	6.31	94.33333	15.78	False	0.35	False	2.8	False
248	17-10-2025 2:36:23	16.52	-0.04	2.51	91.0	93.0	98.0	16.52005	90.13873	6.33	94.0	16.52	False	-0.040000000000000036	False	2.51	False
249	17-10-2025 2:36:23	16.08	1.01	1.61	95.0	92.0	99.0	16.11169	86.40592	6.23333	95.33333	16.08	False	1.01	False	1.61	False
250	17-10-2025 2:36:23	16.35	0.97	1.36	97.0	93.0	98.0	16.37875	86.60478	6.22667	96.0	16.35	False	0.97	False	1.36	False
251	17-10-2025 2:36:23	15.64	1.72	1.88	88.0	95.0	96.0	15.73429	83.72415	6.41333	93.0	15.64	False	1.72	False	1.88	False
252	17-10-2025 2:36:23	17.65	0.71	2.37	94.0	94.0	98.0	17.66427	87.69643	6.91	95.33333	17.65	False	0.71	False	2.37	False
253	17-10-2025 2:36:23	16.4	1.28	1.7	92.0	94.0	99.0	16.44988	85.53718	6.46	95.0	16.4	False	1.28	False	1.7	False
254	17-10-2025 2:36:23	17.03	1.5	1.57	93.0	95.0	97.0	17.09593	84.96639	6.7	95.0	17.03	False	1.5	False	1.57	False
255	17-10-2025 2:36:23	16.59	0.53	1.84	94.0	92.0	97.0	16.59846	88.1702	6.32	94.33333	16.59	False	0.53	False	1.84	False
256	17-10-2025 2:36:23	18.0	-0.51	1.11	94.0	93.0	98.0	18.00722	91.62295	6.2	95.0	18.0	False	-0.5099999999999999	False	1.11	False
257	17-10-2025 2:36:23	17.56	-0.42	1.56	88.0	95.0	96.0	17.56502	91.37014	6.23333	93.0	17.56	False	-0.42000000000000004	False	1.56	False
258	17-10-2025 2:36:23	18.22	0.89	1.2	93.0	95.0	95.0	18.24172	87.20347	6.77	94.33333	18.22	False	0.89	False	1.2	False
259	17-10-2025 2:36:23	19.24	0.26	0.37	93.0	95.0	92.0	19.24176	89.22578	6.62333	93.33333	19.24	False	0.26	False	0.37	False
260	17-10-2025 2:36:23	19.63	-0.24	-0.19	94.0	90.0	99.0	19.63147	90.70047	6.4	94.33333	19.63	False	-0.24	False	-0.18999999999999995	False
261	17-10-2025 2:36:24	19.16	2.85	-0.79	97.0	87.0	93.0	19.3708	81.53944	7.07333	92.33333	19.16	False	2.85	False	-0.79	False
262	17-10-2025 2:36:24	18.95	4.83	-1.27	96.0	88.0	96.0	19.55585	75.70084	7.50333	93.33333	18.95	False	4.83	False	-1.2700000000000002	False
263	17-10-2025 2:36:24	19.61	3.45	-1.2	96.0	95.0	93.0	19.91117	80.02203	7.28667	94.66667	19.61	False	3.45	False	-1.2	False
264	17-10-2025 2:36:24	19.56	3.24	-0.72	95.0	83.0	96.0	19.82653	80.59469	7.36	91.33333	19.56	False	3.24	False	-0.72	False
265	17-10-2025 2:36:24	18.96	4.27	-1.03	95.0	82.0	97.0	19.43488	77.30811	7.4	91.33333	18.96	False	4.27	False	-1.03	False
266	17-10-2025 2:36:24	17.98	5.22	-0.68	93.0	74.0	94.0	18.72241	73.81079	7.50667	87.0	17.98	False	5.22	False	-0.6799999999999999	False
267	17-10-2025 2:36:24	16.24	7.87	-0.46	95.0	66.0	93.0	18.04645	64.1449	7.88333	84.66667	16.24	False	7.87	False	-0.45999999999999996	False
268	17-10-2025 2:36:24	16.23	9.5	-0.87	90.0	77.0	90.0	18.80593	59.65803	8.28667	85.66667	16.23	False	9.5	False	-0.8699999999999999	False
269	17-10-2025 2:36:24	16.94	10.74	-0.11	87.0	77.0	94.0	20.0577	57.62521	9.19	86.0	16.94	False	10.74	False	-0.1100000000000001	False
270	17-10-2025 2:36:24	17.18	6.55	1.9	76.0	84.0	84.0	18.38627	69.13029	8.54333	81.33333	17.18	False	6.55	False	1.9	False
271	17-10-2025 2:36:24	17.41	2.85	2.81	92.0	91.0	96.0	17.64173	80.70319	7.69	93.0	17.41	False	2.85	False	2.81	False
272	17-10-2025 2:36:24	16.96	3.32	2.99	91.0	91.0	99.0	17.2819	78.92414	7.75667	93.66667	16.96	False	3.32	False	2.99	False
273	17-10-2025 2:36:24	19.31	2.71	3.56	86.0	89.0	93.0	19.49924	82.01118	8.52667	89.33333	19.31	False	2.71	False	3.5599999999999996	False
274	17-10-2025 2:36:24	18.79	2.01	3.73	92.0	91.0	95.0	18.8972	83.89419	8.17667	92.66667	18.79	False	2.01	False	3.7299999999999995	False
275	17-10-2025 2:36:24	18.02	3.69	3.13	90.0	96.0	92.0	18.39393	78.42738	8.28	92.66667	18.02	False	3.69	False	3.13	False
276	17-10-2025 2:36:24	17.94	3.16	2.76	89.0	93.0	96.0	18.21618	80.01024	7.95333	92.66667	17.94	False	3.16	False	2.76	False
277	17-10-2025 2:36:24	16.17	5.36	1.9	87.0	92.0	95.0	17.03521	71.66077	7.81	91.33333	16.17	False	5.36	False	1.9	False
278	17-10-2025 2:36:24	18.11	2.69	1.79	91.0	93.0	93.0	18.30869	81.55125	7.53	92.33333	18.11	False	2.69	False	1.79	False
279	17-10-2025 2:36:24	18.62	0.92	1.59	90.0	83.0	97.0	18.64271	87.17136	7.04333	90.0	18.62	False	0.92	False	1.59	False
280	17-10-2025 2:36:24	19.07	0.53	2.06	94.0	85.0	97.0	19.07736	88.40803	7.22	92.0	19.07	False	0.53	False	2.06	False
281	17-10-2025 2:36:24	18.75	0.82	3.24	91.0	95.0	92.0	18.76792	87.49586	7.60333	92.66667	18.75	False	0.82	False	3.24	False
282	17-10-2025 2:36:24	18.66	2.16	3.19	88.0	92.0	93.0	18.7846	83.39708	8.00333	91.0	18.66	False	2.16	False	3.1899999999999995	False
283	17-10-2025 2:36:24	18.33	3.46	2.49	90.0	93.0	96.0	18.6537	79.31053	8.09333	93.0	18.33	False	3.46	False	2.49	False
284	17-10-2025 2:36:24	17.25	4.09	2.83	92.0	73.0	97.0	17.72824	76.6614	8.05667	87.33333	17.25	False	4.09	False	2.83	False
285	17-10-2025 2:36:24	17.72	4.8	3.25	89.0	88.0	97.0	18.35861	74.84342	8.59	91.33333	17.72	False	4.8	False	3.25	False
286	17-10-2025 2:36:24	21.19	1.0	3.69	82.0	88.0	95.0	21.21358	87.2981	8.62667	88.33333	21.19	False	1.0	False	3.6899999999999995	False
287	17-10-2025 2:36:24	20.24	2.14	3.89	88.0	93.0	95.0	20.35282	83.96447	8.75667	92.0	20.24	False	2.14	False	3.8899999999999997	False
288	17-10-2025 2:36:24	20.16	1.67	3.48	81.0	81.0	95.0	20.22905	85.26458	8.43667	85.66667	20.16	False	1.67	False	3.4799999999999995	False
289	17-10-2025 2:36:24	19.38	0.67	3.46	89.0	79.0	98.0	19.39158	88.01997	7.83667	88.66667	19.38	False	0.67	False	3.46	False
290	17-10-2025 2:36:24	19.02	2.14	2.97	86.0	89.0	96.0	19.14001	83.58047	8.04333	90.33333	19.02	False	2.14	False	2.9699999999999998	False
291	17-10-2025 2:36:24	16.97	1.92	2.16	91.0	84.0	98.0	17.07827	83.54496	7.01667	91.0	16.97	False	1.92	False	2.16	False
292	17-10-2025 2:36:24	15.75	2.82	1.66	93.0	90.0	95.0	16.00047	79.84889	6.74333	92.66667	15.75	False	2.82	False	1.66	False
293	17-10-2025 2:36:24	16.13	3.98	1.99	86.0	91.0	96.0	16.61377	76.13941	7.36667	91.0	16.13	False	3.98	False	1.99	False
294	17-10-2025 2:36:24	17.88	6.18	2.49	88.0	86.0	94.0	18.9179	70.93293	8.85	89.33333	17.88	False	6.18	False	2.49	False
295	17-10-2025 2:36:24	17.24	6.04	2.58	86.0	90.0	97.0	18.26744	70.69219	8.62	91.0	17.24	False	6.04	False	2.58	False
296	17-10-2025 2:36:24	16.53	6.83	2.08	92.0	83.0	94.0	17.88546	67.55017	8.48	89.66667	16.53	False	6.83	False	2.08	False
297	17-10-2025 2:36:24	17.41	4.28	4.29	81.0	89.0	93.0	17.92837	76.18854	8.66	87.66667	17.41	False	4.28	False	4.29	False
298	17-10-2025 2:36:24	19.16	-0.13	5.02	75.0	76.0	88.0	19.16044	90.38874	8.01667	79.66667	19.16	False	-0.13	False	5.02	False
299	17-10-2025 2:36:24	17.77	-1.17	4.28	75.0	86.0	89.0	17.80848	93.76699	6.96	83.33333	17.77	False	-1.17	False	4.28	False
300	17-10-2025 2:36:24	18.18	-0.72	2.09	96.0	95.0	98.0	18.19425	92.26795	6.51667	96.33333	18.18	False	-0.7199999999999999	False	2.09	False
301	17-10-2025 2:36:25	16.23	-2.25	1.73	95.0	96.0	97.0	16.38522	97.89273	5.23667	96.0	16.23	False	-2.25	False	1.73	False
302	17-10-2025 2:36:25	15.78	-1.07	1.6	94.0	92.0	98.0	15.81624	93.87914	5.43667	94.66667	15.78	False	-1.0699999999999998	False	1.6	False
303	17-10-2025 2:36:25	16.73	0.31	1.09	94.0	94.0	98.0	16.73287	88.93845	6.04333	95.33333	16.73	False	0.31	False	1.09	False
304	17-10-2025 2:36:25	17.71	-0.3	1.08	91.0	92.0	96.0	17.71254	90.97047	6.16333	93.0	17.71	False	-0.29999999999999993	False	1.08	False
305	17-10-2025 2:36:25	16.56	2.81	1.36	90.0	94.0	94.0	16.79672	80.36944	6.91	92.66667	16.56	False	2.81	False	1.36	False
306	17-10-2025 2:36:25	17.37	3.74	1.26	94.0	95.0	96.0	17.76808	77.84894	7.45667	95.0	17.37	False	3.74	False	1.26	False
307	17-10-2025 2:36:25	15.7	4.21	1.0	93.0	92.0	95.0	16.25466	74.98911	6.97	93.33333	15.7	False	4.21	False	1.0	False
308	17-10-2025 2:36:25	14.85	3.1	2.06	87.0	94.0	95.0	15.17012	78.2086	6.67	92.0	14.85	False	3.1	False	2.06	False
309	17-10-2025 2:36:25	13.91	3.38	2.47	93.0	89.0	95.0	14.31477	76.34236	6.58667	92.33333	13.91	False	3.38	False	2.47	False
310	17-10-2025 2:36:25	14.32	2.91	3.29	91.0	93.0	96.0	14.61268	78.5132	6.84	93.33333	14.32	False	2.91	False	3.29	False
311	17-10-2025 2:36:25	15.57	3.05	2.4	94.0	93.0	96.0	15.86592	78.9167	7.00667	94.33333	15.57	False	3.05	False	2.4	False
312	17-10-2025 2:36:25	15.77	3.69	2.39	94.0	94.0	98.0	16.19596	76.83038	7.28333	95.33333	15.77	False	3.69	False	2.39	False
313	17-10-2025 2:36:25	15.44	1.29	2.78	95.0	92.0	98.0	15.4938	85.22407	6.50333	95.0	15.44	False	1.29	False	2.78	False
314	17-10-2025 2:36:25	15.77	0.31	3.21	89.0	90.0	96.0	15.77305	88.87385	6.43	91.66667	15.77	False	0.31	False	3.21	False
315	17-10-2025 2:36:25	18.18	0.97	3.82	93.0	92.0	96.0	18.20586	86.94586	7.65667	93.66667	18.18	False	0.97	False	3.8199999999999994	False
316	17-10-2025 2:36:25	18.0	2.59	4.39	93.0	90.0	98.0	18.18538	81.81197	8.32667	93.66667	18.0	False	2.59	False	4.39	False
317	17-10-2025 2:36:25	18.55	3.45	4.18	88.0	86.0	93.0	18.86809	79.46429	8.72667	89.0	18.55	False	3.45	False	4.18	False
318	17-10-2025 2:36:25	17.97	2.36	4.95	84.0	82.0	93.0	18.12431	82.51816	8.42667	86.33333	17.97	False	2.36	False	4.95	False
319	17-10-2025 2:36:25	22.0	-2.87	5.31	91.0	85.0	94.0	22.18641	97.43252	8.14667	90.0	22.0	False	-2.87	False	5.31	False
320	17-10-2025 2:36:25	20.43	-2.99	5.02	85.0	68.0	97.0	20.64764	98.32632	7.48667	83.33333	20.43	False	-2.99	False	5.02	False
321	17-10-2025 2:36:25	19.23	-4.47	4.18	90.0	82.0	95.0	19.74269	103.08598	6.31333	89.0	19.23	False	-4.47	False	4.18	False
322	17-10-2025 2:36:25	18.18	-2.69	2.24	82.0	88.0	80.0	18.37793	98.41669	5.91	83.33333	18.18	False	-2.69	False	2.24	False
323	17-10-2025 2:36:25	14.68	-2.44	2.11	89.0	92.0	95.0	14.8814	99.437	4.78333	92.0	14.68	False	-2.44	False	2.11	False
324	17-10-2025 2:36:25	16.11	-3.51	2.85	89.0	94.0	94.0	16.48794	102.29135	5.15	92.33333	16.11	False	-3.51	False	2.85	False
325	17-10-2025 2:36:25	16.25	-4.79	3.64	90.0	93.0	97.0	16.94127	106.4239	5.03333	93.33333	16.25	False	-4.79	False	3.6399999999999997	False
326	17-10-2025 2:36:25	15.65	-4.58	3.33	87.0	92.0	97.0	16.30641	106.31221	4.8	92.0	15.65	False	-4.58	False	3.33	False
327	17-10-2025 2:36:25	12.19	-2.07	2.77	93.0	93.0	98.0	12.36451	99.63754	4.29667	94.66667	12.19	False	-2.07	False	2.77	False
328	17-10-2025 2:36:25	12.13	-1.92	3.06	95.0	93.0	97.0	12.28101	98.99446	4.42333	95.0	12.13	False	-1.92	False	3.0599999999999996	False
329	17-10-2025 2:36:25	11.92	-2.65	3.57	91.0	87.0	95.0	12.21102	102.5339	4.28	91.0	11.92	False	-2.65	False	3.5699999999999994	False
330	17-10-2025 2:36:25	12.51	-1.71	4.27	92.0	93.0	94.0	12.62633	97.78356	5.02333	93.0	12.51	False	-1.71	False	4.27	False
331	17-10-2025 2:36:25	10.79	-1.28	4.7	88.0	85.0	95.0	10.86566	96.76529	4.73667	89.33333	10.79	False	-1.2799999999999998	False	4.7	False
332	17-10-2025 2:36:25	12.77	-0.45	5.1	90.0	89.0	94.0	12.77793	92.0182	5.80667	91.0	12.77	False	-0.45000000000000007	False	5.1	False
333	17-10-2025 2:36:25	12.98	1.46	4.1	73.0	91.0	81.0	13.06185	83.5823	6.18	81.66667	12.98	False	1.46	False	4.1	False
334	17-10-2025 2:36:25	12.88	2.9	1.89	82.0	87.0	90.0	13.20244	77.31115	5.89	86.33333	12.88	False	2.9	False	1.89	False
335	17-10-2025 2:36:25	14.84	0.3	4.1	88.0	83.0	83.0	14.84303	88.84189	6.41333	84.66667	14.84	False	0.3	False	4.1	False
336	17-10-2025 2:36:25	14.05	-0.19	3.46	90.0	90.0	94.0	14.05128	90.77477	5.77333	91.33333	14.05	False	-0.19000000000000006	False	3.46	False
337	17-10-2025 2:36:25	12.41	2.49	3.09	91.0	95.0	97.0	12.65734	78.65456	5.99667	94.33333	12.41	False	2.49	False	3.09	False
338	17-10-2025 2:36:25	12.45	3.35	3.83	91.0	82.0	96.0	12.89283	74.93976	6.54333	89.66667	12.45	False	3.35	False	3.83	False
339	17-10-2025 2:36:25	14.58	2.14	3.44	89.0	94.0	96.0	14.73621	81.64995	6.72	93.0	14.58	False	2.14	False	3.4399999999999995	False
340	17-10-2025 2:36:25	15.74	2.73	2.57	94.0	90.0	96.0	15.975	80.16031	7.01333	93.33333	15.74	False	2.73	False	2.57	False
341	17-10-2025 2:36:26	15.54	3.44	2.75	96.0	89.0	98.0	15.91619	77.51805	7.24333	94.33333	15.54	False	3.44	False	2.75	False
342	17-10-2025 2:36:26	17.06	2.21	2.81	94.0	94.0	98.0	17.20255	82.61885	7.36	95.33333	17.06	False	2.21	False	2.81	False
343	17-10-2025 2:36:26	16.73	1.73	2.61	93.0	93.0	97.0	16.81921	84.0962	7.02333	94.33333	16.73	False	1.73	False	2.61	False
344	17-10-2025 2:36:26	17.46	1.16	1.97	94.0	96.0	97.0	17.49849	86.19899	6.86333	95.66667	17.46	False	1.16	False	1.97	False
345	17-10-2025 2:36:26	17.42	2.32	1.69	95.0	95.0	98.0	17.57381	82.41397	7.14333	96.0	17.42	False	2.32	False	1.69	False
346	17-10-2025 2:36:26	18.29	1.83	1.28	89.0	90.0	94.0	18.38132	84.2863	7.13333	91.0	18.29	False	1.83	False	1.28	False
347	17-10-2025 2:36:26	18.67	2.65	2.65	92.0	94.0	96.0	18.85713	81.92146	7.99	94.0	18.67	False	2.65	False	2.65	False
348	17-10-2025 2:36:26	17.76	2.14	3.0	94.0	93.0	99.0	17.88847	83.12924	7.63333	95.33333	17.76	False	2.14	False	3.0	False
349	17-10-2025 2:36:26	18.32	2.34	2.86	93.0	90.0	96.0	18.46884	82.72107	7.84	93.0	18.32	False	2.34	False	2.86	False
350	17-10-2025 2:36:26	18.79	5.49	2.73	90.0	79.0	96.0	19.5756	73.71287	9.00333	88.33333	18.79	False	5.49	False	2.73	False
351	17-10-2025 2:36:26	20.39	3.28	2.87	82.0	67.0	90.0	20.65213	80.86151	8.84667	79.66667	20.39	False	3.28	False	2.87	False
352	17-10-2025 2:36:26	21.62	2.7	2.7	78.0	72.0	84.0	21.78794	82.88151	9.00667	78.0	21.62	False	2.7	False	2.7	False
353	17-10-2025 2:36:26	17.57	1.36	3.42	86.0	85.0	89.0	17.62256	85.57386	7.45	86.66667	17.57	False	1.36	False	3.42	False
354	17-10-2025 2:36:26	16.29	-0.24	3.09	89.0	84.0	95.0	16.29177	90.84408	6.38	89.33333	16.29	False	-0.24	False	3.09	False
355	17-10-2025 2:36:26	17.56	-0.15	1.54	88.0	91.0	92.0	17.56064	90.48942	6.31667	90.33333	17.56	False	-0.15000000000000002	False	1.54	False
356	17-10-2025 2:36:26	16.75	3.41	1.34	87.0	89.0	95.0	17.09358	78.49286	7.16667	90.33333	16.75	False	3.41	False	1.34	False
357	17-10-2025 2:36:26	17.98	2.66	1.62	90.0	93.0	97.0	18.1757	81.58458	7.42	93.33333	17.98	False	2.66	False	1.62	False
358	17-10-2025 2:36:26	17.87	3.38	2.38	91.0	95.0	97.0	18.18684	79.28939	7.87667	94.33333	17.87	False	3.38	False	2.38	False
359	17-10-2025 2:36:26	16.93	2.75	1.69	90.0	92.0	97.0	17.15189	80.77382	7.12333	93.0	16.93	False	2.75	False	1.69	False
360	17-10-2025 2:36:26	17.31	4.6	1.57	94.0	87.0	95.0	17.91078	75.11804	7.82667	92.0	17.31	False	4.6	False	1.57	False
361	17-10-2025 2:36:26	16.87	2.79	3.03	93.0	90.0	96.0	17.09915	80.60929	7.56333	93.0	16.87	False	2.79	False	3.0299999999999994	False
362	17-10-2025 2:36:26	17.17	2.3	2.85	89.0	92.0	95.0	17.32336	82.37039	7.44	92.0	17.17	False	2.3	False	2.85	False
363	17-10-2025 2:36:26	17.19	1.24	3.08	89.0	94.0	93.0	17.23467	85.87412	7.17	92.0	17.19	False	1.24	False	3.08	False
364	17-10-2025 2:36:26	17.78	-1.87	2.64	92.0	92.0	95.0	17.87807	96.00397	6.18333	93.0	17.78	False	-1.87	False	2.64	False
365	17-10-2025 2:36:26	16.35	-1.39	1.46	94.0	93.0	95.0	16.40898	94.85933	5.47333	94.0	16.35	False	-1.3899999999999997	False	1.46	False
