Sample()	SampleTime(Date)	V1/X/E(cm/s)	V2/Y/N(cm/s)	V3/Z/U(cm/s)	Corr1(%)	Corr2(%)	Corr3(%)	Speed(cm/s)	Direction(deg)	MeanVel(cm/s)	MeanCorr(%)	V1/X/E(cm/s)_clean	V1/X/E(cm/s)_is_spike	V2/Y/N(cm/s)_clean	V2/Y/N(cm/s)_is_spike	V3/Z/U(cm/s)_clean	V3/Z/U(cm/s)_is_spike
14247	17-10-2025 2:54:10	17.2	-1.11	-0.34	86.0	88.0	94.0	17.23578	93.69246	5.25	89.33333	17.2	False	-1.11	False	-0.34	False
14248	17-10-2025 2:54:10	19.77	-2.19	0.39	92.0	89.0	96.0	19.89093	96.32111	5.99	92.33333	19.77	False	-2.19	False	0.39	False
14249	17-10-2025 2:54:10	20.71	-2.97	-0.2	91.0	84.0	92.0	20.92188	98.16109	5.84667	89.0	20.71	False	-2.97	False	-0.2	False
14250	17-10-2025 2:54:10	18.56	0.02	-2.35	87.0	83.0	83.0	18.56001	89.93826	5.41	84.33333	18.56	False	0.02	False	-2.35	False
14251	17-10-2025 2:54:10	19.34	0.22	-2.49	94.0	88.0	94.0	19.34125	89.34827	5.69	92.0	19.34	False	0.22	False	-2.49	False
14252	17-10-2025 2:54:10	21.17	-0.63	-3.2	97.0	82.0	95.0	21.17937	91.70457	5.78	91.33333	21.17	False	-0.63	False	-3.2	False
14253	17-10-2025 2:54:10	19.64	-0.17	-2.59	96.0	77.0	93.0	19.64074	90.49593	5.62667	88.66667	19.64	False	-0.17	False	-2.59	False
14254	17-10-2025 2:54:10	18.0	-1.29	-1.92	94.0	81.0	93.0	18.04617	94.09919	4.93	89.33333	18.0	False	-1.29	False	-1.92	False
14255	17-10-2025 2:54:10	18.95	-0.74	-1.19	96.0	82.0	97.0	18.96444	92.23627	5.67333	91.66667	18.95	False	-0.74	False	-1.19	False
14256	17-10-2025 2:54:10	20.4	-2.57	-1.19	95.0	74.0	94.0	20.56125	97.18032	5.54667	87.66667	20.4	False	-2.57	False	-1.19	False
14257	17-10-2025 2:54:10	19.02	-2.59	0.01	88.0	77.0	93.0	19.19553	97.75441	5.48	86.0	19.02	False	-2.59	False	0.01	False
14258	17-10-2025 2:54:10	19.49	-1.71	-0.78	94.0	76.0	94.0	19.56487	95.01414	5.66667	88.0	19.49	False	-1.71	False	-0.78	False
14259	17-10-2025 2:54:10	19.04	-0.67	-1.35	95.0	65.0	96.0	19.05179	92.01535	5.67333	85.33333	19.04	False	-0.67	False	-1.35	False
14260	17-10-2025 2:54:11	15.25	1.7	-0.56	93.0	83.0	90.0	15.34446	83.63919	5.46333	88.66667	15.25	False	1.7	False	-0.56	False
14261	17-10-2025 2:54:11	15.52	2.66	-0.42	90.0	79.0	86.0	15.7463	80.27447	5.92	85.0	15.52	False	2.66	False	-0.42	False
14262	17-10-2025 2:54:11	14.94	0.19	-0.28	87.0	73.0	88.0	14.94121	89.27138	4.95	82.66667	14.94	False	0.19	False	-0.28	False
14263	17-10-2025 2:54:11	17.73	-1.4	0.5	93.0	81.0	91.0	17.78519	94.51483	5.61	88.33333	17.73	False	-1.4	False	0.5	False
14264	17-10-2025 2:54:11	18.54	0.6	0.82	85.0	72.0	86.0	18.54971	88.14641	6.65333	81.0	18.54	False	0.6	False	0.82	False
14265	17-10-2025 2:54:11	16.76	-0.78	1.06	86.0	82.0	96.0	16.77814	92.66459	5.68	88.0	16.76	False	-0.78	False	1.06	False
14266	17-10-2025 2:54:11	16.76	0.18	1.47	88.0	88.0	95.0	16.76097	89.38468	6.13667	90.33333	16.76	False	0.18	False	1.47	False
14267	17-10-2025 2:54:11	14.64	3.01	1.74	95.0	77.0	93.0	14.94623	78.38183	6.46333	88.33333	14.64	False	3.01	False	1.74	False
14268	17-10-2025 2:54:11	15.3	-1.07	1.97	94.0	84.0	95.0	15.33737	94.00045	5.4	91.0	15.3	False	-1.07	False	1.97	False
14269	17-10-2025 2:54:11	14.21	-2.5	2.43	91.0	75.0	93.0	14.42824	99.97807	4.71333	86.33333	14.21	False	-2.5	False	2.43	False
14270	17-10-2025 2:54:11	14.17	-0.72	4.33	91.0	89.0	91.0	14.18828	92.90879	5.92667	90.33333	14.17	False	-0.72	False	4.33	False
14271	17-10-2025 2:54:11	15.69	-2.77	4.07	92.0	85.0	93.0	15.93264	100.01215	5.66333	90.0	15.69	False	-2.77	False	4.07	False
14272	17-10-2025 2:54:11	14.75	-1.02	3.01	93.0	89.0	95.0	14.78523	93.95585	5.58	92.33333	14.75	False	-1.02	False	3.01	False
14273	17-10-2025 2:54:11	16.79	-1.17	4.44	81.0	93.0	95.0	16.83072	93.98617	6.68667	89.66667	16.79	False	-1.17	False	4.44	False
14274	17-10-2025 2:54:11	20.56	0.89	4.44	91.0	93.0	95.0	20.57925	87.52133	8.63	93.0	20.56	False	0.89	False	4.44	False
14275	17-10-2025 2:54:11	19.83	-0.51	4.5	87.0	90.0	95.0	19.83656	91.47324	7.94	90.66667	19.83	False	-0.51	False	4.5	False
14276	17-10-2025 2:54:11	19.05	-0.73	3.61	90.0	88.0	94.0	19.06398	92.19451	7.31	90.66667	19.05	False	-0.73	False	3.61	False
14277	17-10-2025 2:54:11	17.99	0.09	3.01	89.0	94.0	95.0	17.99023	89.71336	7.03	92.66667	17.99	False	0.09	False	3.01	False
14278	17-10-2025 2:54:11	18.45	-0.97	2.25	90.0	94.0	97.0	18.47548	93.00953	6.57667	93.66667	18.45	False	-0.97	False	2.25	False
14279	17-10-2025 2:54:11	17.76	-0.96	2.28	96.0	92.0	98.0	17.78593	93.09406	6.36	95.33333	17.76	False	-0.96	False	2.28	False
14280	17-10-2025 2:54:11	18.59	-1.24	1.74	91.0	96.0	98.0	18.63131	93.81612	6.36333	95.0	18.59	False	-1.24	False	1.74	False
14281	17-10-2025 2:54:11	18.48	-0.27	1.39	95.0	85.0	99.0	18.48197	90.83705	6.53333	93.0	18.48	False	-0.27	False	1.39	False
14282	17-10-2025 2:54:11	18.24	-3.88	1.09	93.0	80.0	97.0	18.64811	102.00892	5.15	90.0	18.24	False	-3.88	False	1.09	False
14283	17-10-2025 2:54:11	14.17	0.59	0.37	93.0	68.0	92.0	14.18228	87.61574	5.04333	84.33333	14.17	False	0.59	False	0.37	False
14284	17-10-2025 2:54:11	17.45	-1.24	1.14	79.0	85.0	84.0	17.494	94.06462	5.78333	82.66667	17.45	False	-1.24	False	1.14	False
14285	17-10-2025 2:54:11	16.83	-3.44	3.27	87.0	77.0	95.0	17.17797	101.55196	5.55333	86.33333	16.83	False	-3.44	False	3.27	False
14286	17-10-2025 2:54:11	17.96	-2.33	2.36	88.0	91.0	92.0	18.11051	97.39185	5.99667	90.33333	17.96	False	-2.33	False	2.36	False
14287	17-10-2025 2:54:11	18.51	-2.37	1.53	91.0	91.0	94.0	18.66111	97.29639	5.89	92.0	18.51	False	-2.37	False	1.53	False
14288	17-10-2025 2:54:11	17.1	-1.31	0.31	91.0	88.0	92.0	17.15011	94.38077	5.36667	90.33333	17.1	False	-1.31	False	0.31	False
14289	17-10-2025 2:54:11	16.33	-1.25	0.69	92.0	85.0	94.0	16.37777	94.37724	5.25667	90.33333	16.33	False	-1.25	False	0.69	False
14290	17-10-2025 2:54:11	17.12	-0.45	0.6	94.0	89.0	96.0	17.12591	91.50568	5.75667	93.0	17.12	False	-0.45	False	0.6	False
14291	17-10-2025 2:54:11	16.39	3.37	1.21	94.0	80.0	95.0	16.73287	78.38116	6.99	89.66667	16.39	False	3.37	False	1.21	False
14292	17-10-2025 2:54:11	17.03	5.23	3.64	80.0	82.0	93.0	17.81499	72.92801	8.63333	85.0	17.03	False	5.23	False	3.64	False
14293	17-10-2025 2:54:11	19.14	1.88	4.77	87.0	83.0	96.0	19.23211	84.3902	8.59667	88.66667	19.14	False	1.88	False	4.77	False
14294	17-10-2025 2:54:11	20.28	1.65	5.93	88.0	90.0	95.0	20.34701	85.34861	9.28667	91.0	20.28	False	1.65	False	5.93	False
14295	17-10-2025 2:54:11	19.66	2.76	4.96	86.0	91.0	95.0	19.85279	82.00867	9.12667	90.66667	19.66	False	2.76	False	4.96	False
14296	17-10-2025 2:54:11	19.76	4.01	5.54	89.0	95.0	94.0	20.16278	78.52845	9.77	92.66667	19.76	False	4.01	False	5.54	False
14297	17-10-2025 2:54:11	20.65	3.19	5.25	92.0	87.0	94.0	20.89494	81.2184	9.69667	91.0	20.65	False	3.19	False	5.25	False
14298	17-10-2025 2:54:11	20.87	2.57	4.67	86.0	94.0	92.0	21.02764	82.97975	9.37	90.66667	20.87	False	2.57	False	4.67	False
14299	17-10-2025 2:54:11	20.5	5.07	3.12	90.0	93.0	97.0	21.11764	76.10853	9.56333	93.33333	20.5	False	5.07	False	3.12	False
14300	17-10-2025 2:54:12	21.3	6.17	3.12	93.0	95.0	97.0	22.17564	73.84521	10.19667	95.0	21.3	False	6.17	False	3.12	False
14301	17-10-2025 2:54:12	22.13	6.18	2.82	93.0	87.0	95.0	22.97671	74.39714	10.37667	91.66667	22.13	False	6.18	False	2.82	False
14302	17-10-2025 2:54:12	21.3	7.96	2.87	85.0	91.0	92.0	22.73877	69.50884	10.71	89.33333	21.3	False	7.96	False	2.87	False
14303	17-10-2025 2:54:12	23.03	4.35	3.22	90.0	90.0	98.0	23.43722	79.30376	10.2	92.66667	23.03	False	4.35	False	3.22	False
14304	17-10-2025 2:54:12	23.21	3.64	2.34	87.0	91.0	95.0	23.49369	81.08696	9.73	91.0	23.21	False	3.64	False	2.34	False
14305	17-10-2025 2:54:12	22.93	4.42	1.11	94.0	92.0	94.0	23.35212	79.08945	9.48667	93.33333	22.93	False	4.42	False	1.11	False
14306	17-10-2025 2:54:12	22.15	3.49	0.37	95.0	89.0	97.0	22.42326	81.04597	8.67	93.66667	22.15	False	3.49	False	0.37	False
14307	17-10-2025 2:54:12	21.17	2.83	-0.52	92.0	87.0	96.0	21.35832	82.38586	7.82667	91.66667	21.17	False	2.83	False	-0.52	False
14308	17-10-2025 2:54:12	20.84	3.31	-1.33	94.0	89.0	94.0	21.10122	80.97514	7.60667	92.33333	20.84	False	3.31	False	-1.33	False
14309	17-10-2025 2:54:12	21.37	3.51	-1.48	90.0	93.0	91.0	21.65634	80.67251	7.8	91.33333	21.37	False	3.51	False	-1.48	False
14310	17-10-2025 2:54:12	22.91	2.8	-0.58	92.0	92.0	95.0	23.08047	83.03202	8.37667	93.0	22.91	False	2.8	False	-0.58	False
14311	17-10-2025 2:54:12	22.61	4.43	-1.87	93.0	89.0	90.0	23.0399	78.91441	8.39	90.66667	22.61	False	4.43	False	-1.87	False
14312	17-10-2025 2:54:12	23.51	4.02	-1.83	83.0	85.0	92.0	23.85122	80.29678	8.56667	86.66667	23.51	False	4.02	False	-1.83	False
14313	17-10-2025 2:54:12	23.83	5.01	-1.35	93.0	85.0	94.0	24.35095	78.1271	9.16333	90.66667	23.83	False	5.01	False	-1.35	False
14314	17-10-2025 2:54:12	26.36	3.63	-0.57	84.0	81.0	88.0	26.60877	82.15919	9.80667	84.33333	26.36	False	3.63	False	-0.57	False
14315	17-10-2025 2:54:12	24.45	4.99	-0.67	88.0	85.0	91.0	24.95401	78.46492	9.59	88.0	24.45	False	4.99	False	-0.67	False
14316	17-10-2025 2:54:12	21.32	9.68	0.24	91.0	71.0	94.0	23.41463	65.58035	10.41333	85.33333	21.32	False	9.68	False	0.24	False
14317	17-10-2025 2:54:12	23.31	4.26	-0.02	91.0	73.0	95.0	23.69607	79.64325	9.18333	86.33333	23.31	False	4.26	False	-0.02	False
14318	17-10-2025 2:54:12	22.63	6.11	0.3	87.0	79.0	93.0	23.44033	74.89066	9.68	86.33333	22.63	False	6.11	False	0.3	False
14319	17-10-2025 2:54:12	25.5	2.97	0.81	89.0	86.0	91.0	25.67238	83.35666	9.76	88.66667	25.5	False	2.97	False	0.81	False
14320	17-10-2025 2:54:12	24.92	4.5	-0.78	91.0	80.0	86.0	25.32304	79.76396	9.54667	85.66667	24.92	False	4.5	False	-0.78	False
14321	17-10-2025 2:54:12	22.54	5.9	-0.89	92.0	86.0	90.0	23.29939	75.33154	9.18333	89.33333	22.54	False	5.9	False	-0.89	False
14322	17-10-2025 2:54:12	23.33	4.82	-0.96	96.0	64.0	88.0	23.82271	78.32687	9.06333	82.66667	23.33	False	4.82	False	-0.96	False
14323	17-10-2025 2:54:12	23.02	6.95	-0.74	95.0	80.0	95.0	24.04627	73.20034	9.74333	90.0	23.02	False	6.95	False	-0.74	False
14324	17-10-2025 2:54:12	20.06	9.99	0.38	90.0	77.0	81.0	22.4099	63.52642	10.14333	82.66667	20.06	False	9.99	False	0.38	False
14325	17-10-2025 2:54:12	21.35	7.63	1.1	90.0	83.0	91.0	22.67244	70.33428	10.02667	88.0	21.35	False	7.63	False	1.1	False
14326	17-10-2025 2:54:12	21.12	7.13	2.54	89.0	82.0	91.0	22.29106	71.34559	10.26333	87.33333	21.12	False	7.13	False	2.54	False
14327	17-10-2025 2:54:12	22.32	6.36	3.02	84.0	84.0	96.0	23.20845	74.0953	10.56667	88.0	22.32	False	6.36	False	3.02	False
14328	17-10-2025 2:54:12	21.99	6.0	4.48	92.0	89.0	97.0	22.79386	74.73827	10.82333	92.66667	21.99	False	6.0	False	4.48	False
14329	17-10-2025 2:54:12	22.17	4.61	4.32	87.0	92.0	98.0	22.64423	78.25338	10.36667	92.33333	22.17	False	4.61	False	4.32	False
14330	17-10-2025 2:54:12	22.82	2.51	3.82	88.0	85.0	98.0	22.95762	83.7232	9.71667	90.33333	22.82	False	2.51	False	3.82	False
14331	17-10-2025 2:54:12	21.87	4.09	3.98	88.0	87.0	98.0	22.24916	79.40724	9.98	91.0	21.87	False	4.09	False	3.98	False
14332	17-10-2025 2:54:12	20.05	3.34	4.39	88.0	84.0	97.0	20.32629	80.54231	9.26	89.66667	20.05	False	3.34	False	4.39	False
14333	17-10-2025 2:54:12	20.39	1.95	1.62	75.0	79.0	85.0	20.48303	84.53713	7.98667	79.66667	20.39	False	1.95	False	1.62	True
14334	17-10-2025 2:54:12	19.22	2.24	-1.2	90.0	90.0	95.0	19.35009	83.35244	6.75333	91.66667	19.22	False	2.24	False	-1.2	False
14335	17-10-2025 2:54:12	20.26	2.29	0.11	84.0	85.0	91.0	20.38901	83.55119	7.55333	86.66667	20.26	False	2.29	False	0.11	False
14336	17-10-2025 2:54:12	18.31	1.21	-0.82	86.0	85.0	81.0	18.34994	86.21916	6.23333	84.0	18.31	False	1.21	False	-0.82	False
14337	17-10-2025 2:54:12	20.37	2.9	-1.46	92.0	90.0	95.0	20.5754	81.89746	7.27	92.33333	20.37	False	2.9	False	-1.46	False
14338	17-10-2025 2:54:12	21.73	0.65	-1.54	96.0	86.0	97.0	21.73972	88.28665	6.94667	93.0	21.73	False	0.65	False	-1.54	False
14339	17-10-2025 2:54:12	19.04	3.05	-1.47	91.0	78.0	94.0	19.28274	80.89916	6.87333	87.66667	19.04	False	3.05	False	-1.47	False
14340	17-10-2025 2:54:12	20.66	0.54	-0.32	87.0	85.0	93.0	20.66706	88.50277	6.96	88.33333	20.66	False	0.54	False	-0.32	False
14341	17-10-2025 2:54:13	21.75	-1.67	0.3	83.0	89.0	94.0	21.81402	94.39065	6.79333	88.66667	21.75	False	-1.67	False	0.3	False
14342	17-10-2025 2:54:13	21.14	-0.14	-1.03	91.0	92.0	98.0	21.14046	90.37944	6.65667	93.66667	21.14	False	-0.14	False	-1.03	False
14343	17-10-2025 2:54:13	19.36	0.66	-1.08	96.0	84.0	98.0	19.37125	88.04749	6.31333	92.66667	19.36	False	0.66	False	-1.08	False
14344	17-10-2025 2:54:13	18.83	1.28	-1.41	91.0	79.0	93.0	18.87345	86.11121	6.23333	87.66667	18.83	False	1.28	False	-1.41	False
14345	17-10-2025 2:54:13	19.16	1.07	0.72	90.0	85.0	87.0	19.18985	86.80361	6.98333	87.33333	19.16	False	1.07	False	0.72	False
14346	17-10-2025 2:54:13	20.03	-1.2	2.49	87.0	89.0	92.0	20.06591	93.4285	7.10667	89.33333	20.03	False	-1.2	False	2.49	False
14347	17-10-2025 2:54:13	19.58	-2.94	2.36	90.0	91.0	96.0	19.7995	98.53935	6.33333	92.33333	19.58	False	-2.94	False	2.36	False
14348	17-10-2025 2:54:13	18.54	1.8	2.38	89.0	83.0	95.0	18.62717	84.45468	7.57333	89.0	18.54	False	1.8	False	2.38	False
14349	17-10-2025 2:54:13	16.68	3.74	4.08	92.0	69.0	97.0	17.09415	77.36213	8.16667	86.0	16.68	False	3.74	False	4.08	False
14350	17-10-2025 2:54:13	18.15	3.37	3.82	88.0	85.0	95.0	18.46021	79.4814	8.44667	89.33333	18.15	False	3.37	False	3.82	False
14351	17-10-2025 2:54:13	20.71	1.11	4.74	87.0	89.0	96.0	20.73973	86.93204	8.85333	90.66667	20.71	False	1.11	False	4.74	False
14352	17-10-2025 2:54:13	20.04	-2.06	3.5	89.0	86.0	97.0	20.1456	95.86907	7.16	90.66667	20.04	False	-2.06	False	3.5	False
14353	17-10-2025 2:54:13	18.17	-0.47	3.05	87.0	83.0	94.0	18.17608	91.48173	6.91667	88.0	18.17	False	-0.47	False	3.05	False
14354	17-10-2025 2:54:13	18.98	1.88	4.66	86.0	82.0	96.0	19.07288	84.34321	8.50667	88.0	18.98	False	1.88	False	4.66	False
14355	17-10-2025 2:54:13	20.55	-0.08	4.58	90.0	85.0	96.0	20.55016	90.22305	8.35	90.33333	20.55	False	-0.08	False	4.58	False
14356	17-10-2025 2:54:13	19.39	2.17	4.98	88.0	85.0	95.0	19.51105	83.61441	8.84667	89.33333	19.39	False	2.17	False	4.98	False
14357	17-10-2025 2:54:13	21.82	3.13	3.66	80.0	85.0	94.0	22.04335	81.83681	9.53667	86.33333	21.82	False	3.13	False	3.66	False
14358	17-10-2025 2:54:13	21.33	1.74	3.9	84.0	74.0	97.0	21.40085	85.33641	8.99	85.0	21.33	False	1.74	False	3.9	False
14359	17-10-2025 2:54:13	20.38	-0.6	4.41	89.0	81.0	96.0	20.38883	91.68634	8.06333	88.66667	20.38	False	-0.6	False	4.41	False
14360	17-10-2025 2:54:13	18.39	-3.47	4.75	93.0	83.0	91.0	18.71451	100.68548	6.55667	89.0	18.39	False	-3.47	False	4.75	False
14361	17-10-2025 2:54:13	17.84	-2.02	4.36	93.0	91.0	95.0	17.954	96.46001	6.72667	93.0	17.84	False	-2.02	False	4.36	False
14362	17-10-2025 2:54:13	18.93	-1.63	4.14	92.0	90.0	97.0	19.00005	94.92141	7.14667	93.0	18.93	False	-1.63	False	4.14	False
14363	17-10-2025 2:54:13	18.2	0.16	4.47	91.0	86.0	97.0	18.2007	89.49631	7.61	91.33333	18.2	False	0.16	False	4.47	False
14364	17-10-2025 2:54:13	18.33	1.07	4.95	94.0	89.0	95.0	18.3612	86.65919	8.11667	92.66667	18.33	False	1.07	False	4.95	False
14365	17-10-2025 2:54:13	17.36	-0.27	4.33	88.0	89.0	96.0	17.3621	90.89105	7.14	91.0	17.36	False	-0.27	False	4.33	False
14366	17-10-2025 2:54:13	18.95	-1.03	3.26	93.0	80.0	94.0	18.97797	93.11117	7.06	89.0	18.95	False	-1.03	False	3.26	False
14367	17-10-2025 2:54:13	17.29	-1.08	3.03	95.0	85.0	94.0	17.3237	93.57427	6.41333	91.33333	17.29	False	-1.08	False	3.03	False
14368	17-10-2025 2:54:13	19.2	-1.6	3.47	90.0	82.0	93.0	19.26655	94.76364	7.02333	88.33333	19.2	False	-1.6	False	3.47	False
14369	17-10-2025 2:54:13	20.09	-4.91	3.8	84.0	71.0	96.0	20.6813	103.73388	6.32667	83.66667	20.09	False	-4.91	False	3.8	False
14370	17-10-2025 2:54:13	19.78	-4.82	5.06	71.0	84.0	92.0	20.3588	103.69496	6.67333	82.33333	19.78	False	-4.82	False	5.06	False
14371	17-10-2025 2:54:13	20.02	-5.25	4.91	88.0	92.0	94.0	20.69693	104.69425	6.56	91.33333	20.02	False	-5.25	False	4.91	False
14372	17-10-2025 2:54:13	17.96	-4.74	3.77	91.0	94.0	91.0	18.57496	104.78438	5.66333	92.0	17.96	False	-4.74	False	3.77	False
14373	17-10-2025 2:54:13	17.35	-4.14	3.39	92.0	96.0	97.0	17.8371	103.42077	5.53333	95.0	17.35	False	-4.14	False	3.39	False
14374	17-10-2025 2:54:13	16.99	-4.38	3.08	92.0	90.0	96.0	17.5455	104.45601	5.23	92.66667	16.99	False	-4.38	False	3.08	False
14375	17-10-2025 2:54:13	17.39	-1.75	2.07	91.0	91.0	96.0	17.47783	95.74647	5.90333	92.66667	17.39	False	-1.75	False	2.07	False
14376	17-10-2025 2:54:13	19.05	-1.51	1.39	95.0	81.0	96.0	19.10975	94.53208	6.31	90.66667	19.05	False	-1.51	False	1.39	False
14377	17-10-2025 2:54:13	18.09	-0.83	1.86	91.0	79.0	97.0	18.10903	92.62699	6.37333	89.0	18.09	False	-0.83	False	1.86	False
14378	17-10-2025 2:54:13	18.48	-1.21	1.87	85.0	81.0	96.0	18.51957	93.74616	6.38	87.33333	18.48	False	-1.21	False	1.87	False
14379	17-10-2025 2:54:13	19.52	2.35	1.36	91.0	82.0	92.0	19.66095	83.13524	7.74333	88.33333	19.52	False	2.35	False	1.36	False
14380	17-10-2025 2:54:14	19.4	0.3	1.99	87.0	87.0	87.0	19.40232	89.11405	7.23	87.0	19.4	False	0.3	False	1.99	False
14381	17-10-2025 2:54:14	22.11	-0.54	2.22	90.0	92.0	94.0	22.11659	91.39908	7.93	92.0	22.11	False	-0.54	False	2.22	False
14382	17-10-2025 2:54:14	21.76	-1.91	1.1	88.0	87.0	94.0	21.84367	95.01632	6.98333	89.66667	21.76	False	-1.91	False	1.1	False
14383	17-10-2025 2:54:14	20.8	0.28	0.35	86.0	82.0	82.0	20.80188	89.22876	7.14333	83.33333	20.8	False	0.28	False	0.35	False
14384	17-10-2025 2:54:14	23.27	-0.4	1.06	91.0	84.0	93.0	23.27344	90.98479	7.97667	89.33333	23.27	False	-0.4	False	1.06	False
14385	17-10-2025 2:54:14	22.63	-0.54	1.39	89.0	91.0	96.0	22.63644	91.36694	7.82667	92.0	22.63	False	-0.54	False	1.39	False
14386	17-10-2025 2:54:14	21.95	0.26	0.9	93.0	91.0	96.0	21.95154	89.32136	7.70333	93.33333	21.95	False	0.26	False	0.9	False
14387	17-10-2025 2:54:14	21.8	-0.24	1.06	94.0	91.0	97.0	21.80132	90.63075	7.54	94.0	21.8	False	-0.24	False	1.06	False
14388	17-10-2025 2:54:14	20.35	1.27	1.17	91.0	86.0	94.0	20.38959	86.42892	7.59667	90.33333	20.35	False	1.27	False	1.17	False
14389	17-10-2025 2:54:14	18.04	0.13	2.35	86.0	83.0	85.0	18.04047	89.58712	6.84	84.66667	18.04	False	0.13	False	2.35	False
14390	17-10-2025 2:54:14	19.84	-0.21	3.05	90.0	87.0	97.0	19.84111	90.60643	7.56	91.33333	19.84	False	-0.21	False	3.05	False
14391	17-10-2025 2:54:14	20.87	-4.25	3.2	85.0	91.0	94.0	21.29834	101.51041	6.60667	90.0	20.87	False	-4.25	False	3.2	False
14392	17-10-2025 2:54:14	18.51	-3.09	1.87	87.0	95.0	94.0	18.76615	99.47738	5.76333	92.0	18.51	False	-3.09	False	1.87	False
14393	17-10-2025 2:54:14	18.95	0.87	0.61	96.0	90.0	94.0	18.96996	87.37138	6.81	93.33333	18.95	False	0.87	False	0.61	False
14394	17-10-2025 2:54:14	19.2	1.03	0.73	91.0	93.0	95.0	19.22761	86.92926	6.98667	93.0	19.2	False	1.03	False	0.73	False
14395	17-10-2025 2:54:14	18.24	3.32	0.29	96.0	86.0	95.0	18.53969	79.6841	7.28333	92.33333	18.24	False	3.32	False	0.29	False
14396	17-10-2025 2:54:14	18.84	3.0	0.06	92.0	92.0	94.0	19.07736	80.95243	7.3	92.66667	18.84	False	3.0	False	0.06	False
14397	17-10-2025 2:54:14	19.74	2.27	-0.07	94.0	92.0	92.0	19.87009	83.44009	7.31333	92.66667	19.74	False	2.27	False	-0.07	False
14398	17-10-2025 2:54:14	18.77	-1.21	0.59	97.0	86.0	93.0	18.80896	93.68844	6.05	92.0	18.77	False	-1.21	False	0.59	False
14399	17-10-2025 2:54:14	17.29	0.36	-0.12	94.0	83.0	96.0	17.29375	88.8072	5.84333	91.0	17.29	False	0.36	False	-0.12	False
