Sample()	SampleTime(Date)	V1/X/E(cm/s)	V2/Y/N(cm/s)	V3/Z/U(cm/s)	Corr1(%)	Corr2(%)	Corr3(%)	Speed(cm/s)	Direction(deg)	MeanVel(cm/s)	MeanCorr(%)	V1/X/E(cm/s)_clean	V1/X/E(cm/s)_is_spike	V2/Y/N(cm/s)_clean	V2/Y/N(cm/s)_is_spike	V3/Z/U(cm/s)_clean	V3/Z/U(cm/s)_is_spike
1097	18-10-2025 21:25:53	20.87	0.44	1.56	88.0	88.0	96.0	20.87464	88.79222	7.62333	90.66667	20.87	False	0.43999999999999995	False	1.56	False
1098	18-10-2025 21:25:53	19.99	2.0	0.87	89.0	78.0	91.0	20.0898	84.28657	7.62	86.0	19.99	False	2.0	False	0.87	False
1099	18-10-2025 21:25:53	20.42	-1.15	1.22	91.0	78.0	96.0	20.45236	93.22334	6.83	88.33333	20.42	False	-1.1499999999999995	False	1.22	False
1100	18-10-2025 21:25:53	21.58	1.37	1.36	93.0	85.0	94.0	21.62344	86.36747	8.10333	90.66667	21.58	False	1.37	False	1.36	False
1101	18-10-2025 21:25:54	20.26	1.9	1.1	90.0	89.0	94.0	20.3489	84.64242	7.75333	91.0	20.26	False	1.9	False	1.1	False
1102	18-10-2025 21:25:54	20.33	3.05	0.96	87.0	89.0	92.0	20.55751	81.46786	8.11333	89.33333	20.33	False	3.05	False	0.96	False
1103	18-10-2025 21:25:54	18.19	3.6	1.26	93.0	79.0	92.0	18.54282	78.8052	7.68333	88.0	18.19	False	3.6	False	1.26	False
1104	18-10-2025 21:25:54	16.89	8.3	1.04	93.0	79.0	88.0	18.81919	63.8298	8.74333	86.66667	16.89	False	8.3	False	1.04	False
1105	18-10-2025 21:25:54	19.5	3.47	0.99	90.0	64.0	93.0	19.80633	79.90991	7.98667	82.33333	19.5	False	3.47	False	0.99	False
1106	18-10-2025 21:25:54	15.49	7.54	0.71	92.0	83.0	95.0	17.22764	64.04477	7.91333	90.0	15.49	False	7.54	False	0.71	False
1107	18-10-2025 21:25:54	14.02	12.58	0.6	92.0	78.0	91.0	18.83658	48.0987	9.06667	87.0	14.02	False	12.580000000000002	False	0.6	False
1108	18-10-2025 21:25:54	20.72	3.0	1.66	75.0	80.0	78.0	20.93606	81.76153	8.46	77.66667	20.72	False	3.0	False	1.66	False
1109	18-10-2025 21:25:54	25.51	-9.26	2.82	86.0	54.0	89.0	27.13868	109.95064	6.35667	76.33333	25.51	False	-9.259999999999998	False	2.82	False
1110	18-10-2025 21:25:54	23.58	-5.35	2.73	83.0	75.0	90.0	24.17931	102.78326	6.98667	82.66667	23.58	False	-5.349999999999999	False	2.73	False
1111	18-10-2025 21:25:54	21.54	-0.03	2.23	89.0	69.0	91.0	21.54002	90.0798	7.91333	83.0	21.54	False	-0.029999999999999805	False	2.23	False
1112	18-10-2025 21:25:54	23.68	-1.09	2.61	80.0	63.0	92.0	23.70507	92.63549	8.4	78.33333	23.68	False	-1.0899999999999999	False	2.61	False
1113	18-10-2025 21:25:54	27.06	-5.49	2.35	79.0	72.0	95.0	27.6113	101.46865	7.97333	82.0	27.06	False	-5.489999999999999	False	2.35	False
1114	18-10-2025 21:25:54	26.63	-5.71	2.29	82.0	66.0	94.0	27.23529	102.1021	7.73667	80.66667	26.63	False	-5.71	False	2.29	False
1115	18-10-2025 21:25:54	27.1	-3.07	2.34	85.0	78.0	95.0	27.27334	96.46315	8.79	86.0	27.1	False	-3.0699999999999994	False	2.34	False
1116	18-10-2025 21:25:54	20.21	4.25	1.75	80.0	75.0	80.0	20.65204	78.1242	8.73667	78.33333	20.21	False	4.25	False	1.75	False
1117	18-10-2025 21:25:54	21.3	6.54	1.11	83.0	86.0	82.0	22.28142	72.9313	9.65	83.66667	21.3	False	6.54	False	1.11	False
1118	18-10-2025 21:25:54	21.93	2.43	1.66	85.0	73.0	88.0	22.06422	83.67701	8.67333	82.0	21.93	False	2.43	False	1.66	False
1119	18-10-2025 21:25:54	22.32	4.4	2.04	78.0	64.0	92.0	22.74956	78.84812	9.58667	78.0	22.32	False	4.4	False	2.04	False
1120	18-10-2025 21:25:54	24.58	-0.8	2.55	77.0	67.0	90.0	24.59302	91.86414	8.77667	78.0	24.58	False	-0.7999999999999998	False	2.55	False
1121	18-10-2025 21:25:54	25.24	-1.46	2.26	83.0	67.0	87.0	25.28219	93.31057	8.68	79.0	25.24	False	-1.46	False	2.26	False
1122	18-10-2025 21:25:54	25.04	-2.66	2.45	75.0	75.0	89.0	25.18089	96.06379	8.27667	79.66667	25.04	False	-2.66	False	2.45	False
1123	18-10-2025 21:25:54	26.17	-6.91	1.39	86.0	60.0	90.0	27.0669	104.79097	6.88333	78.66667	26.17	False	-6.910000000000001	False	1.39	False
1124	18-10-2025 21:25:54	21.98	0.79	1.87	82.0	66.0	92.0	21.99419	87.94157	8.21333	80.0	21.98	False	0.79	False	1.87	False
1125	18-10-2025 21:25:54	22.45	-0.33	1.72	85.0	72.0	91.0	22.45243	90.84215	7.94667	82.66667	22.45	False	-0.33000000000000007	False	1.72	False
1126	18-10-2025 21:25:54	23.43	-1.9	1.67	84.0	80.0	93.0	23.50691	94.63612	7.73333	85.66667	23.43	False	-1.8999999999999995	False	1.67	False
1127	18-10-2025 21:25:54	19.81	7.78	0.7	77.0	79.0	92.0	21.28296	68.55853	9.43	82.66667	19.81	False	7.78	False	0.7	False
1128	18-10-2025 21:25:54	19.43	8.8	0.62	80.0	67.0	87.0	21.32991	65.63385	9.61667	78.0	19.43	False	8.8	False	0.62	False
1129	18-10-2025 21:25:54	20.38	5.79	1.58	80.0	76.0	90.0	21.18652	74.14004	9.25	82.0	20.38	False	5.79	False	1.58	False
1130	18-10-2025 21:25:54	17.43	12.87	0.89	91.0	84.0	89.0	21.66661	53.5585	10.39667	88.0	17.43	False	12.870000000000001	False	0.89	False
1131	18-10-2025 21:25:54	19.13	9.46	0.71	87.0	76.0	80.0	21.34124	63.68709	9.76667	81.0	19.13	False	9.46	False	0.71	False
1132	18-10-2025 21:25:54	22.37	7.47	0.71	92.0	88.0	89.0	23.58427	71.53432	10.18333	89.66667	22.37	False	7.47	False	0.71	False
1133	18-10-2025 21:25:54	22.84	6.16	1.63	78.0	81.0	90.0	23.6561	74.90633	10.21	83.0	22.84	False	6.16	False	1.63	False
1134	18-10-2025 21:25:54	20.75	5.57	0.98	89.0	89.0	92.0	21.48458	74.9741	9.1	90.0	20.75	False	5.57	False	0.98	False
1135	18-10-2025 21:25:54	21.49	4.25	0.53	85.0	76.0	90.0	21.90622	78.81317	8.75667	83.66667	21.49	False	4.25	False	0.53	False
1136	18-10-2025 21:25:54	22.46	0.17	1.35	82.0	82.0	91.0	22.46064	89.56634	7.99333	85.0	22.46	False	0.16999999999999993	False	1.35	False
1137	18-10-2025 21:25:54	20.39	5.83	1.14	91.0	79.0	92.0	21.2071	74.04347	9.12	87.33333	20.39	False	5.83	False	1.14	False
1138	18-10-2025 21:25:54	18.62	10.6	1.23	88.0	74.0	91.0	21.42579	60.34799	10.15	84.33333	18.62	False	10.6	False	1.23	False
1139	18-10-2025 21:25:54	19.5	9.32	1.24	86.0	88.0	91.0	21.61278	64.45459	10.02	88.33333	19.5	False	9.32	False	1.24	False
1140	18-10-2025 21:25:55	20.98	6.63	0.98	95.0	86.0	93.0	22.00267	72.46267	9.53	91.33333	20.98	False	6.63	False	0.98	False
1141	18-10-2025 21:25:55	19.12	7.92	0.97	87.0	83.0	90.0	20.69543	67.4994	9.33667	86.66667	19.12	False	7.92	False	0.97	False
1142	18-10-2025 21:25:55	21.86	5.48	0.87	85.0	83.0	90.0	22.53642	75.92676	9.40333	86.0	21.86	False	5.48	False	0.87	False
1143	18-10-2025 21:25:55	22.85	5.33	1.27	91.0	83.0	91.0	23.4634	76.86994	9.81667	88.33333	22.85	False	5.33	False	1.27	False
1144	18-10-2025 21:25:55	24.36	2.56	0.96	87.0	88.0	90.0	24.49415	84.00079	9.29333	88.33333	24.36	False	2.56	False	0.96	False
1145	18-10-2025 21:25:55	22.63	3.17	1.06	86.0	73.0	91.0	22.85095	82.02592	8.95333	83.33333	22.63	False	3.17	False	1.06	False
1146	18-10-2025 21:25:55	21.48	2.67	1.5	92.0	82.0	93.0	21.64531	82.91438	8.55	89.0	21.48	False	2.67	False	1.5	False
1147	18-10-2025 21:25:55	20.72	6.32	1.17	93.0	85.0	90.0	21.66243	73.03728	9.40333	89.33333	20.72	False	6.32	False	1.17	False
1148	18-10-2025 21:25:55	20.64	7.87	1.1	87.0	84.0	92.0	22.08951	69.12823	9.87	87.66667	20.64	False	7.87	False	1.1	False
1149	18-10-2025 21:25:55	20.28	7.24	0.61	91.0	83.0	90.0	21.5336	70.35333	9.37667	88.0	20.28	False	7.24	False	0.61	False
1150	18-10-2025 21:25:55	22.43	3.18	0.64	84.0	82.0	84.0	22.6543	81.9307	8.75	83.33333	22.43	False	3.18	False	0.64	False
1151	18-10-2025 21:25:55	24.34	0.97	1.52	79.0	84.0	88.0	24.35932	87.71785	8.94333	83.66667	24.34	False	0.9699999999999998	False	1.52	False
1152	18-10-2025 21:25:55	27.73	0.95	1.88	75.0	77.0	90.0	27.74627	88.03788	10.18667	80.66667	27.73	False	0.9500000000000002	False	1.88	False
1153	18-10-2025 21:25:55	28.85	1.36	1.51	73.0	70.0	90.0	28.88204	87.30105	10.57333	77.66667	28.85	False	1.36	False	1.51	False
1154	18-10-2025 21:25:55	28.75	3.06	0.73	84.0	71.0	82.0	28.91239	83.92461	10.84667	79.0	28.75	False	3.06	False	0.73	False
1155	18-10-2025 21:25:55	26.99	1.25	1.67	76.0	70.0	88.0	27.01893	87.34833	9.97	78.0	26.99	False	1.25	False	1.67	False
1156	18-10-2025 21:25:55	30.09	-3.04	2.32	85.0	71.0	91.0	30.24318	95.76903	9.79	82.33333	30.09	False	-3.04	False	2.32	False
1157	18-10-2025 21:25:55	29.75	-2.25	2.56	82.0	74.0	94.0	29.83496	94.32506	10.02	83.33333	29.75	False	-2.25	False	2.56	False
1158	18-10-2025 21:25:55	26.4	0.94	1.92	76.0	71.0	84.0	26.41673	87.96078	9.75333	77.0	26.4	False	0.94	False	1.92	False
1159	18-10-2025 21:25:55	21.82	4.96	2.06	78.0	54.0	86.0	22.37664	77.19346	9.61333	72.66667	21.82	False	4.96	False	2.06	False
1160	18-10-2025 21:25:55	23.25	12.5	1.45	84.0	77.0	86.0	26.39721	61.736	12.4	82.33333	23.25	False	12.5	False	1.45	False
1161	18-10-2025 21:25:55	23.83	8.5	0.84	82.0	87.0	85.0	25.30057	70.36903	11.05667	84.66667	23.83	False	8.5	False	0.84	False
1162	18-10-2025 21:25:55	24.01	9.47	0.82	86.0	85.0	92.0	25.81009	68.47478	11.43333	87.66667	24.01	False	9.47	False	0.82	False
1163	18-10-2025 21:25:55	29.65	4.6	1.38	86.0	86.0	89.0	30.00471	81.18125	11.87667	87.0	29.65	False	4.6	False	1.38	False
1164	18-10-2025 21:25:55	30.63	-2.54	1.84	85.0	45.0	91.0	30.73514	94.74042	9.97667	73.66667	30.63	False	-2.54	False	1.84	False
1165	18-10-2025 21:25:55	30.24	0.98	2.25	78.0	68.0	94.0	30.25587	88.14384	11.15667	80.0	30.24	False	0.98	False	2.25	False
1166	18-10-2025 21:25:55	31.78	-2.69	2.75	84.0	77.0	80.0	31.89364	94.83824	10.61333	80.33333	31.78	False	-2.6900000000000004	False	2.75	False
1167	18-10-2025 21:25:55	31.21	-8.88	2.74	84.0	72.0	89.0	32.4487	105.88233	8.35667	81.66667	31.21	False	-8.879999999999999	False	2.74	False
1168	18-10-2025 21:25:55	24.69	-1.93	1.49	79.0	56.0	87.0	24.76532	94.46968	8.08333	74.0	24.69	False	-1.9299999999999997	False	1.49	False
1169	18-10-2025 21:25:55	18.65	5.61	0.62	81.0	74.0	87.0	19.47549	73.25849	8.29333	80.66667	18.65	False	5.61	False	0.62	False
1170	18-10-2025 21:25:55	18.41	10.69	0.91	89.0	82.0	88.0	21.28859	59.85786	10.00333	86.33333	18.41	False	10.69	False	0.91	False
1171	18-10-2025 21:25:55	23.56	6.43	1.47	73.0	79.0	85.0	24.42168	74.73459	10.48667	79.0	23.56	False	6.43	False	1.47	False
1172	18-10-2025 21:25:55	27.33	0.25	1.83	89.0	82.0	92.0	27.33114	89.4759	9.80333	87.66667	27.33	False	0.25	False	1.83	False
1173	18-10-2025 21:25:55	24.76	7.54	0.66	83.0	83.0	91.0	25.8826	73.06328	10.98667	85.66667	24.76	False	7.54	False	0.66	False
1174	18-10-2025 21:25:55	27.22	3.31	1.53	82.0	74.0	85.0	27.42051	83.06677	10.68667	80.33333	27.22	False	3.31	False	1.53	False
1175	18-10-2025 21:25:55	29.53	-1.57	2.06	77.0	75.0	86.0	29.57171	93.04334	10.00667	79.33333	29.53	False	-1.5700000000000003	False	2.06	False
1176	18-10-2025 21:25:55	32.75	-6.4	0.93	79.0	66.0	90.0	33.36948	101.05738	9.09333	78.33333	32.75	False	-6.3999999999999995	False	0.93	False
1177	18-10-2025 21:25:55	28.74	-2.64	1.32	81.0	71.0	91.0	28.861	95.24835	9.14	81.0	28.74	False	-2.6399999999999997	False	1.32	False
1178	18-10-2025 21:25:55	27.02	-2.29	2.46	93.0	78.0	89.0	27.11687	94.84436	9.06333	86.66667	27.02	False	-2.29	False	2.46	False
1179	18-10-2025 21:25:55	27.11	-0.18	1.46	81.0	83.0	89.0	27.1106	90.38042	9.46333	84.33333	27.11	False	-0.18000000000000016	False	1.46	False
1180	18-10-2025 21:25:56	23.99	1.68	1.5	91.0	70.0	90.0	24.04875	85.99416	9.05667	83.66667	23.99	False	1.68	False	1.5	False
1181	18-10-2025 21:25:56	26.95	-0.38	1.52	85.0	80.0	93.0	26.95268	90.80783	9.36333	86.0	26.95	False	-0.3799999999999999	False	1.52	False
1182	18-10-2025 21:25:56	27.78	-2.46	1.62	85.0	88.0	91.0	27.88871	95.06051	8.98	88.0	27.78	False	-2.46	False	1.62	False
1183	18-10-2025 21:25:56	27.37	1.28	2.1	87.0	72.0	93.0	27.39991	87.32243	10.25	84.0	27.37	False	1.28	False	2.1	False
1184	18-10-2025 21:25:56	25.68	5.03	1.25	80.0	81.0	89.0	26.16798	78.91765	10.65333	83.33333	25.68	False	5.03	False	1.25	False
1185	18-10-2025 21:25:56	24.75	4.82	1.06	80.0	84.0	88.0	25.21497	78.97973	10.21	84.0	24.75	False	4.82	False	1.06	False
1186	18-10-2025 21:25:56	29.44	0.12	1.27	78.0	77.0	86.0	29.44025	89.76646	10.27667	80.33333	29.44	False	0.1200000000000001	False	1.27	False
1187	18-10-2025 21:25:56	22.89	7.72	1.57	84.0	77.0	86.0	24.15679	71.36254	10.72667	82.33333	22.89	False	7.72	False	1.57	False
1188	18-10-2025 21:25:56	23.94	5.57	1.31	89.0	76.0	89.0	24.57943	76.9023	10.27333	84.66667	23.94	False	5.57	False	1.31	False
1189	18-10-2025 21:25:56	21.08	11.4	1.09	84.0	76.0	84.0	23.96511	61.59561	11.19	81.33333	21.08	False	11.400000000000002	False	1.09	False
1190	18-10-2025 21:25:56	21.69	11.09	0.85	90.0	67.0	84.0	24.36071	62.91954	11.21	80.33333	21.69	False	11.09	False	0.85	False
1191	18-10-2025 21:25:56	21.41	6.93	0.42	86.0	69.0	87.0	22.50362	72.06424	9.58667	80.66667	21.41	False	6.93	False	0.41999999999999993	False
1192	18-10-2025 21:25:56	23.62	6.4	1.45	75.0	71.0	83.0	24.47171	74.83934	10.49	76.33333	23.62	False	6.4	False	1.45	False
1193	18-10-2025 21:25:56	24.72	6.77	1.6	83.0	73.0	88.0	25.63028	74.6841	11.03	81.33333	24.72	False	6.77	False	1.6	False
1194	18-10-2025 21:25:56	27.25	5.37	0.57	84.0	84.0	88.0	27.77408	78.8519	11.06333	85.33333	27.25	False	5.37	False	0.57	False
1195	18-10-2025 21:25:56	23.43	4.6	0.98	85.0	79.0	89.0	23.87729	78.89243	9.67	84.33333	23.43	False	4.6	False	0.98	False
1196	18-10-2025 21:25:56	24.26	5.55	0.95	89.0	80.0	83.0	24.88674	77.1141	10.25333	84.0	24.26	False	5.55	False	0.95	False
1197	18-10-2025 21:25:56	23.62	3.41	1.12	87.0	79.0	90.0	23.86488	81.78502	9.38333	85.33333	23.62	False	3.41	False	1.12	False
1198	18-10-2025 21:25:56	30.14	-4.14	2.14	82.0	77.0	92.0	30.42301	97.82115	9.38	83.66667	30.14	False	-4.14	False	2.14	False
1199	18-10-2025 21:25:56	27.52	0.01	1.57	79.0	71.0	84.0	27.52	89.97918	9.7	78.0	27.52	False	0.009999999999999787	False	1.57	False
1200	18-10-2025 21:25:56	22.22	10.7	1.28	86.0	65.0	91.0	24.66208	64.28695	11.4	80.66667	22.22	False	10.7	False	1.28	False
1201	18-10-2025 21:25:56	30.4	-1.53	1.45	68.0	67.0	78.0	30.43848	92.88121	10.10667	71.0	30.4	False	-1.5300000000000002	False	1.45	False
1202	18-10-2025 21:25:56	33.42	-8.88	2.79	82.0	54.0	91.0	34.57963	104.88019	9.11	75.66667	33.42	False	-8.879999999999999	False	2.79	False
1203	18-10-2025 21:25:56	29.91	-6.81	1.92	86.0	73.0	88.0	30.67547	102.82662	8.34	82.33333	29.91	False	-6.81	False	1.92	False
1204	18-10-2025 21:25:56	27.34	-2.55	1.54	86.0	75.0	90.0	27.45866	95.32856	8.77667	83.66667	27.34	False	-2.55	False	1.54	False
1205	18-10-2025 21:25:56	24.99	0.14	1.54	81.0	82.0	89.0	24.99039	89.67902	8.89	84.0	24.99	False	0.14000000000000012	False	1.54	False
1206	18-10-2025 21:25:56	18.68	8.32	0.89	81.0	76.0	93.0	20.44908	65.99199	9.29667	83.33333	18.68	False	8.32	False	0.89	False
1207	18-10-2025 21:25:56	20.45	7.74	0.92	87.0	79.0	89.0	21.86573	69.26914	9.70333	85.0	20.45	False	7.74	False	0.92	False
1208	18-10-2025 21:25:56	20.64	5.14	0.97	85.0	78.0	88.0	21.27038	76.01602	8.91667	83.66667	20.64	False	5.14	False	0.97	False
1209	18-10-2025 21:25:56	23.78	1.97	1.46	82.0	87.0	91.0	23.86146	85.26428	9.07	86.66667	23.78	False	1.97	False	1.46	False
1210	18-10-2025 21:25:56	24.76	4.03	1.11	84.0	81.0	91.0	25.08582	80.75546	9.96667	85.33333	24.76	False	4.03	False	1.11	False
1211	18-10-2025 21:25:56	26.99	0.72	1.98	84.0	82.0	88.0	26.9996	88.47191	9.89667	84.66667	26.99	False	0.7199999999999998	False	1.98	False
1212	18-10-2025 21:25:56	30.23	-2.74	2.64	78.0	77.0	93.0	30.35392	95.17905	10.04333	82.66667	30.23	False	-2.74	False	2.64	False
1213	18-10-2025 21:25:56	31.51	-7.23	2.81	88.0	64.0	92.0	32.32883	102.92288	9.03	81.33333	31.51	False	-7.230000000000001	False	2.81	False
1214	18-10-2025 21:25:56	29.68	-3.44	2.18	88.0	79.0	88.0	29.87869	96.61125	9.47333	85.0	29.68	False	-3.4400000000000004	False	2.18	False
1215	18-10-2025 21:25:56	29.19	-6.48	2.22	85.0	65.0	84.0	29.90061	102.51634	8.31	78.0	29.19	False	-6.480000000000001	False	2.22	False
1216	18-10-2025 21:25:56	29.23	-5.12	2.28	83.0	67.0	87.0	29.67503	99.93528	8.79667	79.0	29.23	False	-5.12	False	2.28	False
1217	18-10-2025 21:25:56	28.98	-6.04	2.68	85.0	74.0	94.0	29.60274	101.77303	8.54	84.33333	28.98	False	-6.04	False	2.68	False
1218	18-10-2025 21:25:56	29.56	-5.0	2.36	84.0	74.0	94.0	29.97989	99.60057	8.97333	84.0	29.56	False	-5.000000000000001	False	2.36	False
1219	18-10-2025 21:25:56	26.32	-0.83	1.5	83.0	78.0	87.0	26.33309	91.80622	8.99667	82.66667	26.32	False	-0.8300000000000001	False	1.5	False
1220	18-10-2025 21:25:56	23.16	0.2	1.23	87.0	79.0	88.0	23.16086	89.50523	8.19667	84.66667	23.16	False	0.20000000000000018	False	1.23	False
1221	18-10-2025 21:25:57	24.46	-1.73	1.54	89.0	77.0	92.0	24.5211	94.04566	8.09	86.0	24.46	False	-1.7299999999999995	False	1.54	False
1222	18-10-2025 21:25:57	23.41	-1.02	1.75	88.0	76.0	91.0	23.43221	92.49486	8.04667	85.0	23.41	False	-1.0200000000000005	False	1.75	False
1223	18-10-2025 21:25:57	21.9	1.27	1.46	84.0	86.0	92.0	21.93679	86.68109	8.21	87.33333	21.9	False	1.27	False	1.46	False
1224	18-10-2025 21:25:57	24.01	0.47	0.95	87.0	70.0	87.0	24.0146	88.87857	8.47667	81.33333	24.01	False	0.46999999999999975	False	0.95	False
1225	18-10-2025 21:25:57	22.83	1.23	1.58	84.0	76.0	95.0	22.86311	86.91609	8.54667	85.0	22.83	False	1.23	False	1.58	False
1226	18-10-2025 21:25:57	23.74	1.02	1.63	84.0	90.0	89.0	23.7619	87.53977	8.79667	87.66667	23.74	False	1.02	False	1.63	False
1227	18-10-2025 21:25:57	23.48	-3.33	1.48	84.0	75.0	90.0	23.71496	98.07202	7.21	83.0	23.48	False	-3.33	False	1.48	False
1228	18-10-2025 21:25:57	24.96	-3.42	2.17	86.0	88.0	94.0	25.19321	97.80204	7.90333	89.33333	24.96	False	-3.42	False	2.17	False
1229	18-10-2025 21:25:57	25.46	-0.88	1.91	83.0	76.0	88.0	25.4752	91.97958	8.83	82.33333	25.46	False	-0.8799999999999999	False	1.91	False
1230	18-10-2025 21:25:57	26.95	-1.73	2.37	77.0	76.0	93.0	27.00547	93.67295	9.19667	82.0	26.95	False	-1.7299999999999995	False	2.37	False
1231	18-10-2025 21:25:57	21.42	4.49	1.2	88.0	79.0	90.0	21.88553	78.16123	9.03667	85.66667	21.42	False	4.49	False	1.2	False
1232	18-10-2025 21:25:57	21.98	3.62	0.6	83.0	81.0	92.0	22.2761	80.64762	8.73333	85.33333	21.98	False	3.62	False	0.6	False
1233	18-10-2025 21:25:57	21.38	4.3	0.78	90.0	72.0	84.0	21.80813	78.62824	8.82	82.0	21.38	False	4.3	False	0.78	False
1234	18-10-2025 21:25:57	23.31	-0.96	0.7	84.0	77.0	82.0	23.32976	92.35834	7.68333	81.0	23.31	False	-0.96	False	0.7	False
1235	18-10-2025 21:25:57	23.75	-2.92	1.35	81.0	67.0	90.0	23.92883	97.00919	7.39333	79.33333	23.75	False	-2.92	False	1.35	False
1236	18-10-2025 21:25:57	22.54	-0.81	1.47	87.0	81.0	91.0	22.55455	92.0581	7.73333	86.33333	22.54	False	-0.81	False	1.47	False
1237	18-10-2025 21:25:57	19.77	3.49	1.09	84.0	83.0	93.0	20.07568	79.98871	8.11667	86.66667	19.77	False	3.49	False	1.09	False
1238	18-10-2025 21:25:57	19.8	3.47	0.99	93.0	85.0	95.0	20.10176	80.05972	8.08667	91.0	19.8	False	3.47	False	0.99	False
1239	18-10-2025 21:25:57	23.35	1.05	1.62	86.0	83.0	93.0	23.3736	87.42526	8.67333	87.33333	23.35	False	1.0499999999999998	False	1.62	False
1240	18-10-2025 21:25:57	23.61	2.34	1.53	79.0	77.0	85.0	23.72568	84.33987	9.16	80.33333	23.61	False	2.34	False	1.53	False
1241	18-10-2025 21:25:57	28.25	-4.4	2.85	71.0	82.0	82.0	28.5906	98.85282	8.9	78.33333	28.25	False	-4.4	False	2.85	False
1242	18-10-2025 21:25:57	28.47	-5.47	1.79	81.0	87.0	88.0	28.99072	100.87582	8.26333	85.33333	28.47	False	-5.47	False	1.79	False
1243	18-10-2025 21:25:57	21.56	5.89	0.8	87.0	81.0	87.0	22.35007	74.72015	9.41667	85.0	21.56	False	5.89	False	0.8	False
1244	18-10-2025 21:25:57	22.76	5.63	1.56	81.0	77.0	91.0	23.44599	76.106	9.98333	83.0	22.76	False	5.63	False	1.56	False
1245	18-10-2025 21:25:57	31.14	-5.08	2.72	67.0	66.0	82.0	31.55164	99.26529	9.59333	71.66667	31.14	False	-5.079999999999999	False	2.72	False
1246	18-10-2025 21:25:57	34.97	-11.88	2.54	84.0	77.0	91.0	36.93285	108.76364	8.54333	84.0	34.97	False	-11.879999999999999	False	2.54	False
1247	18-10-2025 21:25:57	31.17	-7.28	1.91	84.0	71.0	91.0	32.00886	103.14623	8.6	82.0	31.17	False	-7.28	False	1.91	False
1248	18-10-2025 21:25:57	29.51	-4.3	1.91	77.0	69.0	89.0	29.82164	98.29041	9.04	78.33333	29.51	False	-4.3	False	1.91	False
1249	18-10-2025 21:25:57	29.38	-0.76	1.92	74.0	83.0	91.0	29.38983	91.48179	10.18	82.66667	29.38	False	-0.7599999999999998	False	1.92	False
1250	18-10-2025 21:25:57	30.04	-1.93	1.35	80.0	82.0	88.0	30.10193	93.67607	9.82	83.33333	30.04	False	-1.9299999999999997	False	1.35	False
1251	18-10-2025 21:25:57	24.72	0.24	1.45	77.0	65.0	88.0	24.72116	89.44375	8.80333	76.66667	24.72	False	0.2400000000000002	False	1.45	False
1252	18-10-2025 21:25:57	22.8	3.47	1.93	87.0	74.0	88.0	23.06254	81.34639	9.4	83.0	22.8	False	3.47	False	1.93	False
1253	18-10-2025 21:25:57	22.15	4.47	1.38	87.0	72.0	88.0	22.59653	78.59061	9.33333	82.33333	22.15	False	4.47	False	1.38	False
1254	18-10-2025 21:25:57	20.63	11.68	1.93	77.0	69.0	80.0	23.70695	60.48295	11.41333	75.33333	20.63	False	11.68	False	1.93	False
1255	18-10-2025 21:25:57	23.36	7.49	1.58	86.0	71.0	90.0	24.5314	72.22241	10.81	82.33333	23.36	False	7.49	False	1.58	False
1256	18-10-2025 21:25:57	25.45	8.35	1.69	77.0	74.0	86.0	26.78479	71.83563	11.83	79.0	25.45	False	8.35	False	1.69	False
