Sample()	SampleTime(Date)	V1/X/E(cm/s)	V2/Y/N(cm/s)	V3/Z/U(cm/s)	Corr1(%)	Corr2(%)	Corr3(%)	Speed(cm/s)	Direction(deg)	MeanVel(cm/s)	MeanCorr(%)	V1/X/E(cm/s)_clean	V1/X/E(cm/s)_is_spike	V2/Y/N(cm/s)_clean	V2/Y/N(cm/s)_is_spike	V3/Z/U(cm/s)_clean	V3/Z/U(cm/s)_is_spike
472	18-10-2025 2:38:01	-0.01	-1.42	0.73	70.0	82.0	72.0	1.42004	180.40348	-0.23333	74.66667	-0.01	False	-1.42	False	0.73	False
473	18-10-2025 2:38:01	3.43	-1.11	0.79	81.0	81.0	85.0	3.60514	107.93237	1.03667	82.33333	3.43	False	-1.11	False	0.79	False
474	18-10-2025 2:38:01	1.24	0.17	0.07	71.0	66.0	88.0	1.2516	82.1936	0.49333	75.0	1.24	False	0.17	False	0.07	False
475	18-10-2025 2:38:01	2.34	1.11	0.31	76.0	60.0	90.0	2.58992	64.62226	1.25333	75.33333	2.34	False	1.11	False	0.31	False
476	18-10-2025 2:38:01	0.97	-0.04	0.13	89.0	72.0	83.0	0.97082	92.36137	0.35333	81.33333	0.97	False	-0.04	False	0.13	False
477	18-10-2025 2:38:01	3.97	-0.82	0.34	67.0	71.0	79.0	4.0538	101.67028	1.16333	72.33333	3.97	False	-0.82	False	0.34	False
478	18-10-2025 2:38:01	3.26	-1.88	-0.2	82.0	66.0	79.0	3.76324	119.97149	0.39333	75.66667	3.26	False	-1.88	False	-0.2	False
479	18-10-2025 2:38:01	1.28	-2.4	0.08	78.0	77.0	86.0	2.72	151.92751	-0.34667	80.33333	1.28	False	-2.4	False	0.08	False
480	18-10-2025 2:38:01	-0.64	0.24	-0.06	78.0	68.0	75.0	0.68352	290.55605	-0.15333	73.66667	-0.64	False	0.24	False	-0.06	False
481	18-10-2025 2:38:01	-1.49	1.74	0.7	76.0	80.0	85.0	2.29079	319.42583	0.31667	80.33333	-1.49	False	1.74	False	0.7	False
482	18-10-2025 2:38:01	-0.87	0.35	0.15	74.0	75.0	89.0	0.93776	291.91487	-0.12333	79.33333	-0.87	False	0.35	False	0.15	False
483	18-10-2025 2:38:01	2.72	0.06	0.43	78.0	76.0	81.0	2.72066	88.73633	1.07	78.33333	2.72	False	0.06	False	0.43	False
484	18-10-2025 2:38:01	0.73	-0.73	0.52	72.0	55.0	82.0	1.03238	135.0	0.17333	69.66667	0.73	False	-0.73	False	0.52	False
485	18-10-2025 2:38:01	0.06	-2.67	0.3	62.0	68.0	87.0	2.67067	178.71267	-0.77	72.33333	0.06	False	-2.67	False	0.3	False
486	18-10-2025 2:38:01	2.76	-2.31	0.32	73.0	72.0	80.0	3.59912	129.92787	0.25667	75.0	2.76	False	-2.31	False	0.32	False
487	18-10-2025 2:38:01	6.3	-1.94	0.38	68.0	56.0	82.0	6.59193	107.11551	1.58	68.66667	6.3	False	-1.94	False	0.38	False
488	18-10-2025 2:38:01	2.89	-0.18	0.39	63.0	71.0	88.0	2.8956	93.56399	1.03333	74.0	2.89	False	-0.18	False	0.39	False
489	18-10-2025 2:38:01	-0.12	-0.11	0.3	79.0	77.0	92.0	0.16279	227.48955	0.02333	82.66667	-0.12	False	-0.11	False	0.3	False
490	18-10-2025 2:38:01	-0.05	0.07	-0.1	84.0	81.0	86.0	0.08602	324.46232	-0.02667	83.66667	-0.05	False	0.07	False	-0.1	False
491	18-10-2025 2:38:01	0.82	-0.41	0.66	78.0	74.0	91.0	0.91679	116.56505	0.35667	81.0	0.82	False	-0.41	False	0.66	False
492	18-10-2025 2:38:01	-0.33	-1.46	0.09	81.0	81.0	87.0	1.49683	192.7364	-0.56667	83.0	-0.33	False	-1.46	False	0.09	False
493	18-10-2025 2:38:01	3.31	1.24	0.65	71.0	72.0	88.0	3.53464	69.46293	1.73333	77.0	3.31	False	1.24	False	0.65	False
494	18-10-2025 2:38:01	2.42	-0.33	-0.01	79.0	64.0	93.0	2.4424	97.76517	0.69333	78.66667	2.42	False	-0.33	False	-0.01	False
495	18-10-2025 2:38:01	2.47	-0.59	-0.06	78.0	77.0	79.0	2.53949	103.4343	0.60667	78.0	2.47	False	-0.59	False	-0.06	False
496	18-10-2025 2:38:01	-0.51	0.81	0.32	76.0	64.0	82.0	0.95718	327.80427	0.20667	74.0	-0.51	False	0.81	False	0.32	False
497	18-10-2025 2:38:01	2.11	0.04	0.38	78.0	76.0	78.0	2.11038	88.91395	0.84333	77.33333	2.11	False	0.04	False	0.38	False
498	18-10-2025 2:38:01	2.55	-1.29	0.31	81.0	69.0	92.0	2.85773	116.83404	0.52333	80.66667	2.55	False	-1.29	False	0.31	False
499	18-10-2025 2:38:01	2.64	0.6	0.17	67.0	75.0	79.0	2.70732	77.19573	1.13667	73.66667	2.64	False	0.6	False	0.17	False
500	18-10-2025 2:38:01	3.0	-0.26	0.25	67.0	75.0	86.0	3.01125	94.95326	0.99667	76.0	3.0	False	-0.26	False	0.25	False
501	18-10-2025 2:38:02	-0.99	0.93	0.58	59.0	73.0	83.0	1.35831	313.21009	0.17333	71.66667	-0.99	False	0.93	False	0.58	False
502	18-10-2025 2:38:02	2.86	-1.73	0.19	69.0	63.0	80.0	3.34253	121.16954	0.44	70.66667	2.86	False	-1.73	False	0.19	False
503	18-10-2025 2:38:02	2.18	-3.31	0.43	73.0	61.0	80.0	3.9634	146.63069	-0.23333	71.33333	2.18	False	-3.31	False	0.43	False
504	18-10-2025 2:38:02	2.68	-2.88	-0.08	63.0	64.0	86.0	3.93406	137.06011	-0.09333	71.0	2.68	False	-2.88	False	-0.08	False
505	18-10-2025 2:38:02	3.56	-1.05	0.57	75.0	74.0	82.0	3.71162	106.4331	1.02667	77.0	3.56	False	-1.05	False	0.57	False
506	18-10-2025 2:38:02	1.82	-0.38	0.39	67.0	64.0	76.0	1.85925	101.79343	0.61	69.0	1.82	False	-0.38	False	0.39	False
507	18-10-2025 2:38:02	-1.85	-2.61	0.33	72.0	62.0	73.0	3.19916	215.32948	-1.37667	69.0	-1.85	False	-2.61	False	0.33	False
508	18-10-2025 2:38:02	2.59	-2.45	0.11	60.0	75.0	79.0	3.56519	133.40886	0.08333	71.33333	2.59	False	-2.45	False	0.11	False
509	18-10-2025 2:38:02	-0.56	-2.1	0.57	58.0	60.0	81.0	2.17338	194.93142	-0.69667	66.33333	-0.56	False	-2.1	False	0.57	False
510	18-10-2025 2:38:02	2.45	-1.55	0.58	59.0	63.0	81.0	2.89914	122.31962	0.49333	67.66667	2.45	False	-1.55	False	0.58	False
511	18-10-2025 2:38:02	2.21	-3.26	-0.02	74.0	72.0	80.0	3.93849	145.8661	-0.35667	75.33333	2.21	False	-3.26	False	-0.02	False
512	18-10-2025 2:38:02	4.16	-2.37	0.42	57.0	68.0	84.0	4.78774	119.67066	0.73667	69.66667	4.16	False	-2.37	False	0.42	False
513	18-10-2025 2:38:02	0.33	-3.25	0.04	57.0	64.0	66.0	3.26671	174.20215	-0.96	62.33333	0.33	False	-3.25	False	0.04	False
514	18-10-2025 2:38:02	2.97	-3.45	0.39	42.0	56.0	69.0	4.5523	139.27584	-0.03	55.66667	2.97	False	-3.45	False	0.39	False
515	18-10-2025 2:38:02	2.99	-2.41	-0.12	73.0	68.0	82.0	3.84034	128.86951	0.15333	74.33333	2.99	False	-2.41	False	-0.12	False
516	18-10-2025 2:38:02	2.16	-1.33	0.62	60.0	47.0	75.0	2.53663	121.6223	0.48333	60.66667	2.16	False	-1.33	False	0.62	False
517	18-10-2025 2:38:02	0.9	-0.84	0.34	69.0	73.0	85.0	1.2311	133.02507	0.13333	75.66667	0.9	False	-0.84	False	0.34	False
518	18-10-2025 2:38:02	0.23	0.25	0.61	71.0	62.0	73.0	0.33971	42.61406	0.36333	68.66667	0.23	False	0.25	False	0.61	False
519	18-10-2025 2:38:02	2.21	-2.95	-0.17	59.0	63.0	86.0	3.686	143.16119	-0.30333	69.33333	2.21	False	-2.95	False	-0.17	False
520	18-10-2025 2:38:02	1.63	-2.2	0.52	69.0	64.0	80.0	2.73805	143.46492	-0.01667	71.0	1.63	False	-2.2	False	0.52	False
521	18-10-2025 2:38:02	4.09	0.9	0.21	72.0	79.0	76.0	4.18785	77.58991	1.73333	75.66667	4.09	False	0.9	False	0.21	False
522	18-10-2025 2:38:02	0.07	0.5	0.56	68.0	72.0	56.0	0.50488	7.96961	0.37667	65.33333	0.07	False	0.5	False	0.56	False
523	18-10-2025 2:38:02	2.46	-0.89	0.59	84.0	70.0	72.0	2.61605	109.88955	0.72	75.33333	2.46	False	-0.89	False	0.59	False
524	18-10-2025 2:38:02	0.92	-1.39	0.69	89.0	62.0	70.0	1.66688	146.5006	0.07333	73.66667	0.92	False	-1.39	False	0.69	False
525	18-10-2025 2:38:02	2.34	1.36	0.22	77.0	80.0	80.0	2.70651	59.83499	1.30667	79.0	2.34	False	1.36	False	0.22	False
526	18-10-2025 2:38:02	5.05	1.91	-0.17	82.0	65.0	60.0	5.39913	69.28249	2.26333	69.0	5.05	False	1.91	False	-0.17	False
527	18-10-2025 2:38:02	2.64	-1.64	0.42	86.0	78.0	78.0	3.10793	121.84905	0.47333	80.66667	2.64	False	-1.64	False	0.42	False
528	18-10-2025 2:38:02	1.6	-0.42	-0.23	82.0	75.0	67.0	1.65421	104.7083	0.31667	74.66667	1.6	False	-0.42	False	-0.23	False
529	18-10-2025 2:38:02	0.23	-1.26	0.08	81.0	84.0	89.0	1.28082	169.65514	-0.31667	84.66667	0.23	False	-1.26	False	0.08	False
530	18-10-2025 2:38:02	1.94	-0.2	0.46	74.0	70.0	82.0	1.95028	95.88599	0.73333	75.33333	1.94	False	-0.2	False	0.46	False
531	18-10-2025 2:38:02	2.3	-1.19	0.33	76.0	69.0	74.0	2.58961	117.35665	0.48	73.0	2.3	False	-1.19	False	0.33	False
532	18-10-2025 2:38:02	3.86	-0.85	0.1	78.0	77.0	86.0	3.95248	102.41874	1.03667	80.33333	3.86	False	-0.85	False	0.1	False
533	18-10-2025 2:38:02	1.92	-1.11	0.2	78.0	77.0	84.0	2.21777	120.03328	0.33667	79.66667	1.92	False	-1.11	False	0.2	False
534	18-10-2025 2:38:02	1.64	-2.32	0.17	69.0	74.0	77.0	2.84113	144.74364	-0.17	73.33333	1.64	False	-2.32	False	0.17	False
535	18-10-2025 2:38:02	2.4	0.26	0.23	76.0	82.0	86.0	2.41404	83.81707	0.96333	81.33333	2.4	False	0.26	False	0.23	False
536	18-10-2025 2:38:02	3.02	-0.58	0.31	84.0	90.0	85.0	3.07519	100.87145	0.91667	86.33333	3.02	False	-0.58	False	0.31	False
537	18-10-2025 2:38:02	1.45	-3.86	0.39	77.0	81.0	71.0	4.12336	159.41143	-0.67333	76.33333	1.45	False	-3.86	False	0.39	False
538	18-10-2025 2:38:02	1.24	-0.9	0.22	71.0	76.0	82.0	1.53219	125.97239	0.18667	76.33333	1.24	False	-0.9	False	0.22	False
539	18-10-2025 2:38:02	3.09	0.0	0.46	64.0	71.0	89.0	3.09	90.0	1.18333	74.66667	3.09	False	0.0	False	0.46	False
540	18-10-2025 2:38:02	0.79	-0.26	0.06	70.0	73.0	78.0	0.83169	108.2171	0.19667	73.66667	0.79	False	-0.26	False	0.06	False
541	18-10-2025 2:38:03	3.68	-1.54	-0.1	78.0	74.0	77.0	3.98924	112.70825	0.68	76.33333	3.68	False	-1.54	False	-0.1	False
542	18-10-2025 2:38:03	-0.2	-1.97	-0.08	74.0	72.0	79.0	1.98013	185.79697	-0.75	75.0	-0.2	False	-1.97	False	-0.08	False
543	18-10-2025 2:38:03	2.35	-0.88	0.42	73.0	84.0	90.0	2.50936	110.52932	0.63	82.33333	2.35	False	-0.88	False	0.42	False
544	18-10-2025 2:38:03	1.7	-2.56	0.62	57.0	78.0	84.0	3.07304	146.41335	-0.08	73.0	1.7	False	-2.56	False	0.62	False
545	18-10-2025 2:38:03	2.04	-1.39	-0.01	78.0	70.0	77.0	2.46854	124.26944	0.21333	75.0	2.04	False	-1.39	False	-0.01	False
546	18-10-2025 2:38:03	1.14	-3.05	-0.16	62.0	57.0	85.0	3.25609	159.50574	-0.69	68.0	1.14	False	-3.05	False	-0.16	False
547	18-10-2025 2:38:03	1.83	1.73	-0.14	23.0	75.0	84.0	2.51829	46.60901	1.14	60.66667	1.83	False	1.73	False	-0.14	False
548	18-10-2025 2:38:03	0.36	-1.87	0.36	80.0	45.0	76.0	1.90434	169.10311	-0.38333	67.0	0.36	False	-1.87	False	0.36	False
549	18-10-2025 2:38:03	3.3	-0.38	0.44	74.0	78.0	87.0	3.32181	96.56876	1.12	79.66667	3.3	False	-0.38	False	0.44	False
550	18-10-2025 2:38:03	2.11	-2.33	-0.29	82.0	62.0	85.0	3.14341	137.83666	-0.17	76.33333	2.11	False	-2.33	False	-0.29	False
551	18-10-2025 2:38:03	1.52	-1.04	-0.13	74.0	77.0	87.0	1.84174	124.38034	0.11667	79.33333	1.52	False	-1.04	False	-0.13	False
552	18-10-2025 2:38:03	2.34	-1.17	0.49	80.0	77.0	83.0	2.6162	116.56505	0.55333	80.0	2.34	False	-1.17	False	0.49	False
553	18-10-2025 2:38:03	0.75	-1.88	0.01	72.0	60.0	82.0	2.02408	158.25116	-0.37333	71.33333	0.75	False	-1.88	False	0.01	False
554	18-10-2025 2:38:03	1.36	-1.77	0.86	84.0	75.0	75.0	2.23215	142.46271	0.15	78.0	1.36	False	-1.77	False	0.86	False
555	18-10-2025 2:38:03	0.61	-0.51	-0.05	78.0	80.0	81.0	0.79511	129.89784	0.01667	79.66667	0.61	False	-0.51	False	-0.05	False
556	18-10-2025 2:38:03	3.14	-2.89	0.37	80.0	77.0	90.0	4.26752	132.62591	0.20667	82.33333	3.14	False	-2.89	False	0.37	False
557	18-10-2025 2:38:03	1.13	0.86	0.63	80.0	73.0	77.0	1.42004	52.72662	0.87333	76.66667	1.13	False	0.86	False	0.63	False
558	18-10-2025 2:38:03	5.07	-0.9	0.15	87.0	70.0	82.0	5.14926	100.06599	1.44	79.66667	5.07	False	-0.9	False	0.15	False
559	18-10-2025 2:38:03	2.94	-2.2	0.27	75.0	64.0	79.0	3.672	126.80748	0.33667	72.66667	2.94	False	-2.2	False	0.27	False
560	18-10-2025 2:38:03	-0.36	-0.45	0.47	72.0	80.0	73.0	0.57628	218.65981	-0.11333	75.0	-0.36	False	-0.45	False	0.47	False
561	18-10-2025 2:38:03	1.58	-6.96	0.06	78.0	62.0	86.0	7.13709	167.20997	-1.77333	75.33333	1.58	False	-6.96	False	0.06	False
562	18-10-2025 2:38:03	1.06	0.05	0.24	82.0	73.0	84.0	1.06118	87.29937	0.45	79.66667	1.06	False	0.05	False	0.24	False
563	18-10-2025 2:38:03	1.96	0.36	0.28	77.0	79.0	73.0	1.99279	79.59229	0.86667	76.33333	1.96	False	0.36	False	0.28	False
564	18-10-2025 2:38:03	2.25	-1.37	-0.01	65.0	70.0	85.0	2.63427	121.33677	0.29	73.33333	2.25	False	-1.37	False	-0.01	False
565	18-10-2025 2:38:03	3.78	-0.27	0.44	83.0	58.0	77.0	3.78963	94.08562	1.31667	72.66667	3.78	False	-0.27	False	0.44	False
566	18-10-2025 2:38:03	2.07	-1.93	0.14	85.0	78.0	83.0	2.83016	132.99547	0.09333	82.0	2.07	False	-1.93	False	0.14	False
567	18-10-2025 2:38:03	0.4	-1.59	0.4	79.0	79.0	87.0	1.63954	165.879	-0.26333	81.66667	0.4	False	-1.59	False	0.4	False
568	18-10-2025 2:38:03	-1.01	-1.64	0.45	78.0	80.0	80.0	1.92606	211.62699	-0.73333	79.33333	-1.01	False	-1.64	False	0.45	False
569	18-10-2025 2:38:03	3.23	-1.12	0.57	76.0	68.0	88.0	3.41867	109.12395	0.89333	77.33333	3.23	False	-1.12	False	0.57	False
570	18-10-2025 2:38:03	1.24	-0.89	0.5	82.0	73.0	83.0	1.52634	125.66859	0.28333	79.33333	1.24	False	-0.89	False	0.5	False
571	18-10-2025 2:38:03	-1.21	-1.04	0.32	71.0	58.0	75.0	1.59552	229.3208	-0.64333	68.0	-1.21	False	-1.04	False	0.32	False
572	18-10-2025 2:38:03	0.6	0.69	-0.15	76.0	77.0	75.0	0.91439	41.00909	0.38	76.0	0.6	False	0.69	False	-0.15	False
573	18-10-2025 2:38:03	1.64	-0.09	0.61	83.0	80.0	86.0	1.64247	93.14113	0.72	83.0	1.64	False	-0.09	False	0.61	False
574	18-10-2025 2:38:03	1.59	0.0	0.38	74.0	56.0	80.0	1.59	90.0	0.65667	70.0	1.59	False	0.0	False	0.38	False
575	18-10-2025 2:38:03	0.88	0.35	0.6	64.0	68.0	82.0	0.94705	68.31093	0.61	71.33333	0.88	False	0.35	False	0.6	False
576	18-10-2025 2:38:03	2.62	-0.35	0.68	70.0	69.0	83.0	2.64327	97.60897	0.98333	74.0	2.62	False	-0.35	False	0.68	False
577	18-10-2025 2:38:03	5.16	-2.7	0.28	72.0	73.0	75.0	5.82371	117.62107	0.91333	73.33333	5.16	False	-2.7	False	0.28	False
578	18-10-2025 2:38:03	4.16	-1.87	0.35	79.0	60.0	75.0	4.56098	114.20483	0.88	71.33333	4.16	False	-1.87	False	0.35	False
579	18-10-2025 2:38:03	1.33	2.11	0.46	80.0	61.0	81.0	2.49419	32.22453	1.3	74.0	1.33	False	2.11	False	0.46	False
580	18-10-2025 2:38:03	4.58	0.01	0.65	72.0	64.0	84.0	4.58001	89.8749	1.74667	73.33333	4.58	False	0.01	False	0.65	False
581	18-10-2025 2:38:04	1.14	-0.79	0.3	83.0	79.0	89.0	1.38698	124.72128	0.21667	83.66667	1.14	False	-0.79	False	0.3	False
582	18-10-2025 2:38:04	2.83	-0.81	0.15	83.0	68.0	73.0	2.94364	105.97213	0.72333	74.66667	2.83	False	-0.81	False	0.15	False
583	18-10-2025 2:38:04	0.47	-0.84	-0.03	55.0	77.0	90.0	0.96255	150.77195	-0.13333	74.0	0.47	False	-0.84	False	-0.03	False
584	18-10-2025 2:38:04	5.13	-2.44	0.4	73.0	71.0	91.0	5.68071	115.43733	1.03	78.33333	5.13	False	-2.44	False	0.4	False
585	18-10-2025 2:38:04	0.02	-0.41	-0.17	76.0	76.0	83.0	0.41049	177.2073	-0.18667	78.33333	0.02	False	-0.41	False	-0.17	False
586	18-10-2025 2:38:04	1.41	-0.31	0.37	73.0	80.0	76.0	1.44368	102.39967	0.49	76.33333	1.41	False	-0.31	False	0.37	False
587	18-10-2025 2:38:04	0.42	-2.55	0.18	60.0	74.0	83.0	2.58436	170.64702	-0.65	72.33333	0.42	False	-2.55	False	0.18	False
588	18-10-2025 2:38:04	2.32	-2.09	0.12	78.0	65.0	80.0	3.12258	132.01449	0.11667	74.33333	2.32	False	-2.09	False	0.12	False
589	18-10-2025 2:38:04	2.42	-0.27	0.12	78.0	79.0	88.0	2.43502	96.36618	0.75667	81.66667	2.42	False	-0.27	False	0.12	False
590	18-10-2025 2:38:04	1.56	-3.62	-0.18	75.0	78.0	87.0	3.94183	156.6869	-0.74667	80.0	1.56	False	-3.62	False	-0.18	False
591	18-10-2025 2:38:04	2.79	-2.21	0.24	80.0	70.0	88.0	3.55924	128.38326	0.27333	79.33333	2.79	False	-2.21	False	0.24	False
592	18-10-2025 2:38:04	2.07	-1.6	0.02	69.0	64.0	75.0	2.61628	127.70212	0.16333	69.33333	2.07	False	-1.6	False	0.02	False
593	18-10-2025 2:38:04	1.71	-3.35	0.48	77.0	78.0	66.0	3.7612	152.95806	-0.38667	73.66667	1.71	False	-3.35	False	0.48	False
594	18-10-2025 2:38:04	1.23	0.57	0.37	71.0	78.0	84.0	1.35565	65.1363	0.72333	77.66667	1.23	False	0.57	False	0.37	False
595	18-10-2025 2:38:04	1.82	-0.97	0.43	58.0	76.0	74.0	2.06235	118.05614	0.42667	69.33333	1.82	False	-0.97	False	0.43	False
596	18-10-2025 2:38:04	1.68	-2.91	0.37	78.0	77.0	83.0	3.36013	150.00132	-0.28667	79.33333	1.68	False	-2.91	False	0.37	False
597	18-10-2025 2:38:04	0.68	0.74	0.31	70.0	73.0	89.0	1.00499	42.58049	0.57667	77.33333	0.68	False	0.74	False	0.31	False
598	18-10-2025 2:38:04	1.06	-2.98	-0.06	79.0	80.0	82.0	3.16291	160.41929	-0.66	80.33333	1.06	False	-2.98	False	-0.06	False
599	18-10-2025 2:38:04	0.78	-3.72	0.09	75.0	69.0	75.0	3.80089	168.15792	-0.95	73.0	0.78	False	-3.72	False	0.09	False
600	18-10-2025 2:38:04	-0.52	0.64	0.22	76.0	83.0	83.0	0.82462	320.90614	0.11333	80.66667	-0.52	False	0.64	False	0.22	False
601	18-10-2025 2:38:04	0.62	-0.75	0.16	87.0	80.0	68.0	0.97309	140.42059	0.01	78.33333	0.62	False	-0.75	False	0.16	False
602	18-10-2025 2:38:04	4.2	0.17	0.47	77.0	78.0	92.0	4.20344	87.68215	1.61333	82.33333	4.2	False	0.17	False	0.47	False
603	18-10-2025 2:38:04	1.92	-3.3	0.06	72.0	58.0	88.0	3.81791	149.80838	-0.44	72.66667	1.92	False	-3.3	False	0.06	False
604	18-10-2025 2:38:04	0.92	-3.13	0.21	82.0	77.0	82.0	3.26241	163.62037	-0.66667	80.33333	0.92	False	-3.13	False	0.21	False
605	18-10-2025 2:38:04	3.87	-2.67	0.34	77.0	73.0	78.0	4.70168	124.60267	0.51333	76.0	3.87	False	-2.67	False	0.34	False
606	18-10-2025 2:38:04	3.93	-1.84	0.39	52.0	79.0	79.0	4.33941	115.08868	0.82667	70.0	3.93	False	-1.84	False	0.39	False
607	18-10-2025 2:38:04	2.56	-3.7	0.51	82.0	84.0	84.0	4.49929	145.32096	-0.21	83.33333	2.56	False	-3.7	False	0.51	False
608	18-10-2025 2:38:04	0.83	1.22	0.32	80.0	79.0	84.0	1.47557	34.22855	0.79	81.0	0.83	False	1.22	False	0.32	False
609	18-10-2025 2:38:04	3.13	-0.84	0.06	80.0	87.0	86.0	3.24076	105.02252	0.78333	84.33333	3.13	False	-0.84	False	0.06	False
610	18-10-2025 2:38:04	1.95	-1.02	0.32	86.0	78.0	89.0	2.20066	117.61303	0.41667	84.33333	1.95	False	-1.02	False	0.32	False
611	18-10-2025 2:38:04	1.41	-0.66	0.37	82.0	80.0	92.0	1.55682	115.08359	0.37333	84.66667	1.41	False	-0.66	False	0.37	False
612	18-10-2025 2:38:04	1.4	-1.25	-0.17	73.0	80.0	89.0	1.87683	131.7603	-0.00667	80.66667	1.4	False	-1.25	False	-0.17	False
613	18-10-2025 2:38:04	-0.72	-0.61	0.14	80.0	85.0	88.0	0.94366	229.72799	-0.39667	84.33333	-0.72	False	-0.61	False	0.14	False
614	18-10-2025 2:38:04	2.83	-2.54	0.46	74.0	81.0	88.0	3.8027	131.90882	0.25	81.0	2.83	False	-2.54	False	0.46	False
