Sample()	SampleTime(Date)	V1/X/E(cm/s)	V2/Y/N(cm/s)	V3/Z/U(cm/s)	Corr1(%)	Corr2(%)	Corr3(%)	Speed(cm/s)	Direction(deg)	MeanVel(cm/s)	MeanCorr(%)	V1/X/E(cm/s)_clean	V1/X/E(cm/s)_is_spike	V2/Y/N(cm/s)_clean	V2/Y/N(cm/s)_is_spike	V3/Z/U(cm/s)_clean	V3/Z/U(cm/s)_is_spike
140	17-10-2025 18:59:53	25.18	6.49	1.24	93.0	93.0	97.0	26.00293	75.54691	10.97	94.33333	25.18	False	6.49	False	1.24	False
141	17-10-2025 18:59:54	24.6	6.37	1.88	91.0	94.0	93.0	25.41135	75.48252	10.95	92.66667	24.6	False	6.37	False	1.88	False
142	17-10-2025 18:59:54	24.52	7.7	1.64	87.0	79.0	93.0	25.70059	72.56618	11.28667	86.33333	24.52	False	7.7	False	1.64	False
143	17-10-2025 18:59:54	24.17	8.13	2.19	86.0	77.0	95.0	25.5007	71.40874	11.49667	86.0	24.17	False	8.13	False	2.19	False
144	17-10-2025 18:59:54	23.5	6.99	4.16	86.0	76.0	89.0	24.51755	73.43506	11.55	83.66667	23.5	False	6.99	False	4.16	False
145	17-10-2025 18:59:54	25.3	5.45	4.07	88.0	85.0	91.0	25.88035	77.84339	11.60667	88.0	25.3	False	5.45	False	4.07	False
146	17-10-2025 18:59:54	23.68	7.36	3.29	90.0	88.0	96.0	24.79742	72.73419	11.44333	91.33333	23.68	False	7.36	False	3.29	False
147	17-10-2025 18:59:54	22.67	7.79	3.44	91.0	92.0	95.0	23.97109	71.03595	11.3	92.66667	22.67	False	7.79	False	3.44	False
148	17-10-2025 18:59:54	23.36	5.75	3.33	89.0	81.0	94.0	24.05727	76.1717	10.81333	88.0	23.36	False	5.75	False	3.33	False
149	17-10-2025 18:59:54	21.89	4.24	3.94	85.0	94.0	90.0	22.29685	79.0378	10.02333	89.66667	21.89	False	4.24	False	3.94	False
150	17-10-2025 18:59:54	20.69	4.23	3.79	85.0	80.0	93.0	21.11798	78.44531	9.57	86.0	20.69	False	4.23	False	3.79	False
151	17-10-2025 18:59:54	22.11	2.23	3.78	87.0	92.0	96.0	22.22217	84.24066	9.37333	91.66667	22.11	False	2.23	False	3.78	False
152	17-10-2025 18:59:54	23.61	3.91	2.55	87.0	91.0	87.0	23.93157	80.59672	10.02333	88.33333	23.61	False	3.91	False	2.55	False
153	17-10-2025 18:59:54	21.68	2.37	2.7	85.0	90.0	98.0	21.80916	83.76135	8.91667	91.0	21.68	False	2.37	False	2.7	False
154	17-10-2025 18:59:54	21.55	1.59	2.34	80.0	83.0	90.0	21.60858	85.78025	8.49333	84.33333	21.55	False	1.59	False	2.34	False
155	17-10-2025 18:59:54	20.55	2.16	0.72	90.0	71.0	96.0	20.66321	83.9997	7.81	85.66667	20.55	False	2.16	False	0.72	False
156	17-10-2025 18:59:54	20.51	3.2	1.68	89.0	91.0	97.0	20.75813	81.13212	8.46333	92.33333	20.51	False	3.2	False	1.68	False
157	17-10-2025 18:59:54	20.73	1.23	2.11	89.0	94.0	97.0	20.76646	86.60438	8.02333	93.33333	20.73	False	1.23	False	2.11	False
158	17-10-2025 18:59:54	21.94	1.29	2.09	92.0	93.0	96.0	21.97789	86.63507	8.44	93.66667	21.94	False	1.29	False	2.09	False
159	17-10-2025 18:59:54	21.78	1.04	1.78	87.0	85.0	96.0	21.80482	87.26619	8.2	89.33333	21.78	False	1.04	False	1.78	False
160	17-10-2025 18:59:54	21.93	1.87	1.77	89.0	89.0	94.0	22.00958	85.1261	8.52333	90.66667	21.93	False	1.87	False	1.77	False
161	17-10-2025 18:59:54	20.53	1.3	2.13	89.0	93.0	96.0	20.57112	86.37676	7.98667	92.66667	20.53	False	1.2999999999999998	False	2.13	False
162	17-10-2025 18:59:54	20.8	0.81	1.47	90.0	83.0	88.0	20.81577	87.7699	7.69333	87.0	20.8	False	0.81	False	1.47	False
163	17-10-2025 18:59:54	20.46	0.91	1.09	92.0	90.0	96.0	20.48023	87.45333	7.48667	92.66667	20.46	False	0.9100000000000001	False	1.09	False
164	17-10-2025 18:59:54	18.77	1.75	0.88	93.0	89.0	94.0	18.8514	84.67349	7.13333	92.0	18.77	False	1.75	False	0.88	False
165	17-10-2025 18:59:54	19.16	0.64	1.62	95.0	92.0	95.0	19.17069	88.08686	7.14	94.0	19.16	False	0.6400000000000001	False	1.62	False
166	17-10-2025 18:59:54	19.69	1.21	1.14	91.0	89.0	94.0	19.72714	86.48345	7.34667	91.33333	19.69	False	1.21	False	1.14	False
167	17-10-2025 18:59:54	20.69	2.67	1.15	84.0	95.0	96.0	20.86157	82.64674	8.17	91.66667	20.69	False	2.67	False	1.15	False
168	17-10-2025 18:59:54	19.89	3.36	0.97	92.0	93.0	97.0	20.1718	80.4116	8.07333	94.0	19.89	False	3.36	False	0.97	False
169	17-10-2025 18:59:54	20.6	1.78	1.03	95.0	92.0	96.0	20.67676	85.06147	7.80333	94.33333	20.6	False	1.78	False	1.03	False
170	17-10-2025 18:59:54	18.86	3.52	1.11	92.0	79.0	93.0	19.18567	79.42804	7.83	88.0	18.86	False	3.52	False	1.11	False
171	17-10-2025 18:59:54	19.24	3.11	0.75	94.0	89.0	94.0	19.48973	80.81799	7.7	92.33333	19.24	False	3.11	False	0.75	False
172	17-10-2025 18:59:54	19.68	1.59	1.32	89.0	94.0	96.0	19.74413	85.38095	7.53	93.0	19.68	False	1.59	False	1.32	False
173	17-10-2025 18:59:54	19.92	3.25	1.07	82.0	92.0	93.0	20.18338	80.73369	8.08	89.0	19.92	False	3.25	False	1.07	False
174	17-10-2025 18:59:54	20.06	6.85	0.56	85.0	75.0	83.0	21.19731	71.14622	9.15667	81.0	20.06	False	6.85	False	0.56	False
175	17-10-2025 18:59:54	21.99	1.32	2.23	90.0	85.0	93.0	22.02958	86.56481	8.51333	89.33333	21.99	False	1.3200000000000003	False	2.23	False
176	17-10-2025 18:59:54	20.42	3.26	3.36	81.0	86.0	94.0	20.67859	80.92942	9.01333	87.0	20.42	False	3.26	False	3.36	False
177	17-10-2025 18:59:54	20.96	2.53	2.17	87.0	89.0	95.0	21.11214	83.11735	8.55333	90.33333	20.96	False	2.53	False	2.17	False
178	17-10-2025 18:59:54	18.55	4.59	1.0	93.0	83.0	94.0	19.10944	76.10192	8.04667	90.0	18.55	False	4.59	False	1.0	False
179	17-10-2025 18:59:54	19.13	6.38	1.05	90.0	91.0	88.0	20.16585	71.55607	8.85333	89.66667	19.13	False	6.38	False	1.05	False
180	17-10-2025 18:59:54	18.4	2.88	2.49	92.0	95.0	96.0	18.62403	81.10414	7.92333	94.33333	18.4	False	2.88	False	2.49	False
181	17-10-2025 18:59:55	19.67	2.3	2.97	89.0	90.0	97.0	19.80401	83.33073	8.31333	92.0	19.67	False	2.3	False	2.97	False
182	17-10-2025 18:59:55	21.18	0.43	3.12	93.0	94.0	93.0	21.18436	88.83693	8.24333	93.33333	21.18	False	0.43000000000000016	False	3.12	False
183	17-10-2025 18:59:55	18.58	-2.79	2.88	81.0	80.0	78.0	18.78831	98.53981	6.22333	79.66667	18.58	False	-2.79	False	2.88	False
184	17-10-2025 18:59:55	18.76	0.53	1.23	86.0	93.0	94.0	18.76749	88.38173	6.84	91.0	18.76	False	0.5300000000000002	False	1.23	False
185	17-10-2025 18:59:55	16.86	3.03	1.34	90.0	90.0	96.0	17.1301	79.81183	7.07667	92.0	16.86	False	3.03	False	1.34	False
186	17-10-2025 18:59:55	18.02	3.58	3.16	71.0	72.0	85.0	18.37217	78.76346	8.25333	76.0	18.02	False	3.58	False	3.16	False
187	17-10-2025 18:59:55	20.72	0.8	4.05	89.0	91.0	93.0	20.73544	87.78891	8.52333	91.0	20.72	False	0.7999999999999998	False	4.05	False
188	17-10-2025 18:59:55	18.21	3.6	3.09	89.0	85.0	98.0	18.56244	78.81719	8.3	90.66667	18.21	False	3.6	False	3.09	False
189	17-10-2025 18:59:55	19.13	4.21	2.93	88.0	91.0	96.0	19.58778	77.58858	8.75667	91.66667	19.13	False	4.21	False	2.93	False
190	17-10-2025 18:59:55	20.12	3.68	2.7	83.0	91.0	96.0	20.45377	79.63502	8.83333	90.0	20.12	False	3.68	False	2.7	False
191	17-10-2025 18:59:55	20.49	2.74	2.25	85.0	92.0	95.0	20.67239	82.38338	8.49333	90.66667	20.49	False	2.74	False	2.25	False
192	17-10-2025 18:59:55	18.87	4.29	1.0	90.0	96.0	91.0	19.35151	77.1918	8.05333	92.33333	18.87	False	4.29	False	1.0	False
193	17-10-2025 18:59:55	18.79	2.59	2.16	81.0	85.0	90.0	18.96766	82.15185	7.84667	85.33333	18.79	False	2.59	False	2.16	False
194	17-10-2025 18:59:55	19.29	2.48	2.54	84.0	87.0	91.0	19.44877	82.67401	8.10333	87.33333	19.29	False	2.48	False	2.54	False
195	17-10-2025 18:59:55	20.11	0.33	1.89	94.0	84.0	96.0	20.11271	89.05988	7.44333	91.33333	20.11	False	0.33000000000000007	False	1.89	False
196	17-10-2025 18:59:55	21.29	-1.26	1.39	86.0	78.0	95.0	21.32725	93.38697	7.14	86.33333	21.29	False	-1.2599999999999998	False	1.39	False
197	17-10-2025 18:59:55	18.73	2.22	-0.47	74.0	82.0	85.0	18.86111	83.24047	6.82667	80.33333	18.73	False	2.22	False	-0.46999999999999986	False
198	17-10-2025 18:59:55	19.96	3.11	-0.6	88.0	87.0	88.0	20.20083	81.14386	7.49	87.66667	19.96	False	3.11	False	-0.6	False
199	17-10-2025 18:59:55	15.01	4.14	-1.36	82.0	85.0	80.0	15.57047	74.58028	5.93	82.33333	15.01	False	4.14	False	-1.3599999999999999	False
200	17-10-2025 18:59:55	18.14	5.06	-0.77	93.0	84.0	92.0	18.8325	74.414	7.47667	89.66667	18.14	False	5.06	False	-0.7700000000000001	False
201	17-10-2025 18:59:55	17.77	4.66	-0.3	93.0	78.0	96.0	18.37086	75.30565	7.37667	89.0	17.77	False	4.66	False	-0.29999999999999993	False
202	17-10-2025 18:59:55	17.59	5.9	0.57	90.0	76.0	93.0	18.55312	71.45763	8.02	86.33333	17.59	False	5.9	False	0.57	False
203	17-10-2025 18:59:55	17.29	6.2	1.21	93.0	83.0	97.0	18.36802	70.27274	8.23333	91.0	17.29	False	6.2	False	1.21	False
204	17-10-2025 18:59:55	17.77	4.38	1.07	86.0	86.0	92.0	18.30184	76.15358	7.74	88.0	17.77	False	4.38	False	1.07	False
205	17-10-2025 18:59:55	17.83	5.65	2.74	89.0	90.0	95.0	18.70378	72.41755	8.74	91.33333	17.83	False	5.65	False	2.74	False
206	17-10-2025 18:59:55	18.19	3.16	3.35	89.0	86.0	98.0	18.46244	80.14483	8.23333	91.0	18.19	False	3.16	False	3.35	False
207	17-10-2025 18:59:55	19.19	4.03	3.13	83.0	96.0	98.0	19.6086	78.13993	8.78333	92.33333	19.19	False	4.03	False	3.13	False
208	17-10-2025 18:59:55	18.25	4.93	3.23	94.0	87.0	98.0	18.90416	74.88311	8.80333	93.0	18.25	False	4.93	False	3.23	False
209	17-10-2025 18:59:55	19.58	3.94	4.22	86.0	86.0	96.0	19.97248	78.62256	9.24667	89.33333	19.58	False	3.94	False	4.22	False
210	17-10-2025 18:59:55	18.86	3.66	4.34	90.0	92.0	98.0	19.21185	79.0176	8.95333	93.33333	18.86	False	3.66	False	4.34	False
211	17-10-2025 18:59:55	19.25	3.73	3.24	88.0	95.0	98.0	19.60804	79.03391	8.74	93.66667	19.25	False	3.73	False	3.24	False
212	17-10-2025 18:59:55	18.19	4.32	2.75	92.0	95.0	98.0	18.69595	76.64015	8.42	95.0	18.19	False	4.32	False	2.75	False
213	17-10-2025 18:59:55	19.14	4.34	3.19	92.0	92.0	98.0	19.62588	77.2242	8.89	94.0	19.14	False	4.34	False	3.19	False
214	17-10-2025 18:59:55	18.8	2.6	2.83	92.0	89.0	98.0	18.97894	82.12606	8.07667	93.0	18.8	False	2.6	False	2.83	False
215	17-10-2025 18:59:55	16.96	4.67	2.8	94.0	88.0	97.0	17.5912	74.60491	8.14333	93.0	16.96	False	4.67	False	2.8	False
216	17-10-2025 18:59:55	17.03	4.75	2.9	95.0	94.0	97.0	17.68003	74.41517	8.22667	95.33333	17.03	False	4.75	False	2.9	False
217	17-10-2025 18:59:55	16.88	4.73	2.42	93.0	83.0	97.0	17.53018	74.34642	8.01	91.0	16.88	False	4.73	False	2.42	False
218	17-10-2025 18:59:55	17.39	6.28	1.82	88.0	87.0	97.0	18.4892	70.14398	8.49667	90.66667	17.39	False	6.28	False	1.82	False
219	17-10-2025 18:59:55	17.28	8.23	1.97	91.0	84.0	94.0	19.13978	64.53279	9.16	89.66667	17.28	False	8.23	False	1.9700000000000002	False
220	17-10-2025 18:59:55	18.92	5.86	2.65	90.0	92.0	96.0	19.80672	72.79093	9.14333	92.66667	18.92	False	5.86	False	2.65	False
221	17-10-2025 18:59:56	19.8	4.03	3.49	80.0	95.0	96.0	20.20596	78.49543	9.10667	90.33333	19.8	False	4.03	False	3.49	False
222	17-10-2025 18:59:56	20.54	2.29	4.31	87.0	96.0	97.0	20.66726	83.63838	9.04667	93.33333	20.54	False	2.29	False	4.31	False
223	17-10-2025 18:59:56	19.14	4.98	4.47	90.0	90.0	97.0	19.77726	75.41569	9.53	92.33333	19.14	False	4.98	False	4.47	False
224	17-10-2025 18:59:56	19.5	4.4	4.17	90.0	97.0	99.0	19.99025	77.28466	9.35667	95.33333	19.5	False	4.4	False	4.17	False
225	17-10-2025 18:59:56	18.57	3.55	3.93	91.0	89.0	98.0	18.90628	79.17743	8.68333	92.66667	18.57	False	3.55	False	3.93	False
226	17-10-2025 18:59:56	18.67	4.22	3.44	91.0	94.0	98.0	19.14098	77.2634	8.77667	94.33333	18.67	False	4.22	False	3.44	False
227	17-10-2025 18:59:56	17.3	3.44	2.95	86.0	95.0	96.0	17.6387	78.75377	7.89667	92.33333	17.3	False	3.44	False	2.95	False
228	17-10-2025 18:59:56	19.13	2.22	3.17	87.0	95.0	98.0	19.25838	83.38054	8.17333	93.33333	19.13	False	2.22	False	3.17	False
229	17-10-2025 18:59:56	19.29	1.5	3.35	95.0	90.0	96.0	19.34823	85.5536	8.04667	93.66667	19.29	False	1.5	False	3.35	False
230	17-10-2025 18:59:56	17.55	3.41	2.32	87.0	90.0	95.0	17.87822	79.00432	7.76	90.66667	17.55	False	3.41	False	2.32	False
231	17-10-2025 18:59:56	17.25	4.24	1.93	91.0	94.0	91.0	17.76345	76.19062	7.80667	92.0	17.25	False	4.24	False	1.9300000000000002	False
232	17-10-2025 18:59:56	17.05	4.03	2.02	93.0	94.0	97.0	17.5198	76.70143	7.7	94.66667	17.05	False	4.03	False	2.02	False
233	17-10-2025 18:59:56	17.38	6.34	1.27	92.0	93.0	97.0	18.50027	69.95868	8.33	94.0	17.38	False	6.34	False	1.27	False
234	17-10-2025 18:59:56	18.23	4.46	1.08	93.0	86.0	96.0	18.76765	76.25253	7.92333	91.66667	18.23	False	4.46	False	1.08	False
235	17-10-2025 18:59:56	18.84	5.78	1.06	93.0	84.0	97.0	19.7067	72.9443	8.56	91.33333	18.84	False	5.78	False	1.06	False
236	17-10-2025 18:59:56	19.58	5.7	1.39	94.0	85.0	96.0	20.3928	73.76902	8.89	91.66667	19.58	False	5.7	False	1.39	False
237	17-10-2025 18:59:56	19.15	6.93	1.72	92.0	88.0	97.0	20.36535	70.10583	9.26667	92.33333	19.15	False	6.93	False	1.72	False
238	17-10-2025 18:59:56	19.68	4.93	1.97	90.0	83.0	91.0	20.28811	75.93636	8.86	88.0	19.68	False	4.93	False	1.9700000000000002	False
239	17-10-2025 18:59:56	17.84	6.24	2.52	95.0	90.0	97.0	18.89982	70.7214	8.86667	94.0	17.84	False	6.24	False	2.52	False
240	17-10-2025 18:59:56	18.07	5.61	1.59	92.0	90.0	96.0	18.92081	72.75256	8.42333	92.66667	18.07	False	5.61	False	1.59	False
241	17-10-2025 18:59:56	18.0	5.88	0.88	92.0	93.0	93.0	18.93606	71.90951	8.25333	92.66667	18.0	False	5.88	False	0.88	False
242	17-10-2025 18:59:56	16.76	5.21	1.16	92.0	92.0	95.0	17.55112	72.73166	7.71	93.0	16.76	False	5.21	False	1.16	False
243	17-10-2025 18:59:56	16.98	4.62	1.51	94.0	91.0	96.0	17.5973	74.77915	7.70333	93.66667	16.98	False	4.62	False	1.51	False
244	17-10-2025 18:59:56	16.39	4.36	1.59	92.0	92.0	96.0	16.96	75.1034	7.44667	93.33333	16.39	False	4.36	False	1.59	False
245	17-10-2025 18:59:56	17.02	4.67	2.08	90.0	92.0	96.0	17.64906	74.65662	7.92333	92.66667	17.02	False	4.67	False	2.08	False
246	17-10-2025 18:59:56	17.23	2.41	3.18	92.0	89.0	91.0	17.39773	82.03756	7.60667	90.66667	17.23	False	2.41	False	3.18	False
247	17-10-2025 18:59:56	17.9	2.88	2.99	90.0	88.0	96.0	18.13021	80.85979	7.92333	91.33333	17.9	False	2.88	False	2.99	False
248	17-10-2025 18:59:56	18.84	2.28	2.83	87.0	91.0	95.0	18.97746	83.09967	7.98333	91.0	18.84	False	2.28	False	2.83	False
249	17-10-2025 18:59:56	17.73	2.91	1.6	86.0	94.0	93.0	17.96722	80.67923	7.41333	91.0	17.73	False	2.91	False	1.6	False
250	17-10-2025 18:59:56	16.75	5.0	1.24	92.0	89.0	95.0	17.48035	73.37924	7.66333	92.0	16.75	False	5.0	False	1.24	False
251	17-10-2025 18:59:56	17.46	3.47	2.2	92.0	95.0	94.0	17.80148	78.7595	7.71	93.66667	17.46	False	3.47	False	2.2	False
252	17-10-2025 18:59:56	18.58	0.8	2.85	86.0	94.0	96.0	18.59721	87.53454	7.41	92.0	18.58	False	0.7999999999999998	False	2.85	False
253	17-10-2025 18:59:56	20.39	1.34	3.58	88.0	97.0	99.0	20.43398	86.24001	8.43667	94.66667	20.39	False	1.3399999999999999	False	3.58	False
254	17-10-2025 18:59:56	19.72	1.06	2.87	91.0	94.0	98.0	19.74847	86.92317	7.88333	94.33333	19.72	False	1.06	False	2.87	False
255	17-10-2025 18:59:56	18.53	1.78	2.8	88.0	94.0	97.0	18.6153	84.51298	7.70333	93.0	18.53	False	1.78	False	2.8	False
256	17-10-2025 18:59:56	18.7	1.74	1.97	91.0	87.0	98.0	18.78078	84.68404	7.47	92.0	18.7	False	1.74	False	1.9700000000000002	False
257	17-10-2025 18:59:56	17.89	3.92	1.87	94.0	75.0	97.0	18.31443	77.64086	7.89333	88.66667	17.89	False	3.92	False	1.87	False
258	17-10-2025 18:59:56	17.84	3.78	1.8	90.0	92.0	95.0	18.23606	78.03691	7.80667	92.33333	17.84	False	3.78	False	1.8	False
259	17-10-2025 18:59:56	18.0	1.37	2.91	81.0	89.0	91.0	18.05206	85.64755	7.42667	87.0	18.0	False	1.37	False	2.91	False
260	17-10-2025 18:59:56	18.36	2.02	3.13	82.0	92.0	94.0	18.47079	83.72147	7.83667	89.33333	18.36	False	2.02	False	3.13	False
261	17-10-2025 18:59:57	20.28	0.44	2.5	93.0	92.0	95.0	20.28477	88.75709	7.74	93.33333	20.28	False	0.43999999999999995	False	2.5	False
262	17-10-2025 18:59:57	20.39	0.36	2.19	89.0	91.0	97.0	20.39318	88.98851	7.64667	92.33333	20.39	False	0.3599999999999999	False	2.19	False
263	17-10-2025 18:59:57	16.88	0.56	1.31	88.0	88.0	94.0	16.88929	88.09989	6.25	90.0	16.88	False	0.56	False	1.31	False
264	17-10-2025 18:59:57	18.53	0.28	1.01	95.0	92.0	97.0	18.53211	89.13429	6.60667	94.66667	18.53	False	0.28000000000000025	False	1.01	False
265	17-10-2025 18:59:57	19.91	1.75	0.07	95.0	92.0	96.0	19.98676	84.97687	7.24333	94.33333	19.91	False	1.75	False	0.06999999999999995	False
266	17-10-2025 18:59:57	20.36	3.5	0.06	96.0	87.0	94.0	20.65865	80.24587	7.97333	92.33333	20.36	False	3.5	False	0.05999999999999994	False
267	17-10-2025 18:59:57	19.5	4.01	-0.73	90.0	89.0	90.0	19.90804	78.37963	7.59333	89.66667	19.5	False	4.01	False	-0.7300000000000001	False
268	17-10-2025 18:59:57	17.97	3.81	-0.18	90.0	86.0	89.0	18.36946	78.02942	7.2	88.33333	17.97	False	3.81	False	-0.18000000000000005	False
269	17-10-2025 18:59:57	18.77	0.91	0.93	89.0	76.0	88.0	18.79205	87.22438	6.87	84.33333	18.77	False	0.9100000000000001	False	0.93	False
270	17-10-2025 18:59:57	19.64	2.83	-0.88	93.0	86.0	93.0	19.84285	81.80048	7.19667	90.66667	19.64	False	2.83	False	-0.88	False
271	17-10-2025 18:59:57	20.4	3.9	-1.98	95.0	87.0	92.0	20.76945	79.17699	7.44	91.33333	20.4	False	3.9	False	-1.98	False
272	17-10-2025 18:59:57	20.15	5.08	-3.5	96.0	81.0	85.0	20.78049	75.85007	7.24333	87.33333	20.15	False	5.08	False	-3.4999999999999996	False
273	17-10-2025 18:59:57	19.49	4.89	-3.99	92.0	85.0	87.0	20.09408	75.91535	6.79667	88.0	19.49	False	4.89	False	-3.9899999999999998	False
274	17-10-2025 18:59:57	19.76	3.53	-4.28	97.0	88.0	90.0	20.07283	79.87131	6.33667	91.66667	19.76	False	3.53	False	-4.28	False
275	17-10-2025 18:59:57	19.5	3.3	-3.56	94.0	83.0	90.0	19.77726	80.3948	6.41333	89.0	19.5	False	3.3	False	-3.56	False
276	17-10-2025 18:59:57	20.91	1.48	-3.36	94.0	87.0	89.0	20.96231	85.95138	6.34333	90.0	20.91	False	1.48	False	-3.36	False
277	17-10-2025 18:59:57	21.85	2.68	-3.93	95.0	75.0	86.0	22.01374	83.00734	6.86667	85.33333	21.85	False	2.68	False	-3.93	False
278	17-10-2025 18:59:57	19.39	5.69	-2.37	95.0	83.0	81.0	20.20763	73.64566	7.57	86.33333	19.39	False	5.69	False	-2.37	False
279	17-10-2025 18:59:57	21.38	5.32	-1.11	94.0	85.0	88.0	22.03195	76.02683	8.53	89.0	21.38	False	5.32	False	-1.1099999999999999	False
280	17-10-2025 18:59:57	22.28	2.86	-1.01	97.0	80.0	94.0	22.46281	82.68516	8.04333	90.33333	22.28	False	2.86	False	-1.0099999999999998	False
281	17-10-2025 18:59:57	22.33	1.18	-0.91	91.0	84.0	95.0	22.36116	86.97509	7.53333	90.0	22.33	False	1.1799999999999997	False	-0.91	False
282	17-10-2025 18:59:57	20.64	3.27	-0.71	91.0	88.0	95.0	20.89743	80.99744	7.73333	91.33333	20.64	False	3.27	False	-0.7100000000000001	False
283	17-10-2025 18:59:57	21.27	0.18	-0.02	88.0	81.0	83.0	21.27076	89.51514	7.14333	84.0	21.27	False	0.18000000000000016	False	-0.020000000000000018	False
284	17-10-2025 18:59:57	18.36	0.3	0.6	84.0	84.0	91.0	18.36245	89.06388	6.42	86.33333	18.36	False	0.2999999999999998	False	0.6	False
285	17-10-2025 18:59:57	20.36	3.04	1.3	85.0	77.0	97.0	20.5857	81.50777	8.23333	86.33333	20.36	False	3.04	False	1.3	False
286	17-10-2025 18:59:57	19.37	6.47	0.96	89.0	74.0	90.0	20.42199	71.52956	8.93333	84.33333	19.37	False	6.47	False	0.96	False
287	17-10-2025 18:59:57	19.51	6.17	1.96	85.0	80.0	83.0	20.46238	72.45054	9.21333	82.66667	19.51	False	6.17	False	1.96	False
288	17-10-2025 18:59:57	22.8	0.98	2.13	87.0	83.0	96.0	22.82105	87.5388	8.63667	88.66667	22.8	False	0.98	False	2.13	False
289	17-10-2025 18:59:57	20.68	3.73	0.07	86.0	83.0	87.0	21.01369	79.77563	8.16	85.33333	20.68	False	3.73	False	0.06999999999999995	False
290	17-10-2025 18:59:57	20.18	5.84	0.47	77.0	86.0	87.0	21.00805	73.8598	8.83	83.33333	20.18	False	5.84	False	0.47	False
291	17-10-2025 18:59:57	19.03	3.76	0.84	90.0	92.0	92.0	19.3979	78.8233	7.87667	91.33333	19.03	False	3.76	False	0.84	False
292	17-10-2025 18:59:57	20.76	2.39	0.24	92.0	91.0	97.0	20.89712	83.43272	7.79667	93.33333	20.76	False	2.39	False	0.24	False
293	17-10-2025 18:59:57	20.9	2.9	-0.33	91.0	84.0	92.0	21.10024	82.10031	7.82333	89.0	20.9	False	2.9	False	-0.32999999999999996	False
294	17-10-2025 18:59:57	20.3	2.44	-0.56	93.0	91.0	95.0	20.44611	83.1461	7.39333	93.0	20.3	False	2.44	False	-0.5600000000000002	False
295	17-10-2025 18:59:57	19.1	2.94	-0.56	94.0	93.0	94.0	19.32495	81.24933	7.16	93.66667	19.1	False	2.94	False	-0.5600000000000002	False
296	17-10-2025 18:59:57	19.45	3.22	-1.21	93.0	81.0	95.0	19.71474	80.59979	7.15333	89.66667	19.45	False	3.22	False	-1.21	False
