Sample()	SampleTime(Date)	V1/X/E(cm/s)	V2/Y/N(cm/s)	V3/Z/U(cm/s)	Corr1(%)	Corr2(%)	Corr3(%)	Speed(cm/s)	Direction(deg)	MeanVel(cm/s)	MeanCorr(%)
338	17-10-2025 19:27:32	19.15000	-5.32000	-1.22000	74.00000	75.00000	81.00000	19.87523	105.52565	4.20333	76.66667
339	17-10-2025 19:27:32	18.11000	-2.25000	-2.37000	96.00000	71.00000	96.00000	18.24924	97.08218	4.49667	87.66667
340	17-10-2025 19:27:32	18.42000	-2.41000	-2.54000	92.00000	80.00000	88.00000	18.57699	97.45401	4.49000	86.66667
341	17-10-2025 19:27:33	19.72000	-6.22000	-1.76000	85.00000	82.00000	90.00000	20.67769	107.50610	3.91333	85.66667
342	17-10-2025 19:27:33	18.14000	-1.70000	-2.23000	94.00000	75.00000	92.00000	18.21948	95.35387	4.73667	87.00000
343	17-10-2025 19:27:33	20.02000	-2.34000	-1.66000	92.00000	74.00000	91.00000	20.15629	96.66666	5.34000	85.66667
344	17-10-2025 19:27:33	21.85000	-1.06000	-1.29000	96.00000	71.00000	95.00000	21.87570	92.77739	6.50000	87.33333
345	17-10-2025 19:27:33	19.16000	-2.50000	-0.93000	91.00000	61.00000	93.00000	19.32241	97.43397	5.24333	81.66667
346	17-10-2025 19:27:33	20.97000	1.30000	0.13000	80.00000	86.00000	86.00000	21.01026	86.45258	7.46667	84.00000
347	17-10-2025 19:27:33	22.30000	-3.57000	1.15000	90.00000	82.00000	95.00000	22.58395	99.09529	6.62667	89.00000
348	17-10-2025 19:27:33	21.58000	-2.69000	1.54000	92.00000	85.00000	95.00000	21.74701	97.10541	6.81000	90.66667
349	17-10-2025 19:27:33	21.18000	-2.98000	1.37000	84.00000	72.00000	81.00000	21.38861	98.00887	6.52333	79.00000
350	17-10-2025 19:27:33	24.33000	-4.36000	2.56000	85.00000	89.00000	89.00000	24.71758	100.15972	7.51000	87.66667
351	17-10-2025 19:27:33	22.89000	-3.44000	1.62000	90.00000	86.00000	96.00000	23.14705	98.54668	7.02333	90.66667
352	17-10-2025 19:27:33	22.73000	-2.95000	2.10000	85.00000	80.00000	95.00000	22.92063	97.39477	7.29333	86.66667
353	17-10-2025 19:27:33	23.98000	-3.62000	1.72000	88.00000	88.00000	98.00000	24.25170	98.58450	7.36000	91.33333
354	17-10-2025 19:27:33	23.78000	-3.85000	1.16000	86.00000	85.00000	89.00000	24.08964	99.19643	7.03000	86.66667
355	17-10-2025 19:27:33	21.93000	-2.44000	0.30000	93.00000	85.00000	90.00000	22.06532	96.34879	6.59667	89.33333
356	17-10-2025 19:27:33	23.79000	-0.66000	0.06000	87.00000	74.00000	83.00000	23.79915	91.58913	7.73000	81.33333
357	17-10-2025 19:27:33	22.27000	-0.41000	1.54000	89.00000	87.00000	93.00000	22.27377	91.05472	7.80000	89.66667
358	17-10-2025 19:27:33	22.86000	0.15000	1.05000	85.00000	86.00000	94.00000	22.86049	89.62405	8.02000	88.33333
359	17-10-2025 19:27:33	19.48000	0.89000	1.43000	87.00000	82.00000	94.00000	19.50032	87.38410	7.26667	87.66667
360	17-10-2025 19:27:33	20.09000	0.08000	2.35000	93.00000	87.00000	92.00000	20.09016	89.77184	7.50667	90.66667
361	17-10-2025 19:27:33	22.10000	0.29000	2.72000	88.00000	88.00000	94.00000	22.10190	89.24820	8.37000	90.00000
362	17-10-2025 19:27:33	20.49000	-0.77000	2.25000	91.00000	83.00000	98.00000	20.50446	92.15212	7.32333	90.66667
363	17-10-2025 19:27:33	19.76000	-0.71000	2.96000	91.00000	88.00000	97.00000	19.77275	92.05782	7.33667	92.00000
364	17-10-2025 19:27:33	21.21000	-4.02000	3.12000	93.00000	90.00000	95.00000	21.58760	100.73215	6.77000	92.66667
365	17-10-2025 19:27:33	22.55000	-3.21000	2.69000	89.00000	92.00000	95.00000	22.77733	98.10164	7.34333	92.00000
366	17-10-2025 19:27:33	22.12000	-2.67000	2.16000	84.00000	87.00000	94.00000	22.28056	96.88260	7.20333	88.33333
367	17-10-2025 19:27:33	20.51000	-1.82000	1.76000	88.00000	78.00000	95.00000	20.59059	95.07099	6.81667	87.00000
368	17-10-2025 19:27:33	18.14000	-1.01000	2.39000	92.00000	89.00000	94.00000	18.16810	93.18683	6.50667	91.66667
369	17-10-2025 19:27:33	19.00000	-2.50000	2.75000	89.00000	86.00000	94.00000	19.16377	97.49586	6.41667	89.66667
370	17-10-2025 19:27:33	17.93000	-0.98000	2.18000	86.00000	85.00000	93.00000	17.95676	93.12850	6.37667	88.00000
371	17-10-2025 19:27:33	17.95000	-0.17000	1.56000	87.00000	77.00000	90.00000	17.95080	90.54262	6.44667	84.66667
372	17-10-2025 19:27:33	18.34000	-0.87000	0.96000	91.00000	88.00000	93.00000	18.36062	92.71592	6.14333	90.66667
373	17-10-2025 19:27:33	17.82000	0.22000	1.45000	90.00000	85.00000	92.00000	17.82136	89.29268	6.49667	89.00000
374	17-10-2025 19:27:33	17.80000	0.26000	1.51000	92.00000	85.00000	94.00000	17.80190	89.16315	6.52333	90.33333
375	17-10-2025 19:27:33	19.91000	0.77000	3.52000	73.00000	83.00000	89.00000	19.92488	87.78524	8.06667	81.66667
376	17-10-2025 19:27:33	19.03000	-0.73000	4.71000	96.00000	90.00000	95.00000	19.04400	92.19682	7.67000	93.66667
377	17-10-2025 19:27:33	19.09000	-1.69000	4.06000	88.00000	82.00000	93.00000	19.16466	95.05909	7.15333	87.66667
378	17-10-2025 19:27:33	18.68000	-1.99000	3.62000	87.00000	79.00000	89.00000	18.78570	96.08084	6.77000	85.00000
379	17-10-2025 19:27:33	19.89000	-4.12000	4.28000	87.00000	88.00000	91.00000	20.31223	101.70270	6.68333	88.66667
380	17-10-2025 19:27:33	20.50000	-6.35000	3.95000	90.00000	91.00000	96.00000	21.46095	107.21069	6.03333	92.33333
381	17-10-2025 19:27:34	18.85000	-5.24000	3.30000	89.00000	81.00000	93.00000	19.56477	105.53508	5.63667	87.66667
382	17-10-2025 19:27:34	19.29000	-4.92000	1.32000	88.00000	80.00000	85.00000	19.90755	104.30848	5.23000	84.33333
383	17-10-2025 19:27:34	16.93000	-2.70000	0.12000	93.00000	87.00000	97.00000	17.14395	99.06124	4.78333	92.33333
384	17-10-2025 19:27:34	15.83000	-2.27000	-0.03000	88.00000	75.00000	97.00000	15.99193	98.16050	4.51000	86.66667
385	17-10-2025 19:27:34	17.56000	-4.21000	-0.96000	91.00000	69.00000	94.00000	18.05762	103.48216	4.13000	84.66667
386	17-10-2025 19:27:34	15.77000	-3.04000	-0.72000	86.00000	84.00000	87.00000	16.06034	100.91113	4.00333	85.66667
387	17-10-2025 19:27:34	15.74000	-3.93000	0.72000	94.00000	87.00000	97.00000	16.22321	104.01911	4.17667	92.66667
388	17-10-2025 19:27:34	17.17000	-7.90000	0.09000	89.00000	91.00000	95.00000	18.90024	114.70739	3.12000	91.66667
389	17-10-2025 19:27:34	15.96000	-5.38000	-1.27000	92.00000	83.00000	94.00000	16.84239	108.62859	3.10333	89.66667
390	17-10-2025 19:27:34	14.93000	-4.12000	-1.42000	83.00000	87.00000	90.00000	15.48804	105.42708	3.13000	86.66667
391	17-10-2025 19:27:34	16.04000	-6.66000	-1.06000	92.00000	84.00000	90.00000	17.36771	112.54881	2.77333	88.66667
392	17-10-2025 19:27:34	17.28000	-7.33000	-2.15000	90.00000	81.00000	94.00000	18.77038	112.98616	2.60000	88.33333
393	17-10-2025 19:27:34	15.64000	-5.81000	-2.69000	93.00000	80.00000	94.00000	16.68429	110.37920	2.38000	89.00000
394	17-10-2025 19:27:34	20.25000	-5.56000	-3.11000	93.00000	74.00000	92.00000	20.99943	105.35323	3.86000	86.33333
395	17-10-2025 19:27:34	20.31000	-8.74000	-1.51000	84.00000	65.00000	85.00000	22.11071	113.28365	3.35333	78.00000
396	17-10-2025 19:27:34	19.88000	-5.53000	-1.01000	93.00000	83.00000	95.00000	20.63481	105.54492	4.44667	90.33333
397	17-10-2025 19:27:34	20.32000	-3.51000	-1.62000	87.00000	70.00000	93.00000	20.62092	99.80035	5.06333	83.33333
398	17-10-2025 19:27:34	19.24000	-3.59000	-2.83000	90.00000	83.00000	91.00000	19.57206	100.56930	4.27333	88.00000
399	17-10-2025 19:27:34	18.33000	-5.27000	-2.11000	92.00000	84.00000	89.00000	19.07254	106.04030	3.65000	88.33333
400	17-10-2025 19:27:34	17.94000	-3.49000	-1.71000	93.00000	86.00000	95.00000	18.27631	101.00867	4.24667	91.33333
401	17-10-2025 19:27:34	18.49000	-3.77000	-1.41000	90.00000	80.00000	90.00000	18.87043	101.52430	4.43667	86.66667
402	17-10-2025 19:27:34	15.11000	-2.54000	-1.93000	87.00000	78.00000	89.00000	15.32200	99.54224	3.54667	84.66667
403	17-10-2025 19:27:34	14.25000	-0.61000	-1.04000	95.00000	73.00000	82.00000	14.26305	92.45116	4.20000	83.33333
404	17-10-2025 19:27:34	11.61000	0.21000	-0.35000	95.00000	81.00000	95.00000	11.61190	88.96376	3.82333	90.33333
405	17-10-2025 19:27:34	15.69000	-2.52000	0.34000	93.00000	72.00000	97.00000	15.89108	99.12446	4.50333	87.33333
406	17-10-2025 19:27:34	15.09000	-1.48000	1.18000	91.00000	84.00000	94.00000	15.16240	95.60155	4.93000	89.66667
407	17-10-2025 19:27:34	16.25000	-4.77000	1.85000	92.00000	84.00000	97.00000	16.93562	106.35899	4.44333	91.00000
408	17-10-2025 19:27:34	15.95000	-4.60000	1.83000	95.00000	91.00000	96.00000	16.60008	106.08763	4.39333	94.00000
409	17-10-2025 19:27:34	17.90000	-3.32000	2.00000	88.00000	87.00000	97.00000	18.20529	100.50752	5.52667	90.66667
410	17-10-2025 19:27:34	16.95000	-4.56000	1.48000	90.00000	88.00000	95.00000	17.55267	105.05758	4.62333	91.00000
411	17-10-2025 19:27:34	17.29000	-5.49000	1.84000	87.00000	92.00000	91.00000	18.14068	107.61592	4.54667	90.00000
412	17-10-2025 19:27:34	17.12000	-5.26000	0.82000	91.00000	93.00000	97.00000	17.90983	107.07921	4.22667	93.66667
413	17-10-2025 19:27:34	15.18000	-7.34000	1.17000	93.00000	85.00000	96.00000	16.86144	115.80520	3.00333	91.33333
414	17-10-2025 19:27:34	14.21000	-9.95000	0.20000	92.00000	91.00000	97.00000	17.34724	125.00014	1.48667	93.33333
415	17-10-2025 19:27:34	14.13000	-7.36000	0.69000	89.00000	80.00000	91.00000	15.93193	117.51400	2.48667	86.66667
416	17-10-2025 19:27:34	14.49000	-8.07000	1.83000	94.00000	85.00000	96.00000	16.58569	119.11500	2.75000	91.66667
417	17-10-2025 19:27:34	14.32000	-7.55000	1.63000	93.00000	91.00000	96.00000	16.18842	117.79975	2.80000	93.33333
418	17-10-2025 19:27:34	15.34000	-7.98000	1.37000	93.00000	90.00000	96.00000	17.29150	117.48384	2.91000	93.00000
419	17-10-2025 19:27:34	14.70000	-7.06000	0.66000	92.00000	90.00000	96.00000	16.30747	115.65368	2.76667	92.66667
420	17-10-2025 19:27:35	15.09000	-6.50000	0.58000	92.00000	87.00000	96.00000	16.43040	113.30390	3.05667	91.66667
421	17-10-2025 19:27:35	16.77000	-6.48000	0.09000	89.00000	92.00000	90.00000	17.97841	111.12675	3.46000	90.33333
422	17-10-2025 19:27:35	17.44000	-7.48000	-0.32000	93.00000	87.00000	98.00000	18.97641	113.21445	3.21333	92.66667
423	17-10-2025 19:27:35	17.46000	-9.43000	-0.84000	92.00000	87.00000	95.00000	19.84380	118.37311	2.39667	91.33333
424	17-10-2025 19:27:35	17.30000	-8.20000	-2.37000	97.00000	76.00000	98.00000	19.14497	115.36041	2.24333	90.33333
425	17-10-2025 19:27:35	17.49000	-8.76000	-2.95000	92.00000	85.00000	93.00000	19.56113	116.60435	1.92667	90.00000
426	17-10-2025 19:27:35	16.24000	-6.49000	-2.11000	84.00000	72.00000	78.00000	17.48879	111.78316	2.54667	78.00000
427	17-10-2025 19:27:35	16.67000	-6.50000	-1.26000	86.00000	57.00000	84.00000	17.89243	111.30190	2.97000	75.66667
428	17-10-2025 19:27:35	15.84000	-3.69000	-0.81000	85.00000	69.00000	81.00000	16.26412	103.11344	3.78000	78.33333
429	17-10-2025 19:27:35	14.81000	-3.46000	-0.39000	91.00000	78.00000	92.00000	15.20880	103.14992	3.65333	87.00000
430	17-10-2025 19:27:35	15.84000	-3.83000	0.42000	92.00000	81.00000	92.00000	16.29646	103.59283	4.14333	88.33333
431	17-10-2025 19:27:35	16.28000	-5.37000	1.15000	94.00000	89.00000	96.00000	17.14279	108.25527	4.02000	93.00000
432	17-10-2025 19:27:35	17.08000	-5.42000	1.09000	88.00000	82.00000	98.00000	17.91934	107.60581	4.25000	89.33333
433	17-10-2025 19:27:35	15.11000	-2.80000	1.48000	90.00000	81.00000	93.00000	15.36724	100.49827	4.59667	88.00000
434	17-10-2025 19:27:35	15.89000	-4.95000	1.85000	94.00000	88.00000	93.00000	16.64315	107.30268	4.26333	91.66667
435	17-10-2025 19:27:35	16.88000	-7.89000	3.09000	90.00000	84.00000	92.00000	18.63294	115.05219	4.02667	88.66667
436	17-10-2025 19:27:35	18.59000	-7.80000	2.25000	86.00000	87.00000	92.00000	20.16006	112.76197	4.34667	88.33333
437	17-10-2025 19:27:35	16.93000	-5.92000	1.33000	93.00000	86.00000	92.00000	17.93520	109.27346	4.11333	90.33333
438	17-10-2025 19:27:35	16.99000	-7.45000	1.19000	91.00000	78.00000	90.00000	18.55162	113.67713	3.57667	86.33333
439	17-10-2025 19:27:35	17.21000	-6.86000	1.90000	86.00000	82.00000	95.00000	18.52684	111.73250	4.08333	87.66667
440	17-10-2025 19:27:35	16.76000	-6.71000	2.20000	89.00000	78.00000	95.00000	18.05330	111.81909	4.08333	87.33333
441	17-10-2025 19:27:35	16.10000	-6.69000	2.02000	85.00000	83.00000	79.00000	17.43462	112.56425	3.81000	82.33333
442	17-10-2025 19:27:35	15.42000	-3.45000	1.78000	90.00000	85.00000	87.00000	15.80123	102.61140	4.58333	87.33333
443	17-10-2025 19:27:35	15.97000	-6.07000	2.47000	86.00000	80.00000	95.00000	17.08467	110.81118	4.12333	87.00000
444	17-10-2025 19:27:35	15.45000	-4.87000	1.28000	89.00000	75.00000	93.00000	16.19936	107.49539	3.95333	85.66667
445	17-10-2025 19:27:35	16.53000	-7.41000	2.58000	81.00000	82.00000	86.00000	18.11488	114.14554	3.90000	83.00000
446	17-10-2025 19:27:35	17.52000	-7.98000	3.09000	89.00000	87.00000	95.00000	19.25177	114.48829	4.21000	90.33333
447	17-10-2025 19:27:35	18.93000	-9.90000	1.55000	83.00000	93.00000	93.00000	21.36246	117.60864	3.52667	89.66667
448	17-10-2025 19:27:35	18.41000	-4.97000	0.59000	91.00000	86.00000	92.00000	19.06906	105.10754	4.67667	89.66667
449	17-10-2025 19:27:35	18.90000	-1.60000	-1.01000	95.00000	77.00000	96.00000	18.96760	94.83890	5.43000	89.33333
450	17-10-2025 19:27:35	19.73000	-0.53000	-0.29000	93.00000	81.00000	95.00000	19.73712	91.53875	6.30333	89.66667
451	17-10-2025 19:27:35	17.64000	-3.86000	0.59000	89.00000	80.00000	87.00000	18.05739	102.34296	4.79000	85.33333
452	17-10-2025 19:27:35	16.45000	-4.63000	0.77000	91.00000	81.00000	89.00000	17.08916	105.71973	4.19667	87.00000
453	17-10-2025 19:27:35	15.80000	-3.95000	1.06000	94.00000	87.00000	92.00000	16.28627	104.03624	4.30333	91.00000
454	17-10-2025 19:27:35	12.07000	1.15000	1.37000	92.00000	77.00000	96.00000	12.12466	84.55743	4.86333	88.33333
455	17-10-2025 19:27:35	16.02000	-4.92000	1.16000	93.00000	86.00000	93.00000	16.75848	107.07256	4.08667	90.66667
456	17-10-2025 19:27:35	16.24000	-9.60000	2.40000	85.00000	92.00000	96.00000	18.86525	120.58873	3.01333	91.00000
457	17-10-2025 19:27:35	15.76000	-9.61000	1.42000	91.00000	84.00000	96.00000	18.45887	121.37365	2.52333	90.33333
458	17-10-2025 19:27:35	15.67000	-9.86000	1.08000	91.00000	78.00000	87.00000	18.51401	122.17924	2.29667	85.33333
459	17-10-2025 19:27:35	13.32000	-11.00000	1.73000	89.00000	82.00000	93.00000	17.27491	129.55077	1.35000	88.00000
460	17-10-2025 19:27:35	13.21000	-8.90000	2.25000	93.00000	78.00000	94.00000	15.92841	123.96941	2.18667	88.33333
461	17-10-2025 19:27:36	17.82000	-14.26000	3.92000	87.00000	83.00000	80.00000	22.82323	128.66765	2.49333	83.33333
462	17-10-2025 19:27:36	16.36000	-8.95000	0.41000	71.00000	90.00000	83.00000	18.64811	118.68157	2.60667	81.33333
463	17-10-2025 19:27:36	15.49000	-2.00000	-0.97000	95.00000	89.00000	96.00000	15.61858	97.35707	4.17333	93.33333
464	17-10-2025 19:27:36	17.43000	-3.09000	-0.79000	91.00000	78.00000	91.00000	17.70178	100.05298	4.51667	86.66667
465	17-10-2025 19:27:36	17.11000	-3.90000	0.09000	86.00000	87.00000	95.00000	17.54885	102.84044	4.43333	89.33333
466	17-10-2025 19:27:36	17.39000	-4.73000	0.84000	92.00000	86.00000	88.00000	18.02179	105.21608	4.50000	88.66667
467	17-10-2025 19:27:36	19.03000	-9.30000	1.16000	90.00000	80.00000	94.00000	21.18091	116.04485	3.63000	88.00000
468	17-10-2025 19:27:36	16.93000	-6.60000	1.25000	92.00000	84.00000	93.00000	18.17099	111.29785	3.86000	89.66667
469	17-10-2025 19:27:36	15.78000	-5.31000	1.15000	94.00000	78.00000	97.00000	16.64946	108.59818	3.87333	89.66667
470	17-10-2025 19:27:36	16.19000	-3.41000	1.97000	93.00000	91.00000	97.00000	16.54522	101.89401	4.91667	93.66667
471	17-10-2025 19:27:36	17.73000	-9.12000	1.66000	92.00000	68.00000	95.00000	19.93809	117.22049	3.42333	85.00000
472	17-10-2025 19:27:36	16.83000	-4.82000	1.91000	83.00000	76.00000	92.00000	17.50661	105.98136	4.64000	83.66667
473	17-10-2025 19:27:36	15.19000	-5.05000	2.04000	83.00000	78.00000	93.00000	16.00745	108.38967	4.06000	84.66667
474	17-10-2025 19:27:36	15.46000	-4.14000	2.32000	93.00000	72.00000	96.00000	16.00472	104.99137	4.54667	87.00000
475	17-10-2025 19:27:36	14.73000	-3.34000	2.60000	89.00000	85.00000	91.00000	15.10392	102.77568	4.66333	88.33333
476	17-10-2025 19:27:36	13.22000	-4.92000	3.11000	85.00000	84.00000	92.00000	14.10584	110.41342	3.80333	87.00000
477	17-10-2025 19:27:36	14.49000	-7.23000	4.19000	90.00000	90.00000	82.00000	16.19361	116.51758	3.81667	87.33333
478	17-10-2025 19:27:36	14.40000	-10.03000	3.81000	90.00000	83.00000	94.00000	17.54881	124.85828	2.72667	89.00000
479	17-10-2025 19:27:36	15.97000	-13.49000	2.51000	87.00000	90.00000	91.00000	20.90505	130.18808	1.66333	89.33333
480	17-10-2025 19:27:36	17.04000	-11.72000	1.07000	95.00000	79.00000	95.00000	20.68139	124.51994	2.13000	89.66667
481	17-10-2025 19:27:36	15.93000	-11.49000	0.97000	81.00000	81.00000	95.00000	19.64141	125.80218	1.80333	85.66667
482	17-10-2025 19:27:36	15.95000	-10.44000	-0.20000	96.00000	91.00000	97.00000	19.06295	123.20657	1.77000	94.66667
483	17-10-2025 19:27:36	14.76000	-8.38000	-0.66000	96.00000	86.00000	96.00000	16.97298	119.58577	1.90667	92.66667
484	17-10-2025 19:27:36	14.25000	-6.44000	-1.66000	95.00000	82.00000	95.00000	15.63765	114.31963	2.05000	90.66667
485	17-10-2025 19:27:36	12.74000	-5.31000	-2.09000	93.00000	82.00000	88.00000	13.80231	112.62625	1.78000	87.66667
486	17-10-2025 19:27:36	12.53000	-3.29000	-2.10000	94.00000	87.00000	96.00000	12.95473	104.71205	2.38000	92.33333
487	17-10-2025 19:27:36	13.67000	-3.20000	-1.23000	95.00000	88.00000	95.00000	14.03955	103.17509	3.08000	92.66667
488	17-10-2025 19:27:36	15.16000	-4.36000	-0.27000	98.00000	92.00000	97.00000	15.77451	106.04518	3.51000	95.66667
489	17-10-2025 19:27:36	13.64000	-2.83000	-0.54000	96.00000	93.00000	96.00000	13.93049	101.72131	3.42333	95.00000
490	17-10-2025 19:27:36	13.70000	-3.31000	-0.52000	95.00000	82.00000	97.00000	14.09419	103.58270	3.29000	91.33333
491	17-10-2025 19:27:36	15.75000	-2.59000	-0.44000	92.00000	90.00000	95.00000	15.96153	99.33840	4.24000	92.33333
492	17-10-2025 19:27:36	15.27000	-1.15000	0.51000	93.00000	90.00000	94.00000	15.31324	94.30688	4.87667	92.33333
493	17-10-2025 19:27:36	14.81000	0.79000	0.62000	96.00000	84.00000	98.00000	14.83106	86.94660	5.40667	92.66667
494	17-10-2025 19:27:36	15.00000	-0.66000	-0.09000	98.00000	85.00000	97.00000	15.01451	92.51939	4.75000	93.33333
495	17-10-2025 19:27:36	13.35000	0.29000	0.00000	86.00000	76.00000	89.00000	13.35315	88.75557	4.54667	83.66667
496	17-10-2025 19:27:36	14.46000	1.48000	2.78000	78.00000	81.00000	92.00000	14.53554	84.15605	6.24000	83.66667
497	17-10-2025 19:27:36	15.13000	-0.83000	2.87000	89.00000	86.00000	97.00000	15.15275	93.13998	5.72333	90.66667
498	17-10-2025 19:27:36	15.04000	-0.57000	2.89000	90.00000	90.00000	99.00000	15.05080	92.17041	5.78667	93.00000
499	17-10-2025 19:27:36	16.85000	-1.91000	3.47000	90.00000	92.00000	97.00000	16.95791	96.46705	6.13667	93.00000
500	17-10-2025 19:27:36	16.45000	-1.80000	2.81000	89.00000	89.00000	97.00000	16.54819	96.24460	5.82000	91.66667
501	17-10-2025 19:27:37	17.91000	-1.76000	1.21000	95.00000	96.00000	98.00000	17.99627	95.61239	5.78667	96.33333
502	17-10-2025 19:27:37	17.77000	-0.44000	0.39000	95.00000	89.00000	96.00000	17.77545	91.41840	5.90667	93.33333
503	17-10-2025 19:27:37	18.49000	1.19000	-0.22000	94.00000	88.00000	95.00000	18.52825	86.31757	6.48667	92.33333
504	17-10-2025 19:27:37	19.11000	0.50000	0.11000	94.00000	88.00000	98.00000	19.11654	88.50124	6.57333	93.33333
505	17-10-2025 19:27:37	17.44000	-1.72000	0.75000	91.00000	92.00000	93.00000	17.52461	95.63252	5.49000	92.00000
506	17-10-2025 19:27:37	17.19000	-0.32000	0.78000	88.00000	90.00000	97.00000	17.19298	91.06646	5.88333	91.66667
