Sample()	SampleTime(Date)	V1/X/E(cm/s)	V2/Y/N(cm/s)	V3/Z/U(cm/s)	Corr1(%)	Corr2(%)	Corr3(%)	Speed(cm/s)	Direction(deg)	MeanVel(cm/s)	MeanCorr(%)
1140	18-10-2025 21:25:55	20.98000	6.63000	0.98000	95.00000	86.00000	93.00000	22.00267	72.46267	9.53000	91.33333
1141	18-10-2025 21:25:55	19.12000	7.92000	0.97000	87.00000	83.00000	90.00000	20.69543	67.49940	9.33667	86.66667
1142	18-10-2025 21:25:55	21.86000	5.48000	0.87000	85.00000	83.00000	90.00000	22.53642	75.92676	9.40333	86.00000
1143	18-10-2025 21:25:55	22.85000	5.33000	1.27000	91.00000	83.00000	91.00000	23.46340	76.86994	9.81667	88.33333
1144	18-10-2025 21:25:55	24.36000	2.56000	0.96000	87.00000	88.00000	90.00000	24.49415	84.00079	9.29333	88.33333
1145	18-10-2025 21:25:55	22.63000	3.17000	1.06000	86.00000	73.00000	91.00000	22.85095	82.02592	8.95333	83.33333
1146	18-10-2025 21:25:55	21.48000	2.67000	1.50000	92.00000	82.00000	93.00000	21.64531	82.91438	8.55000	89.00000
1147	18-10-2025 21:25:55	20.72000	6.32000	1.17000	93.00000	85.00000	90.00000	21.66243	73.03728	9.40333	89.33333
1148	18-10-2025 21:25:55	20.64000	7.87000	1.10000	87.00000	84.00000	92.00000	22.08951	69.12823	9.87000	87.66667
1149	18-10-2025 21:25:55	20.28000	7.24000	0.61000	91.00000	83.00000	90.00000	21.53360	70.35333	9.37667	88.00000
1150	18-10-2025 21:25:55	22.43000	3.18000	0.64000	84.00000	82.00000	84.00000	22.65430	81.93070	8.75000	83.33333
1151	18-10-2025 21:25:55	24.34000	0.97000	1.52000	79.00000	84.00000	88.00000	24.35932	87.71785	8.94333	83.66667
1152	18-10-2025 21:25:55	27.73000	0.95000	1.88000	75.00000	77.00000	90.00000	27.74627	88.03788	10.18667	80.66667
1153	18-10-2025 21:25:55	28.85000	1.36000	1.51000	73.00000	70.00000	90.00000	28.88204	87.30105	10.57333	77.66667
1154	18-10-2025 21:25:55	28.75000	3.06000	0.73000	84.00000	71.00000	82.00000	28.91239	83.92461	10.84667	79.00000
1155	18-10-2025 21:25:55	26.99000	1.25000	1.67000	76.00000	70.00000	88.00000	27.01893	87.34833	9.97000	78.00000
1156	18-10-2025 21:25:55	30.09000	-3.04000	2.32000	85.00000	71.00000	91.00000	30.24318	95.76903	9.79000	82.33333
1157	18-10-2025 21:25:55	29.75000	-2.25000	2.56000	82.00000	74.00000	94.00000	29.83496	94.32506	10.02000	83.33333
1158	18-10-2025 21:25:55	26.40000	0.94000	1.92000	76.00000	71.00000	84.00000	26.41673	87.96078	9.75333	77.00000
1159	18-10-2025 21:25:55	21.82000	4.96000	2.06000	78.00000	54.00000	86.00000	22.37664	77.19346	9.61333	72.66667
1160	18-10-2025 21:25:55	23.25000	12.50000	1.45000	84.00000	77.00000	86.00000	26.39721	61.73600	12.40000	82.33333
1161	18-10-2025 21:25:55	23.83000	8.50000	0.84000	82.00000	87.00000	85.00000	25.30057	70.36903	11.05667	84.66667
1162	18-10-2025 21:25:55	24.01000	9.47000	0.82000	86.00000	85.00000	92.00000	25.81009	68.47478	11.43333	87.66667
1163	18-10-2025 21:25:55	29.65000	4.60000	1.38000	86.00000	86.00000	89.00000	30.00471	81.18125	11.87667	87.00000
1164	18-10-2025 21:25:55	30.63000	-2.54000	1.84000	85.00000	45.00000	91.00000	30.73514	94.74042	9.97667	73.66667
1165	18-10-2025 21:25:55	30.24000	0.98000	2.25000	78.00000	68.00000	94.00000	30.25587	88.14384	11.15667	80.00000
1166	18-10-2025 21:25:55	31.78000	-2.69000	2.75000	84.00000	77.00000	80.00000	31.89364	94.83824	10.61333	80.33333
1167	18-10-2025 21:25:55	31.21000	-8.88000	2.74000	84.00000	72.00000	89.00000	32.44870	105.88233	8.35667	81.66667
1168	18-10-2025 21:25:55	24.69000	-1.93000	1.49000	79.00000	56.00000	87.00000	24.76532	94.46968	8.08333	74.00000
1169	18-10-2025 21:25:55	18.65000	5.61000	0.62000	81.00000	74.00000	87.00000	19.47549	73.25849	8.29333	80.66667
1170	18-10-2025 21:25:55	18.41000	10.69000	0.91000	89.00000	82.00000	88.00000	21.28859	59.85786	10.00333	86.33333
1171	18-10-2025 21:25:55	23.56000	6.43000	1.47000	73.00000	79.00000	85.00000	24.42168	74.73459	10.48667	79.00000
1172	18-10-2025 21:25:55	27.33000	0.25000	1.83000	89.00000	82.00000	92.00000	27.33114	89.47590	9.80333	87.66667
1173	18-10-2025 21:25:55	24.76000	7.54000	0.66000	83.00000	83.00000	91.00000	25.88260	73.06328	10.98667	85.66667
1174	18-10-2025 21:25:55	27.22000	3.31000	1.53000	82.00000	74.00000	85.00000	27.42051	83.06677	10.68667	80.33333
1175	18-10-2025 21:25:55	29.53000	-1.57000	2.06000	77.00000	75.00000	86.00000	29.57171	93.04334	10.00667	79.33333
1176	18-10-2025 21:25:55	32.75000	-6.40000	0.93000	79.00000	66.00000	90.00000	33.36948	101.05738	9.09333	78.33333
1177	18-10-2025 21:25:55	28.74000	-2.64000	1.32000	81.00000	71.00000	91.00000	28.86100	95.24835	9.14000	81.00000
1178	18-10-2025 21:25:55	27.02000	-2.29000	2.46000	93.00000	78.00000	89.00000	27.11687	94.84436	9.06333	86.66667
1179	18-10-2025 21:25:55	27.11000	-0.18000	1.46000	81.00000	83.00000	89.00000	27.11060	90.38042	9.46333	84.33333
1180	18-10-2025 21:25:56	23.99000	1.68000	1.50000	91.00000	70.00000	90.00000	24.04875	85.99416	9.05667	83.66667
1181	18-10-2025 21:25:56	26.95000	-0.38000	1.52000	85.00000	80.00000	93.00000	26.95268	90.80783	9.36333	86.00000
1182	18-10-2025 21:25:56	27.78000	-2.46000	1.62000	85.00000	88.00000	91.00000	27.88871	95.06051	8.98000	88.00000
1183	18-10-2025 21:25:56	27.37000	1.28000	2.10000	87.00000	72.00000	93.00000	27.39991	87.32243	10.25000	84.00000
1184	18-10-2025 21:25:56	25.68000	5.03000	1.25000	80.00000	81.00000	89.00000	26.16798	78.91765	10.65333	83.33333
1185	18-10-2025 21:25:56	24.75000	4.82000	1.06000	80.00000	84.00000	88.00000	25.21497	78.97973	10.21000	84.00000
1186	18-10-2025 21:25:56	29.44000	0.12000	1.27000	78.00000	77.00000	86.00000	29.44025	89.76646	10.27667	80.33333
1187	18-10-2025 21:25:56	22.89000	7.72000	1.57000	84.00000	77.00000	86.00000	24.15679	71.36254	10.72667	82.33333
1188	18-10-2025 21:25:56	23.94000	5.57000	1.31000	89.00000	76.00000	89.00000	24.57943	76.90230	10.27333	84.66667
1189	18-10-2025 21:25:56	21.08000	11.40000	1.09000	84.00000	76.00000	84.00000	23.96511	61.59561	11.19000	81.33333
1190	18-10-2025 21:25:56	21.69000	11.09000	0.85000	90.00000	67.00000	84.00000	24.36071	62.91954	11.21000	80.33333
1191	18-10-2025 21:25:56	21.41000	6.93000	0.42000	86.00000	69.00000	87.00000	22.50362	72.06424	9.58667	80.66667
1192	18-10-2025 21:25:56	23.62000	6.40000	1.45000	75.00000	71.00000	83.00000	24.47171	74.83934	10.49000	76.33333
1193	18-10-2025 21:25:56	24.72000	6.77000	1.60000	83.00000	73.00000	88.00000	25.63028	74.68410	11.03000	81.33333
1194	18-10-2025 21:25:56	27.25000	5.37000	0.57000	84.00000	84.00000	88.00000	27.77408	78.85190	11.06333	85.33333
1195	18-10-2025 21:25:56	23.43000	4.60000	0.98000	85.00000	79.00000	89.00000	23.87729	78.89243	9.67000	84.33333
1196	18-10-2025 21:25:56	24.26000	5.55000	0.95000	89.00000	80.00000	83.00000	24.88674	77.11410	10.25333	84.00000
1197	18-10-2025 21:25:56	23.62000	3.41000	1.12000	87.00000	79.00000	90.00000	23.86488	81.78502	9.38333	85.33333
1198	18-10-2025 21:25:56	30.14000	-4.14000	2.14000	82.00000	77.00000	92.00000	30.42301	97.82115	9.38000	83.66667
1199	18-10-2025 21:25:56	27.52000	0.01000	1.57000	79.00000	71.00000	84.00000	27.52000	89.97918	9.70000	78.00000
1200	18-10-2025 21:25:56	22.22000	10.70000	1.28000	86.00000	65.00000	91.00000	24.66208	64.28695	11.40000	80.66667
1201	18-10-2025 21:25:56	30.40000	-1.53000	1.45000	68.00000	67.00000	78.00000	30.43848	92.88121	10.10667	71.00000
1202	18-10-2025 21:25:56	33.42000	-8.88000	2.79000	82.00000	54.00000	91.00000	34.57963	104.88019	9.11000	75.66667
1203	18-10-2025 21:25:56	29.91000	-6.81000	1.92000	86.00000	73.00000	88.00000	30.67547	102.82662	8.34000	82.33333
1204	18-10-2025 21:25:56	27.34000	-2.55000	1.54000	86.00000	75.00000	90.00000	27.45866	95.32856	8.77667	83.66667
1205	18-10-2025 21:25:56	24.99000	0.14000	1.54000	81.00000	82.00000	89.00000	24.99039	89.67902	8.89000	84.00000
1206	18-10-2025 21:25:56	18.68000	8.32000	0.89000	81.00000	76.00000	93.00000	20.44908	65.99199	9.29667	83.33333
1207	18-10-2025 21:25:56	20.45000	7.74000	0.92000	87.00000	79.00000	89.00000	21.86573	69.26914	9.70333	85.00000
1208	18-10-2025 21:25:56	20.64000	5.14000	0.97000	85.00000	78.00000	88.00000	21.27038	76.01602	8.91667	83.66667
1209	18-10-2025 21:25:56	23.78000	1.97000	1.46000	82.00000	87.00000	91.00000	23.86146	85.26428	9.07000	86.66667
1210	18-10-2025 21:25:56	24.76000	4.03000	1.11000	84.00000	81.00000	91.00000	25.08582	80.75546	9.96667	85.33333
1211	18-10-2025 21:25:56	26.99000	0.72000	1.98000	84.00000	82.00000	88.00000	26.99960	88.47191	9.89667	84.66667
1212	18-10-2025 21:25:56	30.23000	-2.74000	2.64000	78.00000	77.00000	93.00000	30.35392	95.17905	10.04333	82.66667
1213	18-10-2025 21:25:56	31.51000	-7.23000	2.81000	88.00000	64.00000	92.00000	32.32883	102.92288	9.03000	81.33333
1214	18-10-2025 21:25:56	29.68000	-3.44000	2.18000	88.00000	79.00000	88.00000	29.87869	96.61125	9.47333	85.00000
1215	18-10-2025 21:25:56	29.19000	-6.48000	2.22000	85.00000	65.00000	84.00000	29.90061	102.51634	8.31000	78.00000
1216	18-10-2025 21:25:56	29.23000	-5.12000	2.28000	83.00000	67.00000	87.00000	29.67503	99.93528	8.79667	79.00000
1217	18-10-2025 21:25:56	28.98000	-6.04000	2.68000	85.00000	74.00000	94.00000	29.60274	101.77303	8.54000	84.33333
1218	18-10-2025 21:25:56	29.56000	-5.00000	2.36000	84.00000	74.00000	94.00000	29.97989	99.60057	8.97333	84.00000
1219	18-10-2025 21:25:56	26.32000	-0.83000	1.50000	83.00000	78.00000	87.00000	26.33309	91.80622	8.99667	82.66667
1220	18-10-2025 21:25:56	23.16000	0.20000	1.23000	87.00000	79.00000	88.00000	23.16086	89.50523	8.19667	84.66667
1221	18-10-2025 21:25:57	24.46000	-1.73000	1.54000	89.00000	77.00000	92.00000	24.52110	94.04566	8.09000	86.00000
1222	18-10-2025 21:25:57	23.41000	-1.02000	1.75000	88.00000	76.00000	91.00000	23.43221	92.49486	8.04667	85.00000
1223	18-10-2025 21:25:57	21.90000	1.27000	1.46000	84.00000	86.00000	92.00000	21.93679	86.68109	8.21000	87.33333
1224	18-10-2025 21:25:57	24.01000	0.47000	0.95000	87.00000	70.00000	87.00000	24.01460	88.87857	8.47667	81.33333
1225	18-10-2025 21:25:57	22.83000	1.23000	1.58000	84.00000	76.00000	95.00000	22.86311	86.91609	8.54667	85.00000
1226	18-10-2025 21:25:57	23.74000	1.02000	1.63000	84.00000	90.00000	89.00000	23.76190	87.53977	8.79667	87.66667
1227	18-10-2025 21:25:57	23.48000	-3.33000	1.48000	84.00000	75.00000	90.00000	23.71496	98.07202	7.21000	83.00000
1228	18-10-2025 21:25:57	24.96000	-3.42000	2.17000	86.00000	88.00000	94.00000	25.19321	97.80204	7.90333	89.33333
1229	18-10-2025 21:25:57	25.46000	-0.88000	1.91000	83.00000	76.00000	88.00000	25.47520	91.97958	8.83000	82.33333
1230	18-10-2025 21:25:57	26.95000	-1.73000	2.37000	77.00000	76.00000	93.00000	27.00547	93.67295	9.19667	82.00000
1231	18-10-2025 21:25:57	21.42000	4.49000	1.20000	88.00000	79.00000	90.00000	21.88553	78.16123	9.03667	85.66667
1232	18-10-2025 21:25:57	21.98000	3.62000	0.60000	83.00000	81.00000	92.00000	22.27610	80.64762	8.73333	85.33333
1233	18-10-2025 21:25:57	21.38000	4.30000	0.78000	90.00000	72.00000	84.00000	21.80813	78.62824	8.82000	82.00000
1234	18-10-2025 21:25:57	23.31000	-0.96000	0.70000	84.00000	77.00000	82.00000	23.32976	92.35834	7.68333	81.00000
1235	18-10-2025 21:25:57	23.75000	-2.92000	1.35000	81.00000	67.00000	90.00000	23.92883	97.00919	7.39333	79.33333
1236	18-10-2025 21:25:57	22.54000	-0.81000	1.47000	87.00000	81.00000	91.00000	22.55455	92.05810	7.73333	86.33333
1237	18-10-2025 21:25:57	19.77000	3.49000	1.09000	84.00000	83.00000	93.00000	20.07568	79.98871	8.11667	86.66667
1238	18-10-2025 21:25:57	19.80000	3.47000	0.99000	93.00000	85.00000	95.00000	20.10176	80.05972	8.08667	91.00000
1239	18-10-2025 21:25:57	23.35000	1.05000	1.62000	86.00000	83.00000	93.00000	23.37360	87.42526	8.67333	87.33333
1240	18-10-2025 21:25:57	23.61000	2.34000	1.53000	79.00000	77.00000	85.00000	23.72568	84.33987	9.16000	80.33333
1241	18-10-2025 21:25:57	28.25000	-4.40000	2.85000	71.00000	82.00000	82.00000	28.59060	98.85282	8.90000	78.33333
1242	18-10-2025 21:25:57	28.47000	-5.47000	1.79000	81.00000	87.00000	88.00000	28.99072	100.87582	8.26333	85.33333
1243	18-10-2025 21:25:57	21.56000	5.89000	0.80000	87.00000	81.00000	87.00000	22.35007	74.72015	9.41667	85.00000
1244	18-10-2025 21:25:57	22.76000	5.63000	1.56000	81.00000	77.00000	91.00000	23.44599	76.10600	9.98333	83.00000
1245	18-10-2025 21:25:57	31.14000	-5.08000	2.72000	67.00000	66.00000	82.00000	31.55164	99.26529	9.59333	71.66667
1246	18-10-2025 21:25:57	34.97000	-11.88000	2.54000	84.00000	77.00000	91.00000	36.93285	108.76364	8.54333	84.00000
1247	18-10-2025 21:25:57	31.17000	-7.28000	1.91000	84.00000	71.00000	91.00000	32.00886	103.14623	8.60000	82.00000
1248	18-10-2025 21:25:57	29.51000	-4.30000	1.91000	77.00000	69.00000	89.00000	29.82164	98.29041	9.04000	78.33333
1249	18-10-2025 21:25:57	29.38000	-0.76000	1.92000	74.00000	83.00000	91.00000	29.38983	91.48179	10.18000	82.66667
1250	18-10-2025 21:25:57	30.04000	-1.93000	1.35000	80.00000	82.00000	88.00000	30.10193	93.67607	9.82000	83.33333
1251	18-10-2025 21:25:57	24.72000	0.24000	1.45000	77.00000	65.00000	88.00000	24.72116	89.44375	8.80333	76.66667
1252	18-10-2025 21:25:57	22.80000	3.47000	1.93000	87.00000	74.00000	88.00000	23.06254	81.34639	9.40000	83.00000
1253	18-10-2025 21:25:57	22.15000	4.47000	1.38000	87.00000	72.00000	88.00000	22.59653	78.59061	9.33333	82.33333
1254	18-10-2025 21:25:57	20.63000	11.68000	1.93000	77.00000	69.00000	80.00000	23.70695	60.48295	11.41333	75.33333
1255	18-10-2025 21:25:57	23.36000	7.49000	1.58000	86.00000	71.00000	90.00000	24.53140	72.22241	10.81000	82.33333
1256	18-10-2025 21:25:57	25.45000	8.35000	1.69000	77.00000	74.00000	86.00000	26.78479	71.83563	11.83000	79.00000
1257	18-10-2025 21:25:57	31.34000	-4.20000	2.00000	66.00000	72.00000	88.00000	31.62018	97.63296	9.71333	75.33333
1258	18-10-2025 21:25:57	27.05000	-0.09000	1.62000	83.00000	67.00000	88.00000	27.05015	90.19063	9.52667	79.33333
1259	18-10-2025 21:25:57	27.04000	5.52000	1.02000	81.00000	73.00000	84.00000	27.59768	78.46206	11.19333	79.33333
1260	18-10-2025 21:25:58	25.34000	1.73000	1.28000	87.00000	67.00000	84.00000	25.39899	86.09439	9.45000	79.33333
1261	18-10-2025 21:25:58	24.92000	2.76000	1.15000	84.00000	76.00000	89.00000	25.07238	83.68000	9.61000	83.00000
1262	18-10-2025 21:25:58	22.86000	2.54000	1.11000	75.00000	59.00000	93.00000	23.00068	83.65981	8.83667	75.66667
1263	18-10-2025 21:25:58	21.09000	3.01000	1.99000	84.00000	54.00000	90.00000	21.30371	81.87750	8.69667	76.00000
1264	18-10-2025 21:25:58	23.95000	3.94000	1.28000	90.00000	81.00000	89.00000	24.27192	80.65798	9.72333	86.66667
1265	18-10-2025 21:25:58	23.35000	4.84000	1.45000	86.00000	80.00000	82.00000	23.84634	78.28954	9.88000	82.66667
1266	18-10-2025 21:25:58	20.95000	6.32000	1.44000	84.00000	74.00000	91.00000	21.88252	73.21298	9.57000	83.00000
1267	18-10-2025 21:25:58	22.21000	4.26000	1.54000	80.00000	78.00000	87.00000	22.61486	79.14222	9.33667	81.66667
1268	18-10-2025 21:25:58	26.69000	1.23000	1.82000	86.00000	71.00000	87.00000	26.71833	87.36141	9.91333	81.33333
1269	18-10-2025 21:25:58	27.13000	-3.04000	1.93000	86.00000	77.00000	95.00000	27.29979	96.39350	8.67333	86.00000
1270	18-10-2025 21:25:58	24.25000	0.71000	1.41000	85.00000	72.00000	93.00000	24.26039	88.32295	8.79000	83.33333
1271	18-10-2025 21:25:58	23.71000	2.30000	2.17000	79.00000	92.00000	95.00000	23.82130	84.45933	9.39333	88.66667
1272	18-10-2025 21:25:58	21.82000	6.51000	1.55000	81.00000	68.00000	86.00000	22.77043	73.38752	9.96000	78.33333
1273	18-10-2025 21:25:58	22.98000	5.91000	0.77000	79.00000	79.00000	89.00000	23.72780	75.57722	9.88667	82.33333
1274	18-10-2025 21:25:58	18.94000	11.28000	0.75000	88.00000	75.00000	87.00000	22.04455	59.22345	10.32333	83.33333
1275	18-10-2025 21:25:58	18.50000	10.23000	0.50000	86.00000	73.00000	90.00000	21.14008	61.05859	9.74333	83.00000
1276	18-10-2025 21:25:58	19.43000	10.03000	0.72000	81.00000	79.00000	88.00000	21.86609	62.69667	10.06000	82.66667
1277	18-10-2025 21:25:58	21.23000	4.93000	0.95000	84.00000	82.00000	91.00000	21.79490	76.92657	9.03667	85.66667
1278	18-10-2025 21:25:58	20.82000	4.47000	0.95000	89.00000	82.00000	87.00000	21.29444	77.88269	8.74667	86.00000
1279	18-10-2025 21:25:58	19.52000	6.65000	1.01000	88.00000	78.00000	94.00000	20.62166	71.18724	9.06000	86.66667
1280	18-10-2025 21:25:58	17.88000	6.18000	0.85000	88.00000	80.00000	95.00000	18.91790	70.93293	8.30333	87.66667
1281	18-10-2025 21:25:58	14.14000	11.02000	0.29000	89.00000	83.00000	90.00000	17.92707	52.06895	8.48333	87.33333
1282	18-10-2025 21:25:58	15.55000	9.42000	0.74000	92.00000	84.00000	89.00000	18.18073	58.79303	8.57000	88.33333
1283	18-10-2025 21:25:58	16.99000	5.62000	0.92000	78.00000	91.00000	94.00000	17.89538	71.69667	7.84333	87.66667
1284	18-10-2025 21:25:58	18.28000	4.00000	1.13000	85.00000	91.00000	95.00000	18.71252	77.65717	7.80333	90.33333
1285	18-10-2025 21:25:58	16.93000	3.01000	1.53000	88.00000	81.00000	85.00000	17.19549	79.91867	7.15667	84.66667
1286	18-10-2025 21:25:58	17.17000	1.84000	1.06000	90.00000	89.00000	91.00000	17.26831	83.88332	6.69000	90.00000
1287	18-10-2025 21:25:58	19.43000	2.02000	1.16000	89.00000	82.00000	95.00000	19.53472	84.06468	7.53667	88.66667
1288	18-10-2025 21:25:58	17.26000	3.29000	0.95000	90.00000	88.00000	95.00000	17.57076	79.20807	7.16667	91.00000
1289	18-10-2025 21:25:58	20.70000	0.50000	1.31000	83.00000	76.00000	93.00000	20.70604	88.61631	7.50333	84.00000
1290	18-10-2025 21:25:58	22.72000	-1.85000	1.69000	89.00000	89.00000	95.00000	22.79519	94.65510	7.52000	91.00000
1291	18-10-2025 21:25:58	20.75000	0.73000	1.09000	88.00000	72.00000	95.00000	20.76284	87.98512	7.52333	85.00000
1292	18-10-2025 21:25:58	21.59000	2.31000	0.62000	89.00000	74.00000	84.00000	21.71323	83.89293	8.17333	82.33333
1293	18-10-2025 21:25:58	20.51000	-0.16000	0.85000	88.00000	75.00000	83.00000	20.51062	90.44696	7.06667	82.00000
