Sample()	SampleTime(Date)	V1/X/E(cm/s)	V2/Y/N(cm/s)	V3/Z/U(cm/s)	Corr1(%)	Corr2(%)	Corr3(%)	Speed(cm/s)	Direction(deg)	MeanVel(cm/s)	MeanCorr(%)
349	17-10-2025 23:14:23	18.02000	3.24000	1.27000	95.00000	90.00000	94.00000	18.30896	79.80711	7.51000	93.00000
350	17-10-2025 23:14:23	18.01000	5.48000	0.77000	97.00000	75.00000	95.00000	18.82526	73.07628	8.08667	89.00000
351	17-10-2025 23:14:23	17.58000	4.75000	0.82000	96.00000	87.00000	95.00000	18.21041	74.88010	7.71667	92.66667
352	17-10-2025 23:14:23	17.87000	5.48000	0.50000	94.00000	92.00000	94.00000	18.69137	72.95136	7.95000	93.33333
353	17-10-2025 23:14:23	17.37000	2.28000	1.27000	95.00000	93.00000	95.00000	17.51900	82.52206	6.97333	94.33333
354	17-10-2025 23:14:23	17.54000	1.76000	1.01000	89.00000	88.00000	95.00000	17.62808	84.27000	6.77000	90.66667
355	17-10-2025 23:14:23	16.51000	3.32000	0.72000	95.00000	86.00000	96.00000	16.84050	78.63002	6.85000	92.33333
356	17-10-2025 23:14:23	16.33000	2.25000	1.53000	91.00000	88.00000	94.00000	16.48428	82.15500	6.70333	91.00000
357	17-10-2025 23:14:23	18.59000	3.20000	1.29000	89.00000	93.00000	85.00000	18.86341	80.23307	7.69333	89.00000
358	17-10-2025 23:14:23	18.49000	7.15000	0.01000	96.00000	91.00000	93.00000	19.82429	68.85874	8.55000	93.33333
359	17-10-2025 23:14:23	21.15000	4.63000	-0.73000	95.00000	89.00000	95.00000	21.65085	77.65203	8.35000	93.00000
360	17-10-2025 23:14:23	20.19000	4.33000	-0.49000	87.00000	74.00000	89.00000	20.64909	77.89555	8.01000	83.33333
361	17-10-2025 23:14:23	19.56000	6.63000	0.95000	93.00000	81.00000	96.00000	20.65310	71.27555	9.04667	90.00000
362	17-10-2025 23:14:23	21.39000	4.96000	1.46000	94.00000	91.00000	97.00000	21.95754	76.94475	9.27000	94.00000
363	17-10-2025 23:14:23	21.46000	4.38000	1.85000	89.00000	93.00000	90.00000	21.90242	78.46433	9.23000	90.66667
364	17-10-2025 23:14:23	21.72000	3.01000	1.34000	92.00000	94.00000	94.00000	21.92757	82.11009	8.69000	93.33333
365	17-10-2025 23:14:23	20.63000	4.05000	1.18000	93.00000	94.00000	91.00000	21.02378	78.89317	8.62000	92.66667
366	17-10-2025 23:14:23	20.87000	4.32000	1.30000	91.00000	90.00000	97.00000	21.31242	78.30518	8.83000	92.66667
367	17-10-2025 23:14:23	21.43000	3.99000	1.00000	94.00000	84.00000	98.00000	21.79828	79.45300	8.80667	92.00000
368	17-10-2025 23:14:23	21.37000	3.54000	-0.10000	98.00000	85.00000	95.00000	21.66122	80.59421	8.27000	92.66667
369	17-10-2025 23:14:23	19.39000	3.91000	-0.65000	93.00000	84.00000	94.00000	19.78030	78.59918	7.55000	90.33333
370	17-10-2025 23:14:23	19.85000	0.79000	-0.79000	97.00000	88.00000	90.00000	19.86571	87.72092	6.61667	91.66667
371	17-10-2025 23:14:23	19.02000	2.41000	-0.88000	94.00000	88.00000	93.00000	19.17208	82.77861	6.85000	91.66667
372	17-10-2025 23:14:23	17.85000	2.80000	0.06000	90.00000	85.00000	96.00000	18.06827	81.08507	6.90333	90.33333
373	17-10-2025 23:14:23	18.98000	3.11000	1.63000	88.00000	90.00000	89.00000	19.23311	80.69440	7.90667	89.00000
374	17-10-2025 23:14:23	20.33000	3.21000	3.07000	83.00000	92.00000	94.00000	20.58186	81.02737	8.87000	89.66667
375	17-10-2025 23:14:23	19.09000	4.34000	3.33000	89.00000	91.00000	98.00000	19.57712	77.19184	8.92000	92.66667
376	17-10-2025 23:14:23	21.22000	2.45000	2.64000	87.00000	94.00000	96.00000	21.36097	83.41396	8.77000	92.33333
377	17-10-2025 23:14:23	21.21000	4.48000	1.48000	91.00000	94.00000	99.00000	21.67797	78.07323	9.05667	94.66667
378	17-10-2025 23:14:23	21.13000	3.53000	1.33000	92.00000	92.00000	94.00000	21.42283	80.51569	8.66333	92.66667
379	17-10-2025 23:14:23	20.35000	4.72000	1.20000	93.00000	91.00000	92.00000	20.89021	76.94165	8.75667	92.00000
380	17-10-2025 23:14:23	19.31000	5.73000	1.16000	93.00000	88.00000	97.00000	20.14222	73.47241	8.73333	92.66667
381	17-10-2025 23:14:24	19.88000	5.03000	0.54000	93.00000	89.00000	95.00000	20.50647	75.80112	8.48333	92.33333
382	17-10-2025 23:14:24	20.10000	5.33000	0.06000	93.00000	87.00000	97.00000	20.79468	75.14845	8.49667	92.33333
383	17-10-2025 23:14:24	20.31000	4.13000	0.65000	96.00000	89.00000	98.00000	20.72566	78.50573	8.36333	94.33333
384	17-10-2025 23:14:24	20.77000	3.47000	0.32000	95.00000	78.00000	95.00000	21.05787	80.51531	8.18667	89.33333
385	17-10-2025 23:14:24	21.39000	3.85000	-0.65000	89.00000	82.00000	95.00000	21.73372	79.79655	8.19667	88.66667
386	17-10-2025 23:14:24	21.11000	4.46000	-1.05000	94.00000	86.00000	96.00000	21.57600	78.07031	8.17333	92.00000
387	17-10-2025 23:14:24	19.60000	4.13000	-0.52000	90.00000	90.00000	91.00000	20.03040	78.10103	7.73667	90.33333
388	17-10-2025 23:14:24	19.87000	2.38000	0.56000	94.00000	89.00000	94.00000	20.01203	83.16973	7.60333	92.33333
389	17-10-2025 23:14:24	20.20000	1.61000	0.27000	95.00000	89.00000	90.00000	20.26406	85.44299	7.36000	91.33333
390	17-10-2025 23:14:24	19.09000	2.67000	0.03000	96.00000	88.00000	95.00000	19.27581	82.03804	7.26333	93.00000
391	17-10-2025 23:14:24	19.58000	1.95000	-0.61000	92.00000	78.00000	94.00000	19.67686	84.31259	6.97333	88.00000
392	17-10-2025 23:14:24	18.40000	3.17000	-0.23000	87.00000	85.00000	94.00000	18.67107	80.22489	7.11333	88.66667
393	17-10-2025 23:14:24	17.47000	3.86000	-0.65000	93.00000	80.00000	95.00000	17.89135	77.54066	6.89333	89.33333
394	17-10-2025 23:14:24	16.00000	4.29000	-0.93000	94.00000	75.00000	95.00000	16.56515	74.99060	6.45333	88.00000
395	17-10-2025 23:14:24	16.38000	0.51000	0.32000	91.00000	81.00000	95.00000	16.38794	88.21664	5.73667	89.00000
396	17-10-2025 23:14:24	16.12000	1.11000	0.49000	98.00000	86.00000	96.00000	16.15817	86.06091	5.90667	93.33333
397	17-10-2025 23:14:24	16.48000	1.85000	0.46000	95.00000	86.00000	94.00000	16.58351	83.59495	6.26333	91.66667
398	17-10-2025 23:14:24	17.41000	2.58000	0.19000	92.00000	84.00000	97.00000	17.60013	81.57065	6.72667	91.00000
399	17-10-2025 23:14:24	16.56000	3.67000	-0.38000	96.00000	94.00000	95.00000	16.96180	77.50417	6.61667	95.00000
400	17-10-2025 23:14:24	17.79000	3.54000	0.04000	78.00000	90.00000	88.00000	18.13879	78.74582	7.12333	85.33333
401	17-10-2025 23:14:24	17.06000	0.75000	0.69000	92.00000	91.00000	96.00000	17.07648	87.48276	6.16667	93.00000
402	17-10-2025 23:14:24	17.61000	0.31000	0.63000	93.00000	86.00000	95.00000	17.61273	88.99149	6.18333	91.33333
403	17-10-2025 23:14:24	17.25000	1.51000	-0.08000	94.00000	90.00000	92.00000	17.31596	84.99730	6.22667	92.00000
404	17-10-2025 23:14:24	16.21000	4.44000	-0.45000	92.00000	85.00000	96.00000	16.80707	74.68209	6.73333	91.00000
405	17-10-2025 23:14:24	15.98000	3.89000	0.02000	96.00000	88.00000	89.00000	16.44666	76.31863	6.63000	91.00000
406	17-10-2025 23:14:24	17.14000	0.20000	0.58000	94.00000	96.00000	93.00000	17.14117	89.33147	5.97333	94.33333
407	17-10-2025 23:14:24	16.41000	2.15000	0.66000	97.00000	91.00000	98.00000	16.55025	82.53576	6.40667	95.33333
408	17-10-2025 23:14:24	16.39000	1.75000	0.48000	95.00000	92.00000	97.00000	16.48316	83.90548	6.20667	94.66667
409	17-10-2025 23:14:24	17.20000	0.52000	0.51000	95.00000	91.00000	96.00000	17.20786	88.26833	6.07667	94.00000
410	17-10-2025 23:14:24	17.86000	1.89000	0.13000	90.00000	92.00000	94.00000	17.95972	83.95927	6.62667	92.00000
411	17-10-2025 23:14:24	17.33000	0.46000	0.80000	89.00000	92.00000	87.00000	17.33610	88.47952	6.19667	89.33333
412	17-10-2025 23:14:24	18.20000	0.03000	0.55000	95.00000	89.00000	96.00000	18.20002	89.90556	6.26000	93.33333
413	17-10-2025 23:14:24	15.74000	2.73000	0.40000	93.00000	91.00000	96.00000	15.97500	80.16031	6.29000	93.33333
414	17-10-2025 23:14:24	16.52000	3.12000	-0.03000	94.00000	93.00000	97.00000	16.81204	79.30498	6.53667	94.66667
415	17-10-2025 23:14:24	16.32000	7.50000	0.19000	93.00000	82.00000	98.00000	17.96086	65.31844	8.00333	91.00000
416	17-10-2025 23:14:24	16.93000	6.15000	0.60000	89.00000	84.00000	91.00000	18.01242	70.03592	7.89333	88.00000
417	17-10-2025 23:14:24	17.27000	6.77000	0.85000	93.00000	73.00000	96.00000	18.54955	68.59436	8.29667	87.33333
418	17-10-2025 23:14:24	17.47000	6.04000	1.52000	87.00000	84.00000	94.00000	18.48466	70.92791	8.34333	88.33333
419	17-10-2025 23:14:24	18.72000	2.06000	2.43000	89.00000	82.00000	97.00000	18.83300	83.72028	7.73667	89.33333
420	17-10-2025 23:14:24	20.55000	2.53000	2.60000	89.00000	89.00000	97.00000	20.70515	82.98139	8.56000	91.66667
421	17-10-2025 23:14:25	20.59000	3.55000	2.08000	84.00000	93.00000	96.00000	20.89379	80.21759	8.74000	91.00000
422	17-10-2025 23:14:25	21.01000	3.27000	1.33000	92.00000	92.00000	92.00000	21.26295	81.15345	8.53667	92.00000
423	17-10-2025 23:14:25	21.21000	2.89000	0.64000	88.00000	94.00000	92.00000	21.40599	82.24086	8.24667	91.33333
424	17-10-2025 23:14:25	20.74000	2.06000	-0.24000	95.00000	90.00000	97.00000	20.84205	84.32770	7.52000	94.00000
425	17-10-2025 23:14:25	20.41000	0.11000	-1.86000	91.00000	89.00000	94.00000	20.41030	89.69121	6.22000	91.33333
426	17-10-2025 23:14:25	20.60000	2.79000	-2.60000	95.00000	76.00000	92.00000	20.78808	82.28697	6.93000	87.66667
427	17-10-2025 23:14:25	21.45000	3.76000	-0.69000	90.00000	80.00000	90.00000	21.77705	80.05756	8.17333	86.66667
428	17-10-2025 23:14:25	23.44000	0.29000	1.13000	89.00000	81.00000	93.00000	23.44179	89.29117	8.28667	87.66667
429	17-10-2025 23:14:25	22.29000	0.08000	-0.10000	93.00000	91.00000	94.00000	22.29014	89.79436	7.42333	92.66667
430	17-10-2025 23:14:25	22.07000	4.49000	0.05000	92.00000	86.00000	95.00000	22.52210	78.50048	8.87000	91.00000
431	17-10-2025 23:14:25	25.26000	1.74000	0.08000	93.00000	90.00000	97.00000	25.31986	86.05948	9.02667	93.33333
432	17-10-2025 23:14:25	23.83000	0.55000	0.27000	92.00000	88.00000	93.00000	23.83635	88.67784	8.21667	91.00000
433	17-10-2025 23:14:25	23.76000	0.95000	-0.85000	87.00000	82.00000	90.00000	23.77898	87.71035	7.95333	86.33333
434	17-10-2025 23:14:25	23.27000	1.25000	-1.16000	91.00000	86.00000	90.00000	23.30355	86.92518	7.78667	89.00000
435	17-10-2025 23:14:25	23.08000	2.28000	-1.06000	91.00000	73.00000	90.00000	23.19234	84.35824	8.10000	84.66667
436	17-10-2025 23:14:25	21.97000	1.86000	-0.53000	92.00000	81.00000	92.00000	22.04859	85.16083	7.76667	88.33333
437	17-10-2025 23:14:25	24.80000	-0.28000	-0.02000	86.00000	80.00000	93.00000	24.80158	90.64686	8.16667	86.33333
438	17-10-2025 23:14:25	22.16000	-1.24000	0.00000	88.00000	91.00000	92.00000	22.19467	93.20274	6.97333	90.33333
439	17-10-2025 23:14:25	23.00000	-2.16000	1.37000	87.00000	82.00000	91.00000	23.10120	95.36509	7.40333	86.66667
440	17-10-2025 23:14:25	23.95000	-2.13000	2.13000	87.00000	89.00000	91.00000	24.04453	95.08224	7.98333	89.00000
441	17-10-2025 23:14:25	23.83000	-0.18000	2.18000	90.00000	91.00000	95.00000	23.83068	90.43278	8.61000	92.00000
442	17-10-2025 23:14:25	24.24000	1.67000	1.43000	90.00000	87.00000	96.00000	24.29746	86.05887	9.11333	91.00000
443	17-10-2025 23:14:25	24.19000	1.42000	2.58000	90.00000	90.00000	94.00000	24.23164	86.64048	9.39667	91.33333
444	17-10-2025 23:14:25	21.90000	3.33000	3.56000	89.00000	89.00000	97.00000	22.15172	81.35413	9.59667	91.66667
445	17-10-2025 23:14:25	23.36000	4.71000	2.84000	89.00000	88.00000	96.00000	23.83010	78.60048	10.30333	91.00000
446	17-10-2025 23:14:25	24.08000	1.81000	2.16000	90.00000	97.00000	94.00000	24.14793	85.70138	9.35000	93.66667
447	17-10-2025 23:14:25	23.05000	1.53000	2.53000	92.00000	92.00000	97.00000	23.10072	86.20242	9.03667	93.66667
448	17-10-2025 23:14:25	23.28000	1.27000	2.55000	89.00000	96.00000	97.00000	23.31462	86.87742	9.03333	94.00000
449	17-10-2025 23:14:25	21.49000	1.42000	2.69000	87.00000	90.00000	98.00000	21.53686	86.21955	8.53333	91.66667
450	17-10-2025 23:14:25	21.41000	2.47000	2.25000	92.00000	88.00000	96.00000	21.55201	83.41907	8.71000	92.00000
451	17-10-2025 23:14:25	20.43000	3.95000	2.65000	90.00000	87.00000	92.00000	20.80835	79.05727	9.01000	89.66667
452	17-10-2025 23:14:25	20.31000	3.41000	2.42000	92.00000	79.00000	94.00000	20.59428	80.46907	8.71333	88.33333
453	17-10-2025 23:14:25	20.78000	3.58000	2.55000	90.00000	86.00000	94.00000	21.08613	80.22498	8.97000	90.00000
454	17-10-2025 23:14:25	21.42000	1.77000	2.54000	90.00000	92.00000	96.00000	21.49301	85.27621	8.57667	92.66667
455	17-10-2025 23:14:25	22.77000	3.90000	2.08000	91.00000	85.00000	96.00000	23.10158	80.28080	9.58333	90.66667
456	17-10-2025 23:14:25	19.81000	3.18000	1.65000	86.00000	91.00000	95.00000	20.06361	80.88040	8.21333	90.66667
457	17-10-2025 23:14:25	20.68000	5.09000	1.72000	90.00000	89.00000	95.00000	21.29719	76.17255	9.16333	91.33333
458	17-10-2025 23:14:25	21.26000	3.63000	1.08000	95.00000	89.00000	96.00000	21.56767	80.31057	8.65667	93.33333
459	17-10-2025 23:14:25	22.27000	3.46000	0.03000	94.00000	85.00000	95.00000	22.53718	81.16879	8.58667	91.33333
460	17-10-2025 23:14:25	21.66000	4.13000	0.39000	94.00000	76.00000	90.00000	22.05023	79.20476	8.72667	86.66667
461	17-10-2025 23:14:26	21.29000	2.65000	1.25000	83.00000	91.00000	89.00000	21.45429	82.90480	8.39667	87.66667
462	17-10-2025 23:14:26	20.24000	1.36000	0.97000	84.00000	93.00000	95.00000	20.28564	86.15586	7.52333	90.66667
463	17-10-2025 23:14:26	20.25000	2.88000	1.03000	93.00000	83.00000	94.00000	20.45377	81.90555	8.05333	90.00000
464	17-10-2025 23:14:26	20.21000	0.66000	0.33000	93.00000	89.00000	93.00000	20.22077	88.12955	7.06667	91.66667
465	17-10-2025 23:14:26	20.07000	1.84000	-0.08000	94.00000	74.00000	93.00000	20.15417	84.76182	7.27667	87.00000
466	17-10-2025 23:14:26	20.75000	2.38000	-0.30000	91.00000	81.00000	86.00000	20.88605	83.45684	7.61000	86.00000
467	17-10-2025 23:14:26	21.02000	0.00000	0.65000	90.00000	85.00000	96.00000	21.02000	90.00000	7.22333	90.33333
468	17-10-2025 23:14:26	22.05000	-2.48000	0.01000	94.00000	87.00000	95.00000	22.18903	96.41718	6.52667	92.00000
469	17-10-2025 23:14:26	21.30000	-1.12000	0.16000	96.00000	89.00000	95.00000	21.32943	93.00996	6.78000	93.33333
470	17-10-2025 23:14:26	19.73000	1.08000	0.31000	94.00000	79.00000	94.00000	19.75954	86.86681	7.04000	89.00000
471	17-10-2025 23:14:26	19.06000	0.86000	1.64000	90.00000	90.00000	98.00000	19.07939	87.41653	7.18667	92.66667
472	17-10-2025 23:14:26	20.71000	0.53000	1.55000	94.00000	90.00000	96.00000	20.71678	88.53404	7.59667	93.33333
473	17-10-2025 23:14:26	20.40000	2.24000	1.65000	94.00000	89.00000	97.00000	20.52261	83.73380	8.09667	93.33333
474	17-10-2025 23:14:26	22.35000	1.93000	3.05000	89.00000	83.00000	92.00000	22.43318	85.06455	9.11000	88.00000
475	17-10-2025 23:14:26	20.89000	2.13000	2.68000	93.00000	84.00000	96.00000	20.99831	84.17809	8.56667	91.00000
476	17-10-2025 23:14:26	21.15000	1.97000	3.15000	89.00000	91.00000	92.00000	21.24155	84.67858	8.75667	90.66667
477	17-10-2025 23:14:26	20.33000	0.65000	3.10000	94.00000	89.00000	97.00000	20.34039	88.16874	8.02667	93.33333
478	17-10-2025 23:14:26	19.61000	2.42000	2.97000	91.00000	87.00000	97.00000	19.75876	82.96490	8.33333	91.66667
479	17-10-2025 23:14:26	19.50000	3.29000	2.59000	88.00000	81.00000	93.00000	19.77559	80.42336	8.46000	87.33333
480	17-10-2025 23:14:26	19.01000	3.85000	1.55000	88.00000	81.00000	94.00000	19.39594	78.55103	8.13667	87.66667
481	17-10-2025 23:14:26	21.02000	3.25000	1.74000	91.00000	89.00000	97.00000	21.26976	81.21083	8.67000	92.33333
482	17-10-2025 23:14:26	21.04000	1.75000	2.07000	91.00000	89.00000	97.00000	21.11265	85.24537	8.28667	92.33333
483	17-10-2025 23:14:26	21.43000	1.11000	2.01000	92.00000	87.00000	97.00000	21.45873	87.03493	8.18333	92.00000
484	17-10-2025 23:14:26	20.47000	0.89000	1.90000	93.00000	92.00000	97.00000	20.48934	87.51045	7.75333	94.00000
485	17-10-2025 23:14:26	19.38000	0.59000	2.39000	91.00000	93.00000	98.00000	19.38898	88.25624	7.45333	94.00000
486	17-10-2025 23:14:26	20.14000	0.17000	2.79000	92.00000	92.00000	98.00000	20.14072	89.51638	7.70000	94.00000
487	17-10-2025 23:14:26	20.08000	2.87000	1.53000	92.00000	77.00000	96.00000	20.28407	81.86590	8.16000	88.33333
488	17-10-2025 23:14:26	18.18000	3.51000	2.82000	90.00000	78.00000	92.00000	18.51574	79.07240	8.17000	86.66667
489	17-10-2025 23:14:26	19.78000	1.85000	2.68000	88.00000	90.00000	97.00000	19.86633	84.65674	8.10333	91.66667
490	17-10-2025 23:14:26	19.96000	2.91000	2.69000	89.00000	82.00000	96.00000	20.17101	81.70520	8.52000	89.00000
491	17-10-2025 23:14:26	21.41000	2.14000	4.11000	90.00000	87.00000	97.00000	21.51668	84.29206	9.22000	91.33333
492	17-10-2025 23:14:26	20.90000	2.29000	4.33000	88.00000	91.00000	96.00000	21.02508	83.74708	9.17333	91.66667
493	17-10-2025 23:14:26	20.65000	5.00000	4.78000	90.00000	92.00000	97.00000	21.24671	76.38889	10.14333	93.00000
494	17-10-2025 23:14:26	20.03000	3.78000	4.12000	85.00000	85.00000	97.00000	20.38355	79.31300	9.31000	89.00000
495	17-10-2025 23:14:26	20.67000	4.32000	4.11000	91.00000	85.00000	97.00000	21.11661	78.19519	9.70000	91.00000
496	17-10-2025 23:14:26	20.59000	3.34000	3.80000	86.00000	91.00000	97.00000	20.85914	80.78604	9.24333	91.33333
497	17-10-2025 23:14:26	19.99000	3.32000	3.29000	91.00000	87.00000	96.00000	20.26382	80.57022	8.86667	91.33333
498	17-10-2025 23:14:26	18.78000	6.04000	2.86000	93.00000	69.00000	97.00000	19.72739	72.17124	9.22667	86.33333
499	17-10-2025 23:14:26	18.73000	2.73000	2.87000	94.00000	88.00000	97.00000	18.92791	81.70722	8.11000	93.00000
500	17-10-2025 23:14:26	19.04000	3.20000	3.23000	83.00000	89.00000	95.00000	19.30704	80.45962	8.49000	89.00000
501	17-10-2025 23:14:27	20.86000	2.72000	3.86000	82.00000	92.00000	96.00000	21.03659	82.57094	9.14667	90.00000
502	17-10-2025 23:14:27	19.79000	2.40000	4.09000	94.00000	79.00000	94.00000	19.93500	83.08531	8.76000	89.00000
503	17-10-2025 23:14:27	19.62000	2.69000	4.31000	91.00000	75.00000	96.00000	19.80355	82.19314	8.87333	87.33333
504	17-10-2025 23:14:27	20.46000	0.82000	4.13000	89.00000	90.00000	96.00000	20.47643	87.70492	8.47000	91.66667
505	17-10-2025 23:14:27	20.71000	-0.41000	3.29000	83.00000	91.00000	93.00000	20.71406	91.13415	7.86333	89.00000
506	17-10-2025 23:14:27	19.90000	3.63000	2.67000	88.00000	80.00000	96.00000	20.22837	79.66222	8.73333	88.00000
507	17-10-2025 23:14:27	19.93000	2.29000	3.23000	91.00000	93.00000	95.00000	20.06113	83.44534	8.48333	93.00000
508	17-10-2025 23:14:27	19.37000	0.02000	3.35000	84.00000	79.00000	97.00000	19.37001	89.94084	7.58000	86.66667
509	17-10-2025 23:14:27	19.89000	-0.75000	3.41000	90.00000	86.00000	96.00000	19.90414	92.15945	7.51667	90.66667
510	17-10-2025 23:14:27	20.04000	-1.73000	2.85000	92.00000	86.00000	97.00000	20.11453	94.93396	7.05333	91.66667
511	17-10-2025 23:14:27	20.24000	-2.93000	1.77000	92.00000	93.00000	96.00000	20.45098	98.23708	6.36000	93.66667
512	17-10-2025 23:14:27	19.83000	0.39000	0.53000	93.00000	89.00000	98.00000	19.83384	88.87330	6.91667	93.33333
513	17-10-2025 23:14:27	21.06000	-0.39000	-0.05000	92.00000	91.00000	96.00000	21.06361	91.06091	6.87333	93.00000
514	17-10-2025 23:14:27	20.89000	0.99000	0.22000	93.00000	84.00000	98.00000	20.91345	87.28672	7.36667	91.66667
515	17-10-2025 23:14:27	20.93000	0.36000	0.06000	95.00000	86.00000	95.00000	20.93310	89.01460	7.11667	92.00000
516	17-10-2025 23:14:27	22.45000	1.74000	0.44000	88.00000	88.00000	95.00000	22.51733	85.56812	8.21000	90.33333
517	17-10-2025 23:14:27	21.24000	2.85000	0.34000	91.00000	77.00000	98.00000	21.43036	82.35765	8.14333	88.66667
518	17-10-2025 23:14:27	20.45000	2.37000	1.05000	91.00000	84.00000	94.00000	20.58687	83.38934	7.95667	89.66667
519	17-10-2025 23:14:27	18.66000	2.93000	1.06000	94.00000	89.00000	96.00000	18.88863	81.07626	7.55000	93.00000
520	17-10-2025 23:14:27	21.69000	2.69000	1.10000	87.00000	81.00000	96.00000	21.85617	82.93026	8.49333	88.00000
521	17-10-2025 23:14:27	21.00000	2.93000	1.96000	88.00000	94.00000	96.00000	21.20342	82.05715	8.63000	92.66667
522	17-10-2025 23:14:27	20.15000	3.60000	2.01000	85.00000	85.00000	93.00000	20.46906	79.87041	8.58667	87.66667
523	17-10-2025 23:14:27	20.29000	6.42000	1.12000	92.00000	83.00000	94.00000	21.28146	72.44200	9.27667	89.66667
524	17-10-2025 23:14:27	21.55000	3.82000	1.39000	94.00000	79.00000	97.00000	21.88595	79.94804	8.92000	90.00000
525	17-10-2025 23:14:27	22.26000	5.17000	1.41000	92.00000	89.00000	98.00000	22.85249	76.92458	9.61333	93.00000
526	17-10-2025 23:14:27	20.99000	3.48000	1.36000	89.00000	90.00000	96.00000	21.27653	80.58638	8.61000	91.66667
527	17-10-2025 23:14:27	20.39000	2.18000	1.49000	92.00000	89.00000	95.00000	20.50621	83.89739	8.02000	92.00000
528	17-10-2025 23:14:27	20.39000	3.23000	1.29000	94.00000	91.00000	97.00000	20.64425	80.99852	8.30333	94.00000
