Sample()	SampleTime(Date)	V1/X/E(cm/s)	V2/Y/N(cm/s)	V3/Z/U(cm/s)	Corr1(%)	Corr2(%)	Corr3(%)	Speed(cm/s)	Direction(deg)	MeanVel(cm/s)	MeanCorr(%)
107	17-10-2025 18:47:36	17.80000	3.80000	2.58000	80.00000	44.00000	81.00000	18.20110	77.94922	8.06000	68.33333
108	17-10-2025 18:47:36	23.63000	0.10000	1.36000	78.00000	56.00000	73.00000	23.63021	89.75753	8.36333	69.00000
109	17-10-2025 18:47:36	23.45000	2.10000	1.02000	76.00000	44.00000	81.00000	23.54384	84.88269	8.85667	67.00000
110	17-10-2025 18:47:36	21.10000	8.00000	0.71000	80.00000	68.00000	81.00000	22.56568	69.23593	9.93667	76.33333
111	17-10-2025 18:47:36	20.17000	7.82000	0.34000	80.00000	64.00000	88.00000	21.63288	68.80846	9.44333	77.33333
112	17-10-2025 18:47:36	21.12000	9.32000	-0.38000	84.00000	58.00000	79.00000	23.08499	66.18871	10.02000	73.66667
113	17-10-2025 18:47:36	24.18000	5.14000	1.35000	75.00000	70.00000	81.00000	24.72027	77.99913	10.22333	75.33333
114	17-10-2025 18:47:36	24.10000	-1.08000	2.28000	81.00000	41.00000	79.00000	24.12419	92.56590	8.43333	67.00000
115	17-10-2025 18:47:36	20.45000	2.67000	1.14000	86.00000	66.00000	90.00000	20.62356	82.56141	8.08667	80.66667
116	17-10-2025 18:47:36	22.85000	0.35000	0.52000	84.00000	48.00000	95.00000	22.85268	89.12245	7.90667	75.66667
117	17-10-2025 18:47:36	20.74000	2.89000	0.80000	88.00000	63.00000	90.00000	20.94038	82.06724	8.14333	80.33333
118	17-10-2025 18:47:36	24.07000	5.02000	-0.64000	80.00000	53.00000	85.00000	24.58791	78.21935	9.48333	72.66667
119	17-10-2025 18:47:36	21.86000	5.10000	-0.31000	85.00000	44.00000	82.00000	22.44704	76.86764	8.88333	70.33333
120	17-10-2025 18:47:36	21.36000	5.99000	-1.28000	88.00000	69.00000	86.00000	22.18400	74.33487	8.69000	81.00000
121	17-10-2025 18:47:36	20.23000	7.75000	-2.29000	91.00000	33.00000	88.00000	21.66369	69.03844	8.56333	70.66667
122	17-10-2025 18:47:36	18.98000	4.56000	-2.09000	88.00000	29.00000	83.00000	19.52009	76.49057	7.15000	66.66667
123	17-10-2025 18:47:36	18.75000	9.59000	-2.17000	93.00000	38.00000	92.00000	21.06017	62.91177	8.72333	74.33333
124	17-10-2025 18:47:36	17.02000	10.97000	-2.68000	93.00000	52.00000	85.00000	20.24898	57.19677	8.43667	76.66667
125	17-10-2025 18:47:36	17.42000	9.17000	-3.22000	92.00000	51.00000	90.00000	19.68617	62.23739	7.79000	77.66667
126	17-10-2025 18:47:36	17.29000	10.72000	-3.51000	92.00000	58.00000	86.00000	20.34361	58.20061	8.16667	78.66667
127	17-10-2025 18:47:36	15.04000	10.19000	-3.36000	91.00000	46.00000	82.00000	18.16694	55.88132	7.29000	73.00000
128	17-10-2025 18:47:36	19.07000	8.96000	-3.64000	86.00000	50.00000	88.00000	21.07004	64.83361	8.13000	74.66667
129	17-10-2025 18:47:36	18.15000	11.57000	-3.51000	88.00000	60.00000	80.00000	21.52411	57.48389	8.73667	76.00000
130	17-10-2025 18:47:36	18.22000	10.42000	-2.83000	84.00000	52.00000	79.00000	20.98916	60.23480	8.60333	71.66667
131	17-10-2025 18:47:36	22.31000	1.01000	0.81000	60.00000	33.00000	76.00000	22.33285	87.40792	8.04333	56.33333
132	17-10-2025 18:47:36	18.76000	1.72000	0.67000	83.00000	48.00000	83.00000	18.83868	84.76151	7.05000	71.33333
133	17-10-2025 18:47:36	20.43000	1.52000	-1.48000	86.00000	54.00000	90.00000	20.48647	85.74501	6.82333	76.66667
134	17-10-2025 18:47:36	17.55000	6.68000	-1.82000	91.00000	52.00000	96.00000	18.77831	69.16184	7.47000	79.66667
135	17-10-2025 18:47:36	17.63000	6.39000	-2.07000	94.00000	44.00000	90.00000	18.75231	70.07693	7.31667	76.00000
136	17-10-2025 18:47:36	18.01000	5.46000	-1.92000	84.00000	68.00000	89.00000	18.81945	73.13454	7.18333	80.33333
137	17-10-2025 18:47:36	17.56000	6.93000	-1.88000	86.00000	62.00000	85.00000	18.87799	68.46348	7.53667	77.66667
138	17-10-2025 18:47:36	20.39000	1.75000	-1.34000	81.00000	66.00000	85.00000	20.46496	85.09453	6.93333	77.33333
139	17-10-2025 18:47:36	22.99000	-2.01000	-1.67000	82.00000	53.00000	90.00000	23.07770	94.99663	6.43667	75.00000
140	17-10-2025 18:47:36	17.35000	5.46000	-2.41000	94.00000	41.00000	93.00000	18.18885	72.53135	6.80000	76.00000
141	17-10-2025 18:47:37	21.26000	2.93000	-2.40000	89.00000	59.00000	89.00000	21.46095	82.15307	7.26333	79.00000
142	17-10-2025 18:47:37	20.74000	1.78000	-3.51000	89.00000	51.00000	90.00000	20.81624	85.09464	6.33667	76.66667
143	17-10-2025 18:47:37	18.69000	6.05000	-2.43000	95.00000	62.00000	91.00000	19.64481	72.06310	7.43667	82.66667
144	17-10-2025 18:47:37	19.52000	5.96000	-1.92000	91.00000	39.00000	85.00000	20.40961	73.02111	7.85333	71.66667
145	17-10-2025 18:47:37	19.52000	7.91000	-0.43000	84.00000	75.00000	89.00000	21.06178	67.94096	9.00000	82.66667
146	17-10-2025 18:47:37	19.73000	4.65000	0.93000	87.00000	52.00000	90.00000	20.27056	76.73844	8.43667	76.33333
147	17-10-2025 18:47:37	18.50000	7.23000	1.56000	97.00000	58.00000	94.00000	19.86260	68.65390	9.09667	83.00000
148	17-10-2025 18:47:37	18.21000	5.64000	1.23000	85.00000	54.00000	94.00000	19.06341	72.79120	8.36000	77.66667
149	17-10-2025 18:47:37	16.22000	7.05000	0.59000	92.00000	60.00000	94.00000	17.68590	66.50789	7.95333	82.00000
150	17-10-2025 18:47:37	19.50000	3.57000	-1.31000	94.00000	52.00000	87.00000	19.82410	79.62536	7.25333	77.66667
151	17-10-2025 18:47:37	20.09000	5.58000	-2.72000	89.00000	57.00000	94.00000	20.85053	74.47736	7.65000	80.00000
152	17-10-2025 18:47:37	20.05000	8.21000	-1.31000	84.00000	47.00000	86.00000	21.66579	67.73206	8.98333	72.33333
153	17-10-2025 18:47:37	20.64000	6.56000	-1.39000	91.00000	45.00000	91.00000	21.65741	72.36821	8.60333	75.66667
154	17-10-2025 18:47:37	19.28000	8.09000	-3.11000	90.00000	57.00000	88.00000	20.90853	67.23680	8.08667	78.33333
155	17-10-2025 18:47:37	18.99000	6.50000	-3.23000	95.00000	55.00000	92.00000	20.07162	71.10467	7.42000	80.66667
156	17-10-2025 18:47:37	17.49000	9.27000	-2.42000	89.00000	52.00000	90.00000	19.79477	62.07564	8.11333	77.00000
157	17-10-2025 18:47:37	16.24000	8.34000	-0.63000	83.00000	34.00000	91.00000	18.25632	62.81738	7.98333	69.33333
158	17-10-2025 18:47:37	21.79000	5.30000	-0.89000	87.00000	38.00000	91.00000	22.42530	76.32936	8.73333	72.00000
159	17-10-2025 18:47:37	19.48000	3.25000	0.65000	88.00000	54.00000	81.00000	19.74925	80.52814	7.79333	74.33333
160	17-10-2025 18:47:37	16.81000	10.21000	0.67000	89.00000	45.00000	90.00000	19.66775	58.72649	9.23000	74.66667
161	17-10-2025 18:47:37	18.23000	10.22000	1.36000	89.00000	63.00000	94.00000	20.89931	60.72438	9.93667	82.00000
162	17-10-2025 18:47:37	21.86000	-0.18000	0.02000	80.00000	51.00000	92.00000	21.86074	90.47178	7.23333	74.33333
163	17-10-2025 18:47:37	21.17000	2.67000	0.31000	89.00000	40.00000	90.00000	21.33771	82.81170	8.05000	73.00000
164	17-10-2025 18:47:37	20.14000	4.21000	-2.24000	90.00000	55.00000	91.00000	20.57532	78.19309	7.37000	78.66667
165	17-10-2025 18:47:37	22.55000	4.48000	-2.50000	92.00000	72.00000	93.00000	22.99071	78.76338	8.17667	85.66667
166	17-10-2025 18:47:37	21.12000	6.89000	-2.75000	95.00000	59.00000	91.00000	22.21546	71.93207	8.42000	81.66667
167	17-10-2025 18:47:37	19.63000	6.75000	-3.90000	89.00000	34.00000	91.00000	20.75812	71.02388	7.49333	71.33333
168	17-10-2025 18:47:37	20.81000	8.40000	-3.85000	94.00000	56.00000	91.00000	22.44139	68.01843	8.45333	80.33333
169	17-10-2025 18:47:37	23.26000	5.15000	-4.07000	91.00000	52.00000	83.00000	23.82331	77.51554	8.11333	75.33333
170	17-10-2025 18:47:37	23.08000	4.53000	-2.78000	90.00000	60.00000	92.00000	23.52036	78.89550	8.27667	80.66667
171	17-10-2025 18:47:37	23.76000	7.48000	-2.36000	90.00000	52.00000	88.00000	24.90960	72.52523	9.62667	76.66667
172	17-10-2025 18:47:37	24.41000	3.74000	-1.76000	92.00000	63.00000	91.00000	24.69485	81.28912	8.79667	82.00000
173	17-10-2025 18:47:37	22.32000	7.13000	-1.89000	93.00000	40.00000	91.00000	23.43116	72.28421	9.18667	74.66667
174	17-10-2025 18:47:37	24.99000	2.20000	-3.77000	94.00000	52.00000	84.00000	25.08665	84.96892	7.80667	76.66667
175	17-10-2025 18:47:37	21.16000	7.00000	-2.97000	90.00000	57.00000	90.00000	22.28779	71.69512	8.39667	79.00000
176	17-10-2025 18:47:37	22.66000	4.83000	-2.82000	94.00000	25.00000	92.00000	23.16904	77.96742	8.22333	70.33333
177	17-10-2025 18:47:37	21.12000	9.85000	-0.96000	92.00000	45.00000	90.00000	23.30401	64.99647	10.00333	75.66667
178	17-10-2025 18:47:37	21.58000	10.18000	-0.18000	80.00000	53.00000	91.00000	23.86061	64.74520	10.52667	74.66667
179	17-10-2025 18:47:37	22.17000	1.77000	1.06000	86.00000	56.00000	90.00000	22.24054	85.43532	8.33333	77.33333
180	17-10-2025 18:47:37	22.43000	0.94000	1.55000	87.00000	45.00000	96.00000	22.44969	87.60024	8.30667	76.00000
181	17-10-2025 18:47:38	21.97000	3.03000	2.63000	91.00000	42.00000	96.00000	22.17796	82.14757	9.21000	76.33333
182	17-10-2025 18:47:38	21.71000	2.50000	1.93000	79.00000	28.00000	96.00000	21.85347	83.43108	8.71333	67.66667
183	17-10-2025 18:47:38	20.36000	1.58000	1.01000	82.00000	48.00000	93.00000	20.42121	85.56256	7.65000	74.33333
184	17-10-2025 18:47:38	19.62000	1.70000	0.99000	87.00000	41.00000	96.00000	19.69351	85.04790	7.43667	74.66667
185	17-10-2025 18:47:38	22.56000	-1.51000	1.08000	90.00000	26.00000	94.00000	22.61048	93.82925	7.37667	70.00000
186	17-10-2025 18:47:38	20.83000	-1.33000	0.71000	82.00000	61.00000	93.00000	20.87242	93.65339	6.73667	78.66667
187	17-10-2025 18:47:38	17.81000	2.06000	-1.64000	87.00000	65.00000	91.00000	17.92874	83.40218	6.07667	81.00000
188	17-10-2025 18:47:38	19.04000	2.29000	-1.61000	87.00000	49.00000	87.00000	19.17722	83.14180	6.57333	74.33333
189	17-10-2025 18:47:38	19.53000	1.34000	0.10000	80.00000	57.00000	89.00000	19.57592	86.07495	6.99000	75.33333
190	17-10-2025 18:47:38	21.45000	-2.04000	0.87000	84.00000	48.00000	91.00000	21.54679	95.43277	6.76000	74.33333
191	17-10-2025 18:47:38	21.93000	-2.57000	1.14000	76.00000	45.00000	75.00000	22.08008	96.68407	6.83333	65.33333
192	17-10-2025 18:47:38	18.57000	0.06000	-0.88000	79.00000	32.00000	91.00000	18.57010	89.81488	5.91667	67.33333
193	17-10-2025 18:47:38	16.17000	3.89000	-0.63000	91.00000	62.00000	94.00000	16.63133	76.47345	6.47667	82.33333
194	17-10-2025 18:47:38	15.45000	2.64000	-0.45000	92.00000	50.00000	86.00000	15.67393	80.30330	5.88000	76.00000
195	17-10-2025 18:47:38	14.19000	6.22000	-0.31000	89.00000	58.00000	92.00000	15.49337	66.33039	6.70000	79.66667
196	17-10-2025 18:47:38	17.48000	6.99000	-0.05000	91.00000	52.00000	93.00000	18.82579	68.20424	8.14000	78.66667
197	17-10-2025 18:47:38	19.22000	6.87000	-0.70000	94.00000	61.00000	91.00000	20.41091	70.33107	8.46333	82.00000
198	17-10-2025 18:47:38	18.63000	11.54000	-0.99000	90.00000	57.00000	90.00000	21.91457	58.22464	9.72667	79.00000
199	17-10-2025 18:47:38	19.85000	9.47000	-1.24000	96.00000	52.00000	93.00000	21.99326	64.49521	9.36000	80.33333
200	17-10-2025 18:47:38	18.58000	11.14000	-1.21000	95.00000	71.00000	93.00000	21.66370	59.05439	9.50333	86.33333
201	17-10-2025 18:47:38	19.10000	10.97000	-0.87000	85.00000	46.00000	95.00000	22.02614	60.12929	9.73333	75.33333
202	17-10-2025 18:47:38	20.08000	8.24000	-0.21000	90.00000	60.00000	94.00000	21.70493	67.68879	9.37000	81.33333
203	17-10-2025 18:47:38	20.79000	7.31000	0.34000	92.00000	68.00000	93.00000	22.03770	70.62775	9.48000	84.33333
204	17-10-2025 18:47:38	18.77000	9.11000	1.21000	92.00000	57.00000	94.00000	20.86396	64.11043	9.69667	81.00000
205	17-10-2025 18:47:38	19.37000	9.88000	0.62000	92.00000	41.00000	92.00000	21.74422	62.97537	9.95667	75.00000
206	17-10-2025 18:47:38	19.26000	9.13000	0.75000	93.00000	62.00000	95.00000	21.31442	64.63720	9.71333	83.33333
207	17-10-2025 18:47:38	17.74000	9.77000	1.09000	90.00000	64.00000	93.00000	20.25242	61.15698	9.53333	82.33333
208	17-10-2025 18:47:38	18.62000	10.16000	1.03000	95.00000	78.00000	95.00000	21.21155	61.38092	9.93667	89.33333
209	17-10-2025 18:47:38	18.93000	6.29000	1.61000	94.00000	43.00000	95.00000	19.94766	71.61955	8.94333	77.33333
210	17-10-2025 18:47:38	19.10000	6.06000	1.74000	92.00000	71.00000	97.00000	20.03830	72.39694	8.96667	86.66667
211	17-10-2025 18:47:38	16.00000	10.77000	1.93000	92.00000	48.00000	95.00000	19.28712	56.05452	9.56667	78.33333
212	17-10-2025 18:47:38	19.22000	7.05000	3.53000	79.00000	70.00000	90.00000	20.47220	69.85669	9.93333	79.66667
213	17-10-2025 18:47:38	21.36000	2.98000	4.02000	88.00000	36.00000	91.00000	21.56687	82.05775	9.45333	71.66667
214	17-10-2025 18:47:38	18.10000	6.20000	4.89000	91.00000	53.00000	90.00000	19.13243	71.09154	9.73000	78.00000
215	17-10-2025 18:47:38	19.38000	3.26000	4.68000	91.00000	28.00000	97.00000	19.65228	80.45140	9.10667	72.00000
216	17-10-2025 18:47:38	18.64000	4.61000	4.90000	91.00000	57.00000	98.00000	19.20161	76.10850	9.38333	82.00000
217	17-10-2025 18:47:38	18.85000	2.74000	4.51000	84.00000	56.00000	97.00000	19.04810	81.72952	8.70000	79.00000
218	17-10-2025 18:47:38	17.22000	4.69000	3.02000	83.00000	55.00000	95.00000	17.84725	74.76459	8.31000	77.66667
219	17-10-2025 18:47:38	14.92000	8.83000	2.38000	85.00000	55.00000	97.00000	17.33711	59.38198	8.71000	79.00000
220	17-10-2025 18:47:38	19.07000	2.65000	1.73000	90.00000	64.00000	97.00000	19.25324	82.08874	7.81667	83.66667
221	17-10-2025 18:47:39	20.75000	-2.34000	0.80000	89.00000	44.00000	96.00000	20.88152	96.43412	6.40333	76.33333
222	17-10-2025 18:47:39	17.14000	2.28000	1.39000	94.00000	63.00000	95.00000	17.29098	82.42287	6.93667	84.00000
223	17-10-2025 18:47:39	15.55000	4.89000	1.82000	93.00000	43.00000	95.00000	16.30075	72.54323	7.42000	77.00000
224	17-10-2025 18:47:39	17.84000	-0.39000	0.60000	94.00000	44.00000	98.00000	17.84426	91.25234	6.01667	78.66667
225	17-10-2025 18:47:39	14.85000	2.27000	0.14000	88.00000	35.00000	97.00000	15.02250	81.30893	5.75333	73.33333
226	17-10-2025 18:47:39	16.42000	1.48000	1.30000	81.00000	55.00000	91.00000	16.48656	84.84962	6.40000	75.66667
227	17-10-2025 18:47:39	18.84000	-2.08000	0.56000	87.00000	43.00000	84.00000	18.95447	96.30013	5.77333	71.33333
228	17-10-2025 18:47:39	16.41000	2.22000	1.36000	92.00000	41.00000	94.00000	16.55948	82.29561	6.66333	75.66667
229	17-10-2025 18:47:39	17.18000	0.59000	1.27000	91.00000	58.00000	94.00000	17.19013	88.03311	6.34667	81.00000
230	17-10-2025 18:47:39	17.01000	0.96000	1.12000	90.00000	64.00000	93.00000	17.03707	86.76980	6.36333	82.33333
231	17-10-2025 18:47:39	17.14000	1.59000	0.32000	89.00000	65.00000	93.00000	17.21359	84.70010	6.35000	82.33333
232	17-10-2025 18:47:39	15.20000	4.72000	0.00000	91.00000	54.00000	90.00000	15.91598	72.74905	6.64000	78.33333
233	17-10-2025 18:47:39	16.22000	3.77000	0.81000	84.00000	55.00000	84.00000	16.65237	76.91512	6.93333	74.33333
234	17-10-2025 18:47:39	14.00000	7.10000	1.74000	89.00000	61.00000	95.00000	15.69745	63.10848	7.61333	81.66667
235	17-10-2025 18:47:39	13.45000	6.74000	1.96000	92.00000	72.00000	96.00000	15.04427	63.38385	7.38333	86.66667
236	17-10-2025 18:47:39	14.86000	4.04000	1.91000	93.00000	56.00000	98.00000	15.39939	74.79057	6.93667	82.33333
237	17-10-2025 18:47:39	19.03000	-2.00000	0.74000	96.00000	62.00000	97.00000	19.13481	95.99960	5.92333	85.00000
238	17-10-2025 18:47:39	15.44000	3.26000	0.93000	88.00000	55.00000	95.00000	15.78041	78.07768	6.54333	79.33333
239	17-10-2025 18:47:39	14.36000	2.73000	1.68000	90.00000	71.00000	97.00000	14.61720	79.23587	6.25667	86.00000
240	17-10-2025 18:47:39	18.18000	-1.32000	1.08000	89.00000	65.00000	96.00000	18.22786	94.15280	5.98000	83.33333
241	17-10-2025 18:47:39	15.30000	3.58000	0.71000	93.00000	61.00000	95.00000	15.71326	76.83047	6.53000	83.00000
242	17-10-2025 18:47:39	13.52000	8.89000	0.80000	89.00000	43.00000	94.00000	16.18093	56.67330	7.73667	75.33333
243	17-10-2025 18:47:39	14.37000	6.69000	1.57000	82.00000	52.00000	92.00000	15.85096	65.03552	7.54333	75.33333
244	17-10-2025 18:47:39	13.92000	6.63000	1.79000	84.00000	49.00000	89.00000	15.41828	64.53186	7.44667	74.00000
245	17-10-2025 18:47:39	14.16000	6.22000	2.18000	85.00000	51.00000	96.00000	15.46590	66.28577	7.52000	77.33333
246	17-10-2025 18:47:39	16.59000	2.70000	2.65000	85.00000	72.00000	94.00000	16.80828	80.75623	7.31333	83.66667
247	17-10-2025 18:47:39	16.26000	5.25000	3.09000	83.00000	62.00000	96.00000	17.08655	72.10586	8.20000	80.33333
248	17-10-2025 18:47:39	15.48000	6.68000	3.48000	92.00000	61.00000	97.00000	16.85980	66.65862	8.54667	83.33333
249	17-10-2025 18:47:39	14.24000	5.64000	3.71000	89.00000	55.00000	97.00000	15.31624	68.39309	7.86333	80.33333
250	17-10-2025 18:47:39	14.64000	4.48000	3.93000	84.00000	67.00000	97.00000	15.31013	72.98532	7.68333	82.66667
251	17-10-2025 18:47:39	13.77000	6.99000	4.35000	93.00000	63.00000	96.00000	15.44257	63.08650	8.37000	84.00000
252	17-10-2025 18:47:39	15.84000	3.79000	4.07000	78.00000	57.00000	93.00000	16.28710	76.54395	7.90000	76.00000
253	17-10-2025 18:47:39	16.76000	0.92000	3.96000	86.00000	62.00000	97.00000	16.78523	86.85804	7.21333	81.66667
254	17-10-2025 18:47:39	17.59000	-0.94000	2.99000	84.00000	60.00000	97.00000	17.61510	93.05895	6.54667	80.33333
255	17-10-2025 18:47:39	14.63000	0.89000	1.81000	87.00000	55.00000	98.00000	14.65705	86.51876	5.77667	80.00000
256	17-10-2025 18:47:39	14.30000	0.71000	0.67000	87.00000	78.00000	96.00000	14.31762	87.15758	5.22667	87.00000
257	17-10-2025 18:47:39	15.30000	0.28000	0.58000	85.00000	60.00000	97.00000	15.30256	88.95157	5.38667	80.66667
258	17-10-2025 18:47:39	16.65000	-2.92000	0.35000	95.00000	60.00000	97.00000	16.90411	99.94711	4.69333	84.00000
259	17-10-2025 18:47:39	13.66000	3.49000	0.56000	95.00000	62.00000	97.00000	14.09878	75.66807	5.90333	84.66667
260	17-10-2025 18:47:39	16.26000	-0.80000	-1.08000	93.00000	41.00000	95.00000	16.27967	92.81671	4.79333	76.33333
261	17-10-2025 18:47:40	15.69000	-1.25000	-1.15000	92.00000	41.00000	92.00000	15.73971	94.55505	4.43000	75.00000
262	17-10-2025 18:47:40	13.27000	2.42000	-1.42000	88.00000	57.00000	93.00000	13.48886	79.66476	4.75667	79.33333
263	17-10-2025 18:47:40	15.66000	-0.61000	-1.21000	90.00000	47.00000	91.00000	15.67188	92.23070	4.61333	76.00000
264	17-10-2025 18:47:40	14.32000	5.76000	-0.53000	91.00000	64.00000	94.00000	15.43502	68.08830	6.51667	83.00000
265	17-10-2025 18:47:40	18.23000	0.17000	-1.18000	90.00000	58.00000	96.00000	18.23079	89.46572	5.74000	81.33333
266	17-10-2025 18:47:40	13.14000	6.41000	0.52000	87.00000	41.00000	92.00000	14.62011	63.99580	6.69000	73.33333
267	17-10-2025 18:47:40	14.57000	6.07000	1.17000	92.00000	53.00000	94.00000	15.78385	67.38293	7.27000	79.66667
268	17-10-2025 18:47:40	15.16000	4.74000	1.83000	87.00000	41.00000	96.00000	15.88374	72.63737	7.24333	74.66667
269	17-10-2025 18:47:40	14.21000	3.56000	1.95000	82.00000	53.00000	92.00000	14.64915	75.93530	6.57333	75.66667
270	17-10-2025 18:47:40	15.51000	4.70000	3.00000	83.00000	60.00000	94.00000	16.20648	73.14160	7.73667	79.00000
271	17-10-2025 18:47:40	13.87000	5.33000	3.81000	91.00000	65.00000	98.00000	14.85886	68.97910	7.67000	84.66667
272	17-10-2025 18:47:40	16.74000	2.68000	3.27000	89.00000	51.00000	99.00000	16.95317	80.90438	7.56333	79.66667
273	17-10-2025 18:47:40	13.60000	6.27000	3.93000	90.00000	50.00000	98.00000	14.97574	65.24891	7.93333	79.33333
274	17-10-2025 18:47:40	15.33000	6.50000	4.53000	83.00000	62.00000	96.00000	16.65109	67.02280	8.78667	80.33333
275	17-10-2025 18:47:40	14.24000	4.32000	4.93000	81.00000	74.00000	94.00000	14.88086	73.12373	7.83000	83.00000
276	17-10-2025 18:47:40	17.29000	1.32000	4.37000	89.00000	33.00000	95.00000	17.34031	85.63424	7.66000	72.33333
277	17-10-2025 18:47:40	16.19000	3.26000	4.66000	90.00000	46.00000	98.00000	16.51495	78.61522	8.03667	78.00000
278	17-10-2025 18:47:40	15.74000	4.47000	4.24000	89.00000	51.00000	98.00000	16.36241	74.14599	8.15000	79.33333
279	17-10-2025 18:47:40	16.05000	0.60000	3.47000	90.00000	65.00000	96.00000	16.06121	87.85910	6.70667	83.66667
280	17-10-2025 18:47:40	14.21000	2.82000	3.45000	95.00000	60.00000	98.00000	14.48712	78.77539	6.82667	84.33333
281	17-10-2025 18:47:40	14.17000	6.80000	3.31000	88.00000	51.00000	96.00000	15.71715	64.36425	8.09333	78.33333
282	17-10-2025 18:47:40	13.48000	8.86000	3.07000	94.00000	67.00000	96.00000	16.13103	56.68428	8.47000	85.66667
283	17-10-2025 18:47:40	12.83000	8.15000	2.45000	90.00000	55.00000	99.00000	15.19972	57.57506	7.81000	81.33333
284	17-10-2025 18:47:40	15.24000	5.02000	1.78000	92.00000	53.00000	98.00000	16.04550	71.76831	7.34667	81.00000
285	17-10-2025 18:47:40	14.10000	5.68000	2.36000	93.00000	55.00000	93.00000	15.20107	68.05861	7.38000	80.33333
