Sample()	SampleTime(Date)	V1/X/E(cm/s)	V2/Y/N(cm/s)	V3/Z/U(cm/s)	Corr1(%)	Corr2(%)	Corr3(%)	Speed(cm/s)	Direction(deg)	MeanVel(cm/s)	MeanCorr(%)
725	18-10-2025 21:18:28	0.45000	3.92000	0.52000	39.00000	66.00000	66.00000	3.94574	6.54866	1.63000	57.00000
726	18-10-2025 21:18:28	1.27000	1.41000	0.33000	57.00000	35.00000	67.00000	1.89763	42.00965	1.00333	53.00000
727	18-10-2025 21:18:28	-0.05000	0.73000	0.47000	49.00000	51.00000	77.00000	0.73171	356.08175	0.38333	59.00000
728	18-10-2025 21:18:28	1.39000	-1.26000	-0.26000	62.00000	54.00000	82.00000	1.87609	132.19152	-0.04333	66.00000
729	18-10-2025 21:18:28	1.15000	2.26000	-0.01000	70.00000	47.00000	70.00000	2.53576	26.96925	1.13333	62.33333
730	18-10-2025 21:18:28	1.86000	-1.57000	-0.70000	53.00000	47.00000	72.00000	2.43403	130.16724	-0.13667	57.33333
731	18-10-2025 21:18:28	4.00000	-2.49000	0.42000	56.00000	50.00000	54.00000	4.71170	121.90226	0.64333	53.33333
732	18-10-2025 21:18:28	1.47000	-3.00000	0.07000	54.00000	61.00000	80.00000	3.34079	153.89515	-0.48667	65.00000
733	18-10-2025 21:18:28	-0.52000	1.16000	0.76000	48.00000	52.00000	70.00000	1.27122	335.85446	0.46667	56.66667
734	18-10-2025 21:18:28	-2.58000	-3.12000	-0.27000	50.00000	51.00000	81.00000	4.04856	219.58813	-1.99000	60.66667
735	18-10-2025 21:18:28	-0.30000	0.02000	0.29000	65.00000	52.00000	76.00000	0.30067	273.81407	0.00333	64.33333
736	18-10-2025 21:18:28	2.60000	-1.15000	-0.06000	66.00000	50.00000	74.00000	2.84297	113.86017	0.46333	63.33333
737	18-10-2025 21:18:28	2.79000	-1.14000	0.27000	52.00000	49.00000	73.00000	3.01392	112.22503	0.64000	58.00000
738	18-10-2025 21:18:28	3.77000	-1.69000	0.45000	43.00000	62.00000	78.00000	4.13146	114.14554	0.84333	61.00000
739	18-10-2025 21:18:28	-1.57000	-2.30000	0.20000	57.00000	46.00000	72.00000	2.78476	214.31778	-1.22333	58.33333
740	18-10-2025 21:18:29	1.75000	2.39000	0.66000	41.00000	43.00000	76.00000	2.96220	36.21224	1.60000	53.33333
741	18-10-2025 21:18:29	0.69000	1.90000	0.77000	68.00000	48.00000	81.00000	2.02141	19.95889	1.12000	65.66667
742	18-10-2025 21:18:29	2.25000	-0.73000	-0.09000	57.00000	54.00000	71.00000	2.36546	107.97537	0.47667	60.66667
743	18-10-2025 21:18:29	0.83000	1.93000	0.39000	63.00000	47.00000	83.00000	2.10090	23.27021	1.05000	64.33333
744	18-10-2025 21:18:29	-8.01000	3.28000	0.47000	27.00000	45.00000	79.00000	8.65555	292.26852	-1.42000	50.33333
745	18-10-2025 21:18:29	7.09000	0.96000	1.24000	52.00000	46.00000	83.00000	7.15470	82.28893	3.09667	60.33333
