Sample()	SampleTime(Date)	V1/X/E(cm/s)	V2/Y/N(cm/s)	V3/Z/U(cm/s)	Corr1(%)	Corr2(%)	Corr3(%)	Speed(cm/s)	Direction(deg)	MeanVel(cm/s)	MeanCorr(%)
1258	17-10-2025 22:57:43	20.01000	5.53000	1.24000	90.00000	92.00000	97.00000	20.76008	74.55123	8.92667	93.00000
1259	17-10-2025 22:57:43	20.90000	6.57000	1.69000	91.00000	78.00000	94.00000	21.90833	72.54925	9.72000	87.66667
1260	17-10-2025 22:57:43	22.34000	5.80000	2.54000	81.00000	94.00000	92.00000	23.08063	75.44597	10.22667	89.00000
1261	17-10-2025 22:57:44	22.21000	2.28000	3.42000	92.00000	93.00000	95.00000	22.32672	84.13875	9.30333	93.33333
1262	17-10-2025 22:57:44	21.63000	3.21000	3.71000	93.00000	84.00000	98.00000	21.86689	81.55863	9.51667	91.66667
1263	17-10-2025 22:57:44	21.25000	3.19000	2.88000	92.00000	88.00000	98.00000	21.48810	81.46264	9.10667	92.66667
1264	17-10-2025 22:57:44	21.04000	2.90000	2.65000	93.00000	92.00000	99.00000	21.23892	82.15222	8.86333	94.66667
1265	17-10-2025 22:57:44	20.56000	5.35000	3.09000	94.00000	83.00000	98.00000	21.24467	75.41430	9.66667	91.66667
1266	17-10-2025 22:57:44	20.07000	4.17000	3.40000	93.00000	89.00000	98.00000	20.49863	78.26249	9.21333	93.33333
1267	17-10-2025 22:57:44	20.13000	5.49000	4.05000	86.00000	86.00000	97.00000	20.86521	74.74488	9.89000	89.66667
1268	17-10-2025 22:57:44	19.77000	4.44000	4.40000	89.00000	89.00000	97.00000	20.26244	77.34238	9.53667	91.66667
1269	17-10-2025 22:57:44	21.24000	3.18000	4.13000	88.00000	88.00000	94.00000	21.47673	81.48506	9.51667	90.00000
1270	17-10-2025 22:57:44	20.92000	3.03000	4.45000	87.00000	90.00000	95.00000	21.13829	81.75873	9.46667	90.66667
1271	17-10-2025 22:57:44	23.36000	1.15000	3.57000	84.00000	82.00000	92.00000	23.38829	87.18164	9.36000	86.00000
1272	17-10-2025 22:57:44	21.70000	3.81000	1.71000	94.00000	87.00000	97.00000	22.03193	80.04173	9.07333	92.66667
1273	17-10-2025 22:57:44	21.79000	3.83000	0.76000	88.00000	91.00000	89.00000	22.12404	80.03103	8.79333	89.33333
1274	17-10-2025 22:57:44	19.58000	6.71000	1.32000	91.00000	75.00000	96.00000	20.69784	71.08359	9.20333	87.33333
1275	17-10-2025 22:57:44	20.51000	5.46000	1.98000	87.00000	86.00000	93.00000	21.22432	75.09293	9.31667	88.66667
1276	17-10-2025 22:57:44	22.79000	1.48000	1.92000	84.00000	88.00000	95.00000	22.83801	86.28439	8.73000	89.00000
1277	17-10-2025 22:57:44	21.45000	2.27000	0.94000	93.00000	91.00000	95.00000	21.56978	83.95902	8.22000	93.00000
1278	17-10-2025 22:57:44	22.30000	1.25000	2.37000	82.00000	72.00000	92.00000	22.33501	86.79171	8.64000	82.00000
1279	17-10-2025 22:57:44	22.23000	-0.65000	1.47000	84.00000	91.00000	91.00000	22.23950	91.67484	7.68333	88.66667
1280	17-10-2025 22:57:44	22.16000	4.64000	0.47000	90.00000	92.00000	90.00000	22.64056	78.17390	9.09000	90.66667
1281	17-10-2025 22:57:44	23.39000	0.82000	0.79000	91.00000	83.00000	93.00000	23.40437	87.99216	8.33333	89.00000
1282	17-10-2025 22:57:44	21.15000	1.92000	0.28000	92.00000	90.00000	95.00000	21.23697	84.81290	7.78333	92.33333
1283	17-10-2025 22:57:44	21.21000	2.62000	-0.43000	91.00000	75.00000	90.00000	21.37121	82.95812	7.80000	85.33333
1284	17-10-2025 22:57:44	21.19000	2.18000	-0.35000	90.00000	87.00000	91.00000	21.30184	84.12615	7.67333	89.33333
1285	17-10-2025 22:57:44	20.55000	2.06000	0.21000	96.00000	81.00000	92.00000	20.65299	84.27560	7.60667	89.66667
1286	17-10-2025 22:57:44	19.24000	4.17000	0.78000	91.00000	86.00000	95.00000	19.68671	77.77108	8.06333	90.66667
1287	17-10-2025 22:57:44	20.89000	1.11000	1.02000	91.00000	87.00000	93.00000	20.91947	86.95842	7.67333	90.33333
1288	17-10-2025 22:57:44	19.57000	3.50000	1.68000	93.00000	87.00000	96.00000	19.88052	79.86013	8.25000	92.00000
1289	17-10-2025 22:57:44	19.78000	2.64000	1.35000	95.00000	92.00000	96.00000	19.95540	82.39777	7.92333	94.33333
1290	17-10-2025 22:57:44	18.76000	2.34000	1.59000	96.00000	88.00000	98.00000	18.90538	82.89002	7.56333	94.00000
1291	17-10-2025 22:57:44	18.40000	1.08000	1.96000	91.00000	89.00000	97.00000	18.43167	86.64084	7.14667	92.33333
1292	17-10-2025 22:57:44	19.70000	0.24000	2.26000	92.00000	89.00000	95.00000	19.70146	89.30201	7.40000	92.00000
1293	17-10-2025 22:57:44	19.38000	-0.24000	2.78000	92.00000	87.00000	97.00000	19.38149	90.70951	7.30667	92.00000
1294	17-10-2025 22:57:44	19.96000	-0.02000	2.61000	93.00000	91.00000	98.00000	19.96001	90.05741	7.51667	94.00000
1295	17-10-2025 22:57:44	20.10000	-0.43000	2.05000	91.00000	88.00000	97.00000	20.10460	91.22554	7.24000	92.00000
1296	17-10-2025 22:57:44	19.61000	2.01000	1.74000	94.00000	90.00000	98.00000	19.71274	84.14769	7.78667	94.00000
1297	17-10-2025 22:57:44	18.82000	2.32000	2.94000	89.00000	93.00000	95.00000	18.96246	82.97243	8.02667	92.33333
1298	17-10-2025 22:57:44	19.40000	3.18000	2.80000	84.00000	90.00000	97.00000	19.65890	80.69100	8.46000	90.33333
1299	17-10-2025 22:57:44	19.14000	3.94000	3.25000	91.00000	88.00000	98.00000	19.54132	78.36806	8.77667	92.33333
1300	17-10-2025 22:57:44	20.84000	1.89000	3.61000	91.00000	92.00000	97.00000	20.92553	84.81797	8.78000	93.33333
1301	17-10-2025 22:57:45	20.65000	0.53000	3.49000	92.00000	94.00000	97.00000	20.65680	88.52978	8.22333	94.33333
1302	17-10-2025 22:57:45	18.59000	4.11000	2.91000	87.00000	84.00000	97.00000	19.03891	77.53321	8.53667	89.33333
1303	17-10-2025 22:57:45	21.27000	3.21000	3.91000	90.00000	85.00000	98.00000	21.51086	81.41787	9.46333	91.00000
1304	17-10-2025 22:57:45	20.56000	3.14000	4.01000	86.00000	86.00000	97.00000	20.79839	81.31667	9.23667	89.66667
1305	17-10-2025 22:57:45	20.68000	4.19000	3.98000	89.00000	93.00000	94.00000	21.10020	78.54628	9.61667	92.00000
1306	17-10-2025 22:57:45	21.38000	4.63000	4.81000	91.00000	83.00000	98.00000	21.87559	77.78085	10.27333	90.66667
1307	17-10-2025 22:57:45	22.56000	5.28000	4.40000	91.00000	80.00000	96.00000	23.16964	76.82745	10.74667	89.00000
1308	17-10-2025 22:57:45	23.84000	1.57000	4.43000	92.00000	84.00000	97.00000	23.89164	86.23219	9.94667	91.00000
1309	17-10-2025 22:57:45	23.26000	0.88000	4.01000	92.00000	88.00000	97.00000	23.27664	87.83335	9.38333	92.33333
1310	17-10-2025 22:57:45	23.17000	3.57000	2.56000	89.00000	81.00000	91.00000	23.44342	81.24083	9.76667	87.00000
1311	17-10-2025 22:57:45	22.09000	4.19000	1.17000	85.00000	86.00000	91.00000	22.48387	79.25981	9.15000	87.33333
1312	17-10-2025 22:57:45	21.37000	4.25000	2.06000	86.00000	84.00000	95.00000	21.78851	78.75195	9.22667	88.33333
1313	17-10-2025 22:57:45	21.82000	5.38000	0.06000	91.00000	87.00000	91.00000	22.47347	76.14926	9.08667	89.66667
1314	17-10-2025 22:57:45	22.05000	4.05000	-0.11000	90.00000	75.00000	95.00000	22.41885	79.59229	8.66333	86.66667
1315	17-10-2025 22:57:45	20.94000	3.14000	0.08000	89.00000	75.00000	87.00000	21.17412	81.47191	8.05333	83.66667
1316	17-10-2025 22:57:45	19.73000	3.86000	0.40000	95.00000	88.00000	92.00000	20.10404	78.93041	7.99667	91.66667
1317	17-10-2025 22:57:45	17.35000	2.19000	0.58000	95.00000	89.00000	94.00000	17.48767	82.80590	6.70667	92.66667
1318	17-10-2025 22:57:45	18.04000	2.02000	0.82000	88.00000	77.00000	93.00000	18.15274	83.61101	6.96000	86.00000
1319	17-10-2025 22:57:45	19.06000	4.75000	0.78000	90.00000	72.00000	85.00000	19.64296	76.00620	8.19667	82.33333
1320	17-10-2025 22:57:45	18.81000	4.20000	2.85000	88.00000	68.00000	89.00000	19.27320	77.41315	8.62000	81.66667
1321	17-10-2025 22:57:45	18.37000	6.45000	4.59000	90.00000	91.00000	97.00000	19.46945	70.65301	9.80333	92.66667
1322	17-10-2025 22:57:45	19.88000	3.43000	5.32000	88.00000	89.00000	92.00000	20.17373	80.21084	9.54333	89.66667
1323	17-10-2025 22:57:45	20.03000	2.96000	4.43000	85.00000	83.00000	93.00000	20.24753	81.59377	9.14000	87.00000
1324	17-10-2025 22:57:45	19.37000	5.68000	3.63000	91.00000	85.00000	96.00000	20.18562	73.65691	9.56000	90.66667
1325	17-10-2025 22:57:45	19.58000	3.43000	3.57000	92.00000	85.00000	97.00000	19.87816	80.06382	8.86000	91.33333
1326	17-10-2025 22:57:45	18.93000	4.22000	3.81000	90.00000	82.00000	99.00000	19.39467	77.43274	8.98667	90.33333
1327	17-10-2025 22:57:45	19.44000	1.93000	3.44000	94.00000	89.00000	98.00000	19.53557	84.33026	8.27000	93.66667
1328	17-10-2025 22:57:45	19.73000	3.92000	2.78000	94.00000	91.00000	98.00000	20.11565	78.76269	8.81000	94.33333
1329	17-10-2025 22:57:45	20.82000	4.80000	2.28000	92.00000	92.00000	97.00000	21.36615	77.01744	9.30000	93.66667
1330	17-10-2025 22:57:45	22.07000	5.29000	2.54000	92.00000	93.00000	95.00000	22.69513	76.52096	9.96667	93.33333
1331	17-10-2025 22:57:45	22.19000	4.63000	2.39000	90.00000	83.00000	93.00000	22.66788	78.21418	9.73667	88.66667
1332	17-10-2025 22:57:45	20.69000	6.41000	2.00000	93.00000	92.00000	97.00000	21.66020	72.78642	9.70000	94.00000
1333	17-10-2025 22:57:45	20.73000	6.57000	2.40000	91.00000	83.00000	97.00000	21.74621	72.41493	9.90000	90.33333
1334	17-10-2025 22:57:45	20.33000	4.17000	2.67000	94.00000	87.00000	95.00000	20.75326	78.40852	9.05667	92.00000
1335	17-10-2025 22:57:45	19.23000	4.21000	2.19000	93.00000	91.00000	96.00000	19.68545	77.65114	8.54333	93.33333
1336	17-10-2025 22:57:45	19.70000	3.77000	2.19000	95.00000	93.00000	93.00000	20.05749	79.16626	8.55333	93.66667
1337	17-10-2025 22:57:45	20.08000	5.49000	2.38000	91.00000	87.00000	97.00000	20.81698	74.70867	9.31667	91.66667
1338	17-10-2025 22:57:45	20.83000	5.25000	3.87000	78.00000	92.00000	91.00000	21.48142	75.85378	9.98333	87.00000
1339	17-10-2025 22:57:45	20.11000	2.64000	4.35000	91.00000	90.00000	96.00000	20.28255	82.52109	9.03333	92.33333
1340	17-10-2025 22:57:45	19.62000	2.81000	4.13000	90.00000	91.00000	97.00000	19.82020	81.84946	8.85333	92.66667
1341	17-10-2025 22:57:46	19.47000	3.62000	2.78000	90.00000	93.00000	96.00000	19.80367	79.46743	8.62333	93.00000
1342	17-10-2025 22:57:46	19.79000	3.18000	3.15000	87.00000	78.00000	95.00000	20.04386	80.87133	8.70667	86.66667
1343	17-10-2025 22:57:46	20.58000	2.04000	3.85000	91.00000	82.00000	97.00000	20.68086	84.33903	8.82333	90.00000
1344	17-10-2025 22:57:46	21.02000	2.47000	3.59000	90.00000	92.00000	98.00000	21.16462	83.29807	9.02667	93.33333
1345	17-10-2025 22:57:46	21.66000	1.62000	3.20000	92.00000	88.00000	96.00000	21.72050	85.72268	8.82667	92.00000
1346	17-10-2025 22:57:46	21.26000	1.81000	3.18000	92.00000	91.00000	96.00000	21.33691	85.13378	8.75000	93.00000
1347	17-10-2025 22:57:46	21.23000	2.00000	2.20000	89.00000	91.00000	97.00000	21.32400	84.61826	8.47667	92.33333
1348	17-10-2025 22:57:46	21.25000	4.24000	2.21000	89.00000	86.00000	97.00000	21.66887	78.71600	9.23333	90.66667
1349	17-10-2025 22:57:46	20.66000	4.22000	3.14000	91.00000	85.00000	96.00000	21.08658	78.45560	9.34000	90.66667
1350	17-10-2025 22:57:46	20.24000	0.41000	3.08000	86.00000	84.00000	93.00000	20.24415	88.83952	7.91000	87.66667
1351	17-10-2025 22:57:46	18.18000	3.86000	2.27000	87.00000	77.00000	95.00000	18.58526	78.01290	8.10333	86.33333
1352	17-10-2025 22:57:46	19.03000	4.02000	2.05000	88.00000	80.00000	90.00000	19.44997	78.07190	8.36667	86.00000
1353	17-10-2025 22:57:46	17.77000	0.43000	1.45000	92.00000	85.00000	97.00000	17.77520	88.61382	6.55000	91.33333
1354	17-10-2025 22:57:46	17.35000	2.55000	2.14000	90.00000	91.00000	91.00000	17.53639	81.63887	7.34667	90.66667
1355	17-10-2025 22:57:46	19.72000	2.25000	2.73000	92.00000	89.00000	98.00000	19.84794	83.49085	8.23333	93.00000
1356	17-10-2025 22:57:46	20.67000	2.38000	2.45000	93.00000	90.00000	97.00000	20.80657	83.43173	8.50000	93.33333
1357	17-10-2025 22:57:46	19.47000	4.67000	0.95000	91.00000	88.00000	94.00000	20.02223	76.51206	8.36333	91.00000
1358	17-10-2025 22:57:46	20.11000	2.81000	1.10000	92.00000	84.00000	89.00000	20.30537	82.04548	8.00667	88.33333
1359	17-10-2025 22:57:46	19.95000	1.60000	1.38000	94.00000	91.00000	93.00000	20.01406	85.41466	7.64333	92.66667
1360	17-10-2025 22:57:46	19.94000	1.21000	1.49000	91.00000	80.00000	95.00000	19.97668	86.52743	7.54667	88.66667
1361	17-10-2025 22:57:46	18.23000	2.46000	2.85000	89.00000	81.00000	93.00000	18.39523	82.31479	7.84667	87.66667
1362	17-10-2025 22:57:46	18.82000	-0.04000	3.12000	90.00000	92.00000	97.00000	18.82004	90.12178	7.30000	93.00000
1363	17-10-2025 22:57:46	19.09000	-0.40000	2.82000	90.00000	89.00000	97.00000	19.09419	91.20036	7.17000	92.00000
1364	17-10-2025 22:57:46	17.01000	-0.04000	2.69000	94.00000	89.00000	90.00000	17.01005	90.13473	6.55333	91.00000
1365	17-10-2025 22:57:46	17.77000	-1.07000	2.90000	89.00000	86.00000	92.00000	17.80219	93.44584	6.53333	89.00000
1366	17-10-2025 22:57:46	16.84000	1.96000	3.19000	86.00000	77.00000	96.00000	16.95368	83.36124	7.33000	86.33333
1367	17-10-2025 22:57:46	18.59000	1.36000	2.94000	90.00000	77.00000	97.00000	18.63968	85.81583	7.63000	88.00000
1368	17-10-2025 22:57:46	19.08000	0.43000	3.37000	86.00000	83.00000	97.00000	19.08484	88.70896	7.62667	88.66667
1369	17-10-2025 22:57:46	19.26000	1.46000	3.97000	92.00000	82.00000	96.00000	19.31526	85.66500	8.23000	90.00000
1370	17-10-2025 22:57:46	19.38000	0.42000	4.26000	88.00000	81.00000	95.00000	19.38455	88.75849	8.02000	88.00000
1371	17-10-2025 22:57:46	20.06000	-1.06000	4.08000	87.00000	84.00000	96.00000	20.08799	93.02478	7.69333	89.00000
1372	17-10-2025 22:57:46	19.56000	2.13000	4.33000	89.00000	88.00000	95.00000	19.67563	83.78522	8.67333	90.66667
1373	17-10-2025 22:57:46	20.09000	-1.69000	4.62000	93.00000	74.00000	90.00000	20.16096	94.80848	7.67333	85.66667
1374	17-10-2025 22:57:46	18.98000	0.71000	3.83000	87.00000	76.00000	93.00000	18.99327	87.85769	7.84000	85.33333
1375	17-10-2025 22:57:46	18.59000	2.20000	2.61000	94.00000	88.00000	98.00000	18.71973	83.25083	7.80000	93.33333
1376	17-10-2025 22:57:46	19.98000	-0.90000	2.66000	90.00000	88.00000	97.00000	20.00026	92.57915	7.24667	91.66667
1377	17-10-2025 22:57:46	17.61000	3.32000	2.81000	91.00000	85.00000	94.00000	17.92023	79.32339	7.91333	90.00000
1378	17-10-2025 22:57:46	18.88000	1.40000	2.49000	95.00000	74.00000	97.00000	18.93184	85.75913	7.59000	88.66667
1379	17-10-2025 22:57:46	17.30000	2.05000	1.73000	94.00000	85.00000	97.00000	17.42104	83.24213	7.02667	92.00000
1380	17-10-2025 22:57:46	16.28000	1.72000	1.95000	91.00000	77.00000	95.00000	16.37061	83.96901	6.65000	87.66667
1381	17-10-2025 22:57:47	16.63000	2.56000	2.14000	93.00000	83.00000	94.00000	16.82589	81.24866	7.11000	90.00000
1382	17-10-2025 22:57:47	16.51000	1.06000	1.70000	90.00000	82.00000	97.00000	16.54399	86.32645	6.42333	89.66667
1383	17-10-2025 22:57:47	15.82000	0.86000	2.26000	94.00000	84.00000	97.00000	15.84336	86.88837	6.31333	91.66667
1384	17-10-2025 22:57:47	16.38000	0.55000	1.88000	95.00000	84.00000	98.00000	16.38923	88.07687	6.27000	92.33333
1385	17-10-2025 22:57:47	15.98000	1.87000	1.90000	96.00000	78.00000	98.00000	16.08904	83.32553	6.58333	90.66667
1386	17-10-2025 22:57:47	17.61000	0.71000	2.41000	92.00000	84.00000	97.00000	17.62431	87.69120	6.91000	91.00000
1387	17-10-2025 22:57:47	19.20000	2.13000	3.42000	90.00000	82.00000	97.00000	19.31779	83.66963	8.25000	89.66667
1388	17-10-2025 22:57:47	18.49000	1.08000	3.47000	91.00000	83.00000	97.00000	18.52151	86.65715	7.68000	90.33333
1389	17-10-2025 22:57:47	18.84000	0.78000	3.99000	83.00000	87.00000	95.00000	18.85614	87.62924	7.87000	88.33333
1390	17-10-2025 22:57:47	19.70000	1.13000	3.72000	89.00000	86.00000	98.00000	19.73238	86.71709	8.18333	91.00000
1391	17-10-2025 22:57:47	20.85000	-0.62000	4.26000	92.00000	88.00000	98.00000	20.85922	91.70326	8.16333	92.66667
1392	17-10-2025 22:57:47	22.17000	0.09000	3.70000	93.00000	91.00000	97.00000	22.17018	89.76741	8.65333	93.66667
1393	17-10-2025 22:57:47	22.39000	2.83000	4.08000	84.00000	86.00000	94.00000	22.56814	82.79626	9.76667	88.00000
1394	17-10-2025 22:57:47	23.59000	0.44000	3.16000	88.00000	86.00000	94.00000	23.59410	88.93144	9.06333	89.33333
1395	17-10-2025 22:57:47	22.45000	-0.27000	4.04000	89.00000	86.00000	86.00000	22.45162	90.68905	8.74000	87.00000
1396	17-10-2025 22:57:47	22.09000	-0.69000	4.80000	80.00000	82.00000	87.00000	22.10077	91.78910	8.73333	83.00000
1397	17-10-2025 22:57:47	20.63000	1.36000	3.40000	91.00000	88.00000	91.00000	20.67478	86.22832	8.46333	90.00000
1398	17-10-2025 22:57:47	20.51000	0.20000	3.77000	95.00000	85.00000	98.00000	20.51098	89.44131	8.16000	92.66667
1399	17-10-2025 22:57:47	19.55000	1.66000	4.09000	90.00000	90.00000	96.00000	19.62035	85.14663	8.43333	92.00000
1400	17-10-2025 22:57:47	21.24000	0.61000	3.94000	93.00000	90.00000	97.00000	21.24876	88.35495	8.59667	93.33333
1401	17-10-2025 22:57:47	20.61000	1.98000	4.45000	90.00000	80.00000	94.00000	20.70489	84.51244	9.01333	88.00000
1402	17-10-2025 22:57:47	20.61000	1.63000	5.10000	90.00000	90.00000	96.00000	20.67436	85.47801	9.11333	92.00000
1403	17-10-2025 22:57:47	20.76000	2.21000	4.78000	90.00000	82.00000	97.00000	20.87730	83.92348	9.25000	89.66667
1404	17-10-2025 22:57:47	22.57000	3.09000	4.99000	85.00000	84.00000	96.00000	22.78054	82.20425	10.21667	88.33333
1405	17-10-2025 22:57:47	21.59000	2.70000	5.25000	89.00000	86.00000	94.00000	21.75817	82.87172	9.84667	89.66667
