Sample()	SampleTime(Date)	V1/X/E(cm/s)	V2/Y/N(cm/s)	V3/Z/U(cm/s)	Corr1(%)	Corr2(%)	Corr3(%)	Speed(cm/s)	Direction(deg)	MeanVel(cm/s)	MeanCorr(%)
306	17-10-2025 21:19:01	11.58000	5.25000	2.72000	97.00000	85.00000	97.00000	12.71452	65.61199	6.51667	93.00000
307	17-10-2025 21:19:01	10.79000	4.45000	3.40000	92.00000	88.00000	97.00000	11.67162	67.58782	6.21333	92.33333
308	17-10-2025 21:19:01	13.42000	2.88000	3.75000	92.00000	83.00000	96.00000	13.72555	77.88775	6.68333	90.33333
309	17-10-2025 21:19:01	13.16000	4.31000	4.88000	89.00000	91.00000	93.00000	13.84781	71.86599	7.45000	91.00000
310	17-10-2025 21:19:01	14.72000	2.40000	5.04000	88.00000	90.00000	91.00000	14.91437	80.73978	7.38667	89.66667
311	17-10-2025 21:19:01	16.55000	-1.09000	4.53000	89.00000	72.00000	91.00000	16.58586	93.76812	6.66333	84.00000
312	17-10-2025 21:19:01	18.22000	-2.43000	2.67000	87.00000	85.00000	90.00000	18.38133	97.59670	6.15333	87.33333
313	17-10-2025 21:19:01	15.27000	0.02000	0.69000	89.00000	89.00000	89.00000	15.27001	89.92496	5.32667	89.00000
314	17-10-2025 21:19:01	14.29000	3.04000	1.42000	85.00000	88.00000	95.00000	14.60978	77.99015	6.25000	89.33333
315	17-10-2025 21:19:01	13.31000	4.15000	1.13000	95.00000	91.00000	96.00000	13.94197	72.68275	6.19667	94.00000
316	17-10-2025 21:19:01	12.77000	5.75000	0.47000	95.00000	82.00000	96.00000	14.00484	65.75920	6.33000	91.00000
317	17-10-2025 21:19:01	12.85000	4.66000	1.25000	86.00000	86.00000	88.00000	13.66887	70.06703	6.25333	86.66667
318	17-10-2025 21:19:01	13.26000	3.89000	1.67000	87.00000	90.00000	91.00000	13.81882	73.65024	6.27333	89.33333
319	17-10-2025 21:19:01	14.34000	1.20000	1.29000	93.00000	92.00000	94.00000	14.39012	85.21652	5.61000	93.00000
320	17-10-2025 21:19:01	12.59000	3.15000	0.83000	93.00000	77.00000	94.00000	12.97808	75.95305	5.52333	88.00000
321	17-10-2025 21:19:01	14.43000	2.33000	0.86000	91.00000	91.00000	87.00000	14.61690	80.82767	5.87333	89.66667
322	17-10-2025 21:19:01	13.90000	1.52000	-0.15000	92.00000	95.00000	95.00000	13.98286	83.75936	5.09000	94.00000
323	17-10-2025 21:19:01	14.49000	2.78000	0.25000	90.00000	87.00000	90.00000	14.75427	79.13941	5.84000	89.00000
324	17-10-2025 21:19:01	14.25000	3.85000	0.86000	92.00000	92.00000	93.00000	14.76093	74.88106	6.32000	92.33333
325	17-10-2025 21:19:01	15.13000	0.86000	1.56000	84.00000	97.00000	98.00000	15.15442	86.74677	5.85000	93.00000
326	17-10-2025 21:19:01	16.52000	-0.17000	1.40000	84.00000	95.00000	96.00000	16.52087	90.58958	5.91667	91.66667
327	17-10-2025 21:19:01	15.78000	3.16000	0.28000	93.00000	90.00000	95.00000	16.09329	78.67610	6.40667	92.66667
328	17-10-2025 21:19:01	15.29000	2.59000	-0.18000	97.00000	89.00000	94.00000	15.50781	80.38583	5.90000	93.33333
329	17-10-2025 21:19:01	19.04000	-0.70000	0.14000	91.00000	84.00000	95.00000	19.05286	92.10551	6.16000	90.00000
330	17-10-2025 21:19:01	18.19000	-2.57000	-0.07000	91.00000	89.00000	95.00000	18.37066	98.04189	5.18333	91.66667
331	17-10-2025 21:19:01	17.13000	-3.91000	-1.58000	93.00000	83.00000	96.00000	17.57057	102.85774	3.88000	90.66667
332	17-10-2025 21:19:01	14.54000	0.19000	-2.25000	92.00000	77.00000	91.00000	14.54124	89.25134	4.16000	86.66667
333	17-10-2025 21:19:01	13.15000	4.60000	-2.20000	95.00000	74.00000	92.00000	13.93135	70.71966	5.18333	87.00000
334	17-10-2025 21:19:01	13.05000	4.82000	-0.48000	94.00000	92.00000	90.00000	13.91168	69.72836	5.79667	92.00000
335	17-10-2025 21:19:01	15.43000	3.65000	-0.02000	88.00000	90.00000	85.00000	15.85583	76.69120	6.35333	87.66667
336	17-10-2025 21:19:01	14.74000	0.71000	2.28000	80.00000	89.00000	86.00000	14.75709	87.24229	5.91000	85.00000
337	17-10-2025 21:19:01	13.78000	1.82000	2.42000	85.00000	89.00000	88.00000	13.89967	82.47618	6.00667	87.33333
338	17-10-2025 21:19:01	15.16000	0.62000	2.20000	86.00000	92.00000	92.00000	15.17267	87.65807	5.99333	90.00000
339	17-10-2025 21:19:01	15.83000	0.06000	1.57000	91.00000	93.00000	97.00000	15.83011	89.78283	5.82000	93.66667
340	17-10-2025 21:19:01	14.91000	1.28000	0.83000	82.00000	91.00000	94.00000	14.96484	85.09328	5.67333	89.00000
341	17-10-2025 21:19:02	13.55000	3.78000	-0.60000	95.00000	85.00000	94.00000	14.06737	74.41266	5.57667	91.33333
342	17-10-2025 21:19:02	14.09000	3.68000	-0.60000	88.00000	85.00000	94.00000	14.56264	75.36257	5.72333	89.00000
343	17-10-2025 21:19:02	19.43000	-0.79000	0.42000	84.00000	87.00000	91.00000	19.44605	92.32829	6.35333	87.33333
344	17-10-2025 21:19:02	19.50000	-0.74000	1.02000	87.00000	88.00000	92.00000	19.51404	92.17326	6.59333	89.00000
345	17-10-2025 21:19:02	19.35000	1.39000	-0.14000	93.00000	84.00000	93.00000	19.39986	85.89124	6.86667	90.00000
346	17-10-2025 21:19:02	17.07000	2.40000	0.06000	80.00000	82.00000	84.00000	17.23789	81.99681	6.51000	82.00000
347	17-10-2025 21:19:02	19.08000	2.35000	2.33000	83.00000	88.00000	95.00000	19.22417	82.97849	7.92000	88.66667
348	17-10-2025 21:19:02	19.69000	0.46000	1.79000	89.00000	92.00000	96.00000	19.69537	88.66169	7.31333	92.33333
349	17-10-2025 21:19:02	20.70000	-0.11000	1.93000	89.00000	90.00000	95.00000	20.70029	90.30447	7.50667	91.33333
350	17-10-2025 21:19:02	19.63000	-0.17000	2.09000	88.00000	90.00000	91.00000	19.63074	90.49618	7.18333	89.66667
351	17-10-2025 21:19:02	19.38000	-1.19000	2.58000	91.00000	95.00000	96.00000	19.41650	93.51375	6.92333	94.00000
352	17-10-2025 21:19:02	18.75000	0.61000	1.76000	96.00000	87.00000	98.00000	18.75992	88.13663	7.04000	93.66667
353	17-10-2025 21:19:02	20.26000	-1.97000	1.87000	93.00000	79.00000	97.00000	20.35555	95.55375	6.72000	89.66667
354	17-10-2025 21:19:02	19.34000	-2.66000	1.56000	88.00000	90.00000	95.00000	19.52207	97.83126	6.08000	91.00000
355	17-10-2025 21:19:02	18.10000	-1.75000	1.62000	85.00000	90.00000	94.00000	18.18440	95.52248	5.99000	89.66667
356	17-10-2025 21:19:02	19.04000	-1.97000	1.01000	91.00000	88.00000	93.00000	19.14164	95.90717	6.02667	90.66667
357	17-10-2025 21:19:02	19.15000	-1.85000	-0.09000	88.00000	87.00000	86.00000	19.23915	95.51798	5.73667	87.00000
358	17-10-2025 21:19:02	17.73000	2.07000	-0.84000	84.00000	86.00000	88.00000	17.85043	83.34079	6.32000	86.00000
359	17-10-2025 21:19:02	18.25000	1.15000	0.52000	91.00000	91.00000	94.00000	18.28620	86.39435	6.64000	92.00000
360	17-10-2025 21:19:02	20.02000	0.38000	0.10000	90.00000	93.00000	96.00000	20.02361	88.91260	6.83333	93.00000
361	17-10-2025 21:19:02	18.14000	2.69000	-0.69000	92.00000	90.00000	93.00000	18.33837	81.56502	6.71333	91.66667
362	17-10-2025 21:19:02	17.83000	2.94000	-1.32000	97.00000	89.00000	92.00000	18.07076	80.63671	6.48333	92.66667
363	17-10-2025 21:19:02	16.42000	5.15000	-1.59000	97.00000	82.00000	91.00000	17.20869	72.58639	6.66000	90.00000
364	17-10-2025 21:19:02	16.11000	5.28000	-1.91000	93.00000	84.00000	93.00000	16.95319	71.85361	6.49333	90.00000
365	17-10-2025 21:19:02	15.33000	5.43000	-1.36000	96.00000	87.00000	90.00000	16.26327	70.49548	6.46667	91.00000
366	17-10-2025 21:19:02	16.77000	4.84000	-0.94000	95.00000	88.00000	92.00000	17.45447	73.90130	6.89000	91.66667
367	17-10-2025 21:19:02	17.37000	6.22000	-0.85000	96.00000	81.00000	92.00000	18.45008	70.29813	7.58000	89.66667
368	17-10-2025 21:19:02	16.67000	6.92000	0.02000	88.00000	79.00000	91.00000	18.04925	67.45583	7.87000	86.00000
369	17-10-2025 21:19:02	17.75000	3.95000	1.07000	90.00000	89.00000	95.00000	18.18420	77.45410	7.59000	91.33333
370	17-10-2025 21:19:02	17.18000	2.83000	1.29000	95.00000	81.00000	89.00000	17.41153	80.64587	7.10000	88.33333
371	17-10-2025 21:19:02	14.73000	1.45000	0.41000	91.00000	90.00000	95.00000	14.80120	84.37800	5.53000	92.00000
372	17-10-2025 21:19:02	15.79000	0.90000	1.96000	71.00000	88.00000	87.00000	15.81563	86.73778	6.21667	82.00000
373	17-10-2025 21:19:02	19.34000	-1.45000	2.77000	89.00000	93.00000	97.00000	19.39428	94.28768	6.88667	93.00000
374	17-10-2025 21:19:02	18.12000	2.61000	1.39000	93.00000	91.00000	96.00000	18.30701	81.80351	7.37333	93.33333
375	17-10-2025 21:19:02	18.15000	1.83000	0.89000	93.00000	94.00000	95.00000	18.24202	84.24253	6.95667	94.00000
376	17-10-2025 21:19:02	17.32000	2.06000	0.96000	92.00000	91.00000	95.00000	17.44208	83.21724	6.78000	92.66667
377	17-10-2025 21:19:02	17.99000	0.01000	0.37000	89.00000	90.00000	94.00000	17.99000	89.96815	6.12333	91.00000
378	17-10-2025 21:19:02	17.02000	3.14000	0.29000	93.00000	84.00000	95.00000	17.30722	79.54710	6.81667	90.66667
379	17-10-2025 21:19:02	16.24000	1.74000	-0.01000	93.00000	90.00000	95.00000	16.33295	83.88450	5.99000	92.66667
380	17-10-2025 21:19:03	18.73000	3.81000	0.24000	92.00000	91.00000	94.00000	19.11358	78.50194	7.59333	92.33333
381	17-10-2025 21:19:03	17.24000	4.55000	0.48000	95.00000	93.00000	94.00000	17.83031	75.21555	7.42333	94.00000
382	17-10-2025 21:19:03	17.50000	4.35000	-0.40000	95.00000	93.00000	97.00000	18.03254	76.04082	7.15000	95.00000
383	17-10-2025 21:19:03	17.28000	4.98000	0.02000	90.00000	93.00000	92.00000	17.98329	73.92331	7.42667	91.66667
384	17-10-2025 21:19:03	16.70000	5.48000	0.13000	93.00000	94.00000	92.00000	17.57613	71.83308	7.43667	93.00000
385	17-10-2025 21:19:03	16.38000	5.73000	-0.13000	92.00000	92.00000	95.00000	17.35331	70.71930	7.32667	93.00000
386	17-10-2025 21:19:03	17.73000	4.85000	0.79000	95.00000	93.00000	93.00000	18.38139	74.70114	7.79000	93.66667
387	17-10-2025 21:19:03	19.77000	0.51000	0.31000	96.00000	81.00000	91.00000	19.77658	88.52229	6.86333	89.33333
388	17-10-2025 21:19:03	19.00000	2.66000	-1.46000	85.00000	88.00000	87.00000	19.18530	82.03039	6.73333	86.66667
389	17-10-2025 21:19:03	17.55000	7.30000	-2.74000	87.00000	75.00000	88.00000	19.00770	67.41492	7.37000	83.33333
390	17-10-2025 21:19:03	17.81000	3.81000	-2.26000	94.00000	73.00000	90.00000	18.21297	77.92502	6.45333	85.66667
391	17-10-2025 21:19:03	17.35000	5.02000	-3.15000	92.00000	82.00000	93.00000	18.06164	73.86288	6.40667	89.00000
392	17-10-2025 21:19:03	17.94000	3.12000	-2.83000	85.00000	81.00000	88.00000	18.20928	80.13419	6.07667	84.66667
393	17-10-2025 21:19:03	20.48000	1.67000	-2.75000	93.00000	85.00000	96.00000	20.54798	85.33825	6.46667	91.33333
394	17-10-2025 21:19:03	20.22000	3.47000	-4.35000	92.00000	87.00000	83.00000	20.51559	80.26220	6.44667	87.33333
395	17-10-2025 21:19:03	20.17000	5.19000	-2.94000	87.00000	87.00000	87.00000	20.82703	75.57009	7.47333	87.00000
396	17-10-2025 21:19:03	20.20000	3.25000	-1.80000	96.00000	89.00000	92.00000	20.45978	80.85995	7.21667	92.33333
397	17-10-2025 21:19:03	21.04000	1.10000	-2.03000	92.00000	84.00000	86.00000	21.06874	87.00722	6.70333	87.33333
398	17-10-2025 21:19:03	20.47000	2.79000	-2.51000	84.00000	79.00000	84.00000	20.65926	82.23858	6.91667	82.33333
399	17-10-2025 21:19:03	19.63000	4.55000	-1.31000	93.00000	86.00000	97.00000	20.15042	76.94997	7.62333	92.00000
400	17-10-2025 21:19:03	20.09000	3.49000	0.25000	88.00000	82.00000	89.00000	20.39089	80.14503	7.94333	86.33333
401	17-10-2025 21:19:03	18.34000	4.76000	-0.28000	90.00000	77.00000	91.00000	18.94764	75.45037	7.60667	86.00000
402	17-10-2025 21:19:03	18.33000	7.81000	0.98000	85.00000	81.00000	90.00000	19.92448	66.92224	9.04000	85.33333
403	17-10-2025 21:19:03	20.52000	2.89000	2.00000	90.00000	89.00000	94.00000	20.72251	81.98329	8.47000	91.00000
404	17-10-2025 21:19:03	20.42000	2.59000	1.73000	89.00000	88.00000	92.00000	20.58360	82.77141	8.24667	89.66667
405	17-10-2025 21:19:03	20.45000	4.82000	0.56000	94.00000	90.00000	96.00000	21.01035	76.73762	8.61000	93.33333
406	17-10-2025 21:19:03	19.90000	2.76000	1.48000	94.00000	90.00000	95.00000	20.09049	82.10382	8.04667	93.00000
407	17-10-2025 21:19:03	18.29000	3.20000	1.68000	86.00000	92.00000	94.00000	18.56782	80.07603	7.72333	90.66667
408	17-10-2025 21:19:03	17.72000	4.81000	1.92000	91.00000	76.00000	89.00000	18.36122	74.81330	8.15000	85.33333
409	17-10-2025 21:19:03	15.78000	1.39000	3.24000	89.00000	93.00000	93.00000	15.84110	84.96603	6.80333	91.66667
410	17-10-2025 21:19:03	15.99000	-0.80000	3.32000	91.00000	84.00000	97.00000	16.01000	92.86419	6.17000	90.66667
411	17-10-2025 21:19:03	15.51000	1.08000	3.13000	87.00000	85.00000	92.00000	15.54756	86.01678	6.57333	88.00000
412	17-10-2025 21:19:03	17.39000	1.65000	3.24000	95.00000	90.00000	97.00000	17.46810	84.57988	7.42667	94.00000
413	17-10-2025 21:19:03	18.56000	1.84000	2.54000	90.00000	92.00000	92.00000	18.65098	84.33831	7.64667	91.33333
414	17-10-2025 21:19:03	17.11000	-0.06000	2.52000	92.00000	91.00000	92.00000	17.11011	90.20092	6.52333	91.66667
415	17-10-2025 21:19:03	17.22000	1.34000	2.29000	92.00000	94.00000	95.00000	17.27206	85.55041	6.95000	93.66667
416	17-10-2025 21:19:03	17.27000	1.92000	3.03000	92.00000	91.00000	98.00000	17.37640	83.65617	7.40667	93.66667
417	17-10-2025 21:19:03	17.02000	4.23000	3.03000	89.00000	86.00000	97.00000	17.53777	76.04299	8.09333	90.66667
418	17-10-2025 21:19:03	17.94000	5.46000	3.07000	94.00000	88.00000	89.00000	18.75247	73.07249	8.82333	90.33333
419	17-10-2025 21:19:03	18.20000	5.85000	2.33000	91.00000	89.00000	93.00000	19.11707	72.18111	8.79333	91.00000
420	17-10-2025 21:19:04	18.33000	5.79000	2.55000	86.00000	89.00000	92.00000	19.22272	72.46994	8.89000	89.00000
421	17-10-2025 21:19:04	20.84000	5.72000	1.81000	90.00000	86.00000	97.00000	21.61074	74.65187	9.45667	91.00000
422	17-10-2025 21:19:04	19.11000	4.32000	2.63000	93.00000	95.00000	98.00000	19.59221	77.26184	8.68667	95.33333
423	17-10-2025 21:19:04	18.35000	4.29000	2.38000	91.00000	89.00000	95.00000	18.84480	76.84130	8.34000	91.66667
424	17-10-2025 21:19:04	21.31000	1.39000	2.43000	93.00000	94.00000	98.00000	21.35529	86.26802	8.37667	95.00000
425	17-10-2025 21:19:04	20.21000	1.65000	1.71000	93.00000	86.00000	97.00000	20.27724	85.33257	7.85667	92.00000
426	17-10-2025 21:19:04	20.95000	3.72000	0.92000	90.00000	90.00000	95.00000	21.27771	79.93119	8.53000	91.66667
427	17-10-2025 21:19:04	21.03000	3.58000	1.62000	86.00000	92.00000	94.00000	21.33254	80.33898	8.74333	90.66667
428	17-10-2025 21:19:04	20.26000	1.53000	1.40000	94.00000	93.00000	97.00000	20.31769	85.68132	7.73000	94.66667
429	17-10-2025 21:19:04	20.61000	1.99000	0.63000	95.00000	90.00000	89.00000	20.70585	84.48490	7.74333	91.33333
430	17-10-2025 21:19:04	21.45000	4.78000	-1.61000	92.00000	83.00000	91.00000	21.97614	77.43726	8.20667	88.66667
431	17-10-2025 21:19:04	22.47000	2.41000	-0.33000	83.00000	90.00000	85.00000	22.59887	83.87819	8.18333	86.00000
432	17-10-2025 21:19:04	22.27000	2.81000	-1.78000	91.00000	84.00000	92.00000	22.44658	82.80850	7.76667	89.00000
433	17-10-2025 21:19:04	20.99000	2.85000	-1.63000	94.00000	81.00000	91.00000	21.18260	82.26773	7.40333	88.66667
434	17-10-2025 21:19:04	17.62000	2.29000	-2.15000	87.00000	76.00000	84.00000	17.76819	82.59501	5.92000	82.33333
435	17-10-2025 21:19:04	20.13000	0.10000	-2.16000	88.00000	90.00000	89.00000	20.13025	89.71537	6.02333	89.00000
436	17-10-2025 21:19:04	19.43000	2.66000	-2.00000	96.00000	82.00000	96.00000	19.61123	82.20457	6.69667	91.33333
437	17-10-2025 21:19:04	20.28000	0.34000	-2.88000	94.00000	93.00000	92.00000	20.28285	89.03951	5.91333	93.00000
438	17-10-2025 21:19:04	18.72000	1.11000	-3.20000	93.00000	72.00000	91.00000	18.75288	86.60663	5.54333	85.33333
439	17-10-2025 21:19:04	19.52000	1.41000	-3.42000	96.00000	89.00000	87.00000	19.57086	85.86849	5.83667	90.66667
440	17-10-2025 21:19:04	19.85000	1.64000	-3.30000	95.00000	79.00000	91.00000	19.91763	85.27697	6.06333	88.33333
441	17-10-2025 21:19:04	19.86000	4.05000	-1.39000	77.00000	80.00000	84.00000	20.26875	78.47386	7.50667	80.33333
442	17-10-2025 21:19:04	19.92000	2.98000	-2.48000	91.00000	88.00000	91.00000	20.14167	81.49174	6.80667	90.00000
443	17-10-2025 21:19:04	20.05000	2.10000	-2.95000	97.00000	79.00000	92.00000	20.15967	84.02075	6.40000	89.33333
444	17-10-2025 21:19:04	19.58000	1.98000	-1.85000	91.00000	86.00000	90.00000	19.67986	84.22567	6.57000	89.00000
445	17-10-2025 21:19:04	18.97000	1.08000	-1.07000	92.00000	86.00000	92.00000	19.00072	86.74155	6.32667	90.00000
446	17-10-2025 21:19:04	19.07000	2.26000	-1.73000	94.00000	89.00000	97.00000	19.20345	83.24136	6.53333	93.33333
447	17-10-2025 21:19:04	16.83000	2.72000	-1.83000	92.00000	90.00000	93.00000	17.04838	80.81946	5.90667	91.66667
448	17-10-2025 21:19:04	19.50000	1.24000	-1.84000	96.00000	85.00000	91.00000	19.53939	86.36147	6.30000	90.66667
449	17-10-2025 21:19:04	18.38000	1.87000	-0.72000	91.00000	87.00000	92.00000	18.47488	84.19066	6.51000	90.00000
450	17-10-2025 21:19:04	17.80000	-2.02000	0.07000	87.00000	80.00000	92.00000	17.91425	96.47441	5.28333	86.33333
451	17-10-2025 21:19:04	17.63000	2.52000	1.16000	81.00000	83.00000	90.00000	17.80919	81.86535	7.10333	84.66667
452	17-10-2025 21:19:04	19.54000	0.13000	2.22000	82.00000	92.00000	96.00000	19.54043	89.61882	7.29667	90.00000
453	17-10-2025 21:19:04	21.37000	2.38000	2.15000	91.00000	86.00000	95.00000	21.50212	83.64509	8.63333	90.66667
454	17-10-2025 21:19:04	20.14000	4.55000	1.24000	92.00000	88.00000	96.00000	20.64757	77.26953	8.64333	92.00000
455	17-10-2025 21:19:04	20.50000	3.41000	2.47000	84.00000	89.00000	93.00000	20.78168	80.55581	8.79333	88.66667
456	17-10-2025 21:19:04	21.86000	3.15000	2.21000	90.00000	88.00000	96.00000	22.08579	81.80019	9.07333	91.33333
457	17-10-2025 21:19:04	20.37000	0.87000	1.65000	89.00000	93.00000	93.00000	20.38857	87.55439	7.63000	91.66667
458	17-10-2025 21:19:04	21.20000	1.43000	3.05000	91.00000	88.00000	97.00000	21.24817	86.14108	8.56000	92.00000
459	17-10-2025 21:19:04	19.22000	1.48000	3.92000	90.00000	94.00000	98.00000	19.27690	85.59674	8.20667	94.00000
460	17-10-2025 21:19:04	20.73000	1.29000	3.35000	92.00000	95.00000	98.00000	20.77010	86.43915	8.45667	95.00000
461	17-10-2025 21:19:05	20.38000	-0.27000	2.37000	87.00000	94.00000	97.00000	20.38179	90.75903	7.49333	92.66667
462	17-10-2025 21:19:05	20.51000	0.61000	0.95000	91.00000	92.00000	95.00000	20.51907	88.29643	7.35667	92.66667
463	17-10-2025 21:19:05	20.21000	2.06000	0.81000	92.00000	89.00000	93.00000	20.31472	84.17996	7.69333	91.33333
464	17-10-2025 21:19:05	21.03000	3.34000	-0.03000	91.00000	93.00000	96.00000	21.29358	80.97562	8.11333	93.33333
465	17-10-2025 21:19:05	21.51000	5.05000	-1.34000	89.00000	83.00000	93.00000	22.09486	76.78769	8.40667	88.33333
466	17-10-2025 21:19:05	20.14000	5.59000	-2.89000	91.00000	78.00000	82.00000	20.90138	74.48763	7.61333	83.66667
467	17-10-2025 21:19:05	21.85000	2.09000	-2.87000	89.00000	80.00000	85.00000	21.94973	84.53616	7.02333	84.66667
468	17-10-2025 21:19:05	19.06000	2.69000	-3.96000	92.00000	59.00000	80.00000	19.24889	81.96672	5.93000	77.00000
469	17-10-2025 21:19:05	19.97000	2.13000	-2.16000	86.00000	58.00000	80.00000	20.08327	83.91185	6.64667	74.66667
470	17-10-2025 21:19:05	17.86000	6.26000	-0.65000	95.00000	80.00000	92.00000	18.92531	70.68424	7.82333	89.00000
471	17-10-2025 21:19:05	18.23000	4.47000	-0.75000	93.00000	71.00000	92.00000	18.77002	76.22288	7.31667	85.33333
472	17-10-2025 21:19:05	19.25000	4.39000	0.80000	80.00000	74.00000	86.00000	19.74423	77.15329	8.14667	80.00000
473	17-10-2025 21:19:05	21.87000	1.42000	3.39000	81.00000	88.00000	96.00000	21.91605	86.28505	8.89333	88.33333
474	17-10-2025 21:19:05	20.93000	2.32000	2.47000	79.00000	85.00000	92.00000	21.05819	83.67483	8.57333	85.33333
475	17-10-2025 21:19:05	20.20000	2.05000	2.26000	84.00000	88.00000	93.00000	20.30376	84.20517	8.17000	88.33333
476	17-10-2025 21:19:05	19.77000	1.97000	2.05000	90.00000	93.00000	98.00000	19.86791	84.30949	7.93000	93.66667
477	17-10-2025 21:19:05	19.84000	2.88000	0.96000	91.00000	90.00000	96.00000	20.04794	81.74056	7.89333	92.33333
478	17-10-2025 21:19:05	20.13000	2.47000	0.57000	92.00000	83.00000	96.00000	20.28097	83.00464	7.72333	90.33333
479	17-10-2025 21:19:05	19.55000	2.16000	0.26000	93.00000	89.00000	94.00000	19.66896	83.69519	7.32333	92.00000
480	17-10-2025 21:19:05	18.98000	1.39000	0.80000	90.00000	87.00000	97.00000	19.03083	85.81142	7.05667	91.33333
481	17-10-2025 21:19:05	19.32000	1.19000	0.66000	97.00000	91.00000	95.00000	19.35661	86.47536	7.05667	94.33333
482	17-10-2025 21:19:05	18.27000	2.80000	0.96000	89.00000	76.00000	94.00000	18.48331	81.28683	7.34333	86.33333
483	17-10-2025 21:19:05	19.42000	2.45000	2.37000	92.00000	88.00000	97.00000	19.57393	82.80963	8.08000	92.33333
484	17-10-2025 21:19:05	18.68000	2.16000	2.15000	93.00000	94.00000	98.00000	18.80447	83.40409	7.66333	95.00000
485	17-10-2025 21:19:05	19.35000	0.53000	1.37000	93.00000	87.00000	95.00000	19.35726	88.43105	7.08333	91.66667
486	17-10-2025 21:19:05	20.14000	0.88000	1.27000	86.00000	93.00000	90.00000	20.15922	87.49810	7.43000	89.66667
487	17-10-2025 21:19:05	19.23000	1.66000	0.55000	91.00000	92.00000	88.00000	19.30152	85.06626	7.14667	90.33333
488	17-10-2025 21:19:05	21.76000	-1.58000	0.24000	93.00000	84.00000	91.00000	21.81729	94.15297	6.80667	89.33333
489	17-10-2025 21:19:05	21.22000	-0.25000	-1.33000	88.00000	85.00000	92.00000	21.22147	90.67499	6.54667	88.33333
490	17-10-2025 21:19:05	20.47000	2.48000	-2.07000	94.00000	80.00000	96.00000	20.61968	83.09212	6.96000	90.00000
491	17-10-2025 21:19:05	20.55000	2.60000	-1.47000	93.00000	79.00000	90.00000	20.71382	82.78921	7.22667	87.33333
492	17-10-2025 21:19:05	20.39000	3.25000	-0.52000	90.00000	77.00000	93.00000	20.64739	80.94370	7.70667	86.66667
493	17-10-2025 21:19:05	20.36000	1.78000	0.25000	89.00000	80.00000	89.00000	20.43766	85.00354	7.46333	86.00000
494	17-10-2025 21:19:05	21.29000	2.83000	2.00000	76.00000	85.00000	91.00000	21.47727	82.42827	8.70667	84.00000
