Sample()	SampleTime(Date)	V1/X/E(cm/s)	V2/Y/N(cm/s)	V3/Z/U(cm/s)	Corr1(%)	Corr2(%)	Corr3(%)	Speed(cm/s)	Direction(deg)	MeanVel(cm/s)	MeanCorr(%)
1987	17-10-2025 19:06:52	18.72000	2.70000	-1.65000	92.00000	80.00000	91.00000	18.91371	81.79278	6.59000	87.66667
1988	17-10-2025 19:06:52	20.59000	1.91000	-1.26000	77.00000	77.00000	85.00000	20.67840	84.70021	7.08000	79.66667
1989	17-10-2025 19:06:52	20.67000	5.21000	-1.62000	92.00000	65.00000	90.00000	21.31650	75.85293	8.08667	82.33333
1990	17-10-2025 19:06:52	20.08000	6.80000	-1.22000	79.00000	74.00000	81.00000	21.20015	71.29156	8.55333	78.00000
1991	17-10-2025 19:06:52	22.35000	3.69000	-0.22000	87.00000	67.00000	84.00000	22.65256	80.62500	8.60667	79.33333
1992	17-10-2025 19:06:52	22.97000	1.93000	-0.72000	90.00000	84.00000	90.00000	23.05094	85.19714	8.06000	88.00000
1993	17-10-2025 19:06:52	21.86000	2.72000	0.82000	84.00000	63.00000	88.00000	22.02857	82.90724	8.46667	78.33333
1994	17-10-2025 19:06:52	21.72000	3.22000	1.54000	84.00000	86.00000	91.00000	21.95739	81.56729	8.82667	87.00000
1995	17-10-2025 19:06:52	22.17000	1.76000	0.79000	89.00000	71.00000	96.00000	22.23975	85.46100	8.24000	85.33333
1996	17-10-2025 19:06:52	21.37000	3.45000	-0.59000	91.00000	78.00000	95.00000	21.64669	80.82922	8.07667	88.00000
1997	17-10-2025 19:06:52	22.65000	2.94000	-0.22000	79.00000	71.00000	92.00000	22.84001	82.60428	8.45667	80.66667
1998	17-10-2025 19:06:52	26.05000	1.66000	0.43000	92.00000	69.00000	89.00000	26.10284	86.35384	9.38000	83.33333
1999	17-10-2025 19:06:52	27.10000	1.96000	-0.51000	90.00000	71.00000	94.00000	27.17079	85.86330	9.51667	85.00000
2000	17-10-2025 19:06:52	25.08000	0.51000	-0.74000	95.00000	72.00000	94.00000	25.08519	88.83506	8.28333	87.00000
2001	17-10-2025 19:06:52	24.01000	2.91000	-0.16000	83.00000	75.00000	88.00000	24.18570	83.08949	8.92000	82.00000
2002	17-10-2025 19:06:52	22.66000	2.74000	-0.62000	94.00000	76.00000	91.00000	22.82506	83.10539	8.26000	87.00000
2003	17-10-2025 19:06:52	23.22000	1.68000	-0.26000	82.00000	62.00000	92.00000	23.28070	85.86178	8.21333	78.66667
2004	17-10-2025 19:06:52	24.49000	2.71000	-1.17000	93.00000	79.00000	94.00000	24.63948	83.68549	8.67667	88.66667
2005	17-10-2025 19:06:52	25.55000	-0.86000	-0.70000	88.00000	74.00000	92.00000	25.56447	91.92782	7.99667	84.66667
2006	17-10-2025 19:06:52	24.85000	3.07000	-1.08000	92.00000	70.00000	90.00000	25.03892	82.95729	8.94667	84.00000
2007	17-10-2025 19:06:52	26.50000	5.22000	-0.08000	81.00000	61.00000	88.00000	27.00923	78.85648	10.54667	76.66667
2008	17-10-2025 19:06:52	26.25000	4.10000	-0.10000	89.00000	61.00000	94.00000	26.56826	81.12267	10.08333	81.33333
2009	17-10-2025 19:06:52	25.33000	3.27000	-0.27000	93.00000	84.00000	96.00000	25.54020	82.64403	9.44333	91.00000
2010	17-10-2025 19:06:52	23.66000	2.34000	-0.40000	93.00000	63.00000	94.00000	23.77543	84.35175	8.53333	83.33333
2011	17-10-2025 19:06:52	24.39000	1.89000	0.14000	90.00000	71.00000	97.00000	24.46312	85.56896	8.80667	86.00000
2012	17-10-2025 19:06:52	24.60000	-0.88000	0.60000	89.00000	76.00000	91.00000	24.61574	92.04873	8.10667	85.33333
2013	17-10-2025 19:06:52	25.12000	0.18000	-0.65000	92.00000	81.00000	88.00000	25.12064	89.58945	8.21667	87.00000
2014	17-10-2025 19:06:52	24.75000	2.99000	-1.30000	93.00000	79.00000	93.00000	24.92995	83.11159	8.81333	88.33333
2015	17-10-2025 19:06:52	24.28000	4.02000	-1.47000	93.00000	75.00000	92.00000	24.61054	80.59892	8.94333	86.66667
2016	17-10-2025 19:06:52	23.41000	3.34000	-0.81000	93.00000	77.00000	97.00000	23.64707	81.88018	8.64667	89.00000
2017	17-10-2025 19:06:52	24.78000	1.14000	-0.54000	91.00000	77.00000	93.00000	24.80621	87.36597	8.46000	87.00000
2018	17-10-2025 19:06:52	22.42000	1.12000	0.22000	89.00000	77.00000	89.00000	22.44796	87.14014	7.92000	85.00000
2019	17-10-2025 19:06:52	23.83000	0.02000	0.35000	92.00000	77.00000	95.00000	23.83001	89.95191	8.06667	88.00000
2020	17-10-2025 19:06:53	22.37000	0.54000	0.65000	94.00000	77.00000	93.00000	22.37652	88.61718	7.85333	88.00000
2021	17-10-2025 19:06:53	22.32000	1.58000	0.77000	92.00000	79.00000	97.00000	22.37585	85.95087	8.22333	89.33333
2022	17-10-2025 19:06:53	20.57000	2.52000	0.88000	92.00000	76.00000	95.00000	20.72379	83.01558	7.99000	87.66667
2023	17-10-2025 19:06:53	23.02000	1.43000	1.93000	87.00000	85.00000	94.00000	23.06437	86.44536	8.79333	88.66667
2024	17-10-2025 19:06:53	22.76000	4.75000	2.43000	86.00000	77.00000	96.00000	23.25038	78.21161	9.98000	86.33333
2025	17-10-2025 19:06:53	24.04000	4.98000	1.82000	91.00000	80.00000	94.00000	24.55040	78.29645	10.28000	88.33333
2026	17-10-2025 19:06:53	24.43000	5.08000	1.38000	90.00000	84.00000	94.00000	24.95258	78.25325	10.29667	89.33333
2027	17-10-2025 19:06:53	24.67000	3.99000	0.49000	90.00000	70.00000	96.00000	24.99058	80.81283	9.71667	85.33333
2028	17-10-2025 19:06:53	23.03000	2.68000	0.02000	86.00000	69.00000	95.00000	23.18541	83.36235	8.57667	83.33333
2029	17-10-2025 19:06:53	23.79000	3.29000	2.83000	62.00000	77.00000	83.00000	24.01642	82.12631	9.97000	74.00000
2030	17-10-2025 19:06:53	26.24000	-2.79000	2.97000	90.00000	70.00000	94.00000	26.38791	96.06924	8.80667	84.66667
2031	17-10-2025 19:06:53	24.81000	2.17000	0.86000	81.00000	89.00000	90.00000	24.90472	85.00136	9.28000	86.66667
2032	17-10-2025 19:06:53	25.23000	1.56000	1.12000	90.00000	89.00000	93.00000	25.27818	86.46184	9.30333	90.66667
2033	17-10-2025 19:06:53	26.12000	1.66000	1.16000	92.00000	84.00000	96.00000	26.17270	86.36358	9.64667	90.66667
2034	17-10-2025 19:06:53	25.54000	1.73000	0.56000	94.00000	76.00000	91.00000	25.59853	86.12488	9.27667	87.00000
2035	17-10-2025 19:06:53	25.25000	5.06000	0.44000	91.00000	90.00000	95.00000	25.75201	78.66825	10.25000	92.00000
2036	17-10-2025 19:06:53	23.11000	4.35000	0.38000	87.00000	79.00000	93.00000	23.51584	79.33993	9.28000	86.33333
2037	17-10-2025 19:06:53	22.79000	6.20000	-0.36000	93.00000	72.00000	90.00000	23.61830	74.78105	9.54333	85.00000
2038	17-10-2025 19:06:53	22.28000	5.40000	0.62000	87.00000	71.00000	87.00000	22.92506	76.37595	9.43333	81.66667
2039	17-10-2025 19:06:53	21.46000	3.95000	0.59000	85.00000	83.00000	91.00000	21.82050	79.57068	8.66667	86.33333
2040	17-10-2025 19:06:53	20.17000	7.21000	-0.27000	91.00000	67.00000	90.00000	21.41992	70.32998	9.03667	82.66667
2041	17-10-2025 19:06:53	20.31000	9.07000	-0.49000	94.00000	73.00000	87.00000	22.24322	65.93551	9.63000	84.66667
2042	17-10-2025 19:06:53	19.14000	6.18000	1.15000	86.00000	74.00000	95.00000	20.11298	72.10556	8.82333	85.00000
2043	17-10-2025 19:06:53	20.85000	3.93000	1.00000	93.00000	82.00000	92.00000	21.21715	79.32560	8.59333	89.00000
2044	17-10-2025 19:06:53	18.50000	5.58000	1.07000	95.00000	83.00000	97.00000	19.32321	73.21555	8.38333	91.66667
2045	17-10-2025 19:06:53	18.09000	5.62000	1.07000	89.00000	78.00000	95.00000	18.94287	72.74161	8.26000	87.33333
2046	17-10-2025 19:06:53	18.75000	2.60000	0.88000	92.00000	73.00000	97.00000	18.92941	82.10533	7.41000	87.33333
2047	17-10-2025 19:06:53	16.05000	4.19000	0.87000	92.00000	70.00000	95.00000	16.58791	75.36895	7.03667	85.66667
2048	17-10-2025 19:06:53	18.62000	1.38000	1.29000	86.00000	87.00000	93.00000	18.67107	85.76134	7.09667	88.66667
2049	17-10-2025 19:06:53	19.49000	-0.60000	1.15000	90.00000	76.00000	95.00000	19.49923	91.76329	6.68000	87.00000
2050	17-10-2025 19:06:53	19.82000	-1.50000	0.64000	92.00000	71.00000	97.00000	19.87668	94.32796	6.32000	86.66667
2051	17-10-2025 19:06:53	20.04000	-2.21000	0.49000	90.00000	77.00000	96.00000	20.16149	96.29312	6.10667	87.66667
2052	17-10-2025 19:06:53	18.92000	2.72000	-0.24000	95.00000	48.00000	96.00000	19.11452	81.81903	7.13333	79.66667
2053	17-10-2025 19:06:53	17.92000	3.29000	-0.80000	89.00000	68.00000	94.00000	18.21951	79.59671	6.80333	83.66667
2054	17-10-2025 19:06:53	18.83000	3.02000	0.13000	92.00000	69.00000	94.00000	19.07064	80.88836	7.32667	85.00000
2055	17-10-2025 19:06:53	20.28000	-2.28000	0.57000	92.00000	74.00000	93.00000	20.40776	96.41460	6.19000	86.33333
2056	17-10-2025 19:06:53	20.20000	-1.98000	0.32000	91.00000	75.00000	93.00000	20.29681	95.59824	6.18000	86.33333
2057	17-10-2025 19:06:53	18.08000	-0.34000	1.70000	90.00000	62.00000	94.00000	18.08320	91.07734	6.48000	82.00000
2058	17-10-2025 19:06:53	17.84000	2.55000	4.10000	89.00000	80.00000	89.00000	18.02132	81.86540	8.16333	86.00000
2059	17-10-2025 19:06:53	20.26000	2.83000	3.68000	87.00000	84.00000	93.00000	20.45670	82.04814	8.92333	88.00000
2060	17-10-2025 19:06:53	19.40000	0.99000	2.62000	87.00000	64.00000	87.00000	19.42524	87.07868	7.67000	79.33333
2061	17-10-2025 19:06:54	22.05000	-2.57000	2.34000	85.00000	70.00000	94.00000	22.19927	96.64802	7.27333	83.00000
2062	17-10-2025 19:06:54	21.40000	-0.65000	2.75000	85.00000	81.00000	94.00000	21.40987	91.73976	7.83333	86.66667
2063	17-10-2025 19:06:54	18.87000	-4.05000	2.17000	87.00000	77.00000	94.00000	19.29973	102.11342	5.66333	86.00000
2064	17-10-2025 19:06:54	18.66000	-2.78000	2.21000	86.00000	72.00000	96.00000	18.86595	98.47370	6.03000	84.66667
2065	17-10-2025 19:06:54	19.63000	-1.45000	1.69000	92.00000	68.00000	88.00000	19.68348	94.22457	6.62333	82.66667
2066	17-10-2025 19:06:54	18.66000	4.75000	-1.30000	89.00000	70.00000	85.00000	19.25508	75.71838	7.37000	81.33333
2067	17-10-2025 19:06:54	18.60000	4.22000	-1.13000	93.00000	77.00000	95.00000	19.07271	77.21704	7.23000	88.33333
2068	17-10-2025 19:06:54	17.10000	5.44000	-0.42000	91.00000	74.00000	94.00000	17.94446	72.35264	7.37333	86.33333
2069	17-10-2025 19:06:54	18.03000	4.36000	0.39000	97.00000	76.00000	96.00000	18.54968	76.40575	7.59333	89.66667
2070	17-10-2025 19:06:54	18.63000	1.37000	1.23000	92.00000	84.00000	98.00000	18.68030	85.79419	7.07667	91.33333
2071	17-10-2025 19:06:54	19.24000	-0.06000	1.06000	95.00000	76.00000	98.00000	19.24009	90.17868	6.74667	89.66667
2072	17-10-2025 19:06:54	18.65000	0.80000	-0.24000	88.00000	80.00000	90.00000	18.66715	87.54378	6.40333	86.00000
2073	17-10-2025 19:06:54	20.07000	1.00000	-0.24000	79.00000	58.00000	91.00000	20.09490	87.14756	6.94333	76.00000
2074	17-10-2025 19:06:54	20.18000	4.22000	0.47000	84.00000	77.00000	93.00000	20.61652	78.18863	8.29000	84.66667
2075	17-10-2025 19:06:54	22.83000	4.11000	1.56000	92.00000	69.00000	91.00000	23.19700	79.79457	9.50000	84.00000
2076	17-10-2025 19:06:54	23.41000	4.12000	0.94000	83.00000	69.00000	87.00000	23.76978	80.01855	9.49000	79.66667
2077	17-10-2025 19:06:54	21.21000	9.63000	0.26000	86.00000	90.00000	92.00000	23.29380	65.58047	10.36667	89.33333
2078	17-10-2025 19:06:54	22.01000	7.12000	0.26000	91.00000	48.00000	87.00000	23.13297	72.07416	9.79667	75.33333
2079	17-10-2025 19:06:54	21.05000	7.76000	0.57000	93.00000	73.00000	93.00000	22.43480	69.76379	9.79333	86.33333
2080	17-10-2025 19:06:54	21.85000	9.80000	1.46000	88.00000	75.00000	94.00000	23.94708	65.84317	11.03667	85.66667
2081	17-10-2025 19:06:54	21.04000	8.82000	1.38000	94.00000	67.00000	96.00000	22.81390	67.25649	10.41333	85.66667
2082	17-10-2025 19:06:54	19.68000	9.36000	1.55000	91.00000	64.00000	95.00000	21.79248	64.56378	10.19667	83.33333
2083	17-10-2025 19:06:54	19.46000	7.03000	1.27000	82.00000	77.00000	92.00000	20.69088	70.13755	9.25333	83.66667
2084	17-10-2025 19:06:54	21.02000	2.45000	2.95000	90.00000	68.00000	92.00000	21.16230	83.35185	8.80667	83.33333
2085	17-10-2025 19:06:54	19.72000	2.04000	2.94000	91.00000	71.00000	98.00000	19.82524	84.09386	8.23333	86.66667
2086	17-10-2025 19:06:54	18.60000	4.49000	3.34000	91.00000	83.00000	98.00000	19.13427	76.42856	8.81000	90.66667
2087	17-10-2025 19:06:54	19.18000	3.10000	4.16000	85.00000	81.00000	96.00000	19.42891	80.81887	8.81333	87.33333
2088	17-10-2025 19:06:54	19.34000	1.41000	4.49000	88.00000	89.00000	95.00000	19.39133	85.83018	8.41333	90.66667
2089	17-10-2025 19:06:54	19.18000	1.33000	3.70000	90.00000	80.00000	97.00000	19.22606	86.03328	8.07000	89.00000
2090	17-10-2025 19:06:54	18.89000	2.37000	3.26000	93.00000	66.00000	98.00000	19.03809	82.84885	8.17333	85.66667
2091	17-10-2025 19:06:54	19.48000	0.49000	3.77000	94.00000	86.00000	95.00000	19.48616	88.55909	7.91333	91.66667
2092	17-10-2025 19:06:54	20.29000	0.05000	4.59000	92.00000	74.00000	97.00000	20.29006	89.85881	8.31000	87.66667
2093	17-10-2025 19:06:54	19.90000	-1.43000	3.00000	84.00000	69.00000	93.00000	19.95131	94.11017	7.15667	82.00000
2094	17-10-2025 19:06:54	20.99000	0.69000	1.22000	95.00000	82.00000	92.00000	21.00134	88.11721	7.63333	89.66667
2095	17-10-2025 19:06:54	19.29000	-0.20000	1.44000	91.00000	73.00000	93.00000	19.29104	90.59403	6.84333	85.66667
2096	17-10-2025 19:06:54	21.83000	-1.09000	2.47000	87.00000	62.00000	94.00000	21.85720	92.85848	7.73667	81.00000
2097	17-10-2025 19:06:54	20.54000	-1.15000	1.31000	85.00000	79.00000	94.00000	20.57217	93.20455	6.90000	86.00000
2098	17-10-2025 19:06:54	18.47000	2.83000	1.52000	91.00000	64.00000	92.00000	18.68555	81.28881	7.60667	82.33333
2099	17-10-2025 19:06:54	18.14000	0.76000	1.16000	89.00000	80.00000	92.00000	18.15591	87.60092	6.68667	87.00000
2100	17-10-2025 19:06:54	18.17000	2.25000	1.02000	88.00000	82.00000	94.00000	18.30878	82.94097	7.14667	88.00000
2101	17-10-2025 19:06:55	18.21000	4.14000	0.51000	90.00000	74.00000	97.00000	18.67468	77.19165	7.62000	87.00000
2102	17-10-2025 19:06:55	19.27000	6.61000	0.56000	89.00000	88.00000	94.00000	20.37216	71.06699	8.81333	90.33333
2103	17-10-2025 19:06:55	19.02000	7.71000	0.75000	93.00000	67.00000	91.00000	20.52327	67.93420	9.16000	83.66667
2104	17-10-2025 19:06:55	20.91000	4.23000	0.97000	88.00000	78.00000	96.00000	21.33356	78.56366	8.70333	87.33333
2105	17-10-2025 19:06:55	20.53000	4.21000	1.54000	85.00000	74.00000	89.00000	20.95722	78.41126	8.76000	82.66667
2106	17-10-2025 19:06:55	22.70000	5.95000	0.88000	89.00000	56.00000	89.00000	23.46684	75.31236	9.84333	78.00000
2107	17-10-2025 19:06:55	19.91000	4.20000	1.71000	73.00000	81.00000	84.00000	20.34817	78.08814	8.60667	79.33333
2108	17-10-2025 19:06:55	20.92000	4.34000	1.91000	88.00000	78.00000	93.00000	21.36544	78.27984	9.05667	86.33333
2109	17-10-2025 19:06:55	20.54000	4.37000	2.33000	91.00000	73.00000	94.00000	20.99973	77.98909	9.08000	86.00000
2110	17-10-2025 19:06:55	22.32000	1.23000	2.19000	91.00000	81.00000	97.00000	22.35386	86.84576	8.58000	89.66667
2111	17-10-2025 19:06:55	19.60000	3.42000	2.50000	90.00000	85.00000	98.00000	19.89614	80.10212	8.50667	91.00000
2112	17-10-2025 19:06:55	21.45000	-1.94000	1.24000	85.00000	78.00000	95.00000	21.53755	95.16794	6.91667	86.00000
2113	17-10-2025 19:06:55	19.81000	-1.41000	1.02000	90.00000	79.00000	93.00000	19.86012	94.07123	6.47333	87.33333
2114	17-10-2025 19:06:55	18.62000	-0.70000	1.50000	92.00000	81.00000	97.00000	18.63315	92.15296	6.47333	90.00000
2115	17-10-2025 19:06:55	18.70000	-0.33000	0.89000	94.00000	80.00000	92.00000	18.70291	91.01100	6.42000	88.66667
2116	17-10-2025 19:06:55	19.16000	1.30000	0.86000	92.00000	74.00000	97.00000	19.20405	86.11845	7.10667	87.66667
2117	17-10-2025 19:06:55	19.00000	-0.03000	1.96000	92.00000	80.00000	97.00000	19.00002	90.09047	6.97667	89.66667
2118	17-10-2025 19:06:55	19.46000	0.79000	0.85000	89.00000	71.00000	92.00000	19.47603	87.67529	7.03333	84.00000
2119	17-10-2025 19:06:55	18.19000	4.88000	-0.24000	95.00000	65.00000	94.00000	18.83323	74.98236	7.61000	84.66667
2120	17-10-2025 19:06:55	17.52000	2.76000	0.33000	94.00000	78.00000	90.00000	17.73606	81.04753	6.87000	87.33333
2121	17-10-2025 19:06:55	16.94000	4.99000	0.67000	90.00000	68.00000	94.00000	17.65966	73.58666	7.53333	84.00000
2122	17-10-2025 19:06:55	19.82000	1.52000	1.24000	91.00000	76.00000	93.00000	19.87820	85.61456	7.52667	86.66667
2123	17-10-2025 19:06:55	18.73000	2.61000	2.19000	88.00000	79.00000	98.00000	18.91098	82.06700	7.84333	88.33333
2124	17-10-2025 19:06:55	20.52000	-0.59000	1.37000	84.00000	75.00000	98.00000	20.52848	91.64694	7.10000	85.66667
2125	17-10-2025 19:06:55	19.99000	-0.29000	1.10000	87.00000	54.00000	97.00000	19.99210	90.83115	6.93333	79.33333
2126	17-10-2025 19:06:55	20.17000	1.74000	2.69000	85.00000	74.00000	88.00000	20.24491	85.06949	8.20000	82.33333
2127	17-10-2025 19:06:55	20.77000	-0.34000	3.51000	88.00000	85.00000	94.00000	20.77278	90.93783	7.98000	89.00000
2128	17-10-2025 19:06:55	20.78000	-1.60000	2.65000	93.00000	82.00000	93.00000	20.84151	94.40292	7.27667	89.33333
2129	17-10-2025 19:06:55	19.85000	0.99000	0.92000	90.00000	81.00000	94.00000	19.87467	87.14479	7.25333	88.33333
2130	17-10-2025 19:06:55	21.57000	-2.75000	-0.86000	92.00000	82.00000	94.00000	21.74459	97.26555	5.98667	89.33333
2131	17-10-2025 19:06:55	20.77000	-0.11000	-1.05000	97.00000	82.00000	96.00000	20.77029	90.30344	6.53667	91.66667
2132	17-10-2025 19:06:55	20.90000	1.43000	-1.14000	91.00000	59.00000	90.00000	20.94886	86.08586	7.06333	80.00000
2133	17-10-2025 19:06:55	21.32000	1.34000	-0.03000	89.00000	73.00000	93.00000	21.36207	86.40359	7.54333	85.00000
2134	17-10-2025 19:06:55	22.33000	0.19000	-0.11000	95.00000	77.00000	92.00000	22.33081	89.51250	7.47000	88.00000
