Sample()	SampleTime(Date)	V1/X/E(cm/s)	V2/Y/N(cm/s)	V3/Z/U(cm/s)	Corr1(%)	Corr2(%)	Corr3(%)	Speed(cm/s)	Direction(deg)	MeanVel(cm/s)	MeanCorr(%)
116	17-10-2025 23:03:23	20.76000	3.68000	2.00000	91.00000	92.00000	96.00000	21.08364	79.94794	8.81333	93.00000
117	17-10-2025 23:03:23	21.50000	1.52000	2.40000	91.00000	88.00000	97.00000	21.55366	85.95605	8.47333	92.00000
118	17-10-2025 23:03:23	20.24000	4.35000	0.68000	90.00000	84.00000	89.00000	20.70218	77.87045	8.42333	87.66667
119	17-10-2025 23:03:23	20.03000	6.71000	0.59000	88.00000	77.00000	94.00000	21.12404	71.47928	9.11000	86.33333
120	17-10-2025 23:03:23	19.54000	6.15000	1.37000	83.00000	83.00000	90.00000	20.48497	72.52918	9.02000	85.33333
121	17-10-2025 23:03:23	21.82000	0.45000	2.60000	89.00000	88.00000	95.00000	21.82464	88.81854	8.29000	90.66667
122	17-10-2025 23:03:23	22.49000	1.88000	1.69000	88.00000	86.00000	91.00000	22.56844	85.22160	8.68667	88.33333
123	17-10-2025 23:03:23	19.94000	3.97000	1.94000	89.00000	81.00000	90.00000	20.33137	78.73981	8.61667	86.66667
124	17-10-2025 23:03:23	20.99000	2.39000	2.46000	89.00000	86.00000	96.00000	21.12563	83.50406	8.61333	90.33333
125	17-10-2025 23:03:23	20.54000	2.22000	1.65000	86.00000	91.00000	82.00000	20.65962	83.83132	8.13667	86.33333
126	17-10-2025 23:03:23	23.37000	0.93000	0.92000	81.00000	95.00000	95.00000	23.38850	87.72114	8.40667	90.33333
127	17-10-2025 23:03:23	22.07000	2.87000	1.61000	83.00000	88.00000	92.00000	22.25583	82.59079	8.85000	87.66667
128	17-10-2025 23:03:23	23.84000	2.31000	2.30000	90.00000	84.00000	93.00000	23.95165	84.46555	9.48333	89.00000
129	17-10-2025 23:03:23	23.59000	2.55000	2.08000	88.00000	87.00000	93.00000	23.72742	83.83047	9.40667	89.33333
130	17-10-2025 23:03:23	21.73000	1.75000	2.72000	85.00000	91.00000	90.00000	21.80035	85.39569	8.73333	88.66667
131	17-10-2025 23:03:23	21.51000	0.11000	2.39000	84.00000	93.00000	88.00000	21.51028	89.70700	8.00333	88.33333
132	17-10-2025 23:03:23	19.51000	2.58000	1.65000	92.00000	93.00000	94.00000	19.67985	82.46692	7.91333	93.00000
133	17-10-2025 23:03:23	19.53000	2.45000	1.20000	92.00000	91.00000	93.00000	19.68307	82.84971	7.72667	92.00000
134	17-10-2025 23:03:23	19.63000	3.72000	0.65000	85.00000	92.00000	86.00000	19.97937	79.26936	8.00000	87.66667
135	17-10-2025 23:03:23	20.00000	4.16000	0.29000	94.00000	84.00000	93.00000	20.42806	78.25002	8.15000	90.33333
136	17-10-2025 23:03:23	20.88000	3.53000	0.76000	87.00000	86.00000	92.00000	21.17629	80.40424	8.39000	88.33333
137	17-10-2025 23:03:23	19.60000	3.71000	0.63000	90.00000	84.00000	94.00000	19.94803	79.28154	7.98000	89.33333
138	17-10-2025 23:03:23	18.80000	3.47000	0.89000	92.00000	92.00000	96.00000	19.11755	79.54236	7.72000	93.33333
139	17-10-2025 23:03:23	18.72000	3.33000	0.45000	95.00000	76.00000	97.00000	19.01387	79.91347	7.50000	89.33333
140	17-10-2025 23:03:23	18.96000	4.34000	0.74000	84.00000	86.00000	88.00000	19.45038	77.10695	8.01333	86.00000
141	17-10-2025 23:03:24	17.87000	3.15000	1.55000	87.00000	82.00000	91.00000	18.14551	80.00299	7.52333	86.66667
142	17-10-2025 23:03:24	18.97000	5.58000	0.88000	88.00000	85.00000	94.00000	19.77365	73.60883	8.47667	89.00000
143	17-10-2025 23:03:24	18.50000	4.75000	1.12000	93.00000	89.00000	94.00000	19.10007	75.59998	8.12333	92.00000
144	17-10-2025 23:03:24	18.88000	4.44000	0.84000	88.00000	95.00000	96.00000	19.39505	76.76625	8.05333	93.00000
145	17-10-2025 23:03:24	19.92000	4.85000	1.27000	89.00000	93.00000	89.00000	20.50192	76.31622	8.68000	90.33333
146	17-10-2025 23:03:24	20.48000	4.07000	0.11000	97.00000	90.00000	94.00000	20.88050	78.76003	8.22000	93.66667
147	17-10-2025 23:03:24	22.43000	1.39000	-0.04000	91.00000	85.00000	94.00000	22.47303	86.45388	7.92667	90.00000
148	17-10-2025 23:03:24	21.94000	3.33000	-0.20000	86.00000	88.00000	93.00000	22.19127	81.36965	8.35667	89.00000
149	17-10-2025 23:03:24	20.23000	5.10000	-0.15000	92.00000	84.00000	92.00000	20.86295	75.85052	8.39333	89.33333
150	17-10-2025 23:03:24	20.10000	5.13000	-0.15000	88.00000	90.00000	91.00000	20.74432	75.68240	8.36000	89.66667
151	17-10-2025 23:03:24	20.29000	5.94000	0.26000	92.00000	83.00000	96.00000	21.14161	73.68234	8.83000	90.33333
152	17-10-2025 23:03:24	21.24000	4.59000	0.37000	87.00000	93.00000	94.00000	21.73029	77.80580	8.73333	91.33333
153	17-10-2025 23:03:24	22.15000	2.36000	0.30000	87.00000	80.00000	94.00000	22.27537	83.91829	8.27000	87.00000
154	17-10-2025 23:03:24	21.58000	2.78000	-0.26000	85.00000	88.00000	92.00000	21.75833	82.65942	8.03333	88.33333
155	17-10-2025 23:03:24	22.32000	4.84000	-0.36000	89.00000	87.00000	88.00000	22.83874	77.76507	8.93333	88.00000
156	17-10-2025 23:03:24	21.33000	2.62000	0.14000	96.00000	84.00000	97.00000	21.49031	82.99734	8.03000	92.33333
157	17-10-2025 23:03:24	22.24000	0.07000	0.41000	90.00000	80.00000	90.00000	22.24011	89.81966	7.57333	86.66667
158	17-10-2025 23:03:24	22.39000	0.36000	0.37000	87.00000	89.00000	95.00000	22.39289	89.07884	7.70667	90.33333
159	17-10-2025 23:03:24	21.00000	1.93000	1.24000	91.00000	78.00000	89.00000	21.08850	84.74900	8.05667	86.00000
160	17-10-2025 23:03:24	20.74000	0.49000	2.01000	92.00000	96.00000	96.00000	20.74579	88.64659	7.74667	94.66667
161	17-10-2025 23:03:24	20.98000	2.02000	1.58000	90.00000	72.00000	96.00000	21.07702	84.50039	8.19333	86.00000
162	17-10-2025 23:03:24	19.92000	2.52000	0.82000	88.00000	87.00000	94.00000	20.07877	82.79004	7.75333	89.66667
163	17-10-2025 23:03:24	20.16000	0.22000	1.27000	92.00000	91.00000	95.00000	20.16120	89.37477	7.21667	92.66667
164	17-10-2025 23:03:24	19.65000	2.30000	0.52000	94.00000	89.00000	94.00000	19.78415	83.32400	7.49000	92.33333
165	17-10-2025 23:03:24	18.63000	2.01000	1.13000	92.00000	79.00000	94.00000	18.73812	83.84215	7.25667	88.33333
166	17-10-2025 23:03:24	19.33000	1.55000	1.31000	92.00000	91.00000	95.00000	19.39204	85.41548	7.39667	92.66667
167	17-10-2025 23:03:24	19.95000	2.44000	1.70000	90.00000	94.00000	98.00000	20.09866	83.02703	8.03000	94.00000
168	17-10-2025 23:03:24	19.20000	1.93000	1.92000	92.00000	95.00000	92.00000	19.29676	84.25986	7.68333	93.00000
169	17-10-2025 23:03:24	19.54000	2.32000	1.75000	93.00000	90.00000	97.00000	19.67725	83.22892	7.87000	93.33333
170	17-10-2025 23:03:24	18.58000	3.35000	1.97000	91.00000	92.00000	99.00000	18.87959	79.77930	7.96667	94.00000
171	17-10-2025 23:03:24	18.45000	3.81000	2.16000	92.00000	94.00000	97.00000	18.83928	78.33220	8.14000	94.33333
172	17-10-2025 23:03:24	18.01000	4.57000	1.32000	93.00000	86.00000	97.00000	18.58077	75.76183	7.96667	92.00000
173	17-10-2025 23:03:24	17.87000	9.74000	2.28000	86.00000	71.00000	89.00000	20.35201	61.40751	9.96333	82.00000
174	17-10-2025 23:03:24	23.04000	4.05000	4.39000	78.00000	85.00000	93.00000	23.39325	80.03033	10.49333	85.33333
175	17-10-2025 23:03:24	22.89000	3.54000	4.63000	86.00000	91.00000	98.00000	23.16212	81.20870	10.35333	91.66667
176	17-10-2025 23:03:24	23.88000	3.96000	4.46000	84.00000	88.00000	96.00000	24.20612	80.58437	10.76667	89.33333
177	17-10-2025 23:03:24	22.67000	3.92000	3.08000	87.00000	80.00000	97.00000	23.00642	80.18967	9.89000	88.00000
178	17-10-2025 23:03:24	21.41000	3.73000	2.06000	92.00000	76.00000	95.00000	21.73249	80.11725	9.06667	87.66667
179	17-10-2025 23:03:24	21.37000	3.70000	1.83000	87.00000	91.00000	96.00000	21.68794	80.17719	8.96667	91.33333
180	17-10-2025 23:03:24	21.99000	3.05000	1.20000	94.00000	96.00000	97.00000	22.20051	82.10349	8.74667	95.66667
181	17-10-2025 23:03:25	22.35000	3.08000	0.92000	92.00000	90.00000	97.00000	22.56123	82.15363	8.78333	93.00000
182	17-10-2025 23:03:25	21.23000	2.08000	0.21000	97.00000	91.00000	96.00000	21.33165	84.40433	7.84000	94.66667
183	17-10-2025 23:03:25	21.55000	2.55000	-0.34000	91.00000	87.00000	94.00000	21.70035	83.25160	7.92000	90.66667
184	17-10-2025 23:03:25	22.50000	1.37000	-0.40000	93.00000	95.00000	98.00000	22.54167	86.51563	7.82333	95.33333
185	17-10-2025 23:03:25	21.90000	2.60000	-0.06000	93.00000	95.00000	94.00000	22.05380	83.22945	8.14667	94.00000
186	17-10-2025 23:03:25	21.32000	2.60000	0.14000	88.00000	90.00000	88.00000	21.47795	83.04704	8.02000	88.66667
187	17-10-2025 23:03:25	20.46000	2.40000	0.37000	93.00000	94.00000	97.00000	20.60028	83.30966	7.74333	94.66667
188	17-10-2025 23:03:25	21.51000	1.60000	1.16000	89.00000	88.00000	91.00000	21.56943	85.74594	8.09000	89.33333
189	17-10-2025 23:03:25	20.74000	2.97000	3.47000	90.00000	87.00000	96.00000	20.95157	81.85056	9.06000	91.00000
190	17-10-2025 23:03:25	20.72000	1.60000	3.96000	90.00000	91.00000	98.00000	20.78168	85.58438	8.76000	93.00000
191	17-10-2025 23:03:25	20.19000	0.95000	4.04000	89.00000	89.00000	96.00000	20.21234	87.30605	8.39333	91.33333
192	17-10-2025 23:03:25	17.91000	3.33000	4.30000	90.00000	88.00000	98.00000	18.21694	79.46729	8.51333	92.00000
193	17-10-2025 23:03:25	19.09000	2.36000	3.99000	91.00000	92.00000	96.00000	19.23532	82.95257	8.48000	93.00000
194	17-10-2025 23:03:25	19.03000	3.14000	3.82000	90.00000	88.00000	98.00000	19.28731	80.63047	8.66333	92.00000
195	17-10-2025 23:03:25	19.22000	1.23000	4.03000	91.00000	89.00000	98.00000	19.25932	86.33830	8.16000	92.66667
196	17-10-2025 23:03:25	20.69000	1.94000	4.49000	91.00000	94.00000	94.00000	20.78075	84.64332	9.04000	93.00000
197	17-10-2025 23:03:25	21.87000	0.43000	3.47000	87.00000	92.00000	97.00000	21.87423	88.87362	8.59000	92.00000
198	17-10-2025 23:03:25	20.93000	0.29000	1.27000	87.00000	92.00000	95.00000	20.93201	89.20618	7.49667	91.33333
199	17-10-2025 23:03:25	20.50000	1.12000	0.70000	92.00000	74.00000	95.00000	20.53057	86.87280	7.44000	87.00000
200	17-10-2025 23:03:25	20.67000	2.16000	1.99000	92.00000	92.00000	98.00000	20.78255	84.03428	8.27333	94.00000
201	17-10-2025 23:03:25	21.05000	0.01000	2.25000	91.00000	95.00000	96.00000	21.05000	89.97278	7.77000	94.00000
202	17-10-2025 23:03:25	21.53000	0.92000	2.16000	89.00000	92.00000	96.00000	21.54965	87.55318	8.20333	92.33333
203	17-10-2025 23:03:25	21.84000	-0.82000	2.86000	90.00000	93.00000	96.00000	21.85539	92.15021	7.96000	93.00000
204	17-10-2025 23:03:25	20.27000	0.41000	2.48000	89.00000	90.00000	98.00000	20.27415	88.84124	7.72000	92.33333
205	17-10-2025 23:03:25	19.23000	3.00000	1.58000	87.00000	80.00000	98.00000	19.46260	81.13298	7.93667	88.33333
206	17-10-2025 23:03:25	21.25000	0.25000	1.33000	91.00000	95.00000	95.00000	21.25147	89.32596	7.61000	93.66667
207	17-10-2025 23:03:25	20.81000	2.27000	1.07000	90.00000	81.00000	91.00000	20.93344	83.77467	8.05000	87.33333
208	17-10-2025 23:03:25	21.84000	2.30000	1.79000	91.00000	86.00000	93.00000	21.96077	83.98826	8.64333	90.00000
209	17-10-2025 23:03:25	22.77000	2.20000	2.60000	83.00000	90.00000	92.00000	22.87603	84.48131	9.19000	88.33333
210	17-10-2025 23:03:25	22.76000	-0.59000	2.28000	91.00000	92.00000	98.00000	22.76765	91.48493	8.15000	93.66667
211	17-10-2025 23:03:25	21.60000	1.16000	2.22000	90.00000	93.00000	96.00000	21.63113	86.92596	8.32667	93.00000
212	17-10-2025 23:03:25	22.22000	1.33000	2.18000	84.00000	88.00000	90.00000	22.25977	86.57459	8.57667	87.33333
213	17-10-2025 23:03:25	22.03000	2.88000	1.49000	83.00000	79.00000	94.00000	22.21746	82.55191	8.80000	85.33333
214	17-10-2025 23:03:25	20.67000	2.28000	2.23000	92.00000	86.00000	95.00000	20.79537	83.70545	8.39333	91.00000
215	17-10-2025 23:03:25	21.20000	-0.18000	1.94000	89.00000	85.00000	97.00000	21.20076	90.48646	7.65333	90.33333
216	17-10-2025 23:03:25	21.60000	-1.98000	2.02000	89.00000	92.00000	96.00000	21.69056	95.23748	7.21333	92.33333
217	17-10-2025 23:03:25	21.28000	-0.85000	1.98000	89.00000	85.00000	90.00000	21.29697	92.28738	7.47000	88.00000
218	17-10-2025 23:03:25	20.90000	1.06000	2.97000	89.00000	82.00000	98.00000	20.92686	87.09658	8.31000	89.66667
219	17-10-2025 23:03:25	21.16000	1.29000	2.41000	92.00000	92.00000	97.00000	21.19929	86.51133	8.28667	93.66667
220	17-10-2025 23:03:25	19.05000	3.91000	2.02000	91.00000	85.00000	95.00000	19.44712	78.40116	8.32667	90.33333
221	17-10-2025 23:03:26	19.73000	2.99000	3.56000	82.00000	90.00000	87.00000	19.95528	81.38263	8.76000	86.33333
222	17-10-2025 23:03:26	25.11000	1.45000	4.17000	88.00000	89.00000	95.00000	25.15183	86.69507	10.24333	90.66667
223	17-10-2025 23:03:26	23.24000	-0.17000	3.10000	87.00000	87.00000	98.00000	23.24062	90.41911	8.72333	90.66667
224	17-10-2025 23:03:26	24.18000	-0.81000	2.31000	88.00000	87.00000	91.00000	24.19356	91.91862	8.56000	88.66667
225	17-10-2025 23:03:26	23.41000	1.02000	0.95000	95.00000	88.00000	93.00000	23.43221	87.50514	8.46000	92.00000
226	17-10-2025 23:03:26	21.04000	3.93000	0.76000	89.00000	80.00000	95.00000	21.40389	79.41981	8.57667	88.00000
227	17-10-2025 23:03:26	22.52000	2.94000	1.50000	86.00000	87.00000	96.00000	22.71110	82.56207	8.98667	89.66667
228	17-10-2025 23:03:26	21.59000	3.22000	1.27000	94.00000	91.00000	93.00000	21.82880	81.51726	8.69333	92.66667
229	17-10-2025 23:03:26	20.61000	4.33000	0.30000	96.00000	87.00000	92.00000	21.05994	78.13516	8.41333	91.66667
230	17-10-2025 23:03:26	19.59000	5.72000	1.03000	91.00000	95.00000	93.00000	20.40800	73.72295	8.78000	93.00000
231	17-10-2025 23:03:26	20.57000	5.30000	0.87000	88.00000	90.00000	95.00000	21.24182	75.55161	8.91333	91.00000
232	17-10-2025 23:03:26	19.50000	4.11000	1.02000	95.00000	92.00000	94.00000	19.92842	78.09802	8.21000	93.66667
233	17-10-2025 23:03:26	18.12000	6.76000	2.32000	84.00000	83.00000	93.00000	19.33991	69.54104	9.06667	86.66667
234	17-10-2025 23:03:26	18.86000	4.06000	2.32000	84.00000	84.00000	95.00000	19.29205	77.85131	8.41333	87.66667
235	17-10-2025 23:03:26	19.27000	2.75000	2.02000	93.00000	90.00000	96.00000	19.46524	81.87822	8.01333	93.00000
236	17-10-2025 23:03:26	19.97000	2.01000	1.82000	89.00000	89.00000	91.00000	20.07090	84.25248	7.93333	89.66667
237	17-10-2025 23:03:26	18.13000	-0.51000	2.95000	72.00000	92.00000	88.00000	18.13717	91.61132	6.85667	84.00000
238	17-10-2025 23:03:26	18.82000	-0.19000	3.14000	91.00000	92.00000	92.00000	18.82096	90.57842	7.25667	91.66667
239	17-10-2025 23:03:26	20.41000	-1.62000	3.11000	85.00000	85.00000	91.00000	20.47419	94.53822	7.30000	87.00000
240	17-10-2025 23:03:26	20.45000	-0.62000	3.19000	84.00000	86.00000	88.00000	20.45940	91.73655	7.67333	86.00000
241	17-10-2025 23:03:26	20.78000	1.92000	1.52000	78.00000	84.00000	90.00000	20.86851	84.72106	8.07333	84.00000
242	17-10-2025 23:03:26	19.19000	5.44000	1.05000	92.00000	85.00000	97.00000	19.94617	74.17298	8.56000	91.33333
243	17-10-2025 23:03:26	19.69000	3.84000	0.91000	92.00000	85.00000	97.00000	20.06095	78.96453	8.14667	91.33333
244	17-10-2025 23:03:26	21.50000	1.79000	1.82000	84.00000	91.00000	94.00000	21.57439	85.24077	8.37000	89.66667
245	17-10-2025 23:03:26	22.63000	2.19000	2.04000	90.00000	88.00000	97.00000	22.73572	84.47246	8.95333	91.66667
246	17-10-2025 23:03:26	21.91000	3.78000	0.71000	93.00000	88.00000	93.00000	22.23368	80.21146	8.80000	91.33333
247	17-10-2025 23:03:26	20.98000	6.30000	0.70000	92.00000	87.00000	95.00000	21.90549	73.28572	9.32667	91.33333
248	17-10-2025 23:03:26	21.67000	2.85000	0.96000	87.00000	82.00000	94.00000	21.85661	82.50756	8.49333	87.66667
249	17-10-2025 23:03:26	22.21000	4.14000	2.49000	71.00000	80.00000	89.00000	22.59256	79.44110	9.61333	80.00000
250	17-10-2025 23:03:26	21.79000	2.22000	2.65000	88.00000	93.00000	95.00000	21.90280	84.18269	8.88667	92.00000
251	17-10-2025 23:03:26	21.99000	2.96000	1.88000	88.00000	89.00000	95.00000	22.18832	82.33369	8.94333	90.66667
252	17-10-2025 23:03:26	22.31000	4.85000	1.83000	94.00000	83.00000	94.00000	22.83109	77.73523	9.66333	90.33333
253	17-10-2025 23:03:26	21.91000	2.74000	2.32000	89.00000	86.00000	97.00000	22.08066	82.87177	8.99000	90.66667
254	17-10-2025 23:03:26	20.60000	2.27000	0.98000	92.00000	86.00000	93.00000	20.72469	83.71171	7.95000	90.33333
255	17-10-2025 23:03:26	20.79000	1.21000	1.28000	75.00000	80.00000	84.00000	20.82518	86.66908	7.76000	79.66667
256	17-10-2025 23:03:26	19.81000	3.41000	1.46000	89.00000	85.00000	93.00000	20.10135	80.23309	8.22667	89.00000
257	17-10-2025 23:03:26	20.39000	5.60000	2.75000	90.00000	86.00000	94.00000	21.14502	74.64269	9.58000	90.00000
258	17-10-2025 23:03:26	23.37000	4.80000	3.73000	82.00000	87.00000	96.00000	23.85785	78.39335	10.63333	88.33333
259	17-10-2025 23:03:26	22.57000	5.68000	3.49000	86.00000	88.00000	94.00000	23.27375	75.87419	10.58000	89.33333
260	17-10-2025 23:03:26	23.44000	5.11000	3.19000	90.00000	94.00000	96.00000	23.99053	77.70174	10.58000	93.33333
261	17-10-2025 23:03:27	25.14000	3.35000	2.71000	84.00000	94.00000	94.00000	25.36222	82.40983	10.40000	90.66667
262	17-10-2025 23:03:27	22.02000	3.06000	1.89000	89.00000	94.00000	97.00000	22.23160	82.08858	8.99000	93.33333
263	17-10-2025 23:03:27	21.12000	5.47000	1.38000	90.00000	86.00000	94.00000	21.81686	75.47967	9.32333	90.00000
264	17-10-2025 23:03:27	21.08000	5.17000	0.02000	92.00000	86.00000	90.00000	21.70473	76.21985	8.75667	89.33333
265	17-10-2025 23:03:27	22.20000	4.31000	-0.06000	93.00000	84.00000	96.00000	22.61451	79.01304	8.81667	91.00000
266	17-10-2025 23:03:27	21.24000	6.31000	-0.12000	86.00000	64.00000	93.00000	22.15748	73.45432	9.14333	81.00000
267	17-10-2025 23:03:27	22.19000	5.40000	1.23000	90.00000	87.00000	92.00000	22.83760	76.32276	9.60667	89.66667
268	17-10-2025 23:03:27	21.82000	4.86000	1.70000	90.00000	89.00000	97.00000	22.35469	77.44339	9.46000	92.00000
269	17-10-2025 23:03:27	21.82000	3.21000	1.43000	90.00000	93.00000	96.00000	22.05485	81.63109	8.82000	93.00000
270	17-10-2025 23:03:27	21.99000	4.00000	2.53000	89.00000	91.00000	96.00000	22.35084	79.69057	9.50667	92.00000
271	17-10-2025 23:03:27	21.71000	3.37000	1.97000	89.00000	83.00000	96.00000	21.97000	81.17651	9.01667	89.33333
272	17-10-2025 23:03:27	21.44000	5.30000	1.63000	90.00000	93.00000	97.00000	22.08537	76.11477	9.45667	93.33333
273	17-10-2025 23:03:27	22.50000	4.44000	2.29000	90.00000	83.00000	95.00000	22.93390	78.83705	9.74333	89.33333
274	17-10-2025 23:03:27	22.04000	6.66000	2.20000	90.00000	88.00000	96.00000	23.02427	73.18635	10.30000	91.33333
275	17-10-2025 23:03:27	23.22000	4.02000	2.57000	85.00000	92.00000	93.00000	23.56541	80.17794	9.93667	90.00000
276	17-10-2025 23:03:27	22.76000	4.93000	2.60000	90.00000	93.00000	94.00000	23.28782	77.77808	10.09667	92.33333
277	17-10-2025 23:03:27	23.30000	4.88000	2.40000	90.00000	96.00000	95.00000	23.80555	78.17084	10.19333	93.66667
278	17-10-2025 23:03:27	23.27000	4.70000	2.13000	87.00000	94.00000	95.00000	23.73990	78.58120	10.03333	92.00000
279	17-10-2025 23:03:27	22.67000	5.86000	2.27000	91.00000	90.00000	96.00000	23.41513	75.50678	10.26667	92.33333
280	17-10-2025 23:03:27	23.29000	3.04000	1.25000	89.00000	94.00000	96.00000	23.48756	82.56333	9.19333	93.00000
281	17-10-2025 23:03:27	23.33000	3.69000	1.14000	90.00000	91.00000	95.00000	23.62001	81.01224	9.38667	92.00000
282	17-10-2025 23:03:27	21.97000	3.50000	1.48000	90.00000	86.00000	96.00000	22.24704	80.94838	8.98333	90.66667
283	17-10-2025 23:03:27	23.52000	3.33000	1.96000	87.00000	93.00000	91.00000	23.75456	81.94153	9.60333	90.33333
284	17-10-2025 23:03:27	24.57000	3.42000	1.79000	91.00000	93.00000	94.00000	24.80688	82.07568	9.92667	92.66667
285	17-10-2025 23:03:27	23.62000	2.71000	1.82000	85.00000	92.00000	98.00000	23.77496	83.45489	9.38333	91.66667
286	17-10-2025 23:03:27	24.20000	2.38000	1.59000	86.00000	89.00000	95.00000	24.31675	84.38319	9.39000	90.00000
287	17-10-2025 23:03:27	24.21000	0.02000	-0.38000	93.00000	88.00000	97.00000	24.21001	89.95267	7.95000	92.66667
288	17-10-2025 23:03:27	20.66000	1.34000	-0.80000	95.00000	88.00000	87.00000	20.70341	86.28901	7.06667	90.00000
289	17-10-2025 23:03:27	20.23000	-0.13000	-0.80000	89.00000	85.00000	84.00000	20.23042	90.36818	6.43333	86.00000
290	17-10-2025 23:03:27	18.60000	3.28000	-0.41000	92.00000	91.00000	91.00000	18.88699	79.99905	7.15667	91.33333
291	17-10-2025 23:03:27	18.45000	2.65000	1.39000	90.00000	87.00000	96.00000	18.63934	81.82643	7.49667	91.00000
292	17-10-2025 23:03:27	20.50000	2.96000	2.28000	85.00000	80.00000	95.00000	20.71260	81.78383	8.58000	86.66667
293	17-10-2025 23:03:27	23.61000	0.42000	2.22000	86.00000	81.00000	97.00000	23.61374	88.98087	8.75000	88.00000
294	17-10-2025 23:03:27	21.55000	1.08000	2.55000	83.00000	82.00000	95.00000	21.57705	87.13096	8.39333	86.66667
295	17-10-2025 23:03:27	20.03000	2.39000	2.10000	89.00000	91.00000	94.00000	20.17208	83.19558	8.17333	91.33333
296	17-10-2025 23:03:27	20.65000	0.38000	2.30000	88.00000	77.00000	98.00000	20.65350	88.94577	7.77667	87.66667
297	17-10-2025 23:03:27	21.04000	1.58000	2.04000	94.00000	94.00000	98.00000	21.09924	85.70543	8.22000	95.33333
298	17-10-2025 23:03:27	20.94000	2.27000	2.09000	89.00000	93.00000	96.00000	21.06268	83.81301	8.43333	92.66667
299	17-10-2025 23:03:27	19.55000	1.01000	1.58000	92.00000	81.00000	97.00000	19.57607	87.04259	7.38000	90.00000
300	17-10-2025 23:03:27	20.43000	3.88000	1.11000	89.00000	92.00000	95.00000	20.79518	79.24663	8.47333	92.00000
301	17-10-2025 23:03:28	20.38000	1.62000	1.22000	94.00000	93.00000	97.00000	20.44428	85.45513	7.74000	94.66667
302	17-10-2025 23:03:28	19.65000	2.57000	0.60000	95.00000	84.00000	97.00000	19.81735	82.54865	7.60667	92.00000
