Sample()	SampleTime(Date)	V1/X/E(cm/s)	V2/Y/N(cm/s)	V3/Z/U(cm/s)	Corr1(%)	Corr2(%)	Corr3(%)	Speed(cm/s)	Direction(deg)	MeanVel(cm/s)	MeanCorr(%)
8748	17-10-2025 22:45:56	-2.26000	4.38000	-1.53000	12.00000	89.00000	80.00000	4.92869	332.70709	0.19667	60.33333
8749	17-10-2025 22:45:56	23.71000	-0.84000	1.36000	30.00000	78.00000	81.00000	23.72488	92.02903	8.07667	63.00000
8750	17-10-2025 22:45:56	-2.40000	-0.61000	-3.30000	25.00000	65.00000	73.00000	2.47631	255.73929	-2.10333	54.33333
8751	17-10-2025 22:45:56	23.03000	2.90000	0.07000	10.00000	78.00000	72.00000	23.21187	82.82294	8.66667	53.33333
8752	17-10-2025 22:45:56	50.28000	0.81000	4.76000	19.00000	87.00000	74.00000	50.28652	89.07706	18.61667	60.00000
8753	17-10-2025 22:45:56	-3.38000	5.50000	-3.38000	9.00000	87.00000	81.00000	6.45557	328.42739	-0.42000	59.00000
8754	17-10-2025 22:45:56	10.38000	5.44000	-0.27000	5.00000	79.00000	73.00000	11.71913	62.34165	5.18333	52.33333
8755	17-10-2025 22:45:56	37.04000	8.17000	2.50000	10.00000	81.00000	60.00000	37.93034	77.56131	15.90333	50.33333
8756	17-10-2025 22:45:56	43.98000	5.36000	3.93000	10.00000	87.00000	74.00000	44.30542	83.05143	17.75667	57.00000
8757	17-10-2025 22:45:56	12.77000	4.13000	-0.41000	20.00000	86.00000	80.00000	13.42124	72.07805	5.49667	62.00000
8758	17-10-2025 22:45:56	12.73000	4.73000	-1.31000	16.00000	89.00000	71.00000	13.58035	69.61678	5.38333	58.66667
8759	17-10-2025 22:45:56	5.17000	3.89000	-1.72000	26.00000	85.00000	65.00000	6.47001	53.04155	2.44667	58.66667
8760	17-10-2025 22:45:56	15.51000	5.33000	-0.22000	28.00000	86.00000	71.00000	16.40027	71.03475	6.87333	61.66667
8761	17-10-2025 22:45:56	18.05000	1.96000	0.90000	16.00000	83.00000	66.00000	18.15610	83.80269	6.97000	55.00000
8762	17-10-2025 22:45:56	12.61000	1.70000	0.84000	22.00000	68.00000	78.00000	12.72408	82.32204	5.05000	56.00000
8763	17-10-2025 22:45:56	-0.73000	2.87000	0.34000	21.00000	81.00000	56.00000	2.96138	345.72913	0.82667	52.66667
8764	17-10-2025 22:45:56	23.86000	0.05000	3.40000	7.00000	86.00000	65.00000	23.86005	89.87993	9.10333	52.66667
8765	17-10-2025 22:45:56	3.69000	-1.35000	0.83000	18.00000	82.00000	70.00000	3.92920	110.09523	1.05667	56.66667
8766	17-10-2025 22:45:56	4.01000	2.16000	-0.13000	7.00000	80.00000	83.00000	4.55474	61.69072	2.01333	56.66667
8767	17-10-2025 22:45:56	3.56000	3.55000	0.29000	10.00000	79.00000	73.00000	5.02753	45.08058	2.46667	54.00000
8768	17-10-2025 22:45:56	42.13000	3.92000	4.81000	8.00000	91.00000	77.00000	42.31198	84.68420	16.95333	58.66667
8769	17-10-2025 22:45:56	42.23000	-1.60000	5.33000	6.00000	90.00000	83.00000	42.26030	92.16977	15.32000	59.66667
8770	17-10-2025 22:45:56	13.41000	-2.09000	1.92000	6.00000	85.00000	69.00000	13.57189	98.85850	4.41333	53.33333
8771	17-10-2025 22:45:56	9.52000	-1.61000	1.65000	13.00000	80.00000	83.00000	9.65518	99.59890	3.18667	58.66667
8772	17-10-2025 22:45:56	0.23000	-0.70000	-0.40000	30.00000	74.00000	80.00000	0.73682	161.81095	-0.29000	61.33333
8773	17-10-2025 22:45:56	2.08000	4.23000	0.13000	5.00000	89.00000	73.00000	4.71374	26.18453	2.14667	55.66667
8774	17-10-2025 22:45:56	37.60000	7.33000	4.84000	7.00000	72.00000	71.00000	38.30782	78.96873	16.59000	50.00000
8775	17-10-2025 22:45:56	13.96000	5.89000	2.36000	31.00000	90.00000	79.00000	15.15169	67.12416	7.40333	66.66667
8776	17-10-2025 22:45:56	17.86000	0.65000	2.76000	14.00000	94.00000	85.00000	17.87182	87.91569	7.09000	64.33333
8777	17-10-2025 22:45:56	13.63000	0.66000	1.34000	21.00000	90.00000	87.00000	13.64597	87.22775	5.21000	66.00000
8778	17-10-2025 22:45:56	31.23000	1.74000	2.64000	23.00000	89.00000	84.00000	31.27843	86.81102	11.87000	65.33333
8779	17-10-2025 22:45:56	10.45000	-0.07000	-0.18000	9.00000	88.00000	70.00000	10.45023	90.38379	3.40000	55.66667
8780	17-10-2025 22:45:56	13.91000	-1.21000	0.32000	9.00000	89.00000	83.00000	13.96253	94.97152	4.34000	60.33333
8781	17-10-2025 22:45:57	26.44000	2.78000	1.30000	39.00000	86.00000	75.00000	26.58575	83.99776	10.17333	66.66667
8782	17-10-2025 22:45:57	29.14000	-0.45000	1.59000	32.00000	87.00000	72.00000	29.14347	90.88473	10.09333	63.66667
8783	17-10-2025 22:45:57	18.04000	1.59000	0.55000	9.00000	84.00000	92.00000	18.10993	84.96311	6.72667	61.66667
8784	17-10-2025 22:45:57	31.99000	2.57000	2.41000	24.00000	89.00000	82.00000	32.09307	85.40686	12.32333	65.00000
8785	17-10-2025 22:45:57	14.93000	2.86000	-0.16000	38.00000	90.00000	74.00000	15.20146	79.15576	5.87667	67.33333
8786	17-10-2025 22:45:57	21.31000	2.81000	0.72000	31.00000	86.00000	77.00000	21.49447	82.48815	8.28000	64.66667
8787	17-10-2025 22:45:57	21.95000	-0.75000	1.46000	16.00000	74.00000	73.00000	21.96281	91.95695	7.55333	54.33333
8788	17-10-2025 22:45:57	7.37000	-1.92000	-0.37000	27.00000	86.00000	80.00000	7.61599	104.60188	1.69333	64.33333
8789	17-10-2025 22:45:57	35.01000	0.97000	3.10000	17.00000	82.00000	80.00000	35.02344	88.41295	13.02667	59.66667
8790	17-10-2025 22:45:57	45.12000	3.22000	3.80000	18.00000	87.00000	79.00000	45.23475	85.91799	17.38000	61.33333
8791	17-10-2025 22:45:57	12.29000	2.92000	-0.72000	15.00000	76.00000	84.00000	12.63212	76.63482	4.83000	58.33333
8792	17-10-2025 22:45:57	22.64000	5.77000	0.86000	18.00000	84.00000	68.00000	23.36370	75.70205	9.75667	56.66667
8793	17-10-2025 22:45:57	23.21000	2.31000	1.98000	20.00000	91.00000	77.00000	23.32467	84.31629	9.16667	62.66667
8794	17-10-2025 22:45:57	16.16000	6.51000	0.79000	20.00000	87.00000	60.00000	17.42199	68.05813	7.82000	55.66667
8795	17-10-2025 22:45:57	18.41000	3.42000	1.28000	11.00000	84.00000	64.00000	18.72497	79.47621	7.70333	53.00000
8796	17-10-2025 22:45:57	19.03000	-1.47000	1.24000	37.00000	76.00000	61.00000	19.08669	94.41712	6.26667	58.00000
8797	17-10-2025 22:45:57	16.75000	-1.35000	1.45000	30.00000	82.00000	80.00000	16.80432	94.60791	5.61667	64.00000
8798	17-10-2025 22:45:57	43.33000	1.67000	4.59000	11.00000	88.00000	76.00000	43.36217	87.79283	16.53000	58.33333
8799	17-10-2025 22:45:57	23.35000	6.06000	2.11000	36.00000	88.00000	60.00000	24.12356	75.45107	10.50667	61.33333
8800	17-10-2025 22:45:57	20.35000	3.06000	2.59000	5.00000	89.00000	77.00000	20.57878	81.44858	8.66667	57.00000
8801	17-10-2025 22:45:57	37.96000	1.80000	5.36000	12.00000	90.00000	88.00000	38.00265	87.28516	15.04000	63.33333
8802	17-10-2025 22:45:57	-3.05000	1.37000	-0.01000	10.00000	81.00000	90.00000	3.34356	294.18868	-0.56333	60.33333
8803	17-10-2025 22:45:57	43.39000	0.70000	5.87000	2.00000	86.00000	78.00000	43.39565	89.07574	16.65333	55.33333
8804	17-10-2025 22:45:57	13.65000	2.92000	1.71000	27.00000	81.00000	72.00000	13.95883	77.92531	6.09333	60.00000
8805	17-10-2025 22:45:57	-14.87000	1.02000	-0.79000	1.00000	84.00000	79.00000	14.90494	273.92403	-4.88000	54.66667
8806	17-10-2025 22:45:57	19.22000	0.95000	3.39000	13.00000	86.00000	81.00000	19.24346	87.17031	7.85333	60.00000
8807	17-10-2025 22:45:57	42.72000	2.55000	5.99000	15.00000	86.00000	84.00000	42.79604	86.58401	17.08667	61.66667
8808	17-10-2025 22:45:57	45.04000	2.05000	6.58000	26.00000	86.00000	74.00000	45.08663	87.39398	17.89000	62.00000
8809	17-10-2025 22:45:57	-5.56000	1.20000	0.16000	4.00000	93.00000	86.00000	5.68802	282.17918	-1.40000	61.00000
8810	17-10-2025 22:45:57	20.10000	3.27000	3.12000	45.00000	85.00000	83.00000	20.36426	80.75970	8.83000	71.00000
8811	17-10-2025 22:45:57	11.15000	3.83000	1.64000	5.00000	75.00000	64.00000	11.78946	71.04252	5.54000	48.00000
8812	17-10-2025 22:45:57	-4.33000	0.60000	0.29000	23.00000	73.00000	77.00000	4.37137	277.88913	-1.14667	57.66667
8813	17-10-2025 22:45:57	-10.68000	4.02000	-0.42000	7.00000	87.00000	72.00000	11.41152	290.62656	-2.36000	55.33333
8814	17-10-2025 22:45:57	-8.38000	6.29000	-0.76000	7.00000	84.00000	72.00000	10.47800	306.89177	-0.95000	54.33333
8815	17-10-2025 22:45:57	16.89000	7.48000	2.57000	18.00000	85.00000	74.00000	18.47221	66.11309	8.98000	59.00000
8816	17-10-2025 22:45:57	13.23000	6.52000	1.79000	19.00000	80.00000	80.00000	14.74935	63.76503	7.18000	59.66667
8817	17-10-2025 22:45:57	17.24000	8.02000	2.44000	17.00000	84.00000	81.00000	19.01415	65.05228	9.23333	60.66667
8818	17-10-2025 22:45:57	19.57000	8.13000	3.27000	18.00000	89.00000	69.00000	21.19155	67.44045	10.32333	58.66667
8819	17-10-2025 22:45:57	24.64000	4.80000	4.50000	18.00000	87.00000	60.00000	25.10318	78.97654	11.31333	55.00000
8820	17-10-2025 22:45:58	15.62000	4.28000	2.54000	22.00000	94.00000	79.00000	16.19577	74.67662	7.48000	65.00000
8821	17-10-2025 22:45:58	15.27000	0.99000	2.73000	29.00000	93.00000	86.00000	15.30206	86.29053	6.33000	69.33333
8822	17-10-2025 22:45:58	44.82000	2.37000	6.50000	7.00000	82.00000	78.00000	44.88262	86.97312	17.89667	55.66667
8823	17-10-2025 22:45:58	9.09000	2.43000	1.23000	17.00000	88.00000	86.00000	9.40920	75.03328	4.25000	63.66667
8824	17-10-2025 22:45:58	10.38000	-0.89000	-0.51000	27.00000	74.00000	88.00000	10.41809	94.90066	2.99333	63.00000
8825	17-10-2025 22:45:58	7.52000	-2.82000	-2.04000	8.00000	68.00000	78.00000	8.03136	110.55605	0.88667	51.33333
8826	17-10-2025 22:45:58	24.71000	1.81000	-0.21000	17.00000	77.00000	81.00000	24.77620	85.81058	8.77000	58.33333
8827	17-10-2025 22:45:58	27.27000	1.32000	0.10000	17.00000	85.00000	60.00000	27.30193	87.22877	9.56333	54.00000
8828	17-10-2025 22:45:58	7.29000	4.77000	-2.07000	8.00000	75.00000	77.00000	8.71189	56.80243	3.33000	53.33333
8829	17-10-2025 22:45:58	29.85000	2.74000	0.03000	48.00000	86.00000	73.00000	29.97549	84.75539	10.87333	69.00000
8830	17-10-2025 22:45:58	1.66000	2.91000	-3.71000	35.00000	68.00000	77.00000	3.35018	29.70245	0.28667	60.00000
8831	17-10-2025 22:45:58	2.73000	4.57000	-2.62000	16.00000	71.00000	79.00000	5.32333	30.85301	1.56000	55.33333
8832	17-10-2025 22:45:58	21.60000	9.76000	1.33000	48.00000	64.00000	81.00000	23.70269	65.68408	10.89667	64.33333
8833	17-10-2025 22:45:58	-4.76000	11.46000	-1.75000	24.00000	87.00000	68.00000	12.40924	337.44407	1.65000	59.66667
8834	17-10-2025 22:45:58	45.97000	-0.15000	6.02000	28.00000	88.00000	65.00000	45.97024	90.18696	17.28000	60.33333
8835	17-10-2025 22:45:58	20.81000	-3.51000	2.91000	49.00000	83.00000	84.00000	21.10394	99.57391	6.73667	72.00000
8836	17-10-2025 22:45:58	-1.88000	-2.42000	-0.62000	52.00000	76.00000	67.00000	3.06444	217.84219	-1.64000	65.00000
8837	17-10-2025 22:45:58	29.34000	-4.77000	2.46000	36.00000	77.00000	80.00000	29.72522	99.23417	9.01000	64.33333
8838	17-10-2025 22:45:58	9.17000	-1.30000	-0.55000	16.00000	77.00000	82.00000	9.26169	98.06886	2.44000	58.33333
8839	17-10-2025 22:45:58	14.93000	3.50000	0.92000	37.00000	67.00000	75.00000	15.33476	76.80655	6.45000	59.66667
8840	17-10-2025 22:45:58	-4.08000	2.45000	0.23000	34.00000	78.00000	70.00000	4.75909	300.98440	-0.46667	60.66667
8841	17-10-2025 22:45:58	10.80000	4.24000	2.41000	19.00000	79.00000	75.00000	11.60248	68.56540	5.81667	57.66667
8842	17-10-2025 22:45:58	19.01000	2.00000	3.63000	38.00000	81.00000	82.00000	19.11492	83.99413	8.21333	67.00000
8843	17-10-2025 22:45:58	45.70000	0.16000	6.82000	31.00000	82.00000	80.00000	45.70028	89.79940	17.56000	64.33333
8844	17-10-2025 22:45:58	44.75000	-2.17000	5.94000	14.00000	81.00000	66.00000	44.80258	92.77619	16.17333	53.66667
8845	17-10-2025 22:45:58	21.62000	-3.54000	1.84000	14.00000	90.00000	78.00000	21.90790	99.29894	6.64000	60.66667
8846	17-10-2025 22:45:58	24.65000	-0.55000	2.53000	13.00000	82.00000	89.00000	24.65614	91.27819	8.87667	61.33333
8847	17-10-2025 22:45:58	15.61000	3.11000	0.28000	3.00000	91.00000	72.00000	15.91679	78.73243	6.33333	55.33333
8848	17-10-2025 22:45:58	36.71000	1.29000	2.50000	4.00000	84.00000	78.00000	36.73266	87.98744	13.50000	55.33333
8849	17-10-2025 22:45:58	11.01000	1.12000	0.96000	4.00000	87.00000	73.00000	11.06682	84.19153	4.36333	54.66667
8850	17-10-2025 22:45:58	19.50000	-0.39000	2.73000	9.00000	85.00000	70.00000	19.50390	91.14576	7.28000	54.66667
8851	17-10-2025 22:45:58	31.63000	2.57000	3.95000	6.00000	86.00000	82.00000	31.73424	85.35481	12.71667	58.00000
8852	17-10-2025 22:45:58	22.70000	1.58000	2.74000	12.00000	82.00000	80.00000	22.75492	86.01843	9.00667	58.00000
8853	17-10-2025 22:45:58	14.83000	4.60000	1.10000	27.00000	89.00000	85.00000	15.52704	72.76705	6.84333	67.00000
8854	17-10-2025 22:45:58	7.18000	1.92000	1.45000	6.00000	91.00000	69.00000	7.43228	75.02886	3.51667	55.33333
8855	17-10-2025 22:45:58	18.75000	-0.42000	2.65000	4.00000	87.00000	76.00000	18.75470	91.28321	6.99333	55.66667
8856	17-10-2025 22:45:58	-4.83000	0.02000	-0.56000	16.00000	85.00000	80.00000	4.83004	270.23725	-1.79000	60.33333
8857	17-10-2025 22:45:58	-6.06000	-0.73000	-0.41000	18.00000	86.00000	79.00000	6.10381	263.13113	-2.40000	61.00000
8858	17-10-2025 22:45:58	-2.80000	-0.64000	-0.78000	18.00000	86.00000	78.00000	2.87221	257.12500	-1.40667	60.66667
8859	17-10-2025 22:45:58	19.13000	-1.10000	1.29000	45.00000	89.00000	88.00000	19.16160	93.29096	6.44000	74.00000
8860	17-10-2025 22:45:58	11.98000	-0.06000	-0.07000	10.00000	83.00000	73.00000	11.98015	90.28695	3.95000	55.33333
8861	17-10-2025 22:45:59	26.86000	1.98000	1.82000	47.00000	84.00000	81.00000	26.93288	85.78403	10.22000	70.66667
8862	17-10-2025 22:45:59	1.69000	1.92000	-1.76000	18.00000	87.00000	64.00000	2.55783	41.35450	0.61667	56.33333
8863	17-10-2025 22:45:59	1.37000	-2.58000	-1.39000	26.00000	79.00000	65.00000	2.92118	152.03135	-0.86667	56.66667
8864	17-10-2025 22:45:59	-4.60000	-3.06000	-2.13000	22.00000	81.00000	62.00000	5.52482	236.36746	-3.26333	55.00000
8865	17-10-2025 22:45:59	54.56000	-1.85000	5.27000	39.00000	76.00000	78.00000	54.59136	91.94202	19.32667	64.33333
8866	17-10-2025 22:45:59	-4.50000	-0.43000	-0.97000	5.00000	68.00000	67.00000	4.52050	264.54164	-1.96667	46.66667
8867	17-10-2025 22:45:59	-6.00000	-0.53000	0.01000	5.00000	74.00000	60.00000	6.02336	264.95198	-2.17333	46.33333
8868	17-10-2025 22:45:59	37.63000	-5.30000	5.71000	15.00000	89.00000	83.00000	38.00141	98.01709	12.68000	62.33333
8869	17-10-2025 22:45:59	30.21000	-3.25000	3.94000	7.00000	88.00000	85.00000	30.38432	96.14028	10.30000	60.00000
8870	17-10-2025 22:45:59	40.03000	-0.14000	4.63000	21.00000	86.00000	79.00000	40.03024	90.20038	14.84000	62.00000
8871	17-10-2025 22:45:59	39.80000	0.34000	4.83000	12.00000	81.00000	61.00000	39.80145	89.51055	14.99000	51.33333
8872	17-10-2025 22:45:59	17.78000	1.77000	2.59000	46.00000	82.00000	59.00000	17.86788	84.31493	7.38000	62.33333
8873	17-10-2025 22:45:59	45.65000	1.03000	6.42000	24.00000	83.00000	85.00000	45.66162	88.70746	17.70000	64.00000
8874	17-10-2025 22:45:59	50.37000	3.85000	5.99000	10.00000	82.00000	70.00000	50.51692	85.62913	20.07000	54.00000
8875	17-10-2025 22:45:59	44.72000	0.35000	5.70000	12.00000	82.00000	68.00000	44.72137	89.55159	16.92333	54.00000
8876	17-10-2025 22:45:59	33.88000	1.40000	3.66000	17.00000	83.00000	68.00000	33.90891	87.63375	12.98000	56.00000
8877	17-10-2025 22:45:59	48.38000	1.35000	4.68000	21.00000	68.00000	76.00000	48.39883	88.40163	18.13667	55.00000
8878	17-10-2025 22:45:59	24.78000	2.99000	1.87000	46.00000	81.00000	68.00000	24.95974	83.11985	9.88000	65.00000
8879	17-10-2025 22:45:59	47.61000	5.17000	4.61000	36.00000	78.00000	72.00000	47.88988	83.80250	19.13000	62.00000
8880	17-10-2025 22:45:59	46.99000	1.72000	4.55000	20.00000	84.00000	66.00000	47.02147	87.90371	17.75333	56.66667
8881	17-10-2025 22:45:59	56.89000	1.00000	4.47000	20.00000	79.00000	80.00000	56.89879	88.99297	20.78667	59.66667
8882	17-10-2025 22:45:59	-6.83000	6.27000	-3.29000	17.00000	66.00000	67.00000	9.27156	312.55221	-1.28333	50.00000
8883	17-10-2025 22:45:59	0.28000	1.37000	-1.83000	12.00000	86.00000	44.00000	1.39832	11.55101	-0.06000	47.33333
8884	17-10-2025 22:45:59	38.53000	2.08000	2.85000	5.00000	78.00000	84.00000	38.58610	86.90995	14.48667	55.66667
8885	17-10-2025 22:45:59	38.92000	2.92000	2.97000	1.00000	80.00000	73.00000	39.02938	85.70938	14.93667	51.33333
8886	17-10-2025 22:45:59	51.28000	4.06000	4.49000	14.00000	68.00000	74.00000	51.44047	85.47315	19.94333	52.00000
8887	17-10-2025 22:45:59	8.45000	2.09000	-0.40000	7.00000	78.00000	60.00000	8.70463	76.10743	3.38000	48.33333
8888	17-10-2025 22:45:59	56.84000	1.72000	5.20000	11.00000	85.00000	69.00000	56.86602	88.26674	21.25333	55.00000
8889	17-10-2025 22:45:59	29.19000	2.62000	2.29000	46.00000	89.00000	71.00000	29.30735	84.87106	11.36667	68.66667
8890	17-10-2025 22:45:59	30.48000	2.89000	2.50000	49.00000	80.00000	75.00000	30.61670	84.58362	11.95667	68.00000
8891	17-10-2025 22:45:59	3.10000	7.18000	-0.24000	19.00000	82.00000	62.00000	7.82064	23.35251	3.34667	54.33333
8892	17-10-2025 22:45:59	48.50000	0.97000	6.92000	21.00000	75.00000	71.00000	48.50970	88.85424	18.79667	55.66667
8893	17-10-2025 22:45:59	-0.04000	3.79000	0.20000	15.00000	86.00000	70.00000	3.79021	359.39532	1.31667	57.00000
8894	17-10-2025 22:45:59	44.70000	2.38000	6.06000	23.00000	88.00000	78.00000	44.76332	86.95223	17.71333	63.00000
8895	17-10-2025 22:45:59	19.95000	2.09000	2.95000	49.00000	87.00000	83.00000	20.05918	84.01940	8.33000	73.00000
8896	17-10-2025 22:45:59	-3.78000	3.32000	0.14000	36.00000	80.00000	79.00000	5.03098	311.29306	-0.10667	65.00000
8897	17-10-2025 22:45:59	-8.68000	3.70000	-1.29000	17.00000	84.00000	79.00000	9.43570	293.08697	-2.09000	60.00000
8898	17-10-2025 22:45:59	21.40000	3.80000	2.30000	47.00000	86.00000	72.00000	21.73476	79.93094	9.16667	68.33333
8899	17-10-2025 22:45:59	7.49000	4.19000	-0.42000	7.00000	85.00000	69.00000	8.58232	60.77680	3.75333	53.66667
8900	17-10-2025 22:45:59	1.46000	4.58000	-0.43000	14.00000	89.00000	66.00000	4.80708	17.68110	1.87000	56.33333
8901	17-10-2025 22:46:00	4.25000	3.05000	-0.25000	23.00000	82.00000	67.00000	5.23116	54.33500	2.35000	57.33333
8902	17-10-2025 22:46:00	54.47000	-0.80000	5.31000	17.00000	87.00000	76.00000	54.47588	90.84144	19.66000	60.00000
8903	17-10-2025 22:46:00	27.60000	1.16000	0.60000	41.00000	83.00000	73.00000	27.62437	87.59333	9.78667	65.66667
8904	17-10-2025 22:46:00	17.39000	3.03000	-0.84000	6.00000	77.00000	73.00000	17.65200	80.11612	6.52667	52.00000
8905	17-10-2025 22:46:00	1.50000	2.16000	-2.02000	14.00000	80.00000	81.00000	2.62975	34.77783	0.54667	58.33333
8906	17-10-2025 22:46:00	26.25000	4.52000	1.38000	46.00000	82.00000	67.00000	26.63631	80.23002	10.71667	65.00000
8907	17-10-2025 22:46:00	50.52000	5.49000	4.82000	5.00000	86.00000	72.00000	50.81743	83.79801	20.27667	54.33333
8908	17-10-2025 22:46:00	40.66000	5.05000	3.91000	23.00000	85.00000	64.00000	40.97241	82.92008	16.54000	57.33333
8909	17-10-2025 22:46:00	18.15000	-0.01000	2.70000	10.00000	84.00000	73.00000	18.15000	90.03157	6.94667	55.66667
8910	17-10-2025 22:46:00	-1.58000	-0.18000	-0.39000	11.00000	88.00000	80.00000	1.59022	263.50065	-0.71667	59.66667
8911	17-10-2025 22:46:00	53.49000	-0.82000	6.54000	4.00000	87.00000	83.00000	53.49629	90.87827	19.73667	58.00000
8912	17-10-2025 22:46:00	-0.41000	-2.11000	-1.16000	13.00000	79.00000	70.00000	2.14947	190.99627	-1.22667	54.00000
8913	17-10-2025 22:46:00	28.77000	-1.63000	2.07000	1.00000	82.00000	91.00000	28.81614	93.24270	9.73667	58.00000
8914	17-10-2025 22:46:00	11.72000	-4.10000	-0.99000	22.00000	82.00000	82.00000	12.41646	109.28134	2.21000	62.00000
8915	17-10-2025 22:46:00	19.55000	-6.08000	-0.80000	10.00000	50.00000	75.00000	20.47361	107.27556	4.22333	45.00000
8916	17-10-2025 22:46:00	5.13000	-3.96000	-1.77000	31.00000	79.00000	71.00000	6.48062	127.66562	-0.20000	60.33333
8917	17-10-2025 22:46:00	7.68000	-1.15000	-1.34000	1.00000	86.00000	68.00000	7.76562	98.51617	1.73000	51.66667
8918	17-10-2025 22:46:00	27.13000	2.01000	1.88000	5.00000	82.00000	74.00000	27.20436	85.76283	10.34000	53.66667
8919	17-10-2025 22:46:00	19.07000	2.23000	1.10000	15.00000	88.00000	76.00000	19.19994	83.33026	7.46667	59.66667
8920	17-10-2025 22:46:00	41.66000	0.42000	3.47000	25.00000	84.00000	69.00000	41.66212	89.42239	15.18333	59.33333
8921	17-10-2025 22:46:00	2.94000	2.67000	-2.02000	28.00000	77.00000	78.00000	3.97146	47.75543	1.19667	61.00000
8922	17-10-2025 22:46:00	0.15000	-0.94000	-2.50000	20.00000	81.00000	82.00000	0.95189	170.93350	-1.09667	61.00000
8923	17-10-2025 22:46:00	8.47000	-1.11000	-0.38000	18.00000	87.00000	70.00000	8.54242	97.46611	2.32667	58.33333
8924	17-10-2025 22:46:00	8.93000	0.49000	-1.34000	12.00000	84.00000	68.00000	8.94343	86.85926	2.69333	54.66667
8925	17-10-2025 22:46:00	30.74000	4.00000	0.39000	20.00000	80.00000	70.00000	30.99915	82.58612	11.71000	56.66667
8926	17-10-2025 22:46:00	0.46000	8.00000	-3.23000	22.00000	66.00000	76.00000	8.01321	3.29088	1.74333	54.66667
8927	17-10-2025 22:46:00	50.14000	2.17000	4.21000	10.00000	78.00000	84.00000	50.18693	87.52185	18.84000	57.33333
8928	17-10-2025 22:46:00	40.71000	4.71000	2.83000	2.00000	74.00000	77.00000	40.98156	83.40043	16.08333	51.00000
8929	17-10-2025 22:46:00	16.98000	3.75000	-0.22000	41.00000	86.00000	69.00000	17.38916	77.54624	6.83667	65.33333
8930	17-10-2025 22:46:00	44.52000	6.18000	3.32000	13.00000	75.00000	81.00000	44.94689	82.09705	18.00667	56.33333
8931	17-10-2025 22:46:00	16.38000	3.38000	-0.65000	2.00000	90.00000	81.00000	16.72509	78.34071	6.37000	57.66667
8932	17-10-2025 22:46:00	53.00000	3.18000	3.67000	30.00000	82.00000	78.00000	53.09531	86.56637	19.95000	63.33333
8933	17-10-2025 22:46:00	3.28000	3.91000	-3.13000	22.00000	83.00000	78.00000	5.10358	39.99244	1.35333	61.00000
8934	17-10-2025 22:46:00	17.60000	5.75000	-1.10000	16.00000	83.00000	59.00000	18.51547	71.90755	7.41667	52.66667
8935	17-10-2025 22:46:00	42.04000	3.67000	2.63000	0.00000	80.00000	70.00000	42.19989	85.01085	16.11333	50.00000
